"strain"	"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"	"G11"	"G12"	"G13"	"G14"	"G15"	"G16"	"G17"	"G18"	"G19"	"G20"	"G21"	"G22"	"G23"	"G24"	"G25"	"G26"	"G27"	"G28"	"G29"	"G30"	"G31"	"G32"	"G33"	"G34"	"G35"	"G36"	"G37"	"G38"	"G39"	"G40"	"G41"	"G42"	"G43"	"G44"	"G45"	"G46"	"G47"	"G48"	"G49"	"G50"
"wt"	0.9992530581387772	0.5473731560706209	0.509513828150504	0.07069685184060102	1.0	0.06803136439098244	0.07679234848234838	0.786577357737074	0.6007713768087801	0.9037584885087923	0.2671344913219952	0.4095101947412554	0.29266518815676473	0.018673542256897484	0.7498132989574938	0.05310908133221719	1.0	1.0	1.0	0.24848816838121532	0.08066209336801208	0.5116793708990324	0.8752312940760966	0.5237557351771	0.8705795773696923	0.1519932199013323	0.99998596044361	0.48765995794500133	0.044701821866849636	0.9660444587296372	0.9806867970105547	0.913121295608904	0.4821494814915236	0.4092288141225041	0.7776104995436489	0.0017083546484670117	0.18018699879050432	0.9328464442451869	0.46448475603775247	0.4604025460947581	0.4655134094592274	0.9996430246003589	0.9993766491197654	0.4679232170041884	0.6758967112912123	0.9602663765195197	0.44494637012854527	1.0	0.6377252443486531	0.5134981107821031
"G1(+/-)"	0.4996265290708192	0.5473731560738511	0.5095138227760491	0.07069685262338485	1.0	0.06803136435040277	0.07679234848234275	0.7865773589975521	0.6007713768218953	0.9037584885119365	0.26713451138653943	0.4095101951242517	0.2926651881568015	0.018673543001902992	0.7498132989918658	0.053109081316540505	1.0	1.0	1.0	0.24848812563703634	0.08066209319339125	0.5116793708993778	0.8752312987527304	0.5237557351996788	0.8705795773885364	0.15199321993933756	0.9999859604436118	0.48765995803376144	0.044701821837539686	0.9660444586844832	0.980686797617563	0.9131212957027616	0.4821494831449363	0.40922881308638104	0.7776104995443304	0.001708354646090088	0.18018697947550158	0.9328463980415049	0.4644847814612544	0.46040254609475817	0.46551354861232197	0.9996430247400762	0.9993766491197653	0.4679232171499299	0.6758967002666133	0.9602663774928152	0.44494637024073336	1.0	0.6377252443683696	0.5134981107818801
"G2(+/-)"	0.9936242783541149	0.27368657804291413	0.5128100867148124	0.07165358962027536	1.0	0.06793685585805224	0.07679234848232735	0.7865799288870314	0.600771376868369	0.9037584885218417	0.2671344914509604	0.4095101968016961	0.29266544919656695	0.018591885133441892	0.7498132990190767	0.05310908124763324	1.0	1.0	1.0	0.24848787208668563	0.08066209242565414	0.5121850712941421	0.8752313195233901	0.5237557352912698	0.8705796144278727	0.1519932201066897	0.9999859604436163	0.48765995842503207	0.044701821708452244	0.9660444584676096	0.9806868003379592	0.9131212961165024	0.48214949051478734	0.4092288140794936	0.7776104995473342	0.0017083546356123894	0.18018686488235447	0.9328461236077085	0.464444348058595	0.46040254609475845	0.465514374028895	0.999643025344113	0.9993766491197649	0.46792321770240686	0.6758966402705624	0.9602663821394987	0.44494637071757726	1.0	0.6377252444563948	0.5134981107808987
"G3(+/-)"	0.9993215133228975	0.5473731560858283	0.25475689619889186	0.07194197882024764	1.0	0.17094104674007168	0.07679234848232735	0.7858742740412747	0.600771376868369	0.9037584885218417	0.26713445797002	0.40951019680171236	0.2926655331917195	0.07223820294024479	0.7498132989494549	0.053109081247632584	1.0	1.0	1.0	0.24848787205094955	0.08066209242564672	0.5116793709009555	0.8752313195236099	0.5237557352912701	0.8705796263214522	0.1519932201066914	0.9999859604436163	0.48765995842503584	0.04470182170845097	0.9660444584675978	0.9806868003379903	0.9131212961165065	0.4821494905148699	0.40922882617096273	0.7776104995473343	0.0017083546356122803	0.18018686486622829	0.9328461235689752	0.4719974438876758	0.46040254609475845	0.46551437414525976	0.9996430253441178	0.9993766491197649	0.46792321770237183	0.6758966402664546	0.9602663821395998	0.4449463707175821	1.0	0.6377252444563957	0.5134981107808987
"G4(+/-)"	0.9992530581557904	0.547373156085766	0.5095137932410534	0.03534842591776237	1.0	0.06803136483401287	0.07679234848232735	0.7865773612409975	0.6007713768681737	0.9037584885218195	0.2671344913221561	0.4095101967832619	0.2926303980873015	0.01867354713532514	0.7498133202434649	0.05310908124839561	1.0	1.0	1.0	0.24848788028101754	0.08066209243410208	0.5116793709009371	0.8752313192856863	0.5237557352905577	0.8705746716304864	0.15199322010483213	0.9999859604436163	0.48765995842068033	0.044701821709885535	0.9660444584715849	0.9806868003057696	0.913121296111901	0.4821494904276254	0.40922881362147046	0.7776104995473008	0.0017083546357289532	0.1801868685840601	0.9328461324913003	0.4644849272200412	0.46040254609475845	0.46551434735055447	0.9996430253379092	0.9993766491197649	0.4679232177030601	0.675896641724888	0.9602663820687853	0.44494637071264587	1.0	0.6377252444553634	0.513498110780909
"G5(+/-)"	0.998372042890037	0.5473731560858283	0.5095137923976295	0.05707746907939496	0.5	0.0680313648898627	0.07679234848232735	0.7865773612799944	0.600771376868369	0.9037584885218417	0.26713449133955147	0.40951019680171286	0.29265968393838326	0.01867354725619075	0.7498133025155957	0.05310908124763253	1.0	1.0	1.0	0.24848787204892311	0.08066209242564648	0.5116793709009555	0.8752313195236178	0.5237557352912701	0.8705787980782211	0.1519932201066914	0.9999859604436163	0.48765995842503596	0.04470182170845094	0.966044458467597	0.9806868003379914	0.9131212961165067	0.482149490514513	0.409228814036471	0.7776104995473343	0.0017083546356122775	0.18018686486531396	0.932846123566779	0.46448493237111327	0.46040254609475845	0.4655143741518585	0.9996430253441178	0.9993766491197649	0.4679232177023698	0.6758966402662512	0.9602663821396038	0.44494637071758225	1.0	0.6377252444563938	0.5134981107808987
"G6(+/-)"	0.9992530581416385	0.5473731560738511	0.5095138227760491	0.07069685183878277	1.0	0.03401568217520242	0.07679234848234275	0.7865773583697163	0.6007713768218953	0.9037584885119365	0.2671344913220324	0.4095101951242517	0.29266518815676124	0.018673543001902992	0.7498132989899684	0.053109081316540505	1.0	1.0	1.0	0.24848812563703634	0.08066209319339125	0.5116793708993778	0.8752312987527304	0.5237557351996788	0.8705795773885359	0.15199321993933756	0.9999859604436118	0.48765995803376144	0.044701821837539686	0.9660444586844832	0.980686797617563	0.9131212957027616	0.4821494831449363	0.40922881412244483	0.7776104995443304	0.001708354646090088	0.18018697947550158	0.9328463980415049	0.4644847814612566	0.46040254609475817	0.46551354861232197	0.9996430247400762	0.9993766491197653	0.4679232171499299	0.6758967002666133	0.9602663774928152	0.44494637024073336	1.0	0.6377252443683696	0.5134981107818801
"G7(+/-)"	0.9992530581561277	0.5473731560858283	0.5095137923981503	0.07106411752573091	1.0	0.0671332859667477	0.03839617424116368	0.7865773627701191	0.7954614048005033	0.9839201644860441	0.28620490248506714	0.409510196801711	0.2926652897690956	0.01867354725611496	0.7498227519155791	0.05310908124763262	1.0	1.0	1.0	0.2484878720556452	0.08066209242564744	0.5116793709009555	0.8752313195235889	0.5237557352912701	0.8705795918546391	0.1519932201066912	0.9999859604436163	0.4876599584250355	0.044701821708451085	0.9660444584675991	0.9806868003379874	0.913121296116506	0.4821494905148475	0.4027049828848538	0.7776104995473343	0.0017083546356122887	0.18018686486834695	0.9328461235740645	0.46448479650811	0.46040254609475845	0.46551437412996943	0.9996430253441173	0.9993766491197649	0.4679232177023768	0.6758966402669496	0.960266382139589	0.44494637071758164	1.0	0.6377252444563956	0.5134981107808987
"G8(+/-)"	0.9992530581416385	0.5473731560738511	0.5095138227760491	0.07069685183878277	1.0	0.06803136435040484	0.07679234848234275	0.39328867918485816	0.6007713768218953	0.9037584885119365	0.2671344913220324	0.4095101951242517	0.29266518815676124	0.018673543001902992	0.7498132989899684	0.053109081316540505	1.0	1.0	1.0	0.24848812563703634	0.08066209319339125	0.5116793708993778	0.8752312987527304	0.5237557351996788	0.8705795773885359	0.15199321993933756	0.9999859604436118	0.48765995803376144	0.044701821837539686	0.9660444586844832	0.980686797617563	0.9131212957027616	0.4821494831449363	0.40922881412244483	0.7776104995443304	0.001708354646090088	0.18018697947550158	0.9328463980415049	0.4644847814612566	0.46040254609475817	0.46551354861232197	0.9996430247400762	0.9993766491197653	0.4679232171499299	0.6758967002666133	0.9602663774928152	0.44494637024073336	1.0	0.6377252443683696	0.5134981107818801
"G9(+/-)"	0.9992530581561279	0.5473731560858283	0.5095137923977837	0.08334181501019654	1.0	0.06803136488984905	0.07679234848232735	0.7865773612783667	0.3003856884341845	0.9037584885218417	0.26713449132215644	0.40951019680171236	0.2926678750582908	0.0186735472561683	0.7498132975477965	0.053109081247632584	1.0	1.0	1.0	0.24848787205094955	0.08066209242564672	0.5116793709009555	0.8752313195236099	0.5237557352912701	0.8705799579143938	0.1519932201066914	0.9999859604436163	0.48765995842503584	0.04470182170845097	0.9660444584675978	0.9806868003379903	0.9131212961165065	0.4821494905150137	0.4092288141610309	0.7776104995473343	0.0017083546356122803	0.18018686486622829	0.9328461235689752	0.46448493244133493	0.46040254609475845	0.46551437414525976	0.9996430253441178	0.9993766491197649	0.46792321770237183	0.6758966402664546	0.9602663821395998	0.4449463707175821	1.0	0.6377252444563967	0.5134981107808987
