"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"	"G11"	"G12"	"G13"	"G14"	"G15"	"G16"	"G17"	"G18"	"G19"	"G20"	"G21"	"G22"	"G23"	"G24"	"G25"	"G26"	"G27"	"G28"	"G29"	"G30"	"G31"	"G32"	"G33"	"G34"	"G35"	"G36"	"G37"	"G38"	"G39"	"G40"	"G41"	"G42"	"G43"	"G44"	"G45"	"G46"	"G47"	"G48"	"G49"	"G50"
"1"	0	0.606426148460494	0	0	0	0.493368794870783	0	0	0	0.165597808085808	0	0.26786829050021	0	0.77219449483413	0.497349263852528	0	0	0.340365049155862	0.90820867005603	0.703301477285034	0.326362308351837	0.109522654775944	0	0.371045467718499	0	0.640567777969472	0.842849256539224	0.865661747367414	0.53244785690464	0.880754556725972	0	0.951938274825233	0	0.489420658457253	0	0	0.857455151411348	0	0.495704515884447	0.532116033852148	0	0	0	0	0	0	0	0.978794417464843	0	0.951693111476307
"2"	0	0.52035251247588	0.397724190646358	0	0	0	0	0	0	0.144173250018343	0	0.222399673000038	0	0.753983337796727	0.429808241889134	0	0	0.32549884229494	0.82954346588092	0.703295738429463	0.309733685088571	0.0932096766825274	0.612582753858906	0.35341188981427	0	0.605148114836184	0.679411036650524	0.685365270313745	0.428773844181402	0.720501750537823	0	0.875443488739456	0	0.503639461872786	0	0	0.841874578529349	0	0.378644464657152	0.489622256180296	0	0	0	0	0	0	0	0.827754737840079	0	0.948287225634708
"3"	0	0	0.552622860097931	0	0.557578834016746	0	0.742378517933895	0	0	0.126917273602344	0	0	0	0.734397807365105	0.376692427557556	0	0	0.311512583915411	0.77122267500256	0.702321784587699	0.29257123968727	0.0795630261439163	0.651667782241583	0.333924998016619	0	0.579249747146011	0.595922228345752	0	0.345604075173528	0.602488107394946	0	0.815712441396692	0	0.493484316333241	0	0	0.806476285601355	0	0.294987346090776	0.472157776530199	0	0	0	0	0	0	0	0	0	0.944608239765804
"4"	0	0	0.606125619126092	0	0.611591911786803	0	0.756294002465191	0	0.141717465550233	0.113064845952576	0	0	0	0.713891755060419	0.335047623428117	0	0.378733986510568	0.296789904093051	0	0.700870143645551	0.276485450254846	0.0681515313915031	0.67172247077223	0.316938430061001	0	0.560313198591551	0.556748078537836	0	0.279060206991715	0	0	0.769071369299861	0	0.486535973308564	0	0	0.76681454150861	0	0	0.464820306524978	0.9041423850717	0	0.457733991144435	0	0	0	0	0	0	0.940809370575944
"5"	0.594597288264723	0	0.598198267994702	0	0.640460491192307	0	0.764395266627665	0	0.164658861088359	0.101968873539253	0	0	0	0.69254529810768	0	0	0.417647691602709	0.280685645451386	0	0.699134884296431	0.262137616072064	0.058609245926498	0.678117092349072	0.302846922974609	0	0	0.541098939600092	0	0	0	0.704698247778196	0	0.93583360583228	0.484205135707096	0.956112054654855	0	0.730294856479248	0	0	0.461522113288675	0.91404540651859	0	0.514057802016799	0	0	0.389025913264329	0.498902692207938	0	0	0.936896964779609
"6"	0.62587577073768	0	0.557645599108614	0	0.652522903509676	0	0.767900647393781	0	0.179992965741731	0	0	0	0	0.670265087726576	0	0	0.445400155956246	0.263112466505501	0	0.697209607557143	0.249648606615013	0	0.674977003412475	0	0	0	0.537447713143966	0	0	0	0.735233210071343	0	0.949824630327692	0.483035392771561	0.967392531321364	0	0	0	0	0.459499102599131	0.919920436078134	0.924694040681395	0.555332583100321	0.944370461431596	0.779086785446582	0.423132423054784	0.53465866776734	0	0	0.932832567007087
"7"	0.649375366876606	0	0.503800024854955	0	0.654026160707087	0	0.767896198145701	0	0.186311847430108	0	0.249936026241961	0	0.770236450972666	0.64698773051536	0	0	0.465109717998409	0.244283737008882	0	0.695145381798616	0	0	0.665530356973415	0	0	0	0.539559133936316	0	0	0	0.757494463171484	0	0.960371252095215	0.480632949460301	0.975773597974167	0	0	0	0	0.457352175121131	0.923157950355076	0.939367885233244	0.584615419636122	0.954463905956742	0.787635705907974	0.448987167707723	0.564232993853309	0	0	0.928560733930794
"8"	0.666825942281182	0	0.44825852999711	0.166032216401113	0.649285692659137	0	0.765320726298077	0	0.18345474829253	0	0.267770711522697	0	0.80284708362317	0.622821150016218	0	0	0.479045156587447	0.224618485369181	0	0.692979729281168	0	0	0.652260464399948	0	0	0	0.544047170767304	0	0	0	0.773376229475957	0	0.96832405526258	0.476071482149276	0.982000487038669	0	0	0	0	0.454352823966446	0.924935673740645	0.951182437959052	0.604542565039771	0.962725992088416	0.794560071270657	0.468586584974047	0.58844565592538	0	0	0.92402719224649
"9"	0.679646289876023	0	0.397050311021429	0.181000998735839	0.641150960871836	0	0.760959663626634	0	0.17333809864373	0	0.282875510516663	0	0.830829247718205	0.598084572943011	0	0	0.488857929410169	0.204671072343604	0	0.690756240034007	0	0	0.637018677403907	0	0	0	0.548973936137177	0	0	0	0.784473559457539	0	0.974326431354803	0.469419286026233	0.986626884730979	0	0	0	0	0.450165751194912	0.926128175462931	0.960694850034681	0.617339885698006	0.969489002186421	0.800171589257864	0.483444096512435	0.607826424130064	0	0	0.919201036626985
"10"	0.688984031006606	0	0	0.194705366765713	0.631445053485012	0	0.755448935976186	0	0.159076208767973	0	0.295652487241045	0	0.854839867684798	0.573257294554678	0	0	0.495742191841182	0	0	0.68852909883718	0	0	0.621131468219023	0	0	0	0.553055171770858	0	0	0	0.792376642038715	0	0.978864031040681	0.461231018597625	0.990064163825836	0	0	0.726865128810403	0	0.444721320395981	0.927288250038809	0.96835370819009	0.62483816950269	0.975024929173475	0.804722725982681	0.494706966259687	0.622873516181213	0	0	0.914089298261541
