"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"	"G11"	"G12"	"G13"	"G14"	"G15"	"G16"	"G17"	"G18"	"G19"	"G20"	"G21"	"G22"	"G23"	"G24"	"G25"	"G26"	"G27"	"G28"	"G29"	"G30"	"G31"	"G32"	"G33"	"G34"	"G35"	"G36"	"G37"	"G38"	"G39"	"G40"	"G41"	"G42"	"G43"	"G44"	"G45"	"G46"	"G47"	"G48"	"G49"	"G50"
"1"	0.467532401754247	0.895219386415551	0.941658130734316	0	0.453133284857987	0	0	0.555896176037494	0	0.608521073824893	0	0.34124486429392	0	0.888496599736369	0.606559453370312	0.836112706410099	0	0	0.999768438746191	0.578589496850845	0	0.7589578409863	0	0	0.456502737896167	0	0	0.554724668812868	0	0	0	0.741428703436689	0.470541901156299	0	0	0.975468530842768	0.594402523080555	0	0	0	0.853364827933076	0.90904116338494	0.461069011152302	0.787904456589976	0.445206783972293	0	0	0	0.857939158074046	0
"2"	0.439536070544096	0.813735138383353	0.8760142908049	0	0.332974143033986	0	0	0.533220698616325	0	0.49650113074166	0	0.339626268738594	0	0.763589094837318	0.587546128829397	0.767938413633317	0	0	0.931403526360359	0.568433604733707	0	0.675556557784145	0	0	0.392584717706234	0	0	0.5041474489535	0	0	0	0.672919194011441	0.408772749804446	0	0	0.844433463247638	0.470220485807436	0	0	0	0.743301238693426	0.795283794111551	0.431825199826044	0.710158175068639	0.508682357192007	0	0	0	0.71023565720482	0
"3"	0.416639624775753	0.749139447610533	0.820447341488784	0	0.245501927004322	0	0	0.517380004823066	0	0.405273469924792	0	0.330515936858521	0	0.68195693600288	0.574401107937103	0.713839281436213	0	0.397580033483865	0.872979560004323	0.560546252938197	0	0.615223128476773	0.726840066476088	0	0.344006202888956	0	0	0	0	0	0	0.628327936512364	0.355457270247797	0	0	0.731442055916773	0.376473766061064	0	0	0	0.660989045958781	0.702833100124495	0.403497869678553	0.642768864926611	0.496873048802281	0	0	0	0.594093217023118	0
"4"	0.397994557580413	0.697936719210038	0.773410395945389	0	0	0	0	0	0	0.332188229022932	0	0.317949157215623	0	0	0	0.670548940865447	0	0.435042689615045	0.823064851791281	0.554420438960577	0	0	0.782978678679674	0	0.307093856552577	0	0	0	0	0.483637104807503	0	0	0.309749399904813	0	0	0.634182497874613	0.305706223349251	0.489275179180758	0	0	0	0.627458820032019	0.378724697753864	0.584608689257103	0.461401690575438	0	0.853111757689832	0	0.503589209544582	0
"5"	0.382847610578111	0	0.733594027125393	0	0	0.961085311311885	0	0	0	0	0.892284413632554	0.304218173414953	0.708266935862592	0	0	0.635729294240627	0	0.457675923803194	0.780425685658234	0	0.524208837686335	0	0.816002258752582	0.4690253671544	0	0.465528756110485	0.784629011519047	0	0	0.541243861359547	0.767520182165818	0	0.270710468080287	0.392972996026128	0	0.550561998832881	0	0.500326085349076	0.776130055532758	0.73460192446113	0	0.565936411387908	0.35787326246292	0.534521857134323	0.423541523688259	0.683028909146566	0.892963372566482	0.466857970718743	0	0.9073442896921
"6"	0	0	0.699889815634644	0.838976346206868	0	0.971239374741121	0	0	0.545362990154096	0	0.918024473080782	0.290607243448281	0.768385279133501	0	0	0	0.882515855967123	0.471317807892059	0.744004208813675	0	0.528750331781977	0	0.835183241088804	0.503888760569708	0	0.492096981506384	0.789090933769945	0	0.902420673083013	0.582454335139359	0.796692945053555	0	0.237447853672566	0.412887060149794	0.360574652354914	0.478726210606627	0	0.50822863927687	0.82608184698665	0.786205928778777	0	0	0	0.491445847580401	0.390426518132849	0.753349837478082	0.92200301785796	0.47179122125368	0	0.928720652411596
"7"	0	0	0	0.868118425787185	0	0.978705409787468	0.240156137853501	0	0.556994563405456	0	0.937574209563691	0.277805438771279	0.815020199955132	0	0	0	0.902702164026185	0.479518964294781	0	0	0.532359985362275	0	0.846152304396778	0.531149358485886	0	0.513200327376807	0.792475376185482	0	0.92080893128236	0.611935264241381	0.819232216422526	0	0	0.428296613841516	0.398545115930729	0	0	0.51386404228954	0.864887964217094	0.82602151506447	0	0	0	0	0	0.808069870005214	0.943164042355088	0.47568628344372	0	0.945134736339743
"8"	0	0	0	0.891986368704049	0	0.984195438462463	0.259450305829585	0	0.566766363502697	0	0.952416129856176	0	0.851200226853858	0	0	0	0.91942002944156	0.484435604512952	0	0	0.535203375626838	0	0.852306318551973	0.552473239478619	0	0.529943224497704	0.79503829287672	0	0.93573202909709	0.633029903061865	0.836667559621738	0	0	0.440220529104953	0.429896963858262	0	0	0.51786563187944	0.895035327209771	0.856703847886323	0	0	0	0	0	0.850650110854057	0.958583962229451	0.478762776688348	0	0.957736646375363
"9"	0	0	0	0.911534688485665	0	0.988232843318037	0.276140512779864	0	0.574975749660104	0	0.963681128733708	0	0.879274574845866	0	0	0	0.933265405235256	0.487374818106807	0	0	0.537421913539907	0	0.855678288052603	0.569159948860871	0	0.543210817109466	0.79697447720162	0	0.947842955640561	0.648131156037296	0.850173771834727	0	0	0.449447219449645	0.455786025698513	0	0	0.520690484269439	0.918455950499757	0.880328500251747	0	0	0	0	0	0.883783805135174	0.96982036978548	0.48119341476076	0	0.967410763580074
"10"	0	0	0	0.927545151038527	0	0.991202336328749	0.290553098535868	0	0.581872536374511	0	0.972230068753141	0	0.901064723451933	0	0	0	0.944731847039027	0.489127305562492	0	0	0.539135756445618	0	0.857473092955042	0.582223348326964	0	0.553711810566973	0.798432601222641	0	0.957671648286171	0.658950370595499	0.860652806338049	0	0	0.456586771603348	0.47716589046497	0	0	0.522669265336386	0.936650762278972	0.898508662912921	0	0	0	0	0	0.909566695856994	0.978008275805349	0.483114217523159	0	0.974836727406351
