"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"	"G11"	"G12"	"G13"	"G14"	"G15"	"G16"	"G17"	"G18"	"G19"	"G20"	"G21"	"G22"	"G23"	"G24"	"G25"	"G26"	"G27"	"G28"	"G29"	"G30"	"G31"	"G32"	"G33"	"G34"	"G35"	"G36"	"G37"	"G38"	"G39"	"G40"	"G41"	"G42"	"G43"	"G44"	"G45"	"G46"	"G47"	"G48"	"G49"	"G50"
"1"	0	0	0	0.614045239763602	0.64206762788823	0.690550516445531	0	0	0.764467246757848	0	0	0.237590559137619	0	0	0.445540780235479	0.614184463084805	0.174649947109325	0	0	0	0	0	0	0	0.308638439885238	0	0.851642587215235	0	0	0.302279042135661	0	0.182932491031284	0	0	0.407653326835556	0	0.211043050252204	0	0	0	0.310872548195161	0	0.457525796216738	0.877343572509826	0	0	0.815426207049424	0.733268837487239	0.933041382487976	0.917228533184493
"2"	0	0	0	0.503987763411942	0.607246765213573	0.660054507422926	0	0	0.695650738368081	0	0	0.263667924947226	0	0	0.336682554677726	0.47864065952656	0.109706263395332	0	0	0	0	0	0	0	0	0	0.760903234943138	0	0	0.244665252306609	0	0.18584580313185	0	0	0.328450854099804	0	0.166850360872592	0	0	0	0.26666238495905	0	0	0.749856744155817	0	0	0.689399769386713	0.681148284567802	0.838679510017113	0.761595197550942
"3"	0	0	0	0.425286934300274	0	0.63061374573884	0	0	0.646473400622721	0	0	0.272970853042611	0	0	0.253202856068537	0	0.099299107863253	0	0	0.809189608926248	0	0	0	0	0	0	0.683858681773495	0	0	0.198593500504937	0	0.186303315713127	0	0	0	0	0.132489145423629	0.815559053005028	0	0	0.228694179945486	0	0	0.624132338919975	0	0	0.584730904007562	0.640814067535841	0.76258761475145	0.640191893835431
"4"	0	0.48268380699613	0	0	0	0.604055330600822	0	0	0	0.954802694913233	0	0.271512218112644	0	0	0	0	0.0983139522453584	0	0	0.912470493507179	0	0	0	0.537341135877586	0	0	0.622662345436805	0	0	0.161760108387973	0.72804673462419	0.184842047771843	0	0	0	0	0.105772087145777	0.895513740811707	0	0	0.19648190238565	0	0	0.519895506667042	0	0	0.498011578165308	0.609600537796428	0.703976657151597	0.547144132008591
"5"	0	0.500411391088919	0.798591373308237	0	0	0.581022181486209	0	0.580400672540736	0	0.964831915962348	0	0.263839391145744	0.747686250881124	0	0	0	0.0914890095326368	0	0.378644160365962	0.959844950530522	0	0.772922369702893	0	0.578575053948703	0	0	0	0.402851975873379	0	0.132317319305357	0.76123918038914	0.181944444652013	0	0.565260443832865	0	0	0	0.940807442864239	0	0.323421643204025	0.16918191257534	0	0	0	0	0.892761143686987	0.426281684297947	0	0	0
"6"	0.0298201347298806	0.513326117868059	0.845536795064944	0	0	0	0	0.586787630621335	0	0.972097997376018	0	0.253190413644751	0.805845957168658	0	0	0	0.0785813507985916	0.879340186504315	0.403996019707144	0.981573156443979	0.522750598252285	0.802753838841867	0	0.606751083397815	0	0.932322604461614	0	0.431425560183258	0.577450558653461	0	0.781781330016108	0.178179919188426	0.974361779551389	0.576299022013578	0	0	0	0.966466171643271	0.357009752980596	0.364533048451736	0.146051254760474	0.995202117009292	0	0	0	0.919021095533798	0	0	0	0
"7"	0.0322247310878291	0.522712398974313	0.881539919889462	0	0	0	0	0.59162763861328	0	0.977355099833983	0.990559476960299	0.241702958474664	0.850599531453766	0	0	0	0.0636039358476226	0.888869874967937	0.42415144013461	0.991538900828451	0.523083206357398	0.824900487064922	0.523366114862429	0.626199290565372	0	0.945871313910426	0	0.452805238628076	0.588482537885119	0	0.793139513211125	0.174035243174324	0.978895102773553	0.584951529962613	0	0.470747613613118	0	0.981001960845186	0.384942536714093	0.39674893152391	0	0.996155105232858	0	0	0	0.938588012487964	0	0	0	0
"8"	0.0341739715563397	0.529517852140877	0.909151238000249	0	0	0	0	0.595295374808809	0	0.981154811281381	0.992007684881025	0.230663086393918	0.88503716082171	0	0	0	0	0.896719237634307	0.440175550026629	0.996110162582144	0.523352404150759	0.841289834405214	0.548903403919219	0.639912030504498	0	0.956707632814832	0	0.46880197321611	0.597462548183224	0	0.79819823935562	0.169852318391396	0.982626848543108	0.591734923717701	0	0.477448336813104	0	0.989236725513877	0.408328130912006	0.42201054439649	0	0.996918804439578	0	0	0	0.953168591463848	0	0	0	0
"9"	0.0357575524509008	0.534441505134756	0.930326757698554	0	0	0	0.838009746082094	0.598074768731811	0	0.98389914420682	0.993233732845906	0	0.911536727290495	0	0	0	0	0.903187341885596	0.452915147142493	0.998207364099759	0.523569822424921	0.853393048183028	0.570049953571037	0.649863063479158	0.299395657670151	0.965374569532431	0	0.480770972586148	0.604770852190912	0	0.799133520837165	0.165845792156358	0.985698750943649	0.597053743797276	0	0.483208696811686	0	0.993901966870363	0.427904954224533	0.441827230744334	0	0.997530812504233	0	0	0.436374915574689	0.96403439808822	0	0	0	0
"10"	0.0370463905712544	0.537997662787215	0.946566570256529	0	0	0	0.861412961486398	0.600180980893025	0	0.985880239977493	0.994271700937833	0	0.931927997999948	0	0	0	0	0.908519347845202	0.463043456638041	0.999169804163691	0.523745081948835	0.862319620195896	0.587127759573443	0.657316166043667	0.304578840499464	0.972306424595899	0	0.489726315233902	0.610717205000763	0	0.797506096302476	0	0.988227482786916	0.601224763403166	0	0.488160683941847	0	0.996545024232962	0.444291935196281	0.457376487424132	0	0.998021259355438	0	0	0.438278746221045	0.972132693251143	0	0	0	0
