G1	G2	0.0510299430414087	1
G2	G3	8.903461810903152e-11	1
G4	G3	0.0001214326755675	1
G2	G4	7.650678388302518e-35	1
G2	G5	9.075918809822466e-09	1
G7	G5	2.366503432633521e-18	1
G9	G5	1.4213896202537041e-182	1
G5	G6	2.0416249861831115e-31	1
G51	G7	0.3596566701908854	1
G5	G8	0.0116222658376775	1
G7	G8	0.0281150041815022	1
G9	G8	0.0119263439787324	1
G20	G9	2.242265957319421e-21	1
G8	G10	0.0811376388051436	1
G9	G10	0.2028086959192891	1
G18	G10	0.269681486149857	1
G8	G11	4.6830399762479964e-145	1
G9	G11	0.0059995319124846	1
G8	G12	2.9212436595965095e-199	1
G10	G12	0.0266743549939933	1
G6	G13	0.2232290857379478	1
G7	G14	0.4585664481600255	1
G14	G15		1
G14	G16		1
G15	G16	7.20076723889409e-41	1
G33	G16	3.028596483130561e-05	1
G7	G17	2.6427132243971544e-05	1
G9	G19	2.7082995827878816e-05	1
G20	G21	2.459978754639086e-07	1
G20	G22	8.119052269040331e-07	1
G20	G23	1.622813303892029e-06	1
G20	G24	2.2422566289042488e-21	1
G24	G25	1.1900319258781523e-28	1
G29	G25	2.542605881233193e-06	1
G34	G25	0.2427070876561195	1
G25	G26	4.181755077837808e-05	1
G25	G27	0.0095201407804558	1
G38	G27	0.0107549925214136	1
G25	G28	0.0108933296081798	1
G29	G30	1.4579774237333748e-07	1
G41	G30	4.6645907651550624e-05	1
G25	G31	0.0876886224828119	1
G25	G32	3.489761032031731e-05	1
G38	G32	3.4395996204541804e-05	1
G48	G33		1
G53	G33	0.960682854035302	1
G79	G33	0.0053562580380941	1
G35	G34	0.0143726944411854	1
G37	G34	0.0227799131984273	1
G40	G34	0.018763399312217	1
G37	G35	4.736569162028532e-19	1
G56	G35	1.7192051285029997e-08	1
G34	G36	0.1148869109836965	1
G46	G37	5.1103415779136486e-14	1
G56	G37	0.0097043152586362	1
G92	G37	0.029900750071774	1
G38	G39	0.0084789945448035	1
G40	G41	0.0012502620131208	1
G45	G41	0.0006025759945677	1
G40	G42	0.0006203744380742	1
G40	G43	0.0006203744379593	1
G40	G44	8.304948368053037e-18	1
G20	G47	2.354887659435525e-05	1
G65	G48	3.127228736296802e-26	1
G66	G48	5.126308761959209e-16	1
G90	G48	0.0022773392792242	1
G48	G49		1
G51	G49	0.1722915746368653	1
G49	G50	0.0061552305016247	1
G55	G51	0.0019141317932956	1
G61	G51	0.3938178530765611	1
G51	G52	0.7913944973864407	1
G55	G52	0.3290657606036531	1
G51	G53	6.219213563862653e-05	1
G55	G53	7.961083397260681e-18	1
G49	G54	0.0094000098536274	1
G69	G55	5.951159614076112e-23	1
G71	G55	1.4283945393225149e-12	1
G60	G56	1.9423956777455771e-19	1
G56	G57	1.4691827907842085e-195	1
G67	G57	0.0029225051058599	1
G51	G58	0.4167036926212597	1
G55	G58	3.554974470558472e-08	1
G74	G58	5.934894796126938e-188	1
G48	G59		1
G64	G59	0.8751343422062059	1
G55	G61	1.2477110545958096e-11	1
G69	G61	0.0012819688039239	1
G71	G61	1.6480443132243018e-12	1
G56	G62	7.811165568810514e-07	1
G60	G62	0.0018048961363901	1
G61	G63	0.5742696179765079	1
G48	G64		1
G65	G64	0.0185182059005024	1
G66	G64	0.0005436405912459	1
G97	G64	0.0094456166428728	1
G90	G65	0.0035756206247937	1
G97	G66	1.7152750973823492e-14	1
G56	G67	5.0105348636575e-61	1
G62	G68	2.291068987702878e-11	1
G89	G69	7.324297837728662e-10	1
G93	G69	6.479136993472694e-10	1
G65	G70	0.0272712394519924	1
G51	G72	0.1800059567063049	1
G53	G72	2.4189531152739918e-11	1
G79	G72	6.478044673879176e-07	1
G80	G72	2.770308996626128e-07	1
G17	G73	7.935130680137054e-05	1
G69	G73	4.915949504659419e-05	1
G76	G73	0.0073648931732255	1
G83	G73	0.0001061321278025	1
G71	G74	7.375327481580788e-12	1
G51	G75	0.0019160398860658	1
G55	G76	8.383758783943926e-09	1
G61	G76	0.925811788092948	1
G69	G76	8.507463465569919e-22	1
G77	G76	1.0792494705655773e-59	1
G83	G76	0.0002269628705369	1
G89	G76	6.697427757663045e-46	1
G93	G76	3.3799909340433726e-47	1
G69	G77	9.38014816079532e-21	1
G80	G77	2.7703089966606575e-07	1
G89	G77	3.534839469325504e-195	1
G91	G77	1.0504903188115e-225	1
G4	G78	0.0865785155334652	1
G72	G78	0.3150078796266049	1
G84	G78	0.3616022726109388	1
G85	G78	0.1172277500911914	1
G87	G78	0.107143330205924	1
G88	G78	0.1342604823993157	1
G100	G79	0.5116447668020044	1
G72	G81	0.5190964709927817	1
G80	G81	0.0081129605559519	1
