G51	G1	2.1569918592567306e-12	1
G1	G2	2.204652367258696e-05	1
G1	G3	1.693884817048458e-175	1
G1	G4	0.3741549747680538	1
G6	G4	6.149477037329408e-05	1
G1	G5	2.234731685275697e-178	1
G6	G5	2.7535819897621296e-07	1
G6	G7	2.753614121666632e-07	1
G1	G8	1.8435545913305188e-229	1
G6	G8	0.0992529623047539	1
G1	G9	3.19281891352857e-104	1
G1	G10	0.009947346107286	1
G6	G10	8.624786913616603e-08	1
G6	G11	1.6421749094867841e-18	1
G6	G12		1
G6	G13	7.657958713739728e-08	1
G6	G14	4.767810223701984e-06	1
G6	G15	6.868789315254151e-06	1
G6	G16	1.654861717371143e-07	1
G6	G17	7.828624083489777e-06	1
G6	G18	0.0008284684393626	1
G6	G19	9.366848251517646e-07	1
G6	G20	0.0002188232569671	1
G6	G21	0.0078398496784677	1
G6	G22	2.2918520802426733e-15	1
G6	G23	2.013675112481806e-10	1
G6	G24	0.0005893236047519	1
G6	G25	1.1875302346680409e-07	1
G6	G26	1.5585602273962328e-05	1
G6	G27	0.0635843731279684	1
G6	G28	4.838771063602122e-06	1
G1	G29	4.768960034758952e-183	1
G31	G29	0.0100735370908573	1
G1	G30	2.4921888694078267e-76	1
G31	G30	2.207757937339708e-08	1
G39	G31	0.0047879509285701	1
G44	G31	5.457880540678379e-12	1
G31	G32	1.0656507708534884e-05	1
G31	G33	8.162891201859571e-216	1
G31	G34	2.247900689054132e-214	1
G31	G35	1.7511751472428037e-96	1
G31	G36	0.023559058097276	1
G31	G37	0.0284186179635145	1
G39	G37	0.0049909003309322	1
G31	G38	0.0172260616609844	1
G39	G38	0.1014545928625268	1
G44	G39	6.0184761145800605e-06	1
G83	G39	0.0001038110591368	1
G31	G40	2.755152518152496e-08	1
G39	G40	0.000112439357927	1
G31	G41	0.0076749824589739	1
G39	G41	0.0315646088886237	1
G31	G42	0.0053184280828313	1
G39	G42	0.0037901629370331	1
G39	G43	0.0608651235668054	1
G50	G44	5.750678031820838e-18	1
G44	G45	1.593594282257658e-06	1
G44	G46	0.0002517924841903	1
G44	G47	0.000174326161213	1
G48	G47	1.4273808850579096e-29	1
G51	G47	4.636121384389645e-11	1
G44	G49	0.0085494458496244	1
G51	G49	1.3498246624542996e-06	1
G50	G52	1.6933793018750075e-05	1
G51	G53	0.0001361869852323	1
G51	G54	4.120894302078096e-08	1
G51	G55	0.0415171106248141	1
G58	G55	0.0065004780439744	1
G51	G56	1.86746962158721e-05	1
G61	G56	3.73288350604614e-06	1
G51	G57	3.096743030753302e-09	1
G64	G57	0.0006189909018643	1
G58	G59	1.8441026805440262e-22	1
G51	G60	8.668895323153533e-14	1
G87	G60	3.9336791603441425e-10	1
G60	G62	0.4849217686397292	1
G87	G62	0.0004686844072609	1
G51	G63	0.0002366312832443	1
G64	G63	0.012647862344893	1
G61	G65	4.432184427671506e-06	1
G64	G66	1.3924980193119621e-21	1
G64	G67	0.0003795157598002	1
G51	G68	9.373031577934101e-08	1
G51	G69	1.360131811646672e-07	1
G51	G70	0.0001108459195255	1
G72	G70	3.9961875256583324e-14	1
G51	G71	1.5866720032156901e-10	1
G76	G71	2.580880613447687e-21	1
G74	G72	8.36234896835158e-08	1
G72	G73	2.2408106554887624e-05	1
G76	G73	0.0580048854900388	1
G87	G73	5.33659584082798e-14	1
G74	G75	6.548326070609735e-25	1
G74	G77	7.039082654310602e-13	1
G76	G78	1.0	1
G76	G79	9.540954555449883e-14	1
G76	G80	3.962583954711756e-05	1
G74	G81	1.6454790808292357e-08	1
G87	G81	9.749921116241269e-18	1
G74	G82	7.23535541561276e-21	1
