"Time"	"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"
0.0	0.9778102398802797	0.8906989108422336	0.3147756955186952	0.9137399970298834	0.9900490979451413	0.2335211825547323	0.984462527465273	0.6525732079303109	0.5586002296714216	0.747472522103575
10.0	0.9712383758171126	0.8795503595952768	0.3130393633246398	0.9086085838072052	0.977342466649445	0.24896625197903713	0.9241308632953366	0.6450641172514806	0.5699264721080246	0.7561432425317302
20.0	0.9544385149132715	0.8534045813178597	0.30879090238127044	0.8954960259245972	0.9465394092174905	0.2870645206168174	0.8015935691231857	0.6266328329309264	0.5971208864840358	0.7762685680833665
30.0	0.9309660073584657	0.8201974684764308	0.3031302872472827	0.8771795656133914	0.9059208362925081	0.3382693595254654	0.6685268920400419	0.60204212207264	0.6326021431969944	0.8015419483406788
40.0	0.9034789682806358	0.7848930957107657	0.2968059223969958	0.8557300386424039	0.8610434860529933	0.39596263637127405	0.5475145765548725	0.5746013074808984	0.671403625648005	0.8281085464994218
50.0	0.8739383552993992	0.7504597358816089	0.29031451062743086	0.8326710594621355	0.81554320099215	0.4556538695989132	0.4464713412912136	0.5465505757484169	0.7103714700987315	0.8537268609305394
60.0	0.8437662429613231	0.7185469658254762	0.28397413641944436	0.8091049922740321	0.771705879885089	0.5143864614329512	0.36631322445491343	0.5193499138501413	0.7475948723605571	0.8771987496981728
70.0	0.8139706964832344	0.6899515015622663	0.27797755591684936	0.7858121673797734	0.7308781029613569	0.5702991039360763	0.30494258272418595	0.49389622740226113	0.7820035093306494	0.8979855088597223
80.0	0.7852439955752191	0.6649344689687663	0.27243090562944083	0.763328578890485	0.6937627321017791	0.622303214062548	0.2592474495899617	0.4706862441227542	0.8130848425957007	0.9159520700738276
90.0	0.7580396274160858	0.6434347958399045	0.2673816783256944	0.7420063599514936	0.660630863424034	0.6698469407046919	0.2260491987149386	0.4499382678165742	0.8406871464208744	0.931198747295714
100.0	0.7326324024314703	0.6252104824092557	0.2628387961911428	0.7220605825300482	0.6314727314749389	0.7127435784665976	0.20250629328591746	0.431682541490415	0.8648835794207043	0.9439522950206923
110.0	0.7091651826708583	0.6099302037772658	0.25878686167207215	0.7036052905763295	0.6061040836019281	0.7510477509134625	0.186246214304888	0.4158275956705622	0.8858795225397128	0.9544968188695447
120.0	0.6876850129653006	0.5972310389570642	0.25519612387629315	0.6866811183765513	0.5842401682223033	0.7849669043989874	0.175368959282757	0.40220824148788925	0.9039504158636278	0.9631312482486134
130.0	0.6681708966705083	0.5867533986047263	0.25202931096723263	0.6712763761773997	0.5655463127136601	0.8147987637503186	0.16839593419291302	0.3906196301707288	0.9194009262794955	0.9701443341647723
