"Time"	"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"
0.0	0.927884501419828	0.7738003782759717	0.46679092003028155	0.04159925860313123	0.25497220419415845	0.2607497400202692	0.7608423924370568	0.35657677228913676	0.7764284896483791	0.8093781304741166
10.0	0.7470950854942787	0.7202590627813403	0.5672680369959924	0.0331973801780386	0.35060883937101056	0.4969890902578	0.714139350401719	0.4034145491185428	0.8235370913516395	0.8470361183281194
20.0	0.6617314247832485	0.6807380221840029	0.6488113972041131	0.026895524855616932	0.4196946560068306	0.6577343446776905	0.6762163058031979	0.43576157020888645	0.8609176833003874	0.8772546447468943
30.0	0.6202618988746305	0.6513757284090463	0.7149888492692992	0.022160549107598886	0.46959801208086893	0.767110858742112	0.6454262467293084	0.45812647696838427	0.8904906996544721	0.9015034002044363
40.0	0.5992485304285632	0.6294035440536367	0.7686959218859585	0.018576648347594926	0.5056526412961392	0.8415343443848913	0.6204283559882827	0.47361217237315106	0.913834502066179	0.9209617329561451
50.0	0.5879813209043291	0.6128674803472367	0.8122825145141098	0.015843137963995817	0.5317170971265115	0.8921746035625832	0.6001332990653079	0.4843540080459491	0.9322305960546828	0.9365760069889744
60.0	0.5815141237803343	0.6003740499543542	0.8476557151760555	0.01374597497077021	0.55057097149594	0.9266319501739555	0.5836564487374231	0.491821587713069	0.9467096213896277	0.9491056289577977
70.0	0.5775223412296445	0.5909117383917517	0.8763632431020197	0.012130698962605779	0.5642151352957491	0.9500778952535434	0.5702795203435356	0.4970265631975724	0.9580948693116381	0.9591599821958375
80.0	0.5748843624729646	0.5837346579971429	0.8996611680940249	0.010883545172371778	0.5740917098496581	0.9660313150174994	0.559419327686715	0.5006656445269155	0.9670408791228249	0.9672280645229492
90.0	0.5730385528147773	0.5782864700997915	0.9185688670517043	0.00991923691674317	0.5812417676746224	0.9768865602662263	0.5506023872349979	0.5032189700072849	0.974066259599065	0.9737022701590861
100.0	0.5716895536336692	0.5741490533625742	0.9339136275828209	0.009173041437034178	0.5864178665034243	0.9842728355071149	0.5434442873451621	0.505017747600945	0.9795808943124337	0.9788974747838749
110.0	0.5706724892661564	0.5710066489803808	0.9463668447314567	0.008595411039900422	0.5901645174763689	0.9892987080957766	0.5376329349460246	0.506290739367722	0.983908128727656	0.9830663494479983
120.0	0.5698890637931527	0.5686200908115941	0.956473396271454	0.008148221638568357	0.592875939457407	0.9927184809142675	0.5329149522217629	0.5071962011812167	0.9873026757318604	0.9864116489339297
130.0	0.5692767414866305	0.5668078989060448	0.964675484359335	0.0078020438805442745	0.5948376479988429	0.995045409407535	0.5290846306948873	0.5078438290153199	0.9899649627862129	0.9890960732815556
140.0	0.5687933612749442	0.5654322186109557	0.9713319832388111	0.0075341155767293735	0.5962564690714881	0.9966287298501983	0.5259749635071125	0.508309837474206	0.992052566176847	0.9912501805919568
150.0	0.5684091235086062	0.564388270175375	0.9767341414280086	0.0073268107478352785	0.5972822369637388	0.9977060743545131	0.5234503644301288	0.5086473250215103	0.9936892896908439	0.9929787367752695
160.0	0.5681021923107217	0.5635963885120839	0.9811183250100256	0.007166471593040268	0.5980234966234523	0.9984391358054375	0.5214007565568118	0.5088934032966808	0.9949723518884424	0.9943658108845497
170.0	0.5678561388804004	0.5629959964284219	0.9846763595968808	0.007042511489801402	0.5985588749063997	0.9989379354824948	0.5197367730548816	0.5090741050698527	0.9959780634061318	0.9954788638493358
180.0	0.5676583653714037	0.5625410318964207	0.987563923469248	0.006946723301627097	0.5989453188562519	0.9992773355662374	0.5183858608004016	0.5092077669070215	0.9967663038655833	0.9963720294661765
190.0	0.5674990787566302	0.5621964739401756	0.9899073591254961	0.0068727446313893775	0.5992240657024996	0.9995082748032558	0.5172891170463741	0.5093073639821255	0.9973840475349397	0.9970887472184711
200.0	0.56737059055731	0.5619357010388567	0.9918092012726181	0.0068156437444490785	0.5994249696898803	0.9996654136307022	0.5163987212264141	0.5093821244938262	0.9978681370166431	0.9976638749739161

0.0	0.4325895377124158	0.35828187460750094	0.38467135688497744	0.5311281210972392	0.21630049161719017	0.37501034017676615	0.3687302711777489	0.2864117281900306	0.27342472796869643	0.6638664995399559
10.0	0.5386132639297435	0.40755174249003906	0.5006229608241887	0.4176145482444354	0.3208311953613133	0.5747358723998017	0.395822330890434	0.35727018529923227	0.3746082914680678	0.7302707967593111
20.0	0.5752411011447871	0.443764860389535	0.5947248189437836	0.32830142367500176	0.39741884767861013	0.7106358878883577	0.4177951001943418	0.4056996384128191	0.46231553608069503	0.7835567029828976
30.0	0.585396375702902	0.47106206826060115	0.6710942644635217	0.25828992945362805	0.4531131868551976	0.8031068600809018	0.4356285821936045	0.4388015864725147	0.5400261052185603	0.8263158002145221
40.0	0.5859960796878084	0.4918625809374179	0.7330727666415087	0.20347645225662425	0.49354574533040296	0.8660272424975076	0.45010481598375635	0.4614212797580948	0.6096228031932356	0.8606276948494233
