"Time"	"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"
0.0	0.9278845014198279	0.7738003782759717	0.46679092003028155	0.04159925860313123	0.25497220419415845	0.2607497400202692	0.7608423924370569	0.35657677228913676	0.7764284896483791	0.8093781304741166
10.0	0.9061766907105195	0.7663702485985189	0.47810185009048234	0.04017008046277701	0.2748962559906642	0.29341011958963803	0.7558021978673903	0.36138992570465756	0.779778494719747	0.8128019570852124
20.0	0.8631244234860739	0.7492463559082996	0.505975314993107	0.03695727906694817	0.31720060131448347	0.36628032157023266	0.7433212068452211	0.3725933777917575	0.7882975112106353	0.8213797278628612
30.0	0.8166174915698051	0.7278802672334949	0.5433710550314171	0.03306360108524766	0.36538215564718934	0.45391054713460033	0.7264876256530445	0.3867353151875931	0.8001265051334101	0.8331003148821092
40.0	0.7736042429660838	0.7055217141889721	0.5853971460091312	0.029108130839044937	0.41131290792145514	0.5421185759895849	0.7074692230947385	0.4017120458742252	0.8138885782504118	0.8465190017429121
50.0	0.7362964766170202	0.6840145828113683	0.628732904062603	0.025411608702369286	0.45152116080320204	0.623609186834702	0.6877544884543365	0.41629667688272737	0.828581684094594	0.8606167873200309
60.0	0.7049339304048409	0.6643224977582414	0.6711966508159675	0.022118906082503886	0.4850129612504301	0.6951874500568346	0.6683349929683411	0.4298243098178808	0.8434918456118852	0.8746923887153217
70.0	0.6790017840560223	0.6468674528739607	0.7114234746583927	0.019275008903617875	0.512023154495867	0.7560083233841411	0.6498425141235341	0.4419831938743187	0.8581240186325201	0.8882796493609844
80.0	0.6577563666774712	0.6317465732711315	0.7486262720408801	0.01687069071789906	0.5333211228749667	0.8064950946470971	0.6326515950894954	0.4526773414890265	0.8721477196898596	0.9010846393303055
90.0	0.640443190293715	0.6188704932200864	0.7824196557193186	0.014869520725828703	0.5498406561847929	0.8476857313621537	0.6169557920497167	0.4619371353178746	0.8853547110081031	0.9129379851021954
100.0	0.6263794047257326	0.6080511175983172	0.812691125005103	0.013223583317287409	0.5624949607980425	0.8808498527342148	0.6028239766125756	0.4698619758912255	0.8976263533449679	0.9237589378543718
110.0	0.614977660304528	0.5990564484310469	0.8395076586138132	0.011882386137651227	0.5720946731696551	0.9072745571994791	0.5902415637838561	0.47658419617762404	0.9089086232232425	0.933528470753053
120.0	0.6057456777302959	0.5916439341947416	0.8630487124061609	0.01079766765450815	0.5793210143724719	0.9281535534072662	0.5791404057285127	0.48224696262744116	0.9191931448678541	0.9422692913304757
130.0	0.5982766878129749	0.5855798543548144	0.8835587945327947	0.009925753491240839	0.5847267595356086	0.9445379063713626	0.5694202064625759	0.48699127924062624	0.9285029064604107	0.9500311284679865
140.0	0.5922373392088517	0.5806497083147889	0.9013144798862803	0.009228472248480677	0.588749768866466	0.9573222076239755	0.5609636236136748	0.4909488386757257	0.9368816048014142	0.9568800285695191
150.0	0.587355806039143	0.5766629186830452	0.9166019849006	0.00867325286508328	0.5917308617036127	0.9672499443384645	0.5536467066626372	0.49423855598527794	0.9443857803724336	0.9628906798658853
160.0	0.5834111263118454	0.5734540418246907	0.929702402779984	0.008232784019212654	0.5939318511256848	0.9749282569746589	0.5473459155006068	0.4969653630422293	0.9510790868328671	0.9681410113067594
170.0	0.5802240509700672	0.5708819302993742	0.9408824355511458	0.00788446562637483	0.5955518166001036	0.9808463226265228	0.5419426557669607	0.4992203373565503	0.9570281828962484	0.9727084875560063
180.0	0.5776493691767952	0.5688277860428577	0.9503890180078065	0.007609788215640694	0.5967409171994991	0.9853941301343803	0.5373260322492762	0.5010815701516346	0.9622998491158599	0.9766676578796478
190.0	0.5755695564556698	0.567192702317076	0.9584466503644443	0.007393717106468035	0.5976116772089722	0.9888799627773064	0.5333943425635063	0.5026153981918374	0.9669590225179268	0.98008862232269
200.0	0.5738895597432555	0.5658950641141777	0.9652565736954823	0.007224121923528427	0.5982479699241978	0.9915458304200462	0.5300556974433945	0.5038777683581801	0.971067512968555	0.9830361602073783

0.0	0.4325895377124158	0.35828187460750094	0.38467135688497744	0.5311281210972392	0.21630049161719014	0.37501034017676615	0.3687302711777489	0.2864117281900306	0.27342472796869643	0.6638664995399559
10.0	0.44576497270601456	0.3651433564327758	0.3977242838416097	0.5119613938003434	0.23799978162021887	0.4026226381955245	0.3716550426065226	0.2937043568398245	0.2805373364680688	0.6699039118156479
20.0	0.46955421835422473	0.38086594760115466	0.4298905427997402	0.4679050275457506	0.28447269874262276	0.46422981705032135	0.37889234710103675	0.310607475737628	0.2992736498790584	0.6850295431272359
30.0	0.4927167505540392	0.4005195386744793	0.47304560307299465	0.4132154845028823	0.33770454340827155	0.5383156686621425	0.38864957759414714	0.3318446345375999	0.32653090104306554	0.7056970664962675
40.0	0.5119983926313123	0.42120256958015356	0.5215441348549033	0.35639097703352995	0.38866866853448495	0.6128900162193175	0.39967048004600053	0.3542278641863084	0.35997421958376863	0.7293589380008043
50.0	0.5270372697953672	0.4412427092155173	0.5715540356820121	0.30219927806917835	0.4334390506454125	0.6817852092010762	0.411093000315332	0.3759175438495084	0.3977496700671447	0.7542182997694213
60.0	0.5383927825902205	0.4597366665688325	0.6205576266974411	0.253055478044596	0.4708374767010952	0.7423001348619085	0.42234310031914324	0.395932221946019	0.4383067897624906	0.7790385430124174
70.0	0.5468117028799954	0.47626275458438405	0.6669797831179828	0.2099336305581149	0.501068470767232	0.7937203532449111	0.4330551629147137	0.41382565851107705	0.48031566592054786	0.8029976683120151
80.0	0.5529794871640624	0.4906956972063065	0.7099121861772747	0.17295986941163816	0.5249511101384688	0.8364037505268509	0.443012534485122	0.4294756832500467	0.522643555432964	0.8255773762397153
90.0	0.5574558761211028	0.5030860442850946	0.748910091445219	0.14179167363134254	0.5435036957551068	0.8712278489803551	0.45210334124109475	0.4429475987997381	0.5643550559008406	0.8464790002214199
100.0	0.5606756243473058	0.5135818455683565	0.783843671996421	0.11585516199905443	0.5577328804527327	0.8992660321399293	0.4602878805648519	0.45440711638910697	0.6047124377325851	0.8655601516393776
110.0	0.5629684082887358	0.5223783991217569	0.81479022204059	0.09448935512018468	0.5685380572095231	0.9216064611763694	0.46757474569139496	0.46406597040879305	0.6431668080124874	0.8827872795251712
120.0	0.5645812155895739	0.5296867693414424	0.8419568353084546	0.07703024977052653	0.5766783620855024	0.9392583417276253	0.4740035177061849	0.47214893363330807	0.6793398237565793	0.8982004251959453
130.0	0.5656978895003223	0.5357148125374082	0.8656256766929739	0.06285661625168483	0.5827717492869485	0.9531102834267706	0.47963236888126365	0.4788746885789021	0.7129993482077936	0.9118872781948103
140.0	0.5664547364696055	0.5406564636513502	0.8861159164235981	0.05141196180164748	0.5873088690785688	0.9639186073413699	0.48452932171106866	0.48444554587422106	0.7440328903187146	0.9239643016029578
150.0	0.5669525142232829	0.5446863831432445	0.9037578511607091	0.04221210693573685	0.590672323971255	0.972311885252005	0.48876620822735	0.4890426933102783	0.772421756317284	0.9345631970848524
160.0	0.5672654798184211	0.5479579962134367	0.9188758653022585	0.0348444546393074	0.5931564387465543	0.9788034163293318	0.4924146091017949	0.4928248050590164	0.7982177038410375	0.9438213808326384
170.0	0.5674481666242376	0.5506035976300813	0.9317777356796666	0.028962805748905956	0.5949852625653849	0.9838067691096665	0.4955432302078433	0.495928603590676	0.8215229442670167	0.9518754503381056
180.0	0.5675404456883502	0.5527356394322094	0.9427484275363824	0.024280107266652837	0.5963279369838514	0.9876516546795264	0.4982163105680547	0.4984704751869581	0.8424736932994089	0.958856862219
190.0	0.5675713031377037	0.5544486248091598	0.952047016383991	0.020560565517799317	0.5973113001091955	0.9905987071981426	0.5004927593335531	0.5005485761245655	0.8612270854039495	0.9648892275486516
200.0	0.5675616595932437	0.5558212409154659	0.9599057364511379	0.01761194268791487	0.5980299475942153	0.9928525308110963	0.502425798142105	0.5022450870721022	0.8779510721634265	0.9700867750915488

0.0	0.12520183974715016	0.14604290374113682	0.7075037422860674	0.28677723243715425	0.2615477977937324	0.6781689235650671	0.4242833641602026	0.5979840663110148	0.5579907958023328	0.6405554106365248
10.0	0.1566656698372161	0.16158386492114463	0.7137084466759971	0.2782298725595095	0.2710955593461963	0.6923875525820713	0.42607942758154077	0.5952299958205971	0.5622428077187371	0.6470115216523804
20.0	0.21705718396908094	0.19563411550866733	0.7289986667644119	0.25625584985193084	0.3046723261051469	0.7241114449677345	0.43052335710223866	0.5888036346695109	0.5737213735109161	0.6631861258879969
30.0	0.28000932146608604	0.23722314544345746	0.7495124097116197	0.22784540847263682	0.3494237349532524	0.7622610827562926	0.4365136631794733	0.5806721077106735	0.5907845208913631	0.6852869561623649
40.0	0.3362176245721172	0.2803667642295431	0.7725661702623904	0.19772363221631395	0.3951247081033855	0.8006622676815283	0.44327902076462317	0.5720422262069859	0.6119947771480613	0.7105897948860644
50.0	0.3833250543595602	0.32173565577200136	0.7963383592164722	0.16864644797753292	0.43673157434378385	0.8361390362835013	0.45029035333013523	0.5636229599479357	0.6360661691912061	0.7371731703665004
60.0	0.42162923538590463	0.3595966090615556	0.8196321991233944	0.14206300577978734	0.4722876598796182	0.8673004848832806	0.45719543536819923	0.5558020442864051	0.6618679833480032	0.7637147143982299
70.0	0.4522967063190257	0.3931920859746091	0.8416989564935166	0.11860174659683898	0.5014881301052078	0.8937787263992218	0.46376997225955824	0.5487639646344209	0.6884403509473631	0.789335422680892
80.0	0.47664886571002607	0.4223520212456828	0.8621068601103014	0.0983985853513557	0.524828111363981	0.9157580408874803	0.4698810847653345	0.5425680992479763	0.7150024707653766	0.8134810494854156
90.0	0.4958999031939008	0.4472461135990113	0.8806444996518504	0.08131108484747342	0.5431238530085014	0.9336902971413629	0.4754601863720784	0.537199919235741	0.7409482511338557	0.8358322143281474
100.0	0.5110805389651316	0.46822573250352395	0.8972501643476808	0.0670544646554614	0.5572581375941474	0.9481282282397522	0.48048297020073405	0.5326040655814058	0.7658313543226742	0.8562366560034756
110.0	0.5230343141448031	0.4857242587394016	0.9119605961807573	0.05528541264557987	0.5680557701380065	0.9596321692892492	0.4849547557509715	0.5287053265459448	0.7893438808908191	0.8746584970064537
