"Time"	"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"
0.0	0.9778102398802797	0.8906989108422336	0.3147756955186952	0.9137399970298834	0.9900490979451413	0.2335211825547323	0.984462527465273	0.6525732079303109	0.5586002296714216	0.747472522103575
10.0	0.9085690035269826	0.8049599465606988	0.30137525795357967	0.8506217001040798	0.8718725003213127	0.35420861162000117	0.5975203721886004	0.5872065280475639	0.6760132154678369	0.8170506323713881
20.0	0.8497945463962375	0.7404354227400973	0.2902484520177194	0.7987052705993406	0.7806150335456618	0.45589096915943045	0.3808821972306801	0.5344105076740173	0.7621941751717328	0.867445558888699
30.0	0.7999043559020509	0.6918641887528267	0.2809964359457908	0.7559682693067122	0.7099968496404069	0.5415607213060203	0.2607972496054942	0.49193947959132034	0.8254508734029404	0.9039353322052965
40.0	0.757555418851078	0.6552900526279704	0.2732906625601154	0.7207530952616756	0.6553234021575385	0.613739152431177	0.19548610518663814	0.45793158602193	0.871881197116183	0.930340789086101
50.0	0.7216077940813658	0.6277383547263246	0.2668601384977878	0.6917042231779811	0.6130049945326635	0.6745505655742786	0.16124258084416265	0.43083744999392637	0.9059609866151063	0.9494283100811637
60.0	0.6910938706813874	0.6069726533487516	0.261481135548605	0.6677154613550831	0.580271855415384	0.7257847965958159	0.14457563467746226	0.40936602789811144	0.9309755026864844	0.9632023839342962
70.0	0.6651923061746375	0.5913116709547759	0.2569689888848277	0.6478852336946668	0.5549778865571248	0.7689498816221121	0.13777404738125862	0.39244318741463674	0.9493361206387468	0.9731176591072631
80.0	0.6432059124170274	0.5794915721312034	0.25317154161031474	0.6314787409771602	0.5354567439148651	0.8053164291584094	0.1364077896273987	0.37917893400293273	0.9628127871721712	0.9802319288084013
90.0	0.6245428870772333	0.5705623554059812	0.24996380327515982	0.6178963195337189	0.5204132567471667	0.8359550027718915	0.13792149739769805	0.36884022288922985	0.9727046405577885	0.9853159366638337
100.0	0.6087008830875908	0.5638099162887876	0.24724347777112174	0.6066474189340302	0.508840334213059	0.8617676159936202	0.14084078389496293	0.3608274578819481	0.9799652463730226	0.9889319864426226
110.0	0.5952534863656809	0.558697431209645	0.24492713530547766	0.5973295430087533	0.49995488039872527	0.883514267504145	0.14432125255363298	0.3546537210313053	0.9852945215931984	0.9914903250501367
120.0	0.5838387383997091	0.5548212872423695	0.24294690545692207	0.5896114101197276	0.49314814784741007	0.9018352964959802	0.14788922984544714	0.34992635584027	0.989206201423824	0.9932898321143863
130.0	0.5741493927408675	0.5518779495571049	0.24124763079485598	0.5832195675182157	0.4879471587781542	0.9172702204101351	0.15129042763942208	0.3463307737871118	0.9920773684146738	0.9945476454975606
140.0	0.5659246450835204	0.5496390673741908	0.23978444815591674	0.5779277568135411	0.48398468234991093	0.9302736056027113	0.1544002307215802	0.3436164262700713	0.9941848005784218	0.9954208974937364
150.0	0.5589431132263925	0.5479327714783901	0.23852076737894648	0.5735484296611484	0.48097583991319376	0.9412284402077425	0.15716979208418785	0.3415848394949886	0.9957316525514885	0.9960227575399918
160.0	0.5530168781704404	0.5466296278356251	0.23742661156171552	0.5699259323384189	0.4786998642908489	0.95045740215182	0.15959338207070908	0.3400795606542357	0.9968670395251432	0.99643429952499
170.0	0.5479864259493937	0.5456320903567056	0.2364772759664317	0.5669309870565212	0.47698587348235305	0.9582323537057029	0.1616885896382261	0.3389778201753755	0.9977004118208705	0.9967132739105776
180.0	0.543716354037956	0.5448665822121513	0.23565225903735237	0.5644561883377763	0.47570177505690725	0.9647823417242787	0.1634844060023041	0.3381836935712856	0.9983121058066223	0.9969005719204637
190.0	0.540091726764928	0.5442775509245182	0.2349344192705688	0.5624123027157563	0.4747456139645361	0.9703003387462534	0.1650141806077513	0.3376225448065714	0.9987610882531514	0.9970249670198744
