"Time"	"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"
0.0	0.4731673756856881	0.9662395979718229	0.6093187200544652	0.982946580540125	0.9458397711427406	0.444185130676769	0.6694886407383227	0.08219540805751147	0.14585903648310616	0.5518440212753025
10.0	0.44905576421357596	0.819098765440115	0.46936959388465865	0.8562103185431232	0.7658212911778929	0.56571059935203	0.7176592217353701	0.18435500142224615	0.1778581017683824	0.41828242622701134
20.0	0.4355028173996239	0.7328294022294195	0.3634153713690811	0.7664196510644055	0.6308157775869944	0.6606539294746692	0.758809151832276	0.26466273738959595	0.1966093016290803	0.31931907214830146
30.0	0.42797186372687385	0.6858431428992091	0.2832072110232329	0.6876081616461027	0.5415365096586712	0.7348276064316804	0.7939616600994769	0.3271361369445375	0.20766087852447215	0.24596447746248734
40.0	0.42430777063056935	0.6635796553046835	0.2224909054267314	0.6056892944929599	0.5024516020877426	0.7927742196180475	0.8239908444642039	0.3751229649799088	0.21416394649601125	0.1915827415273752
50.0	0.4235510654321618	0.6575108946908509	0.17653019071927706	0.5231159375229387	0.5123027571815141	0.8380433639379801	0.8496434069145523	0.41131777546395737	0.21801246973776173	0.15126259822026325
60.0	0.4254303383763917	0.6626638008906951	0.14173929319282866	0.44630765992945604	0.5569697112770501	0.8734084451272264	0.8715572209063338	0.4378835972205964	0.22038308742738963	0.12136564248692032
70.0	0.430152915937815	0.6753274958002645	0.11540370132739884	0.3777917774613871	0.6171684130783077	0.9010362773358772	0.8902771926247909	0.456588485273953	0.22204224678557344	0.09919545037164114
80.0	0.4383461808501076	0.6923156159882491	0.09546854247998954	0.3176702785994607	0.6788714376725421	0.9226196865869775	0.9062688105688074	0.4689247198721669	0.22359825993124693	0.08275342196599075
90.0	0.4509140952755974	0.7111490539273507	0.08037831309177551	0.26599526247988725	0.7351571243133702	0.9394811592304195	0.9199297204178161	0.4761935639194431	0.22576599057320307	0.07055810652563468
100.0	0.4685921881648912	0.7301520870443605	0.06895553853587008	0.2228739843365355	0.7836709356550874	0.9526538386414698	0.9315996125593226	0.47954952296949466	0.22965977110336655	0.061511365779189205
110.0	0.491300000470573	0.7483352222048119	0.060308902797812015	0.18793733905019427	0.8242650080184232	0.9629448216442238	0.9415686690935973	0.4800108404736857	0.23698044981544122	0.054799176623117625
