,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15,G16,G17,G18,G19,G20,G21,G22,G23,G24,G25,G26,G27,G28,G29,G30,G31,G32,G33,G34,G35,G36,G37,G38,G39,G40,G41,G42,G43,G44,G45,G46,G47,G48,G49,G50
1,0.467532401754247,0.895219386415551,0.941658130734316,0.563064381482808,0.453133284857987,0.868185480537594,0.0425316736134463,0.555896176037494,0.444275637578451,0.608521073824893,0.679441331418574,0.34124486429392,0.236173456407585,0.888496599736369,0.606559453370312,0.836112706410099,0.698449789145253,0.233678063339264,0.999768438746191,0.578589496850845,0.492076660266177,0.7589578409863,0.474901950456528,0.200706333640396,0.456502737896167,0.271444987858986,0.747329645433854,0.554724668812868,0.722817448403955,0.13360042814386,0.534753277676007,0.741428703436689,0.470541901156299,0.235455557180133,0.0114226778683865,0.975468530842768,0.594402523080555,0.422082096434038,0.38539045852441,0.331378407724625,0.853364827933076,0.90904116338494,0.461069011152302,0.787904456589976,0.445206783972293,0.135484772066317,0.620378428907767,0.429804607336984,0.857939158074046,0.73496892388934
2,0.439536070544096,0.813735138383353,0.8760142908049,0.642141040407638,0.332974143033986,0.902938900438657,0.088592276380743,0.533220698616325,0.472070076112318,0.49650113074166,0.755564658136155,0.339626268738594,0.402081674358369,0.763589094837318,0.587546128829397,0.767938413633317,0.750262614575691,0.335700849775954,0.931403526360359,0.568433604733707,0.502822934223843,0.675556557784145,0.632400282004555,0.294270578725975,0.392584717706234,0.337482821956263,0.760808018197091,0.5041474489535,0.775050892515034,0.290649893469377,0.617170165451663,0.672919194011441,0.408772749804446,0.290999576425189,0.109793006886841,0.844433463247638,0.470220485807436,0.452280219843866,0.522527435941123,0.471349565401289,0.743301238693426,0.795283794111551,0.431825199826044,0.710158175068639,0.508682357192007,0.32727990702916,0.723371917261135,0.442613542185173,0.71023565720482,0.796166523903662
3,0.416639624775753,0.749139447610533,0.820447341488784,0.706906396437244,0.245501927004322,0.92848977919487,0.128259826373678,0.517380004823066,0.495420459515214,0.405273469924792,0.813913373989123,0.330515936858521,0.530853032777491,0.68195693600288,0.574401107937103,0.713839281436213,0.793172879898636,0.397580033483865,0.872979560004323,0.560546252938197,0.511510782358767,0.615223128476773,0.726840066476088,0.367342045190117,0.344006202888956,0.390150036096557,0.771011463352338,0.477741186803737,0.817441247060326,0.403126771692335,0.680722666168023,0.628327936512364,0.355457270247797,0.333979608395783,0.191422666639491,0.731442055916773,0.376473766061064,0.473841820711561,0.629065229202373,0.581757384428176,0.660989045958781,0.702833100124495,0.403497869678553,0.642768864926611,0.496873048802281,0.476524751903016,0.798422687364699,0.452679068524659,0.594093217023118,0.843285535101041
4,0.397994557580413,0.697936719210038,0.773410395945389,0.759950510865567,0.182006646021904,0.947274620045736,0.16252220050182,0.506262233763087,0.515037348161728,0.332188229022932,0.858417750630592,0.317949157215623,0.630763452635304,0.628239499987373,0.565334237626376,0.670548940865447,0.828710236832621,0.435042689615045,0.823064851791281,0.554420438960577,0.51854059264274,0.57159482218611,0.782978678679674,0.424422895944776,0.307093856552577,0.432118596318296,0.778751907178338,0.464520062060689,0.851843385204468,0.483637104807503,0.729724454982023,0.59930634333957,0.309749399904813,0.367237717922455,0.258881583033064,0.634182497874613,0.305706223349251,0.489275179180758,0.711831392138124,0.667846204780619,0.600891511814271,0.627458820032019,0.378724697753864,0.584608689257103,0.461401690575438,0.592659208453237,0.853111757689832,0.460606632064342,0.503589209544582,0.879511568570457
5,0.382847610578111,0.657351860971417,0.733594027125393,0.803394695311644,0.136047529118459,0.961085311311885,0.192179728871041,0.498458291710887,0.531517690841662,0.274181221216206,0.892284413632554,0.304218173414953,0.708266935862592,0.592785809682454,0.559093212291926,0.635729294240627,0.858141509921635,0.457675923803194,0.780425685658234,0.549662806227283,0.524208837686335,0.540051188343548,0.816002258752582,0.4690253671544,0.279048319776214,0.465528756110485,0.784629011519047,0.458611781873578,0.879762639957261,0.541243861359547,0.767520182165818,0.580419936613471,0.270710468080287,0.392972996026128,0.314585065167357,0.550561998832881,0.252286023997044,0.500326085349076,0.776130055532758,0.73460192446113,0.557194176774643,0.565936411387908,0.35787326246292,0.534521857134323,0.423541523688259,0.683028909146566,0.892963372566482,0.466857970718743,0.433424921587963,0.9073442896921
6,0.370560272952878,0.62518378714075,0.699889815634644,0.838976346206868,0.102887834904112,0.971239374741121,0.217880535334549,0.493002030435937,0.545362990154096,0.228400633536798,0.918024473080782,0.290607243448281,0.768385279133501,0.569371845612832,0.554804812836511,0.607628718210844,0.882515855967123,0.471317807892059,0.744004208813675,0.545967997307101,0.528750331781977,0.517245952074316,0.835183241088804,0.503888760569708,0.257738862608896,0.492096981506384,0.789090933769945,0.456745466651363,0.902420673083013,0.582454335139359,0.796692945053555,0.568130920045991,0.237447853672566,0.412887060149794,0.360574652354914,0.478726210606627,0.211961088564597,0.50822863927687,0.82608184698665,0.786205928778777,0.525469720268375,0.515693351368428,0.340646701451789,0.491445847580401,0.390426518132849,0.753349837478082,0.92200301785796,0.47179122125368,0.379200593126386,0.928720652411596
7,0.360602013983936,0.599687303671454,0.671359493415798,0.868118425787185,0.07905052904442,0.978705409787468,0.240156137853501,0.489217992198119,0.556994563405456,0.192396238520334,0.937574209563691,0.277805438771279,0.815020199955132,0.553926032680242,0.551862041020217,0.584898601601394,0.902702164026185,0.479518964294781,0.712895101957463,0.543098864310529,0.532359985362275,0.50075773756684,0.846152304396778,0.531149358485886,0.241545305468529,0.513200327376807,0.792475376185482,0.457051575085568,0.92080893128236,0.611935264241381,0.819232216422526,0.560136158852132,0.209155015019591,0.428296613841516,0.398545115930729,0.41705078711247,0.18152140762364,0.51386404228954,0.864887964217094,0.82602151506447,0.502455857479541,0.474649647462082,0.326564242937741,0.454434480722364,0.363625620707217,0.808069870005214,0.943164042355088,0.47568628344372,0.337380607672379,0.945134736339743
8,0.352536476643119,0.57947890469983,0.647208824052278,0.891986368704049,0.0619863443172321,0.984195438462463,0.259450305829585,0.486627464583368,0.566766363502697,0.164142354729008,0.952416129856176,0.266147416943722,0.851200226853858,0.543763099414418,0.549844214758966,0.566482754479823,0.91942002944156,0.484435604512952,0.686324259995193,0.540871176965224,0.535203375626838,0.488835311975836,0.852306318551973,0.552473239478619,0.229236620695758,0.529943224497704,0.79503829287672,0.458449882388882,0.93573202909709,0.633029903061865,0.836667559621738,0.554936295604969,0.185120017091104,0.440220529104953,0.429896963858262,0.364122371904592,0.158543760969654,0.51786563187944,0.895035327209771,0.856703847886323,0.485769675562365,0.441114888817014,0.315127746223247,0.422656701084155,0.342739193157113,0.850650110854057,0.958583962229451,0.478762776688348,0.305171519203481,0.957736646375363
9,0.346006816995644,0.563461905376593,0.626765493187041,0.911534688485665,0.0498288062356574,0.988232843318037,0.276140512779864,0.484888012950221,0.574975749660104,0.141999632925746,0.963681128733708,0.25575769258804,0.879274574845866,0.537103692290914,0.548460625770249,0.551544780219899,0.933265405235256,0.487374818106807,0.663630069011073,0.539141788469193,0.537421913539907,0.480212573619975,0.855678288052603,0.569159948860871,0.219877961826117,0.543210817109466,0.79697447720162,0.460318257181178,0.947842955640561,0.648131156037296,0.850173771834727,0.551555270207195,0.164722398357894,0.449447219449645,0.455786025698513,0.318716351293874,0.141198915162071,0.520690484269439,0.918455950499757,0.880328500251747,0.473676408293457,0.413712045896,0.305881061491995,0.395387926745657,0.326792904467579,0.883783805135174,0.96982036978548,0.48119341476076,0.280387679893656,0.967410763580074
10,0.340722237147327,0.550767018673859,0.60946039215285,0.927545151038527,0.0412138278780227,0.991202336328749,0.290553098535868,0.483753230493742,0.581872536374511,0.124658363883175,0.972230068753141,0.246638607108538,0.901064723451933,0.532765627209615,0.547510954264907,0.539417366175246,0.944731847039027,0.489127305562492,0.644247199478045,0.537799463825437,0.539135756445618,0.473974403153947,0.857473092955042,0.582223348326964,0.212759639777697,0.553711810566973,0.798432601222641,0.462305149135467,0.957671648286171,0.658950370595499,0.860652806338049,0.549357707129929,0.147425617647416,0.456586771603348,0.47716589046497,0.279774592098609,0.128106036625517,0.522669265336386,0.936650762278972,0.898508662912921,0.464915136258072,0.391317999853206,0.298428234391311,0.371999237368517,0.314760680918207,0.909566695856994,0.978008275805349,0.483114217523159,0.261329290987758,0.974836727406351
