"","AUROC","AUPR","AUROC0","AUPR0"
"1",0.379011337745313,0.00402845726284497,0.333855087280012,0.00392319568289753
"2",0.42500279049406,0.00605001897825157,0.314214695336596,0.00331361086433779
"3",0.374467439645222,0.00361178837047266,0.366541038547026,0.00443476448186474
"4",0.417516085144543,0.00528567192564417,0.315735705984484,0.00338080627376998
"5",0.39347953793391,0.00522623521879515,0.335961202361849,0.00445779844005796
"6",0.382881053702013,0.00415479733820516,0.298618639445166,0.0031896642333809
"7",0.385698290245215,0.00441563644576678,0.296249057957779,0.00329966644410992
"8",0.376475268154965,0.00431333643722238,0.345735005260909,0.00458313287531947
"9",0.479155876631085,0.00286464669010513,0.474944320712695,0.0028
"10",0.378959366550251,0.00428646954364876,0.34388596581551,0.00448228341272413
"11",0.37558689141186,0.00431844148405511,0.285434604574472,0.00354645501828149
"12",0.380971226027317,0.00450047983957351,0.293717901472182,0.00365350073822363
"13",0.383792358115301,0.00404183631017645,0.297467565616731,0.00317333057749896
"14",0.386152597549754,0.00438316860525374,0.338823569089894,0.00423977244257691
"15",0.363120381881517,0.00349097582220961,0.338189412782285,0.00423697122943483
"16",0.3832118401297,0.00386413077254667,0.349668116898171,0.00431942323575194
"17",0.365935651689781,0.0040663578992081,0.301057315904973,0.00391802234338888
"18",0.401686141660726,0.00476958487970743,0.372529254600619,0.00560813955889006
"19",0.457785248949642,0.00415298847904205,0.440592471113322,0.00393460336039416
"20",0.384292454576952,0.00413908948180231,0.33442717129242,0.00396525071642957
"21",0.370868968644018,0.00395551866641638,0.365177607379658,0.00512706910832281
"22",0.377858682762035,0.00446676373990695,0.277024437138559,0.00323994461061886
"23",0.4158112981136,0.00462961279703617,0.34906078934263,0.0038338066385552
"24",0.363718460518118,0.0034195897967067,0.329578736252535,0.0039151703236876
"25",0.364334049299815,0.00305789301692288,0.334444671704591,0.00405536171933786
"26",0.3712025063308,0.00369918361863024,0.304739728181886,0.00363988301977858
"27",0.410194849117745,0.0144392268742276,0.312393195055286,0.0037622934887543
"28",0.376476234133693,0.00445824743418551,0.326123849197377,0.00429776420103052
"29",0.3873909407388,0.00416268921448507,0.324414460143028,0.00370221997685891
"30",0.412419843923298,0.00517981750517641,0.322339717371261,0.00363303151262567
"31",0.377055965860954,0.00401871147574014,0.317440609382899,0.00402263357319252
"32",0.391945109333157,0.00419598682391343,0.348715041720237,0.00432627584215063
"33",0.423104720323195,0.00577150739122248,0.360173380609517,0.00442351674782369
"34",0.40456757813944,0.00429560522588418,0.364416945253822,0.00398506422589558
"35",0.383173354909213,0.00452743179813699,0.288762629093388,0.00338650981888917
"36",0.420528294643403,0.00537999629477834,0.365466894742797,0.0045300394423539
"37",0.380675942808126,0.00458576397931381,0.335660622760937,0.00465675052723503
"38",0.397847257883415,0.00564145294184371,0.296571523057585,0.00318648103884154
"39",0.35057669372201,0.0034616466672169,0.295028963290414,0.00379265069078112
"40",0.393969886954718,0.00449261592117099,0.337267177342602,0.00406896160676716
"41",0.395176974287791,0.00429822777191247,0.320202696956069,0.00364343346142941
"42",0.367064550465252,0.00428405813410433,0.311225402640945,0.00449525349668989
"43",0.362341129764443,0.00414957893815577,0.301351976703431,0.00385902915266457
"44",0.357413843807248,0.00350604413626033,0.317070138154551,0.00406938599817264
"45",0.374320776288605,0.00444493274705519,0.300805341981601,0.00368396208316027
"46",0.391606457357029,0.00466588395673279,0.292855642124818,0.00321593810926759
