"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"	"G11"	"G12"	"G13"	"G14"	"G15"	"G16"	"G17"	"G18"	"G19"	"G20"	"G21"	"G22"	"G23"	"G24"	"G25"	"G26"	"G27"	"G28"	"G29"	"G30"	"G31"	"G32"	"G33"	"G34"	"G35"	"G36"	"G37"	"G38"	"G39"	"G40"	"G41"	"G42"	"G43"	"G44"	"G45"	"G46"	"G47"	"G48"	"G49"	"G50"	"G2_prot"	"G3_prot"	"G4_prot"	"G5_prot"	"G6_prot"	"G7_prot"	"G8_prot"	"G9_prot"	"G10_prot"	"G11_prot"	"G12_prot"	"G13_prot"	"G14_prot"	"G15_prot"	"G16_prot"	"G17_prot"	"G18_prot"	"G19_prot"	"G20_prot"	"G21_prot"	"G22_prot"	"G23_prot"	"G24_prot"	"G25_prot"	"G26_prot"	"G27_prot"	"G28_prot"	"G29_prot"	"G30_prot"	"G31_prot"	"G32_prot"	"G33_prot"	"G34_prot"	"G35_prot"	"G36_prot"	"G37_prot"	"G38_prot"	"G39_prot"	"G40_prot"	"G41_prot"	"G42_prot"	"G43_prot"	"G44_prot"	"G45_prot"	"G46_prot"	"G47_prot"	"G48_prot"	"G49_prot"	"G50_prot"
0.8032235685775851	0.21809642371353422	0.15870757555938209	0.30269076774078196	0.9574333315570558	0.500953263076428	0.788938134745488	0.07727851478290887	0.735964561105677	0.31850498409167394	0.9760887532189388	0.3618044643408237	0.14756401991945284	0.019441247377486648	0.6812151109005116	0.7842078270447281	0.8923292945378751	0.9289255415690042	0.9484635506777539	0.22888135741164348	0.4281180985513374	0.3076461522448485	0.2582360443528171	0.6559787574740992	0.04797984006084954	0.2603470067172674	0.5986420667419265	0.9220915865957089	0.9364118707157932	0.8929046216999368	0.49656318851498565	0.48176989626227607	0.7436881974349798	0.6806002041165332	0.43402885857853446	0.8293995668520777	0.21110163639796947	0.8721705353846309	0.315760480693395	0.46568779155135265	0.8819114140449	0.9465128739249757	0.49778632870467965	0.4028981072399093	0.8950991173429803	0.13518914080780106	0.4071962182984181	0.17583082997226002	0.9150324115934463	0.6502905617638822	0.8032235685775851	0.21809642371353422	0.15870757555938209	0.30269076774078196	0.9574333315570558	0.500953263076428	0.788938134745488	0.07727851478290887	0.735964561105677	0.31850498409167394	0.9760887532189388	0.3618044643408237	0.14756401991945284	0.019441247377486648	0.6812151109005116	0.7842078270447281	0.8923292945378751	0.9289255415690042	0.9484635506777539	0.22888135741164348	0.4281180985513374	0.3076461522448485	0.2582360443528171	0.6559787574740993	0.04797984006084954	0.2603470067172674	0.5986420667419265	0.922091586595709	0.9364118707157932	0.8929046216999368	0.49656318851498565	0.48176989626227607	0.7436881974349799	0.6806002041165332	0.4340288585785345	0.8293995668520777	0.21110163639796947	0.8721705353846309	0.315760480693395	0.46568779155135265	0.8819114140449	0.9465128739249756	0.49778632870467965	0.4028981072399093	0.8950991173429802	0.13518914080780106	0.4071962182984181	0.17583082997226002	0.9150324115934463	0.6502905617638822
0.6419216165634725	0.6726975624733982	0.5223741520940975	0.8409281756143496	0.7658609834786856	0.909985351500631	0.444864825214479	0.05060684087190148	0.5449047328577824	0.2596897760357627	0.2635985845022269	0.4834913531424394	0.6156082235776676	0.6781645880659255	0.7039768666563886	0.9071000439979736	0.5455454587573045	0.9577151457937795	0.4473680565623004	0.6306431420667266	0.9609761270956844	0.17143464327001057	0.5992807301078281	0.6990380613206746	0.6679130741230073	0.0805247293721909	0.5777076556954661	0.9321743720279384	0.906366990890247	0.9948275099404513	0.129849588437559	0.4884316123452951	0.7431059618777514	0.5162707606854874	0.3558161762944825	0.39396529128519575	0.3058415259340198	0.6296551290935686	0.48355463721595265	0.7699576283251442	0.059016264146368236	0.6531571387413195	0.014418105483330945	0.1387000069203677	0.7057672692653922	0.6379901190452143	0.5661732106563302	0.5839190775803563	0.715743508918155	0.578586991495214	0.6419216165634725	0.6726975624733982	0.5223741520940975	0.8409281756143496	0.7658609834786856	0.909985351500631	0.44486482521447895	0.050606840871901475	0.5449047328577824	0.2596897760357627	0.2635985845022269	0.4834913531424394	0.6156082235776676	0.6781645880659255	0.7039768666563886	0.9071000439979736	0.5455454587573045	0.9577151457937795	0.4473680565623004	0.6306431420667266	0.9609761270956844	0.17143464327001057	0.5992807301078281	0.6990380613206746	0.6679130741230073	0.0805247293721909	0.5777076556954661	0.9321743720279383	0.9063669908902471	0.9948275099404514	0.129849588437559	0.4884316123452951	0.7431059618777514	0.5162707606854874	0.35581617629448253	0.3939652912851957	0.3058415259340198	0.6296551290935686	0.48355463721595265	0.7699576283251442	0.05901626414636824	0.6531571387413195	0.014418105483330945	0.1387000069203677	0.7057672692653922	0.6379901190452143	0.5661732106563302	0.5839190775803563	0.7157435089181551	0.578586991495214
0.975917691082581	0.6321549517866373	0.16550207338649947	0.5918814614965866	0.04496483717013289	0.26317945677582766	0.8650603578395506	0.7591631005730908	0.5293404088074378	0.7944353374314828	0.541513228865766	0.17478007198344508	0.48572548413458994	0.6071421911319408	0.45325145745116446	0.2908600042728012	0.26406875209851965	0.5373005748315649	0.8410984072040348	0.27656548983732004	0.6887745315985916	0.8772915591540625	0.9332384984399129	0.3097812260584488	0.3665889398813801	0.5103904187549004	0.24152964872995253	0.9616624521443297	0.03992863403210156	0.7001505451181318	0.6034377455859505	0.4213881386134097	0.656486361867743	0.6181156859947894	0.2780726978333156	0.1598889205227363	0.30172010345243094	0.939329438293864	0.7084198242587821	0.377402739613902	0.7922413949042778	0.19455140665043336	0.2454579726885066	0.09369474449036247	0.7931715960991028	0.34536978107790717	0.003809290451800784	0.0814237499204048	0.1843648694318315	0.8441330284758916	0.975917691082581	0.6321549517866374	0.16550207338649947	0.5918814614965866	0.04496483717013289	0.26317945677582766	0.8650603578395506	0.7591631005730908	0.5293404088074378	0.7944353374314828	0.541513228865766	0.17478007198344508	0.48572548413458994	0.6071421911319408	0.45325145745116446	0.2908600042728012	0.26406875209851965	0.5373005748315649	0.841098407204035	0.27656548983732004	0.6887745315985916	0.8772915591540625	0.9332384984399129	0.3097812260584488	0.3665889398813801	0.5103904187549004	0.24152964872995253	0.9616624521443297	0.03992863403210156	0.7001505451181318	0.6034377455859506	0.42138813861340974	0.656486361867743	0.6181156859947894	0.2780726978333156	0.1598889205227363	0.30172010345243094	0.9393294382938641	0.7084198242587821	0.377402739613902	0.7922413949042778	0.19455140665043336	0.2454579726885066	0.09369474449036247	0.7931715960991028	0.34536978107790717	0.003809290451800784	0.0814237499204048	0.1843648694318315	0.8441330284758916
0.7685448662803351	0.040659425932642046	0.2187275121515656	0.7692970047845137	0.1210727686084414	0.3574336423606045	0.7147530329009167	0.0634826923632531	0.6979203485850757	0.15802274216898154	0.04550866085705163	0.6382091628830788	0.7517825484413421	0.6216836856499012	0.949896242211292	0.7920070032720389	0.7821251612405422	0.5801857309232655	0.8922712766189591	0.25142545658730586	0.15668841704616177	0.088955158419898	0.20760663567210036	0.8227061211425447	0.8684102214268221	0.29407943111768603	0.808102233459429	0.5242555809955535	0.8726746110306175	0.8613287087961237	0.3733409604607647	0.6447232158804013	0.45560234668116373	0.6246756541188331	0.3409212885510127	0.6341781319630809	0.18426812275528986	0.566508217610802	0.07794624915053305	0.7747318515586457	0.6846994157652239	0.3578696452542107	0.9190586508424852	0.8194519525570476	0.46362175329343946	0.35575602030954884	0.15592482840474153	0.16913550701590707	0.7445050329108089	0.7310723459223174	0.7685448662803351	0.040659425932642046	0.2187275121515656	0.7692970047845137	0.12107276860844142	0.3574336423606045	0.7147530329009167	0.0634826923632531	0.6979203485850757	0.15802274216898154	0.04550866085705163	0.6382091628830788	0.7517825484413421	0.6216836856499013	0.9498962422112919	0.7920070032720389	0.7821251612405422	0.5801857309232655	0.8922712766189592	0.25142545658730586	0.15668841704616177	0.088955158419898	0.20760663567210036	0.8227061211425447	0.8684102214268221	0.29407943111768603	0.808102233459429	0.5242555809955535	0.8726746110306175	0.8613287087961237	0.3733409604607647	0.6447232158804013	0.45560234668116373	0.6246756541188331	0.3409212885510127	0.6341781319630809	0.18426812275528986	0.566508217610802	0.07794624915053305	0.7747318515586457	0.6846994157652239	0.3578696452542107	0.9190586508424852	0.8194519525570476	0.46362175329343946	0.35575602030954884	0.15592482840474153	0.16913550701590707	0.7445050329108089	0.7310723459223174
0.3671163891107354	0.4460061069364958	0.9651853742928393	0.977704566377279	0.006802451255299324	0.7403772052646473	0.32631370487484174	0.08478510973385067	0.3143087527424504	0.2860973803082072	0.3380469843505931	0.2868763228727418	0.6752022608546935	0.7120940336945183	0.429934062336004	0.6483480797887523	0.7608007584599595	0.24130845099021048	0.6904461830162607	0.789893517146834	0.7780116978540723	0.7289630039593257	0.9652871141882278	0.6998024189714835	0.5502239640437886	0.86915445355448	0.8035772570992694	0.4632822140321611	0.8337563471389324	0.7487803812195137	0.7623862359510896	0.3581785160416395	0.4798560346353676	0.6144659039077626	0.09244937316092769	0.8022518117833615	0.1909813119395475	0.9966875083477025	0.2389329301477735	0.4169751764684068	0.13742140823607937	0.5051488253228211	0.2628591036879312	0.23084159922014091	0.9743247278962495	0.24585781485848393	0.8606778884841377	0.6514262997216981	0.873068901848671	0.5229002682488781	0.3671163891107354	0.4460061069364958	0.9651853742928393	0.9777045663772791	0.006802451255299324	0.7403772052646473	0.32631370487484174	0.08478510973385067	0.3143087527424504	0.2860973803082072	0.3380469843505931	0.2868763228727418	0.6752022608546935	0.7120940336945183	0.429934062336004	0.6483480797887523	0.7608007584599596	0.24130845099021048	0.6904461830162607	0.789893517146834	0.7780116978540723	0.7289630039593257	0.9652871141882278	0.6998024189714835	0.5502239640437886	0.86915445355448	0.8035772570992694	0.46328221403216113	0.8337563471389324	0.7487803812195137	0.7623862359510896	0.3581785160416395	0.4798560346353675	0.6144659039077626	0.09244937316092769	0.8022518117833615	0.1909813119395475	0.9966875083477025	0.23893293014777353	0.4169751764684068	0.13742140823607937	0.5051488253228211	0.2628591036879312	0.23084159922014091	0.9743247278962495	0.24585781485848393	0.8606778884841376	0.6514262997216981	0.873068901848671	0.5229002682488781
0.8278079640818581	0.43821492813437746	0.8668057541408116	0.5310125632865941	0.5332399831619352	0.4186832335751914	0.8589520132392547	0.1318081735899883	0.6009678082636392	0.46279864501111495	0.6669722865116554	0.8113693083246557	0.04275013046218751	0.3625978454201433	0.9809480923175357	0.6411341647065711	0.933257781545266	0.7135301533044492	0.8810686757258369	0.5087618397297164	0.8777960941243148	0.05647329250668321	0.10634127005765415	0.728051404540426	0.31553722488953667	0.7729796626176254	0.9442965643422249	0.5786059751479015	0.24455934852707972	0.19596269397552557	0.6360151071166051	0.3538466208790383	0.8316364196186565	0.7746150013036293	0.5850296564295372	0.10735038617398279	0.2763305677902857	0.07858369948441657	0.45609611990616167	0.4645410142831268	0.5727398470817162	0.8493241189658429	0.6864969551873726	0.7834171273236871	0.10878070127478379	0.7336365347994818	0.4602609289759721	0.6490522848217911	0.7036685339207602	0.9062047980619036	0.8278079640818581	0.43821492813437746	0.8668057541408116	0.5310125632865941	0.5332399831619352	0.4186832335751914	0.8589520132392547	0.1318081735899883	0.6009678082636392	0.462798645011115	0.6669722865116554	0.8113693083246557	0.04275013046218751	0.3625978454201432	0.9809480923175357	0.6411341647065711	0.933257781545266	0.7135301533044492	0.8810686757258369	0.5087618397297164	0.8777960941243148	0.056473292506683204	0.10634127005765415	0.728051404540426	0.31553722488953667	0.7729796626176253	0.9442965643422249	0.5786059751479015	0.24455934852707972	0.19596269397552557	0.6360151071166051	0.35384662087903834	0.8316364196186565	0.7746150013036293	0.5850296564295372	0.10735038617398279	0.2763305677902857	0.07858369948441657	0.45609611990616167	0.4645410142831268	0.5727398470817162	0.8493241189658429	0.6864969551873726	0.7834171273236871	0.10878070127478379	0.7336365347994818	0.4602609289759721	0.6490522848217911	0.7036685339207602	0.9062047980619036
0.6029295908973429	0.9980663473034453	0.48745332159828403	0.7880936241490019	0.5623714270157665	0.4533802245524398	0.47851655755369144	0.5589607262176864	0.6066972150233363	0.32237957098908865	0.5648850762436117	0.011592990474075818	0.7562502231721006	0.03381430469514496	0.8302981563964885	0.6795169388999838	0.04471035724943617	0.23270624885344005	0.3559555487482108	0.3901498005425395	0.6215063938526695	0.4209813870791235	0.3271056249549925	0.9922835370661952	0.735351765941621	0.6751090972733501	0.24696011789169037	0.7131486174554942	0.22691848650042656	0.5000513122849324	0.9393399631524926	0.6393628123746838	0.45807248260239214	0.5686444204099813	0.5275741669062823	0.7213409648585216	0.45110890307955637	0.5237909726449168	0.27918435557997673	0.4574257650592815	0.24319925339400722	0.5926623482991163	0.5268033357900621	0.7625179053045246	0.6225925104864516	0.32887789673444695	0.3352003702538583	0.7362809372840118	0.9061448950855768	0.9986054201053506	0.6029295908973429	0.9980663473034453	0.487453321598284	0.7880936241490019	0.5623714270157665	0.4533802245524398	0.47851655755369144	0.5589607262176864	0.6066972150233363	0.32237957098908865	0.5648850762436117	0.011592990474075818	0.7562502231721006	0.03381430469514496	0.8302981563964885	0.6795169388999838	0.04471035724943617	0.23270624885344002	0.3559555487482108	0.3901498005425395	0.6215063938526695	0.4209813870791235	0.3271056249549925	0.9922835370661953	0.735351765941621	0.6751090972733501	0.24696011789169037	0.7131486174554942	0.22691848650042656	0.5000513122849324	0.9393399631524926	0.6393628123746838	0.45807248260239214	0.5686444204099813	0.5275741669062823	0.7213409648585216	0.45110890307955637	0.5237909726449168	0.27918435557997673	0.45742576505928145	0.24319925339400722	0.5926623482991163	0.5268033357900621	0.7625179053045246	0.6225925104864516	0.32887789673444695	0.3352003702538583	0.7362809372840118	0.9061448950855768	0.9986054201053505
0.4830150868863675	0.6342199747476898	0.782299571344236	0.6656842234096767	0.7070463243980831	0.6864266762909701	0.3292937122955965	0.11892654065767694	0.8480567311732559	0.07625262472494077	0.7544630098783358	0.9334470704269662	0.5755164427368245	0.6146685926535794	0.7144448559197651	0.6376013046846541	0.7156768150883113	0.827292367484782	0.8606486809721884	0.1378065827772963	0.7206500048491689	0.32016577254816614	0.4571707298468439	0.9593335137671004	0.5897469596649645	0.38533050320695617	0.9801011722887346	0.7727486424337171	0.17187704905555423	0.45598435297934325	0.7045561072519735	0.9158306805483425	0.18362497859037175	0.391460115804669	0.6266935101584798	0.37622272411776286	0.20506619910960494	0.45126372996987796	0.5955076435615401	0.34864733068973475	0.04073498150911073	0.833888340322681	0.6336669618173989	0.7823212934010192	0.547599076509512	0.2766537941832584	0.2276401872907749	0.6075357782958299	0.24661997461134108	0.7900623478218504	0.4830150868863675	0.6342199747476898	0.782299571344236	0.6656842234096767	0.7070463243980831	0.6864266762909701	0.3292937122955965	0.11892654065767694	0.8480567311732559	0.07625262472494077	0.7544630098783358	0.9334470704269662	0.5755164427368245	0.6146685926535794	0.7144448559197651	0.6376013046846541	0.7156768150883113	0.8272923674847819	0.8606486809721884	0.1378065827772963	0.7206500048491689	0.32016577254816614	0.457170729846844	0.9593335137671004	0.5897469596649645	0.3853305032069562	0.9801011722887345	0.7727486424337171	0.17187704905555423	0.45598435297934325	0.7045561072519734	0.9158306805483426	0.18362497859037175	0.391460115804669	0.6266935101584798	0.37622272411776286	0.20506619910960494	0.45126372996987796	0.5955076435615401	0.34864733068973475	0.04073498150911073	0.833888340322681	0.6336669618173989	0.7823212934010192	0.547599076509512	0.2766537941832584	0.22764018729077493	0.6075357782958299	0.24661997461134108	0.7900623478218504
0.6082814764333625	0.6337452861363687	0.07959431755958868	0.8949112281950168	0.9962853799892818	0.2249903342147449	0.8831320761168316	0.5674059886062099	0.47253660824214166	0.46170191778068176	0.6551084852972878	0.030939927509561038	0.29849935372014075	0.6917470037391316	0.5628615680951206	0.18559280304086107	0.6527408904405916	0.9070029023969636	0.677712352533743	0.4925112627773465	0.19399179614164463	0.48894769699442897	0.7337993415083981	0.7325045836913743	0.809830867695637	0.4590046793210092	0.8202138382734808	0.856702603362161	0.0958375426747814	0.6634665893018798	0.6249955162167311	0.27491924810021695	0.8045608831896697	0.6991756184375856	0.8108047121969992	0.7691010200802545	0.14821503397169775	0.9473723430576113	0.11898353592214383	0.20099476142964373	0.048326367640455586	0.6167804831177607	0.4171968750260212	0.04266214008804481	0.7836608739771702	0.5284874757004394	0.6339357449805475	0.9644060225177153	0.008717355852673914	0.7222974442415162	0.6082814764333625	0.6337452861363687	0.07959431755958868	0.8949112281950167	0.9962853799892818	0.2249903342147449	0.8831320761168316	0.5674059886062099	0.47253660824214166	0.4617019177806818	0.6551084852972878	0.030939927509561038	0.29849935372014075	0.6917470037391316	0.5628615680951206	0.1855928030408611	0.6527408904405916	0.9070029023969636	0.677712352533743	0.4925112627773466	0.19399179614164463	0.48894769699442897	0.7337993415083981	0.7325045836913743	0.809830867695637	0.4590046793210092	0.8202138382734808	0.856702603362161	0.0958375426747814	0.6634665893018798	0.6249955162167311	0.27491924810021695	0.8045608831896697	0.6991756184375856	0.8108047121969992	0.7691010200802545	0.14821503397169775	0.9473723430576113	0.11898353592214383	0.20099476142964376	0.048326367640455586	0.6167804831177607	0.4171968750260212	0.04266214008804481	0.7836608739771703	0.5284874757004394	0.6339357449805475	0.9644060225177153	0.008717355852673914	0.7222974442415162
0.488262245541092	0.9299218619478806	0.8025533537910207	0.8071055555428861	0.11981681804082212	0.8242745017152999	0.34438358258247853	0.20026468252639135	0.8176267820303507	0.742492878748304	0.8119762489299744	0.10361287759982264	0.3057380721596453	0.7726694434190725	0.9615157833907738	0.24575275990263973	0.9105139934261889	0.9101672563283995	0.7451831008990599	0.6414136674960224	0.8017682724293658	0.4982514801567622	0.5850200330060555	0.20348786304527944	0.35549263770428535	0.48183570558655847	0.9788259044281766	0.8943094144923879	0.6400233107434857	0.615667227281192	0.6984660037217596	0.9337709842461855	0.9780059644302217	0.4245685364783458	0.5926309256728003	0.9007854237742619	0.38352594317444505	0.29053396931918	0.019081866154939342	0.8358250146952042	0.09413099399816208	0.6639837502574604	0.8377894626123982	0.45808883322988514	0.9399016237202251	0.48369388525089657	0.6441005277789638	0.824718111422373	0.6010894693253983	0.6137796940511449	0.488262245541092	0.9299218619478806	0.8025533537910207	0.8071055555428861	0.11981681804082212	0.8242745017152999	0.34438358258247853	0.20026468252639135	0.8176267820303507	0.742492878748304	0.8119762489299744	0.10361287759982264	0.3057380721596453	0.7726694434190725	0.9615157833907738	0.24575275990263973	0.9105139934261889	0.9101672563283995	0.7451831008990599	0.6414136674960224	0.8017682724293658	0.49825148015676224	0.5850200330060555	0.20348786304527944	0.35549263770428535	0.48183570558655847	0.9788259044281765	0.8943094144923879	0.6400233107434857	0.615667227281192	0.6984660037217596	0.9337709842461855	0.9780059644302217	0.4245685364783458	0.5926309256728003	0.9007854237742619	0.38352594317444505	0.29053396931918	0.019081866154939342	0.8358250146952042	0.09413099399816208	0.6639837502574604	0.8377894626123982	0.4580888332298852	0.9399016237202251	0.48369388525089657	0.6441005277789638	0.824718111422373	0.6010894693253983	0.6137796940511449
