,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15,G16,G17,G18,G19,G20,G21,G22,G23,G24,G25,G26,G27,G28,G29,G30,G31,G32,G33,G34,G35,G36,G37,G38,G39,G40,G41,G42,G43,G44,G45,G46,G47,G48,G49,G50,G51,G52,G53,G54,G55,G56,G57,G58,G59,G60,G61,G62,G63,G64,G65,G66,G67,G68,G69,G70,G71,G72,G73,G74,G75,G76,G77,G78,G79,G80,G81,G82,G83,G84,G85,G86,G87,G88,G89,G90,G91,G92,G93,G94,G95,G96,G97,G98,G99,G100
1,0.819985784614224,0.618719850226211,0,0,0,0.86193825861842,0.948819830949474,0,0.245720821820673,0,0.855028162575137,0,0,0,0,0,0,0,0,0,0,0,0,0,0.710411771853239,0,0,0,0.611605117360446,0,0,0,0.698953003402385,0,0,0,0.503238940299137,0,0,0,0,0,0,0.432976581909473,0,0,0,0,0,0,0.554944739163849,0.871512307260516,0.614507129926106,0.75379734317996,0,0,0,0,0.611762731945535,0.188567705838938,0.565745191997046,0.556562426652389,0.99398630907836,0,0,0,0.913915724155049,0.928519919247645,0,0,0,0.935163639112834,0.773241576369087,0.872666017656314,0.527258886285569,0,0.939529246747952,0.623551849623741,0,0,0.753407693250853,0.117201108038057,0,0.155719743806192,0,0,0,0,0,0.230761955619967,0.299267367729318,0,0,0,0,0,0.464483870025777,0,0,0
2,0.814557093556897,0.518251744785027,0,0,0,0.51854573776077,0.86292792568233,0,0.169215490347737,0,0.772026000611384,0,0,0,0,0,0,0,0,0,0,0,0,0,0.673238621274033,0,0,0,0.581308915396834,0.302454590090128,0,0,0.669288730581818,0,0,0.239355668670892,0.40440645407901,0,0,0,0,0,0,0.408969649709844,0,0,0,0,0,0,0.452144930277285,0.733096008617349,0.593037853655602,0.681881759450159,0,0,0,0,0.486408671675363,0.179047195957685,0.45845437959782,0.550728848198921,0.8874174181303,0,0,0.318455269206334,0.912364252350828,0.901950766738271,0,0,0,0.874833231714785,0.826203246503317,0.72706387982112,0,0,0.756055965975495,0.710895738496951,0,0,0.582462761638864,0.110087750081494,0,0.133772157992322,0,0,0,0,0,0.188253549807404,0.282181831337626,0,0,0,0,0,0.397281008522336,0,0,0
3,0.803246461058038,0.434599174005576,0,0,0,0,0.79528752952879,0,0.11920566400867,0,0.709275308642228,0,0,0,0,0.905423668667005,0.992875160926663,0,0,0,0,0,0,0,0.643603470567587,0,0,0,0.561745550991439,0.402495831808929,0,0,0.634973323765543,0,0,0.27047000979812,0.325184072453422,0,0,0,0,0,0,0.391332471020128,0,0,0,0,0,0,0.370263382852152,0,0.576928135631882,0.63343677276121,0,0,0,0,0.387744840512779,0.169730721734547,0.377136079063835,0.545551428677105,0,0.675602311570356,0,0.404556379672401,0.868420610350493,0.859782211003083,0,0,0.674657139571195,0.794831128705489,0.832228437596733,0,0,0,0.614353758986145,0.700310256669413,0.9791845635695,0,0.450932850532034,0.104050008656481,0,0.115939606943434,0,0,0,0,0,0.157744771833579,0.262579365673837,0,0,0,0,0,0.329865333417126,0,0,0
4,0.786532924030498,0.365003799687849,0.515250200098748,0,0,0,0.742020304525011,0,0,0,0.661839873078248,0,0,0.749371018224174,0,0.946201406539479,0.99594317316055,0.817856326451035,0,0,0,0,0.965365906617315,0,0.6199826255971,0.414886519988276,0,0.48491800254997,0,0.420826351492278,0,0.678841009095307,0.607384493679106,0,0,0.269408749758812,0.262106037830302,0,0,0.937847553058933,0.7927523840415,0,0,0.377667468066897,0,0,0,0,0,0,0.30596581096785,0,0.564824999116695,0,0,0,0,0,0.31021376017356,0.160903445932573,0,0.540695134799591,0,0.739839745402404,0.212489964533179,0.456746529754162,0.821421041755984,0.806257026591894,0,0.261897798877315,0.711881607871624,0.729553967195652,0.794793012873276,0,0,0,0.504946630759172,0.668811103811478,0.988059057546913,0.98514558034993,0.349730009052676,0.0990113134487433,0,0.1015063977492,0,0,0,0.745690973505096,0,0,0.243456288717572,0,0.827726155983692,0.487946809274768,0,0,0.271903499804497,0.38558367067697,0,0
5,0.764883465692827,0.307131634470369,0.516416224756156,0.368516823598954,0.950413059079009,0,0,0.896543043677113,0,0,0,0,0.407256947916803,0.813189382181231,0.588838688874431,0.969397329034582,0.997690075229347,0.876452410261014,0,0.936730759895696,0.874288453897619,0.375183331467206,0.977250725676007,0.869327631776364,0.601158218415394,0.440364711541619,0,0.514474822839675,0,0.395726523086282,0,0.774931193368439,0,0,0,0.25512189875168,0,0,0.799230690476768,0.958785567543422,0.852061303268276,0,0,0,0.724140649838131,0.769628434086475,0.975246547233947,0,0,0.911326807963708,0,0,0,0,0,0.334983823465516,0.459957927153224,0.395653372593961,0,0.152652207061466,0,0.535881788043983,0,0.784438302280413,0.233557709383456,0.482827310691768,0.780210049869791,0.756043741021058,0,0.295384413656283,0.723996216081718,0,0.746258854201638,0,0,0,0,0.638285659157741,0.993149983037092,0.989208701036499,0,0.0948503207734376,0,0.0898537000334002,0.941406547388194,0.978363382292429,0,0.812942450409744,0,0,0.22598123959334,0,0.876089247714544,0.539958919445483,0.433979047252045,0,0,0.420347587599456,0.859785495795594,0
6,0.738795823117739,0,0.517263274638498,0.377483288211604,0.961744789243247,0,0,0.920385444139745,0,0,0,0,0.436327910072275,0.85968117307286,0.625907393697504,0.982592046719816,0.9986847473976,0.91607975654635,0.382915283223774,0.952605254183115,0.87752461783278,0.408378687992759,0.985057224715425,0.883886211743004,0,0.458846593593848,0.540414996714293,0.536081397840358,0,0.355014370183483,0,0.842271370684433,0,0.517393695440896,0,0.236338902701602,0,0.76529690572908,0.849176282653812,0.972037076467623,0.894397540850702,0.996221847294888,0.792663099714821,0,0.786829544661066,0.818859470316633,0.980430936698699,0.366147815109744,0.840015234946247,0.931772351537343,0,0,0,0,0.487359889315353,0.366456810790702,0.492732471504165,0.435390442920552,0,0.144956131236515,0,0.530873347953415,0,0.814555165405927,0.249245115156578,0.489149888833514,0.745217258002208,0,0.357631901748289,0.317662490461054,0.720099601456435,0,0.70131585717738,0,0,0,0,0.613655662501209,0.996070433351959,0.992151780109263,0,0,0,0,0.953401798362422,0.983726135072102,0.622027055357898,0.859506607810221,0,0,0.21054873921621,0,0.910875185013672,0.574389673706623,0.453008902547403,0.722745549889412,0,0.443264784054761,0.891034201587002,0.384642687015479
7,0.708827705010926,0,0.517878046262737,0.384364987932516,0.970486964453495,0,0,0.938732230185471,0,0.943613549713132,0,0.475140878978275,0.458782475244986,0.893551106815003,0.656271850598101,0.990097699715574,0.999251105737252,0.94287405468702,0.404841784625317,0.964496777148833,0.879961893402091,0.434379787528011,0.990184894250898,0.895232803978355,0,0.472253352059867,0.580185381346037,0.55202218067012,0,0.312110951774693,0.680764830296147,0.889463489507485,0,0.521081750993942,0,0.217118593486674,0,0.806590714724215,0.886696857362601,0.980429558588476,0.924618239684764,0.996714121645293,0.826084260165456,0,0.835051792104177,0.856976811985469,0.984529502122003,0.391408518983356,0.870512653562687,0.94749955009618,0,0,0,0,0.490828782909568,0.38984265435434,0.516160597701245,0.466556687768338,0,0.137744143201027,0,0.525457462192447,0,0.833949539634117,0.260541900828122,0.480852913020327,0,0,0.389986913056785,0.332373566198702,0.707982850046971,0,0,0,0,0.48765899085429,0,0,0.997745772875453,0.994283485836841,0,0,0.868365761121706,0,0.962941381689141,0.98775970055621,0.682501368947291,0.891743533155486,0,0,0,0,0.93589553368179,0.597277529091852,0.467296970084623,0.778482082181062,0,0.458366753810665,0.915318709065413,0.414622618249957
8,0.675609738825464,0,0.51832310961691,0.389646411101241,0.977231356201182,0,0,0.952850121771521,0,0.952155776373839,0,0.476660992117892,0.476126020055493,0.918227941005595,0.681012145930046,0.994367198179778,0.999573585624729,0.960988926646781,0.423209900762815,0.973404671528577,0.881758136579194,0.454751514555117,0.993552984701209,0.904070258082839,0,0.481978615541589,0.610653103247725,0.563862787159878,0,0.27250309697029,0.728227900579833,0.922535812268952,0,0.524060111366472,0.465560685357522,0.199270311196358,0,0.840619265173767,0.914883399259783,0.985749479719012,0.946190554329895,0.997124078405853,0.854118179057397,0,0.872145929537857,0.886487418465868,0.987769659645528,0.412458660884589,0.894866579305016,0.959597280257503,0,0,0,0,0.493626649224559,0.406909236957532,0.533421030957103,0.491000188080413,0,0.130933185445075,0,0.519436021336515,0,0.845346634566205,0.268250277653386,0.462057128509625,0,0,0.415747559292675,0.341995018983199,0.692433614893381,0,0,0,0.473358475802819,0.494048284578966,0,0,0.998706844702182,0.995827458930397,0,0,0.871677629098221,0,0.970528021622138,0.990793525008506,0.731085655307667,0.914058860517293,0,0,0,0,0.953891824599322,0.612572001696964,0.47802479061233,0.823011582139281,0,0.468321472269712,0.93419108436971,0.43992921279288
9,0.639841304544692,0,0.518643096954615,0.393697523563635,0.982434502895489,0,0,0.963713866799618,0,0.959397485382707,0,0.477935863097744,0.489521617200216,0.936209402258187,0.700908581554955,0.996795849910168,0.999757203081286,0.97323473537031,0.438597111190493,0.980077541144138,0.883061502141799,0.470716394321885,0.99576530224683,0.910950331515231,0,0.489033322317996,0.63391181012386,0.572704013155139,0,0,0.768634282708377,0.945712956252248,0,0.526464685163664,0.470761782322257,0,0,0.868660811203926,0.936057945499757,0.989125553817435,0.961589429177355,0.997464395347051,0.87763323951141,0,0.900680033641988,0.909333422928454,0.990331195132448,0.42999964292825,0.914313195517856,0.968903137618791,0,0,0,0,0.495901009916476,0.419033673730587,0.546692819143161,0.51016991109339,0,0,0,0.512619872248419,0,0.850709118087719,0.273016811817884,0.436049862380161,0,0,0.436257854931629,0.348208297947418,0.676076687182415,0,0,0,0.480417541437682,0.49908927217957,0,0,0.999258171190442,0.996945717571381,0,0,0.874477328094799,0,0.976561524711496,0.993075399653559,0.770113883459269,0.929504405288165,0.794196260018464,0,0,0,0.966835948243816,0.622855900385299,0.486079493062866,0.858587451879328,0,0.474888111900081,0.948857494629126,0.461290995614393
10,0.602270956314739,0,0.518868878623446,0.396800549623257,0.986448613661187,0,0,0.972073537980723,0,0.965536535080906,0,0.479000574621367,0.499867783787014,0.949314501233742,0.716374165149136,0.998177358599531,0.999861753385543,0.981512399391127,0.451487178044969,0.985076162255714,0.883996177372848,0.483230238187395,0.99721845470662,0.916304854330469,0,0.494150807083198,0.651627581087169,0.579333715976582,0,0,0.803033147066696,0.961955540938446,0,0.528405663537195,0.475156357635661,0,0,0.891768710111559,0.951964877613113,0.991271044135469,0.972581543397295,0.997746247183726,0.897357847772113,0,0.922629525042487,0.927019121912778,0.992356239903609,0.444616132587702,0.92984053819974,0.976061422673266,0,0,0,0,0.497773301572065,0.427289070844455,0.557484347349983,0.5252019856658,0,0,0,0.504833961425577,0,0.85144327520625,0.275363141108976,0.405459980897928,0,0,0.452587888088948,0.352152834048624,0.660271247904821,0,0,0,0.486058940340168,0.503065771648507,0,0,0.999574444010229,0.997755628071381,0,0,0.876833484236042,0,0.981359849114762,0.994791699320073,0.801462894613949,0.940193923292678,0.807066870975668,0,0,0,0.976146218770768,0.629820012596807,0.492127154946677,0.887010005239388,0,0.479224453989806,0.960255296253416,0.479322908490051
