"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"	"G11"	"G12"	"G13"	"G14"	"G15"	"G16"	"G17"	"G18"	"G19"	"G20"	"G21"	"G22"	"G23"	"G24"	"G25"	"G26"	"G27"	"G28"	"G29"	"G30"	"G31"	"G32"	"G33"	"G34"	"G35"	"G36"	"G37"	"G38"	"G39"	"G40"	"G41"	"G42"	"G43"	"G44"	"G45"	"G46"	"G47"	"G48"	"G49"	"G50"	"G51"	"G52"	"G53"	"G54"	"G55"	"G56"	"G57"	"G58"	"G59"	"G60"	"G61"	"G62"	"G63"	"G64"	"G65"	"G66"	"G67"	"G68"	"G69"	"G70"	"G71"	"G72"	"G73"	"G74"	"G75"	"G76"	"G77"	"G78"	"G79"	"G80"	"G81"	"G82"	"G83"	"G84"	"G85"	"G86"	"G87"	"G88"	"G89"	"G90"	"G91"	"G92"	"G93"	"G94"	"G95"	"G96"	"G97"	"G98"	"G99"	"G100"
"1"	0.819985784614224	0.618719850226211	0.508399910076727	0.295640876045806	0.86001735817683	0.86193825861842	0.948819830949474	0.704968119713222	0.245720821820673	0.848617844675304	0.855028162575137	0.458870435129931	0.176206680177201	0.376667754435206	0.342164320292352	0.707715683126936	0.97802382005024	0.414507070275964	0.190526200906964	0.79907115329423	0.855364090838922	0.120754618175324	0.877788346971874	0.757730984506349	0.710411771853239	0.26459721368646	0.233143481358916	0.301683418227056	0.611605117360446	0.108349030402286	0.161417296029459	0.0668866527849445	0.698953003402385	0.481232253388327	0.439843409822947	0.133583888099736	0.503238940299137	0.382372975029577	0.36961182475399	0.769708571924382	0.430212655248282	0.992295864702071	0.500695861593295	0.432976581909473	0.219923684017754	0.381142109995616	0.936627801531915	0.140615683471415	0.525647768558966	0.746878550817032	0.554944739163849	0.871512307260516	0.614507129926106	0.75379734317996	0.451814005853927	0.0725585023865135	0.101585856145273	0.0929468989493625	0.611762731945535	0.188567705838938	0.565745191997046	0.556562426652389	0.99398630907836	0.457447290423871	0.103597681183518	0.188846923530025	0.913915724155049	0.928519919247645	0.0202074743047607	0.027639160355818	0.522344138802173	0.935163639112834	0.773241576369087	0.872666017656314	0.527258886285569	0.466178997124929	0.939529246747952	0.623551849623741	0.936747263288128	0.961106810703307	0.753407693250853	0.117201108038057	0.835400135401139	0.155719743806192	0.85352320775558	0.932394189449916	0.0112181423536051	0.305395038470356	0.704128352589302	0.230761955619967	0.299267367729318	0.672392264330024	0.537032623944602	0.107812423341118	0.270037376702439	0.148317919648427	0.464483870025777	0.134432918828981	0.615581854865454	0.128190125765923
"2"	0.814557093556897	0.518251744785027	0.511437739107181	0.321689089176435	0.892006536807392	0.51854573776077	0.86292792568233	0.7729676943383	0.169215490347737	0.871606595688975	0.772026000611384	0.462553652085268	0.257834248823569	0.54156681994785	0.422384364372621	0.833737621394453	0.987486936969966	0.603268910806639	0.243674948151913	0.849484968559886	0.859556789579849	0.209367843306914	0.919725731878658	0.79631802082869	0.673238621274033	0.33134483771295	0.253676899949395	0.386038768143688	0.581308915396834	0.302454590090128	0.286095632125098	0.346072457283826	0.669288730581818	0.491632947985136	0.426156687655486	0.239355668670892	0.40440645407901	0.491038659320523	0.526434151581827	0.85241891575204	0.593271085583042	0.993198657136196	0.58117996103578	0.408969649709844	0.398971629389439	0.517945495460706	0.949900542082313	0.203447495166086	0.619299296290865	0.805274196853232	0.452144930277285	0.733096008617349	0.593037853655602	0.681881759450159	0.462423411987267	0.166109992709134	0.246640719872841	0.198007244744174	0.486408671675363	0.179047195957685	0.45845437959782	0.550728848198921	0.8874174181303	0.584676724867203	0.149118904468071	0.318455269206334	0.912364252350828	0.901950766738271	0.121333373468306	0.137528614090501	0.609504810002715	0.874833231714785	0.826203246503317	0.72706387982112	0.431499903939294	0.42225127066748	0.756055965975495	0.710895738496951	0.963714557652712	0.971793674519227	0.582462761638864	0.110087750081494	0.842238906525119	0.133772157992322	0.883509934906969	0.949150655196767	0.191561848259467	0.508274751824082	0.70531731410167	0.188253549807404	0.282181831337626	0.640517106960931	0.667003214736831	0.289505785596179	0.329917593607756	0.319554511409947	0.397281008522336	0.253435593584657	0.701254656649257	0.198152250163457
"3"	0.803246461058038	0.434599174005576	0.513645606058817	0.341589695793722	0.91668546942799	0.314042770008428	0.79528752952879	0.825293753174618	0.11920566400867	0.8911028530131	0.709275308642228	0.465843309999962	0.320900688902033	0.661775196785546	0.488861522166742	0.905423668667005	0.992875160926663	0.731237362478415	0.288198342331803	0.887249764985908	0.865066459786069	0.278620300363548	0.947272146666351	0.826785480894848	0.643603470567587	0.379763568838683	0.341081067180029	0.443950485712295	0.561745550991439	0.402495831808929	0.39223711143077	0.541726380557839	0.634973323765543	0.500210707507831	0.429079542339226	0.27047000979812	0.325184072453422	0.580585635292893	0.644243623891471	0.904749306984465	0.709666402201254	0.994119801814276	0.648690624522285	0.391332471020128	0.536700266118768	0.623946635029074	0.960393425756914	0.255815953092717	0.694178988402288	0.850193905768786	0.370263382852152	0.64815742765762	0.576928135631882	0.63343677276121	0.470885475499624	0.238092734827803	0.345461421608254	0.280385945969622	0.387744840512779	0.169730721734547	0.377136079063835	0.545551428677105	0.817558715066887	0.675602311570356	0.184831821165937	0.404556379672401	0.868420610350493	0.859782211003083	0.201848897812319	0.21186921569488	0.674657139571195	0.794831128705489	0.832228437596733	0.652913667273569	0.416605875666553	0.44018419261111	0.614353758986145	0.700310256669413	0.9791845635695	0.979536460958231	0.450932850532034	0.104050008656481	0.848766006061533	0.115939606943434	0.907357779637885	0.961753940295289	0.336551838179529	0.648566434099956	0.711786276951422	0.157744771833579	0.262579365673837	0.620013727122025	0.760486667729197	0.409136159935888	0.374877087245272	0.456360790082827	0.329865333417126	0.332924780109779	0.767834111632254	0.257204869234407
"4"	0.786532924030498	0.365003799687849	0.515250200098748	0.356830573579849	0.935724711510425	0.192248102716101	0.742020304525011	0.865558884274591	0.0865153782220162	0.907635091821204	0.661839873078248	0.468723748178039	0.369621431931065	0.749371018224174	0.543704957983813	0.946201406539479	0.99594317316055	0.817856326451035	0.325496168875892	0.915539229772509	0.870128903665334	0.332788428350216	0.965365906617315	0.850666417537205	0.6199826255971	0.414886519988276	0.422771849520579	0.48491800254997	0.549116972879616	0.420826351492278	0.482597746511896	0.678841009095307	0.607384493679106	0.507182985566837	0.436438885833122	0.269408749758812	0.262106037830302	0.654377660441468	0.732745510522876	0.937847553058933	0.7927523840415	0.994935663327457	0.70531907308221	0.377667468066897	0.642644965925817	0.706048509737117	0.968688668737577	0.299461344561252	0.754020224545259	0.884747384459708	0.30596581096785	0.596032848568095	0.564824999116695	0.600515721956951	0.477640488718801	0.293159221934857	0.413165959429771	0.344987951061586	0.31021376017356	0.160903445932573	0.31588083601805	0.540695134799591	0.774267660740044	0.739839745402404	0.212489964533179	0.456746529754162	0.821421041755984	0.806257026591894	0.265954427599907	0.261897798877315	0.711881607871624	0.729553967195652	0.794793012873276	0.615415624289488	0.427303043198327	0.456368737196346	0.504946630759172	0.668811103811478	0.988059057546913	0.98514558034993	0.349730009052676	0.0990113134487433	0.854694444803624	0.1015063977492	0.926323493894957	0.971233433044363	0.453096321947103	0.745690973505096	0.722331274962715	0.13585117705595	0.243456288717572	0.610381684950933	0.827726155983692	0.487946809274768	0.408633745302816	0.565659488114153	0.271903499804497	0.38558367067697	0.819575431372228	0.307050917632066
"5"	0.764883465692827	0.307131634470369	0.516416224756156	0.368516823598954	0.950413059079009	0.119706429417391	0.700072037965057	0.896543043677113	0.0651462640364948	0.921652732393983	0.625984119326469	0.471211188997592	0.407256947916803	0.813189382181231	0.588838688874431	0.969397329034582	0.997690075229347	0.876452410261014	0.356741044046977	0.936730759895696	0.874288453897619	0.375183331467206	0.977250725676007	0.869327631776364	0.601158218415394	0.440364711541619	0.488825832031074	0.514474822839675	0.54096563858427	0.395726523086282	0.559523793028528	0.774931193368439	0.586265998402158	0.512828831461016	0.444645820191436	0.25512189875168	0.212058914383628	0.715186670682345	0.799230690476768	0.958785567543422	0.852061303268276	0.995633496403741	0.752819438535214	0.367059322144904	0.724140649838131	0.769628434086475	0.975246547233947	0.335835163742709	0.801828400093189	0.911326807963708	0.25582739936633	0.564043480199058	0.555728888862464	0.578053344414398	0.483038667494739	0.334983823465516	0.459957927153224	0.395653372593961	0.249431270299453	0.152652207061466	0.270128811034857	0.535881788043983	0.75000064050541	0.784438302280413	0.233557709383456	0.482827310691768	0.780210049869791	0.756043741021058	0.316994464677439	0.295384413656283	0.723996216081718	0.679139970887131	0.746258854201638	0.590765671721837	0.441182926037316	0.469314524244592	0.420478528192753	0.638285659157741	0.993149983037092	0.989208701036499	0.2718616870854	0.0948503207734376	0.859929476408296	0.0898537000334002	0.941406547388194	0.978363382292429	0.546760942731406	0.812942450409744	0.735570060827822	0.120141444629331	0.22598123959334	0.609718237546848	0.876089247714544	0.539958919445483	0.433979047252045	0.652981468777166	0.224874806280443	0.420347587599456	0.859785495795594	0.34912631452257
"6"	0.738795823117739	0.259023368362148	0.517263274638498	0.377483288211604	0.961744789243247	0.0764958920024946	0.667037519832269	0.920385444139745	0.0511773501759957	0.933537529768877	0.598882363461796	0.47333747087876	0.436327910072275	0.85968117307286	0.625907393697504	0.982592046719816	0.9986847473976	0.91607975654635	0.382915283223774	0.952605254183115	0.87752461783278	0.408378687992759	0.985057224715425	0.883886211743004	0.586157875567132	0.458846593593848	0.540414996714293	0.536081397840358	0.535704396795914	0.355014370183483	0.625012671303353	0.842271370684433	0.570384144647768	0.517393695440896	0.452464778525735	0.236338902701602	0.172431741615649	0.76529690572908	0.849176282653812	0.972037076467623	0.894397540850702	0.996221847294888	0.792663099714821	0.358823176590666	0.786829544661066	0.818859470316633	0.980430936698699	0.366147815109744	0.840015234946247	0.931772351537343	0.216881258674633	0.544409803125001	0.548893409567591	0.562697904546224	0.487359889315353	0.366456810790702	0.492732471504165	0.435390442920552	0.201949426743126	0.144956131236515	0.236368968661123	0.530873347953415	0.739200337755258	0.814555165405927	0.249245115156578	0.489149888833514	0.745217258002208	0.714581102653103	0.357631901748289	0.317662490461054	0.720099601456435	0.640820545225089	0.70131585717738	0.572577292024848	0.453884010757153	0.479563568596448	0.355265736168371	0.613655662501209	0.996070433351959	0.992151780109263	0.211947609489794	0.0914376261328946	0.864471357888737	0.0804616897108526	0.953401798362422	0.983726135072102	0.622027055357898	0.859506607810221	0.750255168048387	0.108869803630267	0.21054873921621	0.61590442753442	0.910875185013672	0.574389673706623	0.453008902547403	0.722745549889412	0.187777212581478	0.443264784054761	0.891034201587002	0.384642687015479
"7"	0.708827705010926	0.219040706712796	0.517878046262737	0.384364987932516	0.970486964453495	0.0507534728229452	0.641022633032269	0.938732230185471	0.0420456690887576	0.943613549713132	0.578397817519164	0.475140878978275	0.458782475244986	0.893551106815003	0.656271850598101	0.990097699715574	0.999251105737252	0.94287405468702	0.404841784625317	0.964496777148833	0.879961893402091	0.434379787528011	0.990184894250898	0.895232803978355	0.574205730161923	0.472253352059867	0.580185381346037	0.55202218067012	0.53230861189723	0.312110951774693	0.680764830296147	0.889463489507485	0.558544155017706	0.521081750993942	0.459471215859802	0.217118593486674	0.141094173729688	0.806590714724215	0.886696857362601	0.980429558588476	0.924618239684764	0.996714121645293	0.826084260165456	0.352428969668768	0.835051792104177	0.856976811985469	0.984529502122003	0.391408518983356	0.870512653562687	0.94749955009618	0.186699043488142	0.53235833479991	0.543758491907552	0.552193273850012	0.490828782909568	0.38984265435434	0.516160597701245	0.466556687768338	0.165068269799697	0.137744143201027	0.211906420400664	0.525457462192447	0.737816969797682	0.833949539634117	0.260541900828122	0.480852913020327	0.71578482857307	0.682444133746737	0.389986913056785	0.332373566198702	0.707982850046971	0.611888250659258	0.663623261485605	0.558526385923185	0.464597363976523	0.48765899085429	0.304919182251734	0.595057580735405	0.997745772875453	0.994283485836841	0.165848036260213	0.0886515435463613	0.868365761121706	0.0729005695382631	0.962941381689141	0.98775970055621	0.682501368947291	0.891743533155486	0.765379801786554	0.100783055137283	0.197198940657194	0.626966576258168	0.93589553368179	0.597277529091852	0.467296970084623	0.778482082181062	0.158976969686378	0.458366753810665	0.915318709065413	0.414622618249957
"8"	0.675609738825464	0.1858167657268	0.51832310961691	0.389646411101241	0.977231356201182	0.0354148921303962	0.620535748911625	0.952850121771521	0.0360759407154849	0.952155776373839	0.562914957135087	0.476660992117892	0.476126020055493	0.918227941005595	0.681012145930046	0.994367198179778	0.999573585624729	0.960988926646781	0.423209900762815	0.973404671528577	0.881758136579194	0.454751514555117	0.993552984701209	0.904070258082839	0.564682967900568	0.481978615541589	0.610653103247725	0.563862787159878	0.530116880304379	0.27250309697029	0.728227900579833	0.922535812268952	0.549762109806511	0.524060111366472	0.465560685357522	0.199270311196358	0.116331255649586	0.840619265173767	0.914883399259783	0.985749479719012	0.946190554329895	0.997124078405853	0.854118179057397	0.347465076056123	0.872145929537857	0.886487418465868	0.987769659645528	0.412458660884589	0.894866579305016	0.959597280257503	0.163342557149176	0.524960019456706	0.539902919556669	0.54500740994022	0.493626649224559	0.406909236957532	0.533421030957103	0.491000188080413	0.13668827104397	0.130933185445075	0.194681521666531	0.519436021336515	0.742929387976836	0.845346634566205	0.268250277653386	0.462057128509625	0.691128314743461	0.65861607099527	0.415747559292675	0.341995018983199	0.692433614893381	0.590116817826435	0.63324528406359	0.547440897264585	0.473358475802819	0.494048284578966	0.26605002860933	0.581414074630332	0.998706844702182	0.995827458930397	0.130377732385402	0.086384205655279	0.871677629098221	0.0668183670203941	0.970528021622138	0.990793525008506	0.731085655307667	0.914058860517293	0.780196704321871	0.0949817298719606	0.185808545597271	0.641211611131571	0.953891824599322	0.612572001696964	0.47802479061233	0.823011582139281	0.136841302862922	0.468321472269712	0.93419108436971	0.43992921279288
"9"	0.639841304544692	0.158212603598874	0.518643096954615	0.393697523563635	0.982434502895489	0.0262733266021895	0.604402200880578	0.963713866799618	0.0321731237920904	0.959397485382707	0.551212524363349	0.477935863097744	0.489521617200216	0.936209402258187	0.700908581554955	0.996795849910168	0.999757203081286	0.97323473537031	0.438597111190493	0.980077541144138	0.883061502141799	0.470716394321885	0.99576530224683	0.910950331515231	0.557096179138232	0.489033322317996	0.63391181012386	0.572704013155139	0.528702288104633	0.238033904584065	0.768634282708377	0.945712956252248	0.543269683445783	0.526464685163664	0.470761782322257	0.18349088237401	0.096772742498439	0.868660811203926	0.936057945499757	0.989125553817435	0.961589429177355	0.997464395347051	0.87763323951141	0.343611748435173	0.900680033641988	0.909333422928454	0.990331195132448	0.42999964292825	0.914313195517856	0.968903137618791	0.145284857914011	0.520417509225824	0.537009595128513	0.540094876806562	0.495901009916476	0.419033673730587	0.546692819143161	0.51016991109339	0.115195598319298	0.124453398889829	0.183127514910097	0.512619872248419	0.752443152695966	0.850709118087719	0.273016811817884	0.436049862380161	0.670518438857084	0.641679350995986	0.436257854931629	0.348208297947418	0.676076687182415	0.573764214547878	0.609230222615615	0.538597984941795	0.480417541437682	0.49908927217957	0.23604186141601	0.571528248311677	0.999258171190442	0.996945717571381	0.103085887362001	0.0845430751729404	0.874477328094799	0.0619286157393627	0.976561524711496	0.993075399653559	0.770113883459269	0.929504405288165	0.794196260018464	0.0908203052917052	0.176184603139093	0.657267312183952	0.966835948243816	0.622855900385299	0.486079493062866	0.858587451879328	0.119943202422374	0.474888111900081	0.948857494629126	0.461290995614393
"10"	0.602270956314739	0.135280005925514	0.518868878623446	0.396800549623257	0.986448613661187	0.0208234640256437	0.591696931845832	0.972073537980723	0.0296214446480005	0.965536535080906	0.542367391304737	0.479000574621367	0.499867783787014	0.949314501233742	0.716374165149136	0.998177358599531	0.999861753385543	0.981512399391127	0.451487178044969	0.985076162255714	0.883996177372848	0.483230238187395	0.99721845470662	0.916304854330469	0.551052028559258	0.494150807083198	0.651627581087169	0.579333715976582	0.527789284214467	0.208956702490806	0.803033147066696	0.961955540938446	0.538481069913488	0.528405663537195	0.475156357635661	0.169928453965152	0.0813287744903861	0.891768710111559	0.951964877613113	0.991271044135469	0.972581543397295	0.997746247183726	0.897357847772113	0.340620639374098	0.922629525042487	0.927019121912778	0.992356239903609	0.444616132587702	0.92984053819974	0.976061422673266	0.131331970097047	0.517627861986484	0.534839736503115	0.536740265849081	0.497773301572065	0.427289070844455	0.557484347349983	0.5252019856658	0.0993727520575067	0.118262412050885	0.176056658191663	0.504833961425577	0.764852064138197	0.85144327520625	0.275363141108976	0.405459980897928	0.65331785023086	0.630226280454036	0.452587888088948	0.352152834048624	0.660271247904821	0.561494636862712	0.590444570839269	0.531498634824606	0.486058940340168	0.503065771648507	0.212874676812352	0.564391089238393	0.999574444010229	0.997755628071381	0.0820867781859038	0.0830503302602952	0.876833484236042	0.0579991249004058	0.981359849114762	0.994791699320073	0.801462894613949	0.940193923292678	0.807066870975668	0.0878355359319547	0.168112397012985	0.674073648105426	0.976146218770768	0.629820012596807	0.492127154946677	0.887010005239388	0.107106327530937	0.479224453989806	0.960255296253416	0.479322908490051
