"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"	"G11"	"G12"	"G13"	"G14"	"G15"	"G16"	"G17"	"G18"	"G19"	"G20"	"G21"	"G22"	"G23"	"G24"	"G25"	"G26"	"G27"	"G28"	"G29"	"G30"	"G31"	"G32"	"G33"	"G34"	"G35"	"G36"	"G37"	"G38"	"G39"	"G40"	"G41"	"G42"	"G43"	"G44"	"G45"	"G46"	"G47"	"G48"	"G49"	"G50"
"1"	0.00539295982811078	0.37978007245254	0.417775980707482	0.614045239763602	0.64206762788823	0.690550516445531	0.794858498614103	0.526805069682644	0.764467246757848	0.895909557153586	0.974358891151196	0.237590559137619	0.280354143816652	0.469205460088612	0.445540780235479	0.614184463084805	0.174649947109325	0.790782225100302	0.19273732177171	0.0954137620339429	0.51949319212796	0.521431860131732	0.39588469285452	0.269334796244006	0.308638439885238	0.793212446103805	0.851642587215235	0.154355796426597	0.468901859952313	0.302279042135661	0.533330286700535	0.182932491031284	0.932171680657517	0.480829219497837	0.407653326835556	0.400168131824319	0.211043050252204	0.425269207840816	0.110963331753012	0.00575246097041149	0.310872548195161	0.985483041892783	0.457525796216738	0.877343572509826	0.431850798043898	0.661573041796982	0.815426207049424	0.733268837487239	0.933041382487976	0.917228533184493
"2"	0.0127569927079434	0.425179450647623	0.553483885611197	0.503987763411942	0.607246765213573	0.660054507422926	0.721265611744589	0.546173124797013	0.695650738368081	0.921980174180368	0.978292323308822	0.263667924947226	0.446236469240889	0.504994561356937	0.336682554677726	0.47864065952656	0.109706263395332	0.815893830924121	0.256195854367397	0.584133210462881	0.520443867723882	0.609875708897288	0.381396955991164	0.390700334868711	0.272921684956841	0.834610381947159	0.760903234943138	0.245441429417714	0.501023885195814	0.244665252306609	0.612812285928905	0.18584580313185	0.944165012855698	0.510220186315638	0.328450854099804	0.416788180863547	0.166850360872592	0.674418584816336	0.179205600007303	0.117413083922386	0.26666238495905	0.988366499057674	0.389940802409436	0.749856744155817	0.421557432112701	0.746743892314144	0.689399769386713	0.681148284567802	0.838679510017113	0.761595197550942
"3"	0.0185464094520083	0.458398771806838	0.657560288337911	0.425286934300274	0.583054920592243	0.63061374573884	0.686419408499494	0.560850149456109	0.646473400622721	0.940983233024835	0.981622353771547	0.272970853042611	0.573882006875159	0.52466359956863	0.253202856068537	0.392963154093679	0.099299107863253	0.836623898065695	0.306646602342533	0.809189608926248	0.521212410999105	0.679700441319064	0.397541568396891	0.477174303049568	0.259472071515684	0.867720637706514	0.683858681773495	0.313632305686205	0.526638237730355	0.198593500504937	0.678931840605681	0.186303315713127	0.954037696649083	0.533192369223052	0.265078541582657	0.431066184821646	0.132489145423629	0.815559053005028	0.236179071950658	0.203698295376272	0.228694179945486	0.990677224307233	0.359921999373974	0.624132338919975	0.420683043909962	0.810218761297099	0.584730904007562	0.640814067535841	0.76258761475145	0.640191893835431
"4"	0.0231530997126455	0.48268380699613	0.737378004572457	0.369325337295269	0.56673692471501	0.604055330600822	0.684848821339547	0.571972332471641	0.611329725190618	0.954802694913233	0.984441546384717	0.271512218112644	0.672104546515663	0.537383136785286	0.192445674586219	0.3398104516649	0.0983139522453584	0.853704380602034	0.34675609860107	0.912470493507179	0.5218351004323	0.732927332775085	0.42695920786785	0.537341135877586	0.26105538364629	0.894202369568881	0.622662345436805	0.364664845717762	0.547223647583735	0.161760108387973	0.72804673462419	0.184842047771843	0.96216470286246	0.551174367724921	0.221155050450489	0.443337562760025	0.105772087145777	0.895513740811707	0.283799110436669	0.27090394543689	0.19648190238565	0.992528977558483	0.347976820212156	0.519895506667042	0.422719027172408	0.857517868145196	0.498011578165308	0.609600537796428	0.703976657151597	0.547144132008591
"5"	0.0268456668555959	0.500411391088919	0.798591373308237	0.329733700689864	0.556253045358215	0.581022181486209	0.706664976295273	0.580400672540736	0.586214276498684	0.964831915962348	0.98682826538887	0.263839391145744	0.747686250881124	0.54736636464763	0.148930434698425	0.30758798456633	0.0914890095326368	0.867765770959634	0.378644160365962	0.959844950530522	0.522340415865304	0.772922369702893	0.460618208409832	0.578575053948703	0.268732650009531	0.915382578123786	0.575929077777559	0.402851975873379	0.563896180683717	0.132317319305357	0.76123918038914	0.181944444652013	0.968854700371543	0.565260443832865	0.194547600231862	0.453885637200236	0.0849984499213786	0.940807442864239	0.323647895682723	0.323421643204025	0.16918191257534	0.994012922957663	0.34505658317598	0.437524276234806	0.425654002041961	0.892761143686987	0.426281684297947	0.585445209235677	0.659599634376938	0.476100724316953
"6"	0.0298201347298806	0.513326117868059	0.845536795064944	0.301849028590753	0.550027031878356	0.561552015178594	0.740107495643443	0.586787630621335	0.568264937852057	0.972097997376018	0.988848853688022	0.253190413644751	0.805845957168658	0.55685703492615	0.117975920809253	0.288626799669373	0.0785813507985916	0.879340186504315	0.403996019707144	0.981573156443979	0.522750598252285	0.802753838841867	0.493592307249359	0.606751083397815	0.277627384240919	0.932322604461614	0.541011478480291	0.431425560183258	0.577450558653461	0.108784902752106	0.781781330016108	0.178179919188426	0.974361779551389	0.576299022013578	0.180885928063213	0.462952954980783	0.0688458757605496	0.966466171643271	0.357009752980596	0.364533048451736	0.146051254760474	0.995202117009292	0.347077360574261	0.374234737041415	0.428714434026098	0.919021095533798	0.367019365345823	0.566752024281596	0.626266424729892	0.421938376987891
"7"	0.0322247310878291	0.522712398974313	0.881539919889462	0.282288210438759	0.546806379846124	0.545388364265226	0.776070620610132	0.59162763861328	0.555436545435075	0.977355099833983	0.990559476960299	0.241702958474664	0.850599531453766	0.567086436696083	0.0960286064048139	0.277917485400022	0.0636039358476226	0.888869874967937	0.42415144013461	0.991538900828451	0.523083206357398	0.824900487064922	0.523366114862429	0.626199290565372	0.285952655272806	0.945871313910426	0.515232070381607	0.452805238628076	0.588482537885119	0.0899779736329443	0.793139513211125	0.174035243174324	0.978895102773553	0.584951529962613	0.175938209406575	0.470747613613118	0.0562862245849536	0.981001960845186	0.384942536714093	0.39674893152391	0.126455191065941	0.996155105232858	0.352254110172253	0.326506622174038	0.431585195881496	0.938588012487964	0.318099607077636	0.552285846675992	0.601327446759801	0.380677207793049
"8"	0.0341739715563397	0.529517852140877	0.909151238000249	0.268616328598002	0.545600402411721	0.532149476705986	0.809418398555579	0.595295374808809	0.546267686197811	0.981154811281381	0.992007684881025	0.230663086393918	0.88503716082171	0.578620049972841	0.0804920385128018	0.272232879771679	0.0498300890193057	0.896719237634307	0.440175550026629	0.996110162582144	0.523352404150759	0.841289834405214	0.548903403919219	0.639912030504498	0.293221088726636	0.956707632814832	0.496328184019498	0.46880197321611	0.597462548183224	0.0749485494793422	0.79819823935562	0.169852318391396	0.982626848543108	0.591734923717701	0.17640901228575	0.477448336813104	0.0465201222075307	0.989236725513877	0.408328130912006	0.42201054439649	0.109854430376495	0.996918804439578	0.35983009245313	0.290973172455785	0.434148071083223	0.953168591463848	0.277743817824235	0.541090839898442	0.58270287721291	0.349258482486461
"9"	0.0357575524509008	0.534441505134756	0.930326757698554	0.259092857383172	0.54565182812786	0.52141946172987	0.838009746082094	0.598074768731811	0.539714066827054	0.98389914420682	0.993233732845906	0.220749290574419	0.911536727290495	0.591515841626714	0.069500334070115	0.269525488791144	0.0387193340796141	0.903187341885596	0.452915147142493	0.998207364099759	0.523569822424921	0.853393048183028	0.570049953571037	0.649863063479158	0.299395657670151	0.965374569532431	0.482519129921702	0.480770972586148	0.604770852190912	0.0629384520487742	0.799133520837165	0.165845792156358	0.985698750943649	0.597053743797276	0.179978324535782	0.483208696811686	0.0389260630292398	0.993901966870363	0.427904954224533	0.441827230744334	0.0957915244813122	0.997530812504233	0.369457605638061	0.264755348682607	0.436374915574689	0.96403439808822	0.244469861432954	0.532427307999048	0.568801233097599	0.325341490883701
"10"	0.0370463905712544	0.537997662787215	0.946566570256529	0.252480738626212	0.546411108132472	0.512796001960955	0.861412961486398	0.600180980893025	0.535029448981635	0.985880239977493	0.994271700937833	0.212238913530894	0.931927997999948	0.605455633618505	0.0617239104567637	0.268518431658923	0.0304266524411008	0.908519347845202	0.463043456638041	0.999169804163691	0.523745081948835	0.862319620195896	0.587127759573443	0.657316166043667	0.304578840499464	0.972306424595899	0.472450491802673	0.489726315233902	0.610717205000763	0.0533414562199972	0.797506096302476	0.162137452591114	0.988227482786916	0.601224763403166	0.185108653267967	0.488160683941847	0.0330208334160762	0.996545024232962	0.444291935196281	0.457376487424132	0.0838786956215224	0.998021259355438	0.380886949690147	0.245533912532346	0.438278746221045	0.972132693251143	0.217046321366099	0.525722819804291	0.558420962307285	0.307138810827918
