"Time"	"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"	"G11"	"G12"	"G13"	"G14"	"G15"	"G16"	"G17"	"G18"	"G19"	"G20"	"G21"	"G22"	"G23"	"G24"	"G25"	"G26"	"G27"	"G28"	"G29"	"G30"	"G31"	"G32"	"G33"	"G34"	"G35"	"G36"	"G37"	"G38"	"G39"	"G40"	"G41"	"G42"	"G43"	"G44"	"G45"	"G46"	"G47"	"G48"	"G49"	"G50"
0.0	0.5730988437900524	0.7432188691337874	0.08096648810499862	0.995192543505453	0.657568621750373	0.7730560829785299	0.901477139926589	0.6311380280318362	0.7360914240440787	0.8167416409227569	0.035746558639495274	0.7175192027324278	0.07169429410185604	0.46663098585632234	0.21109849567121575	0.34145125288440586	0.7843207839471272	0.6788908379732104	0.9478413710726168	0.6122639238591763	0.021015724228462047	0.48917916084149826	0.23725666808894208	0.21893028792290842	0.18492758428989542	0.3470698504867317	0.9182837204874322	0.09617869615418495	0.24692319195975365	0.5491717609674913	0.8545600271032823	0.38646538799378605	0.57564445124218	0.6005267197018165	0.6309600707350294	0.0853398927211445	0.48386713908535284	0.6306926641772371	0.7829657014630405	0.7113295135076121	0.17932551083142262	0.5288390196631174	0.8196135658152727	0.05137629498559898	0.37645617774675005	0.9491283501208336	0.9062440734764003	0.9308260220579161	0.9099314229940798	0.044996809946071914
10.0	0.6693276011705372	0.7015987842183836	0.145340359407171	0.7803366282587033	0.7391294380646312	0.8146265997811338	0.6819177491713183	0.6587742112997738	0.6868898917108814	0.744569598517908	0.0890378862936352	0.5649780394951472	0.16408244877707198	0.5002694703217714	0.3754133723406655	0.28968827682621207	0.8357300912519765	0.7428545402602227	0.9748137536602883	0.6251885821927755	0.03236879624297835	0.49465588142361516	0.19970852247538573	0.2785245790034501	0.2798174810998602	0.2987932889835772	0.9408896897031409	0.16815948726656707	0.22319974170477036	0.6592786750109494	0.7091410708695027	0.32193988694781595	0.502891557924599	0.5957811790841693	0.663288218960656	0.11727261105503588	0.47483272386207603	0.7135021392135804	0.7032729503959648	0.6376181985018674	0.26083650120859964	0.6172701595655783	0.800676563346619	0.11348541633080506	0.4694687896335048	0.9462733328168306	0.7760752524391726	0.9413590744778956	0.8295568927070267	0.1810598230969257
20.0	0.7438335991238467	0.6688255189215329	0.20004375393743	0.6129341576655407	0.8012639775479556	0.8160907015836232	0.5205778187976022	0.6818338391659273	0.648581712562159	0.6906177189742523	0.1299246045997983	0.457255945605493	0.21912863185170195	0.4576327113916177	0.48999061472993233	0.2514179653123992	0.8748854738505177	0.7940769206179444	0.9878381201322143	0.6355777582925909	0.04145968244917281	0.4987937754667236	0.17183959035521637	0.3265830995541902	0.3817656143119527	0.21006438284703657	0.9572410690083542	0.22689585831685488	0.19520918763847572	0.7415673350873303	0.6258555958016827	0.3494722206011151	0.4395899841319574	0.5737008042142957	0.6784813663303448	0.1083294482541587	0.4571416722545374	0.7776732820920712	0.6335883951414527	0.5856989923758887	0.30096672358491106	0.6890950203379672	0.8577582942077	0.1488290951755488	0.541096697696696	0.9453174887887544	0.6646430925408251	0.9502882695434042	0.7728495574798113	0.2781559902164115
30.0	0.8015210932649249	0.643017735510403	0.24652999126682346	0.48330898534778927	0.8485992197705438	0.7789107170689027	0.40215099408047494	0.700545386915825	0.6188209631739608	0.6512565407217218	0.16129490237669647	0.38130678660871303	0.2521588439564736	0.395917691969839	0.5695042851384463	0.2179828345947893	0.9047077777588076	0.8350960010580567	0.994127298091004	0.6425278835506629	0.04879184865079534	0.5019201460561087	0.15303923793740032	0.3652467651773357	0.4791709640305001	0.15234603242893366	0.969068259945837	0.2748258569748911	0.1685232117904311	0.8028653974933477	0.610742984984524	0.4244036521913254	0.3877612568385058	0.5480831764700134	0.6973906312200269	0.08696734549914706	0.4351906207380972	0.8273508144688282	0.5786508249177226	0.5490555333238872	0.31798919786822355	0.7474299682089104	0.8990370615039868	0.17891954766820103	0.5949844920127584	0.9457150637166823	0.5761152785843714	0.957857825009184	0.7327772020556179	0.34676764317956044
40.0	0.8461851246247463	0.6226945786266627	0.28603377178470896	0.3838897321757578	0.8846600835024377	0.7253089063078735	0.3152791081090546	0.7155631931709829	0.5958194755614101	0.6243264380595779	0.18536533885034015	0.32797764158330744	0.27172357606044295	0.3364128018578486	0.6246304448020481	0.18798562167946103	0.9274216360689685	0.8679442394621011	0.9971642032584287	0.6455322797326529	0.05473007004704399	0.5042822962550522	0.14370196656301248	0.39633632257323403	0.5636209335900392	0.12154691188340364	0.9776229941592844	0.3139386794720898	0.14516010520065406	0.848457016500118	0.6355306164329586	0.5109542020623278	0.3436658225653777	0.52375800829115	0.7169608530707752	0.06515353652701665	0.4118964090505333	0.865732758570748	0.5362177866143663	0.523159450387281	0.3226741049356327	0.7948077448918609	0.9283393614027406	0.20723817832289962	0.6343889072147796	0.9467755721367966	0.507497899842562	0.964274771838225	0.7043796445899809	0.39520723589294876
50.0	0.8807644474495456	0.6066902181931193	0.3196041061514521	0.3082351787116164	0.9121319169062223	0.6620371579021639	0.25157963179511916	0.7275272585169338	0.5782431245006889	0.6089289468052577	0.20383769236051807	0.29089621230524826	0.2830522591911131	0.28402684250728233	0.6628138935868735	0.16198767004178613	0.9447214181072146	0.89424923590008	0.9986306570154384	0.6436581271614236	0.059551015604539626	0.5060670945814278	0.1449661611322328	0.42133106221291616	0.6326771796006493	0.10674333703156888	0.983810704962963	0.3458572778416551	0.1255807444237499	0.8823143305450335	0.6750438551070141	0.5916768258001677	0.3067332558972694	0.5023684702092607	0.7333280292799853	0.047581908890354074	0.38886168800970783	0.8953140298012973	0.5038587776076306	0.5048425636769269	0.3212980304189791	0.8332860534885783	0.9490945337716952	0.23496257040112534	0.6623158395402923	0.9481212013824746	0.45580553791573214	0.9697146165927831	0.6841510390284471	0.4294945369977189
60.0	0.9075349931665605	0.5940867393169512	0.3481322865463742	0.25100429640212324	0.93306046804067	0.5870428296549901	0.204883352631411	0.7370132404185429	0.5651268972150645	0.6049464492261907	0.21801941564862573	0.26568631785429575	0.28943841907022405	0.2393342219505349	0.6892289272675194	0.14017306416531025	0.9578976233332963	0.915314378849021	0.9993387748205361	0.6353392077356033	0.06347049500122792	0.5074157602585263	0.15817387358846044	0.4414241936563663	0.6873833798742417	0.10097987268741043	0.9882863185191566	0.37190577999529345	0.10952752484677267	0.9074013672503479	0.717032201050638	0.6604001383091657	0.27762993351588794	0.4842777047748788	0.7458250496730822	0.034488640939527464	0.3669077808708698	0.9180280771447215	0.4795166922123394	0.4918789555266765	0.3174075122223354	0.8645363854202518	0.9637872444464248	0.2620848122501943	0.681511753419154	0.9495432950628191	0.4186257925808635	0.9743261416282989	0.6696242003451456	0.45381181235003387
70.0	0.9282593459879838	0.5841613766721747	0.3723756393556832	0.20783956192234135	0.949004225639566	0.506875973636053	0.17065727066863665	0.7445256589826689	0.5557919527576896	0.6121599464505272	0.22891592844682154	0.2494063621049131	0.2928971512166477	0.20172694844512518	0.7074769967350554	0.12226941293714673	0.9679331476986326	0.9321834268454942	0.9996807091116788	0.6190390009962871	0.06665976759858597	0.5084350354176753	0.18408182522644967	0.4575762580690032	0.7299692533664089	0.10053224148965662	0.9915235559590113	0.3931645081311454	0.09652236324333424	0.9259226705841851	0.7565190479034402	0.716250680987021	0.2574341204494327	0.4693212615717642	0.7549958292533745	0.025018192408853918	0.34642179004882107	0.9353667872267989	0.4615248696656412	0.48270039848194907	0.31291342134994027	0.8899163932137302	0.9741861824613357	0.28812292862811584	0.6942263658325366	0.9509277791569979	0.3939187586348934	0.9782354743597832	0.6590953987728961	0.4710776262597932
80.0	0.9443024681657437	0.5763450014438488	0.39297769252893333	0.17528760641559832	0.9611504754708433	0.4324541602809635	0.14557393178036676	0.7504982811356803	0.5497519195605489	0.629328051522575	0.23730089202709465	0.24012586942389333	0.2946378606077732	0.1703044911364414	0.7200780588666225	0.10778966832672185	0.9755766041623851	0.9456922258530852	0.9998458217143934	0.5947690139619849	0.06925617252148758	0.5092056232481849	0.22209749413705832	0.47055992915353073	0.7627937865335287	0.10338289144883168	0.9938650666698569	0.4105148729170101	0.08606153664345505	0.9395163064861495	0.7917450446421497	0.7604810471272748	0.24748694703250537	0.4571347135492857	0.7615974481817935	0.018257286562659344	0.32755798530813407	0.9484776192335611	0.44854762442114615	0.47619997620308646	0.30878153946879977	0.9105287645358261	0.9815456004792041	0.3125309964950272	0.7022051390659628	0.9522152418907018	0.3796611382357263	0.9815495369121574	0.6514445901507623	0.48334459781392003
90.0	0.9567213399471849	0.5701894503277547	0.41048529823400925	0.1506937605538855	0.9704037133454618	0.36893205288823566	0.12719235398080941	0.7552960782036231	0.5466106817765252	0.6539336423038505	0.24376923042458926	0.23658229689523896	0.2953848006816173	0.14415536494626582	0.7288045994460255	0.09619506087234653	0.9813981659741707	0.9565101243604147	0.9999255508233336	0.5647494169652831	0.07137054819180906	0.509788554190404	0.2700342289068357	0.4809965531670874	0.787979683168438	0.10824236151096268	0.9955586924533301	0.42467600355762375	0.07768472482582918	0.9494015547179477	0.8223284021604006	0.7949902792671609	0.2486309851186326	0.4473022201189925	0.7663012477233022	0.01346056662505779	0.310351697327444	0.9582413643486006	0.43951555300176415	0.4715954016369463	0.3054593385907486	0.9272690793402334	0.986753842996565	0.33488802382028765	0.7067693920720098	0.9533783801336853	0.37365202810949943	0.9843589704740998	0.6459811670246353	0.49206320982358365
