"strain"	"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"	"G11"	"G12"	"G13"	"G14"	"G15"	"G16"	"G17"	"G18"	"G19"	"G20"	"G21"	"G22"	"G23"	"G24"	"G25"	"G26"	"G27"	"G28"	"G29"	"G30"	"G31"	"G32"	"G33"	"G34"	"G35"	"G36"	"G37"	"G38"	"G39"	"G40"	"G41"	"G42"	"G43"	"G44"	"G45"	"G46"	"G47"	"G48"	"G49"	"G50"
"wt"	1.0	0.9917615608238796	1.0	1.0	0.9999598122137537	0.4877925936866621	0.8235246123467882	0.529290116189625	0.5226354151357911	0.5082628863534444	0.5446314638436763	0.1083488243895552	0.1616162312546835	0.5185387651419443	0.8136439797701963	0.17310674292296094	0.9932017038782398	0.9968217842651754	1.0	4.6732976893843023E-7	0.9979425341108399	0.06376875345201209	1.0	1.0	0.5604564913974683	0.5317006506312092	0.8869556125195777	1.0	0.7580002304501122	0.999898867139797	0.9794140529377157	0.8799543243243919	0.8638370566819288	0.6281211652343439	0.14696351630829055	0.5224730837225898	0.3278277331283198	0.6138844741447184	0.5114374438762574	0.5400957204174623	0.2272107599922644	0.5853748648846533	0.4654796895159714	0.5252206784563334	0.9993801730779405	0.007043912142492622	0.503725956007804	0.5006082125629353	0.46947421573407716	1.0
"G1(-/-)"	0.0	0.5423108006065203	1.0	1.0	0.9999598122196709	0.4877925936988349	0.8235246137983154	0.529290116200554	0.5226354151746496	0.5082628863534445	0.5446314639787961	0.1083488243895552	0.1616162312546833	0.5185387651419447	0.8136439797708006	0.17310674292245276	0.9932017038782679	0.996821784269166	1.0	4.6371586493512507E-7	0.9979425344760776	0.06376875342683429	1.0	1.0	0.56045649143262	0.5317006506175604	0.8869556125230621	1.0	0.7580002293692353	0.999898867144699	0.9794140518435358	0.8799543666498265	0.8638370570648058	0.6281211670977012	0.14696351612786743	0.5224730837225896	0.32782773285518674	0.6138844741975016	0.5114374438639417	0.5400957175738241	0.22721075995136158	0.5853748648518998	0.46547968955467367	0.525220678525005	0.9993801730779405	0.007043912140771685	0.5037259560593578	0.5006082125954874	0.46947421741848455	1.0
"G2(-/-)"	1.0	0.0	1.0	1.0	0.9999598122149816	0.4877925936890637	0.8235246125877271	0.5292901161917877	0.5226354151431266	0.5082628863534444	0.5446314638678913	0.1083488243895552	0.16161623125468344	0.5185387651419444	0.8136439797703352	0.17310674292286884	0.9932017038782468	0.9968217842660205	1.0	4.667712167659238E-7	0.9979425341757177	0.06376875344753971	1.0	1.0	0.5604564914037125	0.5317006506285298	0.8869556125203119	1.0	0.7580002302589072	0.9998988671408187	0.9794140527575198	0.8799543302622274	0.8638370567499847	0.6281211655560652	0.14696351627624174	0.5224730837225898	0.32782773307855917	0.6138844741540929	0.5114374438740633	0.5400957199725774	0.22721075998500262	0.5853748648788464	0.46547968952284363	0.5252206784689499	0.9993801730779405	0.00704391214212009	0.5037259560174443	0.5006082125691355	0.4694742160102257	1.0
"G3(-/-)"	1.0	0.4868599079348352	0.0	1.0	0.9999598122196709	0.4877925936988349	0.8235246137983162	0.529290116200554	0.5226354151746496	0.5082628863534445	0.5446314639787961	0.1083488243895552	0.16161623125468336	0.5185387651419445	0.8136439797708006	0.17310674292245276	0.9932017038782679	0.996821784269166	1.0	4.637158605393999E-7	0.9979425344760777	0.06376875342683427	1.0	1.0	0.56045649143262	0.5317006506175604	0.8869556125230621	1.0	0.7580002293692352	0.999898867144699	0.9794140518435355	0.8799543666499774	0.863837057064806	0.6281211670977015	0.1469635161278674	0.5224730837225896	0.32782773285518674	0.6138844741975016	0.5114374438639417	0.5400957175738211	0.22721075995136158	0.5853748648518998	0.46547968955467367	0.525220678525005	0.9993801730779405	0.007043912140771685	0.5037259560593578	0.5006082125954874	0.46947421741848555	1.0
"G4(-/-)"	1.0	0.5423099070476682	1.0	0.0	0.039612439562687105	0.009741098841255841	0.007337872757105206	0.06374682925185392	0.049888213127716505	0.08816828251411206	0.09690393070220642	1.0	0.9999999999999997	0.03709311050059007	0.0033362000458392	0.3389121144690934	0.9932017038782679	0.996821784269166	1.0	0.003062020440219084	0.9979425344760777	0.06376875342683427	1.0	1.0	0.56045649143262	0.5317006506175604	0.8869556125230621	1.0	0.7580002293692347	0.999898867144699	0.9794140518435333	0.8799543666508987	0.863837057064806	0.6281211670977033	0.14696351612786732	0.5224730837225896	0.32782773285518674	0.6138844741975016	0.5114374438639417	0.540095717573806	0.22721075995136158	0.5853748648518998	0.46547968955467367	0.525220678525005	0.9993801730779405	0.007043912140771685	0.5037259560593578	0.5006082125954874	0.4694742174184902	1.0
"G5(-/-)"	1.0	0.9917615609724905	1.0	1.0	0.0	0.4877925936890637	0.8235246125877271	0.5292901161917877	0.5226354151431266	0.5082628863534444	0.5446314638678913	0.1083488243895552	0.16161623125468344	0.5185387651419444	0.8136439797703352	0.17310674292286884	0.9932017038782468	0.9968217842660205	1.0	4.667712167659238E-7	0.9979425341757177	0.06376875344753971	1.0	1.0	0.5604564914037125	0.5317006506285298	0.8869556125203119	1.0	0.7580002302589072	0.9998988671408187	0.9794140527575198	0.8799543302622274	0.8638370567499847	0.6281211655560652	0.14696351627624174	0.5224730837225898	0.32782773307855917	0.6138844741540929	0.5114374438740633	0.5400957199725774	0.22721075998500262	0.5853748648788464	0.46547968952284363	0.5252206784689499	0.9993801730779405	0.00704391214212009	0.5037259560174443	0.5006082125691355	0.4694742160102257	1.0
"G6(-/-)"	1.0	0.9917615609724905	1.0	1.0	0.9999598122149816	0.0	0.8235246125877271	0.5292901161917877	0.5226354151431266	0.5082628863534444	0.5446314638678913	0.1083488243895552	0.16161623125468344	0.5185387651419444	0.8136439797703352	0.17310674292286884	0.9932017038782468	0.9968217842660205	1.0	4.667712167659238E-7	0.9979425341757177	0.06376875344753971	1.0	1.0	0.5604564914037125	0.5317006506285298	0.8869556125203119	1.0	0.7580002302589072	0.9998988671408187	0.9794140527575198	0.8799543302622274	0.8638370567499847	0.6281211655560652	0.14696351627624174	0.5224730837225898	0.32782773307855917	0.6138844741540929	0.5114374438740633	0.5400957199725774	0.22721075998500262	0.5853748648788464	0.46547968952284363	0.5252206784689499	0.9993801730779405	0.00704391214212009	0.5037259560174443	0.5006082125691355	0.4694742160102257	1.0
"G7(-/-)"	1.0	0.9917615609724905	1.0	1.0	0.9999598122149816	0.4877925936890637	0.0	0.5292901161917877	0.5226354151431266	0.5082628863534444	0.5446314638678913	0.1083488243895552	0.16161623125468344	0.5185387651419444	0.8136439797703352	0.17310674292286884	0.9932017038782468	0.9968217842660205	1.0	4.667712167659238E-7	0.9979425341757177	0.06376875344753971	1.0	1.0	0.5604564914037125	0.5317006506285298	0.8869556125203119	1.0	0.7580002302589072	0.9998988671408187	0.9794140527575198	0.8799543302622274	0.8638370567499847	0.6281211655560652	0.14696351627624174	0.5224730837225898	0.32782773307855917	0.6138844741540929	0.5114374438740633	0.5400957199725774	0.22721075998500262	0.5853748648788464	0.46547968952284363	0.5252206784689499	0.9993801730779405	0.00704391214212009	0.5037259560174443	0.5006082125691355	0.4694742160102257	1.0
"G8(-/-)"	1.0	0.9917615609724905	1.0	1.0	0.9999598122149816	0.4877925936890637	0.8235246125877271	0.0	0.5226354151431266	0.5082628863534444	0.5446314638678913	0.1083488243895552	0.16161623125468344	0.5185387651419444	0.8136439797703352	0.17310674292286884	0.9932017038782468	0.9968217842660205	1.0	4.667712167659238E-7	0.9979425341757177	0.06376875344753971	1.0	1.0	0.5604564914037125	0.5317006506285298	0.8869556125203119	1.0	0.7580002302589072	0.9998988671408187	0.9794140527575198	0.8799543302622274	0.8638370567499847	0.6281211655560652	0.14696351627624174	0.5224730837225898	0.32782773307855917	0.6138844741540929	0.5114374438740633	0.5400957199725774	0.22721075998500262	0.5853748648788464	0.46547968952284363	0.5252206784689499	0.9993801730779405	0.00704391214212009	0.5037259560174443	0.5006082125691355	0.4694742160102257	1.0
"G9(-/-)"	1.0	0.9917615609724905	1.0	1.0	0.9999598122149816	0.4877925936890637	0.8235246125877271	0.5292901161917877	0.0	0.5082628863534444	0.5446314638678913	0.1083488243895552	0.16161623125468344	0.5185387651419444	0.8136439797703352	0.17310674292286884	0.9932017038782468	0.9968217842660205	1.0	4.667712167659238E-7	0.9979425341757177	0.06376875344753971	1.0	1.0	0.5604564914037125	0.5317006506285298	0.8869556125203119	1.0	0.7580002302589072	0.9998988671408187	0.9794140527575198	0.8799543302622274	0.8638370567499847	0.6281211655560652	0.14696351627624174	0.5224730837225898	0.32782773307855917	0.6138844741540929	0.5114374438740633	0.5400957199725774	0.22721075998500262	0.5853748648788464	0.46547968952284363	0.5252206784689499	0.9993801730779405	0.00704391214212009	0.5037259560174443	0.5006082125691355	0.4694742160102257	1.0
