"strain"	"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"	"G11"	"G12"	"G13"	"G14"	"G15"	"G16"	"G17"	"G18"	"G19"	"G20"	"G21"	"G22"	"G23"	"G24"	"G25"	"G26"	"G27"	"G28"	"G29"	"G30"	"G31"	"G32"	"G33"	"G34"	"G35"	"G36"	"G37"	"G38"	"G39"	"G40"	"G41"	"G42"	"G43"	"G44"	"G45"	"G46"	"G47"	"G48"	"G49"	"G50"
"wt"	0.3183509985653377	0.5022566371757986	0.5140350358590889	1.0	0.02244721443640814	0.9994891652417618	0.37408390910185213	0.4840769774250256	0.6181103011615768	0.061390353108503645	0.9991694600267413	0.19565248565305068	0.9774027696746596	0.5258312828901104	0.5451777923886151	0.4866335747162556	1.0	0.491869323327421	0.5308158525418761	0.5331663175776727	0.543662741158018	0.45744340593340577	0.8603026090060573	0.6298313964536641	0.1898763584116928	0.592402184649686	0.8023074047027691	0.47497063860513794	1.0	0.6873730931572356	0.8986098809471702	0.5453065989676829	0.05258262259543713	0.4810059193967874	0.5787301233791896	0.04670878918707683	0.08778904679791273	0.526217808788854	1.0	0.9590117432729318	0.44202838130226524	0.29109194434829466	0.26845022297235976	0.23262300632224822	0.2790426897772953	1.0	1.0	0.49037188265252507	0.19785658588780036	0.9993471328789137
"G1(-/-)"	0.0	0.5022566371747794	0.5140350348961825	1.0	0.02244721443673206	0.9994891652404225	0.37408390912015854	0.4840769774267223	0.6181103008161186	0.06139035310848782	0.9991694600267563	0.19565248565286408	0.9774027696027529	0.5258312828901104	0.5451777923881649	0.48663357477254526	1.0	0.4918693233276765	0.5308158502221115	0.5331663175778507	0.5436627411564126	0.45744340593305083	0.8603026090078353	0.6298313964561402	0.18987635841100053	0.5924021846439544	0.8023074047334651	0.47497063860224426	1.0	0.687373093159199	0.898609880958092	0.5453065989676829	0.05258262222230629	0.48100591939668635	0.5787301234169447	0.046708783634164364	0.08778904679790187	0.5262178087888438	1.0	0.9590117432729309	0.44202838130226524	0.2910919443381201	0.2684502229722377	0.23262300274540954	0.2790426897772953	1.0	1.0	0.4903718826515824	0.19785658588591754	0.9993471328789137
"G2(-/-)"	0.5920680312623431	0.0	0.9999998241996936	1.0	0.40276668535487814	0.9999999999999993	0.7278227924428718	0.48407697743338846	0.6181102990009795	0.06139035310843846	0.9991694600268023	0.19565248565221635	0.9774027692247104	0.5258312828901104	0.5451777923863967	0.4866335750358723	1.0	0.4918693233286803	0.5308158366513479	0.5331663175784997	0.5436627411501056	0.45744340593165683	0.8603026090148206	0.6298313964659453	0.18987635840830883	0.5924021846211682	0.802307404874721	0.47497063859071165	1.0	0.6873730931669121	0.8986098810019479	0.5453065989676829	0.05258262025768826	0.48100591939633525	0.5787301235987854	0.046708750791928995	0.0877890467978685	0.526217808788812	1.0	0.9590117432729284	0.44202838130226535	0.2910919442924985	0.2684502229717981	0.23262298190232233	0.2790426897772952	1.0	1.0	0.4903718826479988	0.19785658587852992	0.9993471328789135
"G3(-/-)"	0.3183509985578152	0.5022566371747794	0.0	1.0	0.02244721443673206	0.9994891652404225	0.37408390912015854	0.4840769774267223	0.6181103008161186	0.06139035310848782	0.9991694600267563	0.19565248565286408	0.9774027696027529	0.5258312828901104	0.5451777923881649	0.48663357477254526	1.0	0.4918693233276765	0.5308158502221115	0.5331663175778507	0.5436627411564126	0.45744340593305083	0.8603026090078353	0.6298313964561402	0.18987635841100053	0.5924021846439544	0.8023074047334651	0.47497063860224426	1.0	0.687373093159199	0.898609880958092	0.5453065989676829	0.05258262222230629	0.48100591939668635	0.5787301234169447	0.046708783634164364	0.08778904679790187	0.5262178087888438	1.0	0.9590117432729309	0.44202838130226524	0.2910919443381201	0.2684502229722377	0.23262300274540954	0.2790426897772953	1.0	1.0	0.4903718826515824	0.19785658588591754	0.9993471328789137
"G4(-/-)"	0.7262824752022686	0.9999999994862714	0.5140342589531942	0.0	0.5747644765126876	0.9999999999999993	0.04142958399317997	0.48407697743338846	0.6181102990009795	0.9999999999830702	0.012003945865577589	0.9999999998680785	0.9774027692247104	0.06677669264180171	0.5451777923863967	0.013235093133179355	1.0	0.4918693233286803	0.999999626905874	0.5331663175784997	0.5436627411501056	0.45744340593165683	0.8603026090148206	0.6298313964659453	0.18987635840830883	0.5924021846211682	0.802307404874721	0.47497063859071165	1.0	0.6873730931669121	0.8986098810019479	0.5453065989676829	0.05258262025768826	0.48100591939633525	0.5787301235987854	0.046708750791928995	0.0877890467978685	0.526217808788812	1.0	0.9590117432729284	0.44202838130226535	0.2910919442924985	0.2684502229717981	0.23262298190232233	0.2790426897772952	1.0	1.0	0.4903718826479988	0.19785658587852992	0.9993471328789135
"G5(-/-)"	0.3183509985578152	0.5022566371747794	0.5140350348961825	1.0	0.0	0.9994891652404225	0.37408390912015854	0.4840769774267223	0.6181103008161186	0.06139035310848782	0.9991694600267563	0.19565248565286408	0.9774027696027529	0.5258312828901104	0.5451777923881649	0.48663357477254526	1.0	0.4918693233276765	0.5308158502221115	0.5331663175778507	0.5436627411564126	0.45744340593305083	0.8603026090078353	0.6298313964561402	0.18987635841100053	0.5924021846439544	0.8023074047334651	0.47497063860224426	1.0	0.687373093159199	0.898609880958092	0.5453065989676829	0.05258262222230629	0.48100591939668635	0.5787301234169447	0.046708783634164364	0.08778904679790187	0.5262178087888438	1.0	0.9590117432729309	0.44202838130226524	0.2910919443381201	0.2684502229722377	0.23262300274540954	0.2790426897772953	1.0	1.0	0.4903718826515824	0.19785658588591754	0.9993471328789137
"G6(-/-)"	0.3183509985578152	0.5022566371747794	0.5140350348961825	1.0	0.02244721443673206	0.0	0.37408390912015854	0.4840769774267223	0.6181103008161186	0.06139035310848782	0.9991694600267563	0.19565248565286408	0.9774027696027529	0.5258312828901104	0.5451777923881649	0.48663357477254526	1.0	0.4918693233276765	0.5308158502221115	0.5331663175778507	0.5436627411564126	0.45744340593305083	0.8603026090078353	0.6298313964561402	0.18987635841100053	0.5924021846439544	0.8023074047334651	0.47497063860224426	1.0	0.687373093159199	0.898609880958092	0.5453065989676829	0.05258262222230629	0.48100591939668635	0.5787301234169447	0.046708783634164364	0.08778904679790187	0.5262178087888438	1.0	0.9590117432729309	0.44202838130226524	0.2910919443381201	0.2684502229722377	0.23262300274540954	0.2790426897772953	1.0	1.0	0.4903718826515824	0.19785658588591754	0.9993471328789137
"G7(-/-)"	0.3183509985578152	0.5022566371747794	0.5140350348961825	1.0	0.02244721443673206	0.9994891652404225	0.0	0.4840769774267223	0.6181103008161186	0.06139035310848782	0.9991694600267563	0.19565248565286408	0.9774027696027529	0.5258312828901104	0.5451777923881649	0.48663357477254526	1.0	0.4918693233276765	0.5308158502221115	0.5331663175778507	0.5436627411564126	0.45744340593305083	0.8603026090078353	0.6298313964561402	0.18987635841100053	0.5924021846439544	0.8023074047334651	0.47497063860224426	1.0	0.687373093159199	0.898609880958092	0.5453065989676829	0.05258262222230629	0.48100591939668635	0.5787301234169447	0.046708783634164364	0.08778904679790187	0.5262178087888438	1.0	0.9590117432729309	0.44202838130226524	0.2910919443381201	0.2684502229722377	0.23262300274540954	0.2790426897772953	1.0	1.0	0.4903718826515824	0.19785658588591754	0.9993471328789137
"G8(-/-)"	0.5920680323525184	0.5022566371708862	0.5140350295864365	1.0	0.022447214437883285	0.9994891652333848	0.3741761955756344	0.0	0.6181102990009795	0.06139035310843846	0.9991694600268023	0.19565248565221635	0.9774027692247104	0.5258312828901104	0.9999999999999992	0.4866335750358723	1.0	0.04215633198800088	0.5308158366513375	0.0677419564157045	0.9999999999999974	0.9432618079083726	0.06431408710738801	0.18741263963566537	0.9999999999989204	0.9999999999883177	0.11508226683078145	0.5048382280487054	1.0	0.2626652766333128	0.13634084567404584	0.5453065989676829	0.0024796336963555377	0.7537782382412717	0.5787301235987854	0.04670875079189923	0.1755718430869755	0.526217808788812	1.0	0.9590117432729282	0.44202838130226535	0.2910919442924985	0.2684502229717981	0.23262298190230662	0.2790426897772952	1.0	1.0	0.7041665452206106	0.5770840172730523	0.9993471328789135
"G9(-/-)"	0.5920680324321235	0.5022566371708862	0.9999999961951259	1.0	1.8695842181137957E-6	0.0067121681454318126	0.2228244390124056	0.48407697743338846	0.0	0.06139035310843846	0.9991694600268023	0.19565248565221635	0.0490479950331683	0.5258312828901104	0.5451777923863967	0.4866335750358723	1.0	0.4918693233286803	0.5308158366513361	0.5331663175784997	0.5436627411501056	0.45744340593165683	0.8603026090148206	0.6298313964659453	0.18987635840830883	0.5924021846211682	0.802307404874721	0.47497063859071165	1.0	0.6873730931669121	0.8986098810019479	0.5453065989676829	0.05258262025768785	0.48100591939633525	0.5787301235987854	0.04670875079189478	0.0877890467978685	0.526217808788812	1.0	0.9590117432729284	0.44202838130226535	0.2910919442924985	0.2684502229717981	0.23262298190230438	0.2790426897772952	1.0	1.0	0.4903718826479988	0.19785658587852992	0.9993471328789135
