"Time"	"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"	"G11"	"G12"	"G13"	"G14"	"G15"	"G16"	"G17"	"G18"	"G19"	"G20"	"G21"	"G22"	"G23"	"G24"	"G25"	"G26"	"G27"	"G28"	"G29"	"G30"	"G31"	"G32"	"G33"	"G34"	"G35"	"G36"	"G37"	"G38"	"G39"	"G40"	"G41"	"G42"	"G43"	"G44"	"G45"	"G46"	"G47"	"G48"	"G49"	"G50"
0.0	0.2283006757382684	0.7773471238556715	0.8643961549053871	0.3632059950544032	0.15829489087149134	0.4067103792762876	0.9850262366948059	0.6783234490070629	0.5327957028512211	0.9349847928544277	0.31483629048826833	0.5811875884778573	0.8036198716066082	0.5617287724651474	0.27161496394288254	0.3050916555768169	0.32252499865832274	0.7515788701332373	0.46993020711597805	0.9283432095352766	0.49712080217607413	0.7995887837347697	0.45700590166954164	0.751170870465203	0.744964429170722	0.6262397291810414	0.918953401384263	0.5319293858138476	0.3214587831281807	0.96032187154475	0.007407090405939787	0.8180873887458524	0.5887510248378394	0.581548511076538	0.826030914757143	0.07314044277745319	0.9075104427220507	0.8144987453475954	0.6016276580342877	0.353372141699738	0.6222739022343212	0.9474289053047076	0.5728858708612699	0.7144095674218575	0.712929025437492	0.8570521372970021	0.6221864456384175	0.05456557461685285	0.49584256334790705	0.21001145353939987
10.0	0.22451539565114553	0.7700234676566474	0.8676535268582978	0.3603711129727967	0.172921177669573	0.40641046530971275	0.9762515502178057	0.676908799393606	0.533254202743444	0.9368990975416966	0.32429885282857984	0.5689924415991099	0.808381846862843	0.5602312199781314	0.2648818037707466	0.3037744485452463	0.36282983734126173	0.7548552864466209	0.47067253505417883	0.9416696951534286	0.4977109690066026	0.8022224025734432	0.44420967003700346	0.7501774281504335	0.7271063869876154	0.6335474444221996	0.8966391991829029	0.5315025274902097	0.3316187069359233	0.9419575895857877	0.019401703134910048	0.7980302646670304	0.6032315414076147	0.5974362135778073	0.8084200944100318	0.08354233804271512	0.8777049806797214	0.82626730450214	0.5992459756428137	0.35697406260601977	0.6116200259265071	0.9484219279519738	0.5589952674525399	0.7185369012140076	0.7071149909749445	0.8619478794794818	0.6112992764665861	0.06469457120609877	0.49665945277931234	0.2117168138845913
20.0	0.21515464124472697	0.7528549271663219	0.875565198637622	0.35342707893251113	0.20641635241680953	0.4062532677135711	0.9588349467605429	0.6734165373329937	0.533872183081269	0.9413569951196172	0.34857536234192904	0.5402199817701743	0.8199395533935728	0.5568972732201993	0.24905776155600112	0.30070412268846264	0.4285671080194522	0.7630879457973041	0.4724871329483009	0.9617049376198813	0.49916298931582825	0.8079205696628974	0.4175975047414413	0.7474653122282323	0.6838940496699624	0.6517094525697331	0.8472416447465081	0.5304828281649925	0.3553008090210978	0.896274552639077	0.05214467470961338	0.7465438757228852	0.6361152521975012	0.6294661129063303	0.7683205832077847	0.10845268052096628	0.8082011407633592	0.8505124495688712	0.5938076653518485	0.36579659803717907	0.5849438637710882	0.9508981892423255	0.5311487112009768	0.7250018371377769	0.693002242760765	0.8733120065637332	0.5839331846514995	0.0894660141990308	0.4986057853950702	0.2154988037360391
30.0	0.2025473214505465	0.7310512682526505	0.8860125787677189	0.34419455273067767	0.2479101354833428	0.40689786251495574	0.9409946904038631	0.6687179080405301	0.5341975728957676	0.9469710288101432	0.382627134465019	0.5033884916477633	0.8351883061186618	0.5530589713384608	0.22887555730654321	0.29688383516702754	0.47083272451703584	0.7743757340659281	0.47489992849728563	0.9772030127120763	0.5011075564791557	0.8144072110454524	0.3875831143970946	0.7434786238806017	0.6271013578354735	0.6763057228437607	0.7883833243111402	0.5291602447521244	0.38520004050056444	0.8343536324147101	0.10212379530384118	0.6771148326283132	0.6766017124635942	0.6542672638535103	0.7170725178663059	0.14094081988757745	0.7204827122261989	0.8773242639151869	0.5870617742025224	0.37755470852931616	0.5485048883935753	0.9542642095822733	0.5007751382827547	0.7266008744832416	0.6742978568653982	0.8875615476254037	0.5467078799317964	0.12242579482418996	0.501125200904041	0.22003787715308984
40.0	0.1883229528839073	0.7078630806155898	0.8975682864347792	0.33392615123661906	0.29099047828705454	0.4085776649220011	0.9263270372693336	0.663417171001214	0.5341630967089974	0.9528855250515087	0.4226588614473099	0.46388409109903356	0.8520388311410536	0.5497013246373919	0.2072832531766394	0.2929440254793309	0.47327092847526775	0.7873415144092165	0.4775868842786573	0.9871698964153237	0.5032888381398035	0.8205262859347774	0.36001284244198006	0.7386634635136136	0.564648606633973	0.7042110262098475	0.7296800356705944	0.5277231845539293	0.4168104099330271	0.7640478250975083	0.16630862839291083	0.6017649101693973	0.7185167311666721	0.6665066109017586	0.6590654823010248	0.17654905947223878	0.6278134876037794	0.9022413594887935	0.5800102827177145	0.3906807986300571	0.506783935253228	0.9580975432944008	0.4724931124745409	0.7186046142286912	0.6534637800019711	0.9024995582734885	0.5045231104662223	0.15916265898682086	0.5038602182171977	0.22461284923594738
50.0	0.17359631269905984	0.6852309533108991	0.9092973462686836	0.323452777681361	0.3320790280625311	0.4112722607063502	0.9158795517480893	0.6579247757142827	0.5338221041075988	0.9585993021728366	0.46584787182783893	0.4249936212204602	0.8691247910035418	0.5476104342744602	0.1860462642234324	0.2892426946962662	0.44283368925662014	0.8009978804610679	0.48033222872243825	0.9930365063728323	0.5055337941234226	0.82592674696315	0.33846657230904315	0.7334182554868092	0.5018472067704273	0.7332609376240801	0.6758542500023259	0.5262900262003506	0.4474606892376325	0.6908065190521474	0.2411240779700457	0.5285950590464028	0.7585164742232959	0.6699198780820291	0.5955546255126807	0.21248571374157582	0.5379927910863546	0.9235938742760014	0.5731935567480493	0.4041262185675251	0.46293190188861	0.9621033535785121	0.44789762451258797	0.6991969088009967	0.6321163367311232	0.9168534638896509	0.46082192493303886	0.19673797326731413	0.5065887313038724	0.22885472878606852
60.0	0.15910672071201534	0.6642332548325662	0.9206119198369496	0.313301977598998	0.3693647305750179	0.41482594816356433	0.9094522617820454	0.6525115196747435	0.5332577760874592	0.9638426244619893	0.5101285282236679	0.3886067165789925	0.8855891113940487	0.5474146836726812	0.1661568880267749	0.28595638336463725	0.39451512117392645	0.8146495380855119	0.482997557646453	0.9963141185231845	0.5077292518915049	0.8307338781245571	0.32514231433290125	0.7280679318949781	0.44254706597647	0.7619983465082897	0.6287057935364645	0.5249313640468767	0.47566598203531607	0.6183053320383739	0.32221944330534247	0.4621860046768244	0.7949611348943675	0.6681440783621906	0.5279498918246198	0.24707238558696465	0.45525364587134226	0.9410737845090498	0.5668680475621178	0.41721415852116445	0.4191121087174442	0.9660812941146179	0.42729451376754435	0.6692847146286217	0.6112890394521525	0.9299515690409802	0.4179099626088392	0.23326453647552436	0.5091797670248773	0.2326005168666255
70.0	0.14532257712058957	0.6453924247682687	0.9311657200026735	0.30378797729186	0.4021118131016551	0.4190255510882149	0.90633858931221	0.6473484918520801	0.5325502387049555	0.968493093141612	0.5540209902837513	0.3556950080329526	0.9009287255484266	0.5495488927833014	0.14811092969323236	0.28314825093420415	0.34067479431121583	0.8278239676614808	0.48549908705116723	0.998083297041446	0.5098048538645943	0.8352502510292914	0.3211684569686059	0.7228570065452153	0.39026474256244487	0.7894818679332403	0.5884152913501087	0.5236856755366276	0.5007109559990354	0.5489241182540636	0.40477073019803794	0.4046220624417869	0.8272130548067583	0.6636586067175553	0.4593822608223436	0.2793665673788449	0.3815553340001886	0.9549811882456143	0.5611236236441596	0.4295311675347741	0.376760425802869	0.9699003509736055	0.4104874691232429	0.6315209213486239	0.5916126017556648	0.9415015150797575	0.37724382979729937	0.2675970011404016	0.5115628218806583	0.23580453690791653
80.0	0.13251936557978125	0.6288824373055272	0.9407777475769075	0.2950782123910366	0.43021598008870104	0.42364845867974327	0.9057123425506601	0.6425364110225165	0.531765778866317	0.972518948879975	0.5964956179036253	0.3266394399340067	0.9148824859764817	0.5541983253213242	0.13209304946187728	0.2808151465394897	0.28862230726080706	0.8402196429358469	0.4877910033390499	0.9990151918587855	0.5117204390825865	0.8397317088637395	0.3265559661209622	0.7179545911827078	0.34841060657831574	0.8151417289476458	0.5545613948242475	0.5225702946824523	0.5224098034274565	0.48410753649392313	0.48399440174105945	0.356252061044756	0.8552031512282461	0.6580159022043439	0.39411681983915403	0.308904988044127	0.3174531398567661	0.9658391567300579	0.5559801502563115	0.44084760642484366	0.33678211056669916	0.9734798180798362	0.3971287163160301	0.5891378979534129	0.5734407119883139	0.9514413905880051	0.33966647132593336	0.29910563132922774	0.5137066592483305	0.23848463551997134
90.0	0.12083746923873837	0.6146676799486288	0.9493776153824438	0.28724156390533523	0.4539234667390561	0.42848984784480926	0.9068095016504442	0.6381270692899584	0.530954896528377	0.9759414376553938	0.636865952853232	0.30145310570507144	0.9273508542158863	0.5612777497403844	0.11809974252711586	0.27891855404671057	0.2417797169512548	0.8516639024515926	0.489853360696238	0.9994971700432778	0.5134567642787887	0.8442812996537288	0.3401598592128587	0.7134655334947526	0.31861990480613755	0.8386719610922246	0.5267547705671101	0.52158903568373	0.5409400203905678	0.4246353416639372	0.5558257755343649	0.31628244655596965	0.8791662954474011	0.6521369520170608	0.33606414870435486	0.3355299838907744	0.2626755460503508	0.9742066664856045	0.5514529761554449	0.4510596988988981	0.29970008505079787	0.976774985702058	0.3868690549704677	0.5451166152427254	0.5569387447842821	0.9598415521072828	0.3055898978823967	0.3275120760259453	0.5156046251852929	0.24068992216152676
