"strain"	"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"	"G11"	"G12"	"G13"	"G14"	"G15"	"G16"	"G17"	"G18"	"G19"	"G20"	"G21"	"G22"	"G23"	"G24"	"G25"	"G26"	"G27"	"G28"	"G29"	"G30"	"G31"	"G32"	"G33"	"G34"	"G35"	"G36"	"G37"	"G38"	"G39"	"G40"	"G41"	"G42"	"G43"	"G44"	"G45"	"G46"	"G47"	"G48"	"G49"	"G50"
"wt"	0.9992530535872648	0.5473731543075756	0.5095138783084991	0.07069691849917487	1.0	0.06803136546847376	0.07679234848483257	0.7865773446275565	0.6007713557486958	0.903758487974658	0.2671344913274836	0.4095101767268687	0.29266509935786766	0.018673531754231833	0.7498132987124478	0.05310908158271999	1.0	1.0	1.0	0.24848828664866912	0.08066209503017746	0.5116793716554007	0.8752310271434445	0.5237557345434698	0.8705795769251241	0.15199321887435846	0.9999859475665481	0.4876599568061782	0.044701822480548464	0.9660444611340291	0.9806867917809575	0.9131212745168533	0.4821494516407692	0.4092288141228733	0.7776104995392806	0.0017083546651605556	0.18018720477694014	0.9328480286344507	0.4644845812205028	0.460402546078156	0.46551200481343213	0.9996430169513936	0.9993766491197598	0.46792321502768297	0.6758972528176002	0.9602663625105875	0.44494636366891155	1.0	0.6377252442809207	0.5134981107825205
"G1(-/-)"	0.0	0.547373156085828	0.5095137923976911	0.12418862319231197	1.0	0.06535889968587887	0.0767923484823274	0.7867472229053254	0.6007713768683575	0.9037584885218413	0.5313794462713581	0.40951019680171136	0.29267131172304395	0.018673547256166614	0.7498623008221628	0.053109081247632556	1.0	1.0	1.0	0.24848787204807396	0.08066209242564654	0.5116793709009557	0.8752313195235617	0.5237557352912697	0.8705804445318965	0.15199322010669125	0.9999859604436099	0.48765995842503573	0.044701821708451	0.9660444584675981	0.9806868003379909	0.9131212961164995	0.4821494905152246	0.35563546880923036	0.7776104995473342	0.0017083546356122781	0.18018686486587301	0.9328461235771213	0.4644842279598179	0.4604025460947582	0.4655143741483493	0.9996430253441169	0.9993766491197649	0.46792321770237	0.6758966402677208	0.9602663821396004	0.44494637071758175	1.0	0.6377252444563974	0.5134981107808987
"G2(-/-)"	0.7686773951515568	0.0	0.9999950491166656	0.07406530897629576	1.0	0.06541995157144365	0.0767923484823274	0.7867127020920954	0.600771376868355	0.9037584885218413	0.2671345013056104	0.4095101968017108	0.2926660575490817	0.015858375540639878	0.7498132986556325	0.05310908124763257	1.0	1.0	1.0	0.24848787204850406	0.08066209242564662	0.9999998301267436	0.875231319523547	0.5237557352912697	0.8705797005721825	0.15199322010669122	0.9999859604436085	0.48765995842503573	0.04470182170845102	0.9660444584675985	0.9806868003379907	0.9131212961164981	0.48214949051490025	0.40922881052968124	0.7776104995473342	0.0017083546356122788	0.180186864866226	0.9328461235794749	0.4617696759864847	0.4604025460947582	0.4655143741458903	0.9996430253441166	0.9993766491197649	0.46792321770237066	0.6758966402680447	0.9602663821395986	0.4449463707175816	1.0	0.6377252444563959	0.5134981107808987
"G3(-/-)"	0.9999990068098721	0.547373156085828	0.0	0.12396044218920577	1.0	0.6039052200078135	0.0767923484823274	0.2941662622507479	0.6007713768683575	0.9037584885218413	0.264679760740755	0.40951019680171136	0.2926752049146003	0.999989750444816	0.7498118994064984	0.053109081247632556	1.0	1.0	1.0	0.24848787204807382	0.08066209242564654	0.5116793709009557	0.8752313195235617	0.5237557352912697	0.8705809957631866	0.15199322010669125	0.9999859604436099	0.48765995842503573	0.044701821708451	0.9660444584675981	0.9806868003379909	0.9131212961164995	0.4821494905154638	0.4101216163414179	0.7776104995473342	0.0017083546356122781	0.18018686486587301	0.9328461235771213	0.9035078055846226	0.4604025460947582	0.46551437414834945	0.9996430253441169	0.9993766491197649	0.46792321770237	0.6758966402677208	0.9602663821396004	0.44494637071758175	1.0	0.6377252444563988	0.5134981107808987
"G4(-/-)"	0.9992530581561113	0.5473731560858259	0.5095137923999331	0.0	1.0	0.06803136488972482	0.0767923484823274	0.7865773612783186	0.600771376868237	0.9037584885218413	0.26713449132215655	0.40951019680168016	0.27631202622789347	0.018673547255730897	0.7498235180652921	0.05310908124763314	1.0	1.0	1.0	0.24848787206508008	0.08066209242565144	0.5116793709009565	0.8752313195227388	0.5237557352912696	0.868103460143176	0.15199322010668906	0.999985960443542	0.48765995842503285	0.044701821708452404	0.9660444584676143	0.9806868003379714	0.9131212961164155	0.48214948937476687	0.40922854813136356	0.7776104995473342	0.0017083546356123339	0.18018686487965838	0.9328461236683079	0.46448478548297994	0.4604025460947582	0.465514374051838	0.9996430253441023	0.9993766491197649	0.46792321770239387	0.6758966402815909	0.9602663821395073	0.4449463707175731	1.0	0.6377252444506373	0.5134981107808987
"G5(-/-)"	0.7560179453277855	0.547373156085828	0.5095137923973867	1.3057030608056166E-5	0.0	0.06803136488988412	0.0767923484823274	0.7865773620255139	0.6007713768683685	0.9037584885218413	0.2671345019592576	0.4095101968017138	0.2763105526616747	0.0186735472562261	0.7498235180451019	0.05310908124763249	1.0	1.0	1.0	0.2484878720457517	0.08066209242564625	0.5116793709009557	0.8752313195236263	0.5237557352912697	0.868103463640306	0.15199322010669136	0.9999859604436158	0.48765995842503573	0.04470182170845095	0.9660444584675962	0.9806868003379922	0.9131212961165063	0.48214948937485624	0.40922854429096156	0.7776104995473342	0.0017083546356122757	0.180186864863795	0.9328461235631935	0.46448478549904704	0.4604025460947582	0.46551437416232494	0.9996430253441173	0.9993766491197649	0.4679232177023661	0.6758966402659525	0.960266382139608	0.4449463707175823	1.0	0.6377252444506378	0.5134981107808987
"G6(-/-)"	0.9992530544033391	0.5473731546461192	0.5095138653942936	0.07069690862409876	1.0	0.0	0.07679234848420866	0.7865773475683525	0.6007713593484844	0.9037584880968278	0.2671344913262366	0.40951018054546157	0.2926651119088078	0.018673534046694633	0.7498132987817407	0.05310908151962753	1.0	1.0	1.0	0.24848822684435076	0.08066209454755778	0.5116793715092834	0.8752310790952903	0.5237557346906779	0.8705795770299207	0.15199321910459607	0.9999859497789543	0.4876599571054979	0.044701822336307415	0.9660444606510293	0.9806867933407748	0.9131212782895893	0.48214945872999965	0.4092288141227393	0.77761049954077	0.0017083546596963698	0.1801871557985626	0.9328477628632202	0.4644846317978383	0.46040254608182735	0.46551234670083813	0.9996430185040872	0.9993766491197615	0.46792321556418753	0.6758971609718383	0.9602663659094998	0.44494636504226637	1.0	0.6377252443130107	0.5134981107822202
"G7(-/-)"	0.9992530581561203	0.5473731560858272	0.509513792398713	0.07068695870245072	1.0	0.06711591150592273	0.0	0.7867472219497594	0.9999953225939144	0.9999999756284889	0.8366021113289237	0.409510196801699	0.29266518545288545	0.018673547255967846	0.7498695640041481	0.05310908124763279	1.0	1.0	1.0	0.24848787205589462	0.08066209242564848	0.5116793709009559	0.8752313195232286	0.5237557352912697	0.8705795770714702	0.15199322010669042	0.9999859604435812	0.4876599584250348	0.04470182170845154	0.9660444584676054	0.9806868003379835	0.9131212961164649	0.48214949051481465	0.3329794963302383	0.7776104995473342	0.0017083546356122987	0.18018686487229163	0.9328461236197158	0.46448412355038377	0.4604025460947582	0.4655143741036431	0.9996430253441112	0.9993766491197649	0.4679232177023815	0.6758966402739606	0.9602663821395615	0.4449463707175784	1.0	0.6377252444563957	0.5134981107808987
"G8(-/-)"	0.9992530544033391	0.5473731546461192	0.5095138653942936	0.07069690862409876	1.0	0.0680313651162122	0.07679234848420866	0.0	0.6007713593484844	0.9037584880968278	0.2671344913262366	0.40951018054546157	0.2926651119088078	0.018673534046694633	0.7498132987817407	0.05310908151962753	1.0	1.0	1.0	0.24848822684435076	0.08066209454755778	0.5116793715092834	0.8752310790952903	0.5237557346906779	0.8705795770299207	0.15199321910459607	0.9999859497789543	0.4876599571054979	0.044701822336307415	0.9660444606510293	0.9806867933407748	0.9131212782895893	0.48214945872999965	0.4092288141227393	0.77761049954077	0.0017083546596963698	0.1801871557985626	0.9328477628632202	0.4644846317978383	0.46040254608182735	0.46551234670083813	0.9996430185040872	0.9993766491197615	0.46792321556418753	0.6758971609718383	0.9602663659094998	0.44494636504226637	1.0	0.6377252443130107	0.5134981107822202
"G9(-/-)"	0.9992530581561266	0.547373156085828	0.5095137923976911	0.11935369209189899	1.0	0.06803136488986485	0.0767923484823274	0.7865773612783656	0.0	0.9037584885218413	0.26713449132215655	0.40951019680171136	0.2926710966038908	0.018673547256166614	0.7498132955939372	0.053109081247632556	1.0	1.0	1.0	0.24848787204807396	0.08066209242564654	0.5116793709009557	0.8752313195235617	0.5237557352912697	0.8705804140732861	0.15199322010669125	0.9999859604436099	0.48765995842503573	0.044701821708451	0.9660444584675981	0.9806868003379909	0.9131212961164995	0.4821494905152114	0.4092288142075479	0.7776104995473342	0.0017083546356122781	0.18018686486587301	0.9328461235771213	0.4644849324704903	0.4604025460947582	0.4655143741483493	0.9996430253441169	0.9993766491197649	0.46792321770237	0.6758966402677208	0.9602663821396004	0.44494637071758175	1.0	0.6377252444563972	0.5134981107808987
