"strain"	"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"	"G11"	"G12"	"G13"	"G14"	"G15"	"G16"	"G17"	"G18"	"G19"	"G20"	"G21"	"G22"	"G23"	"G24"	"G25"	"G26"	"G27"	"G28"	"G29"	"G30"	"G31"	"G32"	"G33"	"G34"	"G35"	"G36"	"G37"	"G38"	"G39"	"G40"	"G41"	"G42"	"G43"	"G44"	"G45"	"G46"	"G47"	"G48"	"G49"	"G50"	"G51"	"G52"	"G53"	"G54"	"G55"	"G56"	"G57"	"G58"	"G59"	"G60"	"G61"	"G62"	"G63"	"G64"	"G65"	"G66"	"G67"	"G68"	"G69"	"G70"	"G71"	"G72"	"G73"	"G74"	"G75"	"G76"	"G77"	"G78"	"G79"	"G80"	"G81"	"G82"	"G83"	"G84"	"G85"	"G86"	"G87"	"G88"	"G89"	"G90"	"G91"	"G92"	"G93"	"G94"	"G95"	"G96"	"G97"	"G98"	"G99"	"G100"
"wt"	0.09317868115842909	0.022902149487664232	0.4088958439111497	0.3767079302071664	1.0	0.0127443553927144	0.5446109507477774	0.9999816622958471	0.024798239733853446	0.999699165029935	0.5149760526447225	0.48400018371803627	0.5349657317884655	0.984679718667583	0.008880549699196513	1.0	1.0	0.9987726712567243	0.518024733735674	1.0	0.8861952587360842	0.5287397356574598	1.0	0.9350544137651041	0.5273818326177837	0.5076694694743685	0.7073340025695581	0.6002060577470042	0.5261274599998551	0.08181072377422167	1.0	1.0	0.5252477855450808	0.5365204402854161	0.49690189560592724	0.10289238139570357	0.02314769937630484	1.0	1.0	0.9950878673118855	1.0	0.9990614080215956	1.0	0.3302474420025809	0.9958022455329327	0.9875938259452232	1.0	0.5176287126871544	0.9913307943167083	0.9999218030267996	0.08393365343735308	0.5131735349698473	0.5284191526051732	0.5297423759353143	0.5522911029482441	0.3869368949280295	0.746357102649978	0.5743345109050342	0.42596381322567606	0.0613126630925062	0.3167521500135473	0.3022347730426462	0.9545377526428246	0.6173539261592396	0.17532232665564443	0.0668617410340125	0.5738954087334694	0.6365060403413143	0.5163805055247254	0.3569684157198938	0.5540084262867125	0.5246539770954575	0.5264256395507877	0.5011291203906516	0.5074084139187222	0.5179057338275467	0.13441904724670678	0.5443265949479347	1.0	0.9998826941948881	0.012011932704045877	0.0767384533404192	0.8885124032032105	0.04197435687133109	1.0	1.0	0.9292369147606389	0.9642008007455629	0.8853884171574621	0.08028535794863918	0.13024941005722096	0.8355035456625535	1.0	0.645914502226198	0.5103501117527188	0.9999418417870544	0.06811311257083186	0.48778612010626526	1.0	0.5769710917818619
"G1(+/-)"	0.04658933726588716	0.022902146624604294	0.4088958404389453	0.37670792918010415	1.0	0.012744355387992429	0.5446109507487257	0.9999816622959637	0.02479823973383216	0.9996991664250032	0.5149760526231327	0.48400018371976444	0.5349657322733736	0.984679718719823	0.0088805422690921	1.0	1.0	0.9987726712567244	0.5180247334516724	1.0	0.8861952587477744	0.5287397356572919	1.0	0.9350544137659474	0.5273818326164792	0.5076694694733137	0.7073340025695595	0.6002060577383381	0.5261274599998195	0.08181072377421449	1.0	1.0	0.5252477855450796	0.5365204402885396	0.49690189560948844	0.10289238139293035	0.023147699376211167	1.0	1.0	0.9950878673129295	1.0	0.9990614080455873	1.0	0.3302474420025649	0.9958022455900316	0.9875938259478381	1.0	0.517628712860928	0.9913307944447475	0.9999218030270004	0.08393365343621331	0.5131735349698473	0.5284191526051978	0.5297423759353702	0.5522911044936426	0.38693689408366505	0.746357106778892	0.574334508864071	0.42596382528378807	0.06131266285688207	0.3167521536119337	0.30223477143242045	0.9545377540409458	0.6173538924987173	0.17532232308523013	0.06686174032886853	0.573895410692842	0.6365060405337402	0.5163805055277387	0.3569684157220696	0.5540084262244369	0.5246539768829506	0.5264256395327478	0.5011291212516981	0.5074084139216746	0.5179057340298955	0.13441904724670553	0.5443265949398337	1.0	0.99988269419489	0.012011932704029286	0.07673845333206541	0.8885124032068964	0.04197435686780835	1.0	1.0	0.9292369147789019	0.96420080073848	0.8853884171800593	0.08028535794660865	0.13024941005501622	0.8355035503473337	1.0	0.645914502226198	0.5103501117528432	0.9999418418510302	0.06811311257083184	0.48778612011992734	1.0	0.5769710915098691
"G2(+/-)"	0.04636952638350831	0.011451065378225506	0.10822794400181884	0.28054322619391386	1.0	0.012744355367719147	0.5446109507523369	0.9999816622963591	0.02479823973376046	0.9996991741839144	0.5149760525232978	0.4840001837266932	0.534965734948117	0.9846797189675912	7.681838241938276E-4	1.0	1.0	0.9987726712567249	0.518024731983709	1.0	0.8861952588001156	0.5287397356566755	1.0	0.9350544137690506	0.5273818326113585	0.5076694694690725	0.7073340025695635	0.6002060577001112	0.5261274599996928	0.08181072377419098	1.0	1.0	0.525247785545076	0.5365204403015903	0.49690189562381787	0.10289238138155286	0.023147699375877476	1.0	1.0	0.9950878673171166	1.0	0.9990614081520159	1.0	0.3302474420025101	0.9958022458556055	0.9875938259580718	1.0	0.5176287137300029	0.9913307950495682	0.9999218030276946	0.08393365343167498	0.5131735349698471	0.5284191526052926	0.5297423759355885	0.6683297515150864	0.3845134468359189	0.7695374004576004	0.565326456182228	0.45503752036854433	0.059687430812626875	0.3256501363695735	0.2992011068396067	0.957391646101668	0.6056005278868136	0.17136677075110168	0.06495378478377044	0.5745726108718882	0.6368452603376678	0.5163805055397939	0.3570837863499381	0.5540084259448517	0.5246539757645907	0.5264256394529343	0.501129125825971	0.5074084139334836	0.5179057350645784	0.1344190472467014	0.544326594904073	1.0	0.9998826941948952	0.01201193270397392	0.07673845329694323	0.8885124032226054	0.041974356853465566	1.0	1.0	0.9292369148560276	0.9642008007021422	0.8853884172756559	0.08028535793841651	0.13024941004569307	0.835503574799407	1.0	0.6459145022261976	0.5103501117532858	0.9999418421399159	0.06811311257083176	0.4877861201835445	1.0	0.5769710900369275
"G3(+/-)"	0.09317867453177432	0.022902146624604294	0.20444792021947264	0.37670792918010415	1.0	0.012744355387992429	0.5446109507487257	0.9999816622959637	0.02479823973383216	0.9996991664250032	0.5149760526231327	0.48400018371976444	0.5349657322733736	0.984679718719823	0.0088805422690921	1.0	1.0	0.9987726712567244	0.5180247334516724	1.0	0.8861952587477744	0.5287397356572919	1.0	0.9350544137659474	0.5273818326164792	0.5076694694733137	0.7073340025695595	0.6002060577383381	0.5261274599998195	0.08181072377421449	1.0	1.0	0.5252477855450796	0.5365204402885396	0.49690189560948844	0.10289238139293035	0.023147699376211167	1.0	1.0	0.9950878673129295	1.0	0.9990614080455873	1.0	0.3302474420025649	0.9958022455900316	0.9875938259478381	1.0	0.517628712860928	0.9913307944447475	0.9999218030270004	0.08393365343621331	0.5131735349698473	0.5284191526051978	0.5297423759353702	0.5522911044936426	0.38693689408366505	0.746357106778892	0.574334508864071	0.42596382528378807	0.06131266285688207	0.3167521536119337	0.30223477143242045	0.9545377540409458	0.6173538924987173	0.17532232308523013	0.06686174032886853	0.573895410692842	0.6365060405337402	0.5163805055277387	0.3569684157220696	0.5540084262244369	0.5246539768829506	0.5264256395327478	0.5011291212516981	0.5074084139216746	0.5179057340298955	0.13441904724670553	0.5443265949398337	1.0	0.99988269419489	0.012011932704029286	0.07673845333206541	0.8885124032068964	0.04197435686780835	1.0	1.0	0.9292369147789019	0.96420080073848	0.8853884171800593	0.08028535794660865	0.13024941005501622	0.8355035503473337	1.0	0.645914502226198	0.5103501117528432	0.9999418418510302	0.06811311257083184	0.48778612011992734	1.0	0.5769710915098691
"G4(+/-)"	0.09317867453177432	0.022902146624604294	0.4088958404389453	0.18835396459005208	1.0	0.012744355387992429	0.5446109507487257	0.9999816622959637	0.02479823973383216	0.9996991664250032	0.5149760526231327	0.48400018371976444	0.5349657322733736	0.984679718719823	0.0088805422690921	1.0	1.0	0.9987726712567244	0.5180247334516724	1.0	0.8861952587477744	0.5287397356572919	1.0	0.9350544137659474	0.5273818326164792	0.5076694694733137	0.7073340025695595	0.6002060577383381	0.5261274599998195	0.08181072377421449	1.0	1.0	0.5252477855450796	0.5365204402885396	0.49690189560948844	0.10289238139293035	0.023147699376211167	1.0	1.0	0.9950878673129295	1.0	0.9990614080455873	1.0	0.3302474420025649	0.9958022455900316	0.9875938259478381	1.0	0.517628712860928	0.9913307944447475	0.9999218030270004	0.08393365343621331	0.5131735349698473	0.5284191526051978	0.5297423759353702	0.5522911044936426	0.38693689408366505	0.746357106778892	0.574334508864071	0.42596382528378807	0.06131266285688207	0.3167521536119337	0.30223477143242045	0.9545377540409458	0.6173538924987173	0.17532232308523013	0.06686174032886853	0.573895410692842	0.6365060405337402	0.5163805055277387	0.3569684157220696	0.5540084262244369	0.5246539768829506	0.5264256395327478	0.5011291212516981	0.5074084139216746	0.5179057340298955	0.13441904724670553	0.5443265949398337	1.0	0.99988269419489	0.012011932704029286	0.07673845333206541	0.8885124032068964	0.04197435686780835	1.0	1.0	0.9292369147789019	0.96420080073848	0.8853884171800593	0.08028535794660865	0.13024941005501622	0.8355035503473337	1.0	0.645914502226198	0.5103501117528432	0.9999418418510302	0.06811311257083184	0.48778612011992734	1.0	0.5769710915098691
"G5(+/-)"	0.11300133347021431	0.022902130757142602	0.40889582346394204	0.383082418859407	0.5	0.031724818663319616	0.5446016174518142	0.9997684174592839	0.02894959491295493	0.9929045638918521	0.5313532569082599	0.43327103991952304	0.5212456425061635	0.8388550841538146	0.008880505632567644	1.0	1.0	0.9987726712567246	0.5180247319837434	1.0	0.8861952588001156	0.5287397356566755	1.0	0.9350544137690506	0.5273818326113585	0.5076694694690728	0.7073340025695632	0.6002060577001109	0.5261274599996933	0.08181072377419098	1.0	1.0	0.525247785545076	0.5365204403015903	0.49690189562381787	0.10289238138155288	0.02314769937587741	1.0	1.0	0.979794950479614	1.0	0.9936367835155823	1.0	0.3302474420025101	0.9958022458556038	0.9875938259580718	1.0	0.5176287137299889	0.9913307950495629	0.9999218030276946	0.08393365343167498	0.5131735349698473	0.5284191526052926	0.5297423759355885	0.5522911120989732	0.3869368898490744	0.7463571274761096	0.5743344983804249	0.4259638858854628	0.06131266168505105	0.3167521716651806	0.302234763326437	0.9545377610957502	0.6173536976007863	0.17532230459553474	0.06686173680135452	0.5738954219763206	0.6365060415070409	0.5163805055397939	0.3569684157326717	0.5540084259448527	0.5246539757646221	0.5264256394529343	0.5011291258258351	0.5074084139334836	0.5179057350645564	0.1344190472467014	0.544326594904073	1.0	0.9998826941948952	0.01201193270397392	0.07673845329694329	0.8885124032226054	0.04197435685346557	1.0	1.0	0.9292369148560276	0.9642008007021425	0.8853884172756559	0.08028535793841651	0.13024941004569307	0.8355035747988089	1.0	0.645914502226198	0.5103501117532858	0.9999418421399148	0.06811311257083179	0.48778612018354417	1.0	0.5769710900369817
"G6(+/-)"	0.09317867453177432	0.022902146624604294	0.4088958404389453	0.37670792918010415	1.0	0.006372177693996214	0.5446109507487257	0.9999816622959637	0.02479823973383216	0.9996991664250032	0.5149760526231327	0.48400018371976444	0.5349657322733736	0.984679718719823	0.0088805422690921	1.0	1.0	0.9987726712567244	0.5180247334516724	1.0	0.8861952587477744	0.5287397356572919	1.0	0.9350544137659474	0.5273818326164792	0.5076694694733137	0.7073340025695595	0.6002060577383381	0.5261274599998195	0.08181072377421449	1.0	1.0	0.5252477855450796	0.5365204402885396	0.49690189560948844	0.10289238139293035	0.023147699376211167	1.0	1.0	0.9950878673129295	1.0	0.9990614080455873	1.0	0.3302474420025649	0.9958022455900316	0.9875938259478381	1.0	0.517628712860928	0.9913307944447475	0.9999218030270004	0.08393365343621331	0.5131735349698473	0.5284191526051978	0.5297423759353702	0.5522911044936426	0.38693689408366505	0.746357106778892	0.574334508864071	0.42596382528378807	0.06131266285688207	0.3167521536119337	0.30223477143242045	0.9545377540409458	0.6173538924987173	0.17532232308523013	0.06686174032886853	0.573895410692842	0.6365060405337402	0.5163805055277387	0.3569684157220696	0.5540084262244369	0.5246539768829506	0.5264256395327478	0.5011291212516981	0.5074084139216746	0.5179057340298955	0.13441904724670553	0.5443265949398337	1.0	0.99988269419489	0.012011932704029286	0.07673845333206541	0.8885124032068964	0.04197435686780835	1.0	1.0	0.9292369147789019	0.96420080073848	0.8853884171800593	0.08028535794660865	0.13024941005501622	0.8355035503473337	1.0	0.645914502226198	0.5103501117528432	0.9999418418510302	0.06811311257083184	0.48778612011992734	1.0	0.5769710915098691
"G7(+/-)"	0.09317867453177432	0.022902146624604294	0.4088958404389453	0.37670792918010415	1.0	0.012744355387992429	0.27230547537436284	0.9999816622959637	0.02479823973383216	0.9996991664250032	0.5149760526231327	0.48400018371976444	0.5349657322733736	0.984679718719823	0.0088805422690921	1.0	1.0	0.9987726712567244	0.5180247334516724	1.0	0.8861952587477744	0.5287397356572919	1.0	0.9350544137659474	0.5273818326164792	0.5076694694733137	0.7073340025695595	0.6002060577383381	0.5261274599998195	0.08181072377421449	1.0	1.0	0.5252477855450796	0.5365204402885396	0.49690189560948844	0.10289238139293035	0.023147699376211167	1.0	1.0	0.9950878673129295	1.0	0.9990614080455873	1.0	0.3302474420025649	0.9958022455900316	0.9875938259478381	1.0	0.517628712860928	0.9913307944447475	0.9999218030270004	0.08393365343621331	0.5131735349698473	0.5284191526051978	0.5297423759353702	0.5522911044936426	0.38693689408366505	0.746357106778892	0.574334508864071	0.42596382528378807	0.06131266285688207	0.3167521536119337	0.30223477143242045	0.9545377540409458	0.6173538924987173	0.17532232308523013	0.06686174032886853	0.573895410692842	0.6365060405337402	0.5163805055277387	0.3569684157220696	0.5540084262244369	0.5246539768829506	0.5264256395327478	0.5011291212516981	0.5074084139216746	0.5179057340298955	0.13441904724670553	0.5443265949398337	1.0	0.99988269419489	0.012011932704029286	0.07673845333206541	0.8885124032068964	0.04197435686780835	1.0	1.0	0.9292369147789019	0.96420080073848	0.8853884171800593	0.08028535794660865	0.13024941005501622	0.8355035503473337	1.0	0.645914502226198	0.5103501117528432	0.9999418418510302	0.06811311257083184	0.48778612011992734	1.0	0.5769710915098691
"G8(+/-)"	0.09317867453177432	0.022902146624604294	0.4088958404389453	0.37670792918010415	1.0	0.012744355387992429	0.5446109507487257	0.4999908311479819	0.02479823973383216	0.9996991664250032	0.5149760526231327	0.48400018371976444	0.5349657322733736	0.984679718719823	0.0088805422690921	1.0	1.0	0.9987726712567244	0.5180247334516724	1.0	0.8861952587477744	0.5287397356572919	1.0	0.9350544137659474	0.5273818326164792	0.5076694694733137	0.7073340025695595	0.6002060577383381	0.5261274599998195	0.08181072377421449	1.0	1.0	0.5252477855450796	0.5365204402885396	0.49690189560948844	0.10289238139293035	0.023147699376211167	1.0	1.0	0.9950878673129295	1.0	0.9990614080455873	1.0	0.3302474420025649	0.9958022455900316	0.9875938259478381	1.0	0.517628712860928	0.9913307944447475	0.9999218030270004	0.08393365343621331	0.5131735349698473	0.5284191526051978	0.5297423759353702	0.5522911044936426	0.38693689408366505	0.746357106778892	0.574334508864071	0.42596382528378807	0.06131266285688207	0.3167521536119337	0.30223477143242045	0.9545377540409458	0.6173538924987173	0.17532232308523013	0.06686174032886853	0.573895410692842	0.6365060405337402	0.5163805055277387	0.3569684157220696	0.5540084262244369	0.5246539768829506	0.5264256395327478	0.5011291212516981	0.5074084139216746	0.5179057340298955	0.13441904724670553	0.5443265949398337	1.0	0.99988269419489	0.012011932704029286	0.07673845333206541	0.8885124032068964	0.04197435686780835	1.0	1.0	0.9292369147789019	0.96420080073848	0.8853884171800593	0.08028535794660865	0.13024941005501622	0.8355035503473337	1.0	0.645914502226198	0.5103501117528432	0.9999418418510302	0.06811311257083184	0.48778612011992734	1.0	0.5769710915098691
"G9(+/-)"	0.09317867453177432	0.022902146624604294	0.4088958404389453	0.37670792918010415	1.0	0.012744355387992429	0.5446109507487257	0.9999816622959637	0.01239911986691608	0.9996991664250032	0.5149760526231327	0.48400018371976444	0.5349657322733736	0.984679718719823	0.0088805422690921	1.0	1.0	0.9987726712567244	0.5180247334516724	1.0	0.8861952587477744	0.5287397356572919	1.0	0.9350544137659474	0.5273818326164792	0.5076694694733137	0.7073340025695595	0.6002060577383381	0.5261274599998195	0.08181072377421449	1.0	1.0	0.5252477855450796	0.5365204402885396	0.49690189560948844	0.10289238139293035	0.023147699376211167	1.0	1.0	0.9950878673129295	1.0	0.9990614080455873	1.0	0.3302474420025649	0.9958022455900316	0.9875938259478381	1.0	0.517628712860928	0.9913307944447475	0.9999218030270004	0.08393365343621331	0.5131735349698473	0.5284191526051978	0.5297423759353702	0.5522911044936426	0.38693689408366505	0.746357106778892	0.574334508864071	0.42596382528378807	0.06131266285688207	0.3167521536119337	0.30223477143242045	0.9545377540409458	0.6173538924987173	0.17532232308523013	0.06686174032886853	0.573895410692842	0.6365060405337402	0.5163805055277387	0.3569684157220696	0.5540084262244369	0.5246539768829506	0.5264256395327478	0.5011291212516981	0.5074084139216746	0.5179057340298955	0.13441904724670553	0.5443265949398337	1.0	0.99988269419489	0.012011932704029286	0.07673845333206541	0.8885124032068964	0.04197435686780835	1.0	1.0	0.9292369147789019	0.96420080073848	0.8853884171800593	0.08028535794660865	0.13024941005501622	0.8355035503473337	1.0	0.645914502226198	0.5103501117528432	0.9999418418510302	0.06811311257083184	0.48778612011992734	1.0	0.5769710915098691
