"Time"	"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"	"G11"	"G12"	"G13"	"G14"	"G15"	"G16"	"G17"	"G18"	"G19"	"G20"	"G21"	"G22"	"G23"	"G24"	"G25"	"G26"	"G27"	"G28"	"G29"	"G30"	"G31"	"G32"	"G33"	"G34"	"G35"	"G36"	"G37"	"G38"	"G39"	"G40"	"G41"	"G42"	"G43"	"G44"	"G45"	"G46"	"G47"	"G48"	"G49"	"G50"	"G51"	"G52"	"G53"	"G54"	"G55"	"G56"	"G57"	"G58"	"G59"	"G60"	"G61"	"G62"	"G63"	"G64"	"G65"	"G66"	"G67"	"G68"	"G69"	"G70"	"G71"	"G72"	"G73"	"G74"	"G75"	"G76"	"G77"	"G78"	"G79"	"G80"	"G81"	"G82"	"G83"	"G84"	"G85"	"G86"	"G87"	"G88"	"G89"	"G90"	"G91"	"G92"	"G93"	"G94"	"G95"	"G96"	"G97"	"G98"	"G99"	"G100"
0.0	0.20711131295570856	0.09767373533908642	0.0978855506509117	0.30503831519706714	0.5072366337132994	0.0423967733396461	0.16328521696368845	0.6458479069880245	0.5258306772702377	0.5856190003917975	0.8582577698765048	0.22169205707621925	0.210226953986747	0.61216853691434	0.07949004154467562	0.6458917780449633	0.5736933491323208	0.5101728077831434	0.7962698046549729	0.9957627571357208	0.8105782705479802	0.3601331687718939	0.7772223687819002	0.5408482137747647	0.11866589623918128	0.6280556526558733	0.431612314848915	0.746994247404378	0.20747973748495852	0.20226689681214338	0.03286016004554082	0.9045735710871543	0.6497331309410836	0.4975654240201172	0.3095082517856532	0.04772861195646998	0.35314175905722794	0.44436887097102995	0.6219598052790011	0.7955262121884917	0.9650755337218151	0.3797397016750191	0.40154725687236237	0.428960380614006	0.9826121315589638	0.5754914895435564	0.6234920555164591	0.7625322853634117	0.6964992338147427	0.7423482112052686	0.05817673193578295	0.9888333152873485	0.9161279823445976	0.0652891720006078	0.4957552035673579	0.38567775933400444	0.6364901151653413	0.5415925751226449	0.33696592947276305	0.874122500210599	0.7172015800480555	0.6241889470402227	0.887492584394405	0.820379006892243	0.1194747787673254	0.16163787780302113	0.4988900980933234	0.32188942857917857	0.033797455427363454	0.5573245411172689	0.8447855734464629	0.9927494546941881	0.6565331260329986	0.44675427235086645	0.5352696722691549	0.12272473482477163	0.3262338150930333	0.8432984430975932	0.5333252059453231	0.4176071941016841	0.010137323241466219	0.6787600837555954	0.862080854678938	0.511218229366007	0.6791357111683134	0.4391701503442266	0.8431754509202749	0.9911967761868311	0.8074029915065553	0.568607559375862	0.5245376475949466	0.6195984955359921	0.8699493273053553	0.4457948584561878	0.9415670635914928	0.6248370404814857	0.6573705545576503	0.1885925094224175	0.4665626616302792	0.37143641315671844
10.0	0.20985278641969018	0.09663504657197908	0.1159973011615155	0.3092884776213121	0.525936359958735	0.041663295407532976	0.17276440134030754	0.6564577652824347	0.503823086356311	0.5925671616578652	0.850480881265044	0.22721795119442476	0.2161225882805376	0.6190746484796474	0.08839999051778767	0.6787453656265935	0.5924080301516504	0.533252389083521	0.7915278696610384	0.9959670837799153	0.8119005994763641	0.3653836004269647	0.7846238634490877	0.5508354461149442	0.1289913641285807	0.6244660566026317	0.44225083419185585	0.7435083648012848	0.2213182673533698	0.24495803041602487	0.04399735809014276	0.9076221604246067	0.6450124298721764	0.4984810670974879	0.3057101285573312	0.0714093682893569	0.3440114063899574	0.45610550373648784	0.6300639542598301	0.8030752183574528	0.9666255505204188	0.3922727472766964	0.4161345447207423	0.42551168158034364	0.9828306872538511	0.5833635482128524	0.6315231986000206	0.7581037964068791	0.7016004192346813	0.7497411744973835	0.059318004879541614	0.9557860685656452	0.8889905244287867	0.0840009636677844	0.4963672705829297	0.3950117935714813	0.6328737201064971	0.5424761680804548	0.32586663101729435	0.8521317175294986	0.6962499376525413	0.6217984585031413	0.867738415536454	0.8242643898229511	0.12850239837374447	0.19016610810160242	0.501604300842497	0.333500110460796	0.04491790541147295	0.5672269505909114	0.8482195332886404	0.9864584528479599	0.6648451431698654	0.4406698608356729	0.5241571503724609	0.12450423965492576	0.3206525373335419	0.8438633965931915	0.5607751082805703	0.44008159188626295	0.010223680151192918	0.6652535633752161	0.858288802610033	0.4995711316178503	0.6875262110724473	0.45975415674484893	0.8428034098704821	0.9895454126965384	0.796861763481681	0.5537976387301293	0.49520163060469585	0.6133691336293484	0.874536683736774	0.4521767264871581	0.9287339502360323	0.6321618238584578	0.6255303046335993	0.1988341308074497	0.4795959481322413	0.37583141695013106
20.0	0.21560375073528568	0.09397134279932119	0.15668307274099055	0.3187347662254781	0.5686484040333406	0.039625599080861836	0.19572505753665778	0.681578040275781	0.45485755627956326	0.6100997133822474	0.8314153472029925	0.24109055704216756	0.23090295611792877	0.6375092881345363	0.11180794559774013	0.7415449120923607	0.6329056910241864	0.5843115292806597	0.7795930516288236	0.996415451420361	0.8157096197143308	0.37773004890933704	0.8016189268654682	0.575352157105545	0.1539391282413173	0.6159925297614474	0.4662791106333685	0.7350260382624728	0.25204995293322063	0.3328912809288532	0.07298812184578776	0.9147316692917387	0.6341955592911431	0.5007732148009358	0.303531359921688	0.11476038797532269	0.32210497460776727	0.48500396619069064	0.6499096907435287	0.8203492949350015	0.970090880980664	0.42334917313988835	0.45122198398572316	0.41750819730403493	0.9833952277284282	0.604208604946939	0.6513035513699179	0.747052109710521	0.7147590952548777	0.7673698342243576	0.0618793992125126	0.8880975794441355	0.8403784725372297	0.12640016298407405	0.49775910390354494	0.41569122694879806	0.6247039903845015	0.5446288419502927	0.3001919370557645	0.7994420141268922	0.6470647351173291	0.6161141257768314	0.8218286206103059	0.833642937568279	0.14997535153826008	0.2565161396895944	0.5057770706981702	0.35723653921004983	0.07208586059831175	0.5884579482438685	0.8558838834862346	0.9663758759754418	0.681244509993694	0.4300611804911245	0.5059537051496575	0.1371628936311261	0.30738939035506513	0.835789977263361	0.6181080337601326	0.4914507728105989	0.010412362084359951	0.6316481564034971	0.8532389793229488	0.4709114779201686	0.7077165515119384	0.5071348229726214	0.8431031008018389	0.9863636180552563	0.7756454579425007	0.5188485940976619	0.4423125148900414	0.5989519049647951	0.8851424865543756	0.4679120797741967	0.89834183432095	0.6504028038389965	0.5570103822277381	0.22222096597513533	0.511220208384997	0.38658265947358167
30.0	0.22179511797148088	0.09023679178513633	0.2059299601636732	0.33012215979410814	0.6213655996921246	0.036841780505496295	0.22594656558561166	0.7138168823059297	0.39612959577854506	0.6342145963633293	0.806030110033676	0.2599276171450981	0.25106946212007086	0.6634092941661784	0.14322657902213143	0.8051401324677506	0.6804045830700245	0.6450386158755003	0.7632014495735276	0.9969450863661933	0.8212695483759538	0.393462105994323	0.8227832744511765	0.6076268546102671	0.1866903144773705	0.6051453345502477	0.4957690896857296	0.7238112857406926	0.28889002717028467	0.41831262236916517	0.11430879491664823	0.9237173326581689	0.6208081894898448	0.5038358549630354	0.3071320896935159	0.15557241643528968	0.2936285482856424	0.5237473897981437	0.6763736917548052	0.8415604123122642	0.9742644765621257	0.465298703364449	0.49712748801291856	0.4074805426601689	0.9841854510035734	0.6333824832395031	0.677825244005222	0.7319963199035616	0.7330136884372991	0.7901495756038792	0.0649839667630937	0.8140677108299257	0.788836930102985	0.1782522700541674	0.49949907229998614	0.44008198687647804	0.6147401593301453	0.5474799814638573	0.26804950209258477	0.7309087268723797	0.584586332281972	0.6087823335029894	0.7644879859147407	0.8459130184036089	0.17753722517239054	0.3399357962265908	0.5104260704917307	0.3803607416088407	0.1081859184931706	0.6120526419575617	0.8630476768568094	0.9366147703719643	0.6938609303609683	0.4221277281239359	0.4916546917852306	0.15858943712903917	0.2902974521618143	0.8173630484142466	0.682500398697976	0.5548379005870191	0.010636109949631295	0.5865060657163483	0.8503304151831869	0.4329224924463485	0.7341019928150964	0.5660780746449363	0.8448884581492542	0.9829543150479353	0.7534028680505885	0.4742141198378169	0.38938498311416947	0.5814228903109004	0.8984049166312337	0.4884094212274339	0.8593197236615735	0.6751271505333614	0.4778328419250851	0.2511785543577657	0.5529269616592059	0.4009057482300111
40.0	0.22694106293954228	0.08584851759073074	0.25576124833863584	0.34164880204733455	0.6758479551965755	0.033800867189221394	0.2592568985125253	0.7484515477214162	0.3371162354352951	0.6619933583294787	0.7777493639474201	0.28123090931303535	0.27409869099343576	0.693221375077344	0.1762132557813715	0.8589272280268311	0.7274659131763646	0.7054307777528043	0.7443360414702064	0.9974689714836625	0.8277749239660526	0.4102479869956462	0.8449286811486507	0.6430908747800692	0.22269873699335285	0.5935125427928444	0.5261810618944919	0.7113986829743741	0.3259334820929737	0.4709714342017977	0.16367893992458737	0.9332371635931491	0.6069453936545262	0.5072351699476423	0.315749248831225	0.1867740870265462	0.2626781346587723	0.5672667598208813	0.7059597265427177	0.8633352288494618	0.9784687827592586	0.5127165557915796	0.5475095751786856	0.3969719292755777	0.985105975995035	0.6669109727845477	0.7076122926044014	0.7147945916025182	0.7540708734416119	0.8147784121310057	0.0681367083076981	0.7463710524826979	0.7408507891135585	0.23132665708264272	0.5013654601015917	0.4637207687664381	0.6045710417900105	0.5506414515444544	0.23434235399788175	0.6562606072480864	0.5182575809111635	0.6008616158003529	0.7053322735894731	0.8592907045666491	0.20691991857036132	0.4275095703415254	0.5152358506394736	0.3980895838094325	0.14835998470151324	0.6317815859352734	0.8654707641409068	0.9015698258988972	0.6983829603097709	0.4179738814043499	0.4823842904393517	0.18513677477258714	0.2718580426655127	0.7923652025446563	0.7433041004574344	0.6202751862899946	0.010859146385016479	0.5359782212280998	0.8498362745117615	0.3909810389979373	0.7629775686575481	0.6274401799407228	0.8481545134557815	0.9798012073469283	0.734957723859859	0.42649149433982875	0.34287740517839954	0.5643488345810438	0.9122886679245249	0.5103364043031522	0.817372616384312	0.7031858054218995	0.40126198012998615	0.28131596078725407	0.5989904282159059	0.4169071959959383
50.0	0.230274060379951	0.08111649129946746	0.3019514074276544	0.3523628369959898	0.7275317597676279	0.030814136683255448	0.29293994517682886	0.7825834363314835	0.2826279081178448	0.6913537192453015	0.7488555909107667	0.3032493816834625	0.29822047511461464	0.7243190115231769	0.20563728707797585	0.9006516513591453	0.7706549059045914	0.760517460664715	0.7244098033888607	0.9979448325158918	0.8345872370226666	0.4266835629664947	0.8662698228802712	0.6787923144944131	0.2590236849184887	0.5820596539004843	0.5550216433249017	0.6987959293764165	0.36019149042035303	0.4848858277729768	0.21781444002906436	0.9425029207464888	0.5937793743170372	0.5106841077573774	0.32781348187884984	0.20744110906274996	0.2318461141828644	0.6121307388746747	0.7363374445223682	0.8838687969465079	0.9823527936040201	0.5618849927104425	0.5983321291344892	0.3868704958843106	0.9860850784894788	0.7018671148438104	0.7383081567880776	0.6967467838792928	0.7762714140212775	0.8391971785531065	0.07107505781412939	0.6895677896825148	0.6989026224421058	0.28117577126826926	0.5032583661109042	0.484168050371196	0.5950645566106406	0.5538560186931695	0.2018891817729491	0.5816573417286689	0.4538215906873561	0.5930017154200695	0.6506724684954973	0.8725520419815407	0.23532124475788704	0.5113348992577303	0.5200064108177488	0.41006647747703034	0.18937780228943402	0.6423656587510274	0.8612628924873867	0.8644803357447616	0.6955249071381303	0.41704605069352185	0.4772311388647006	0.21415440025111532	0.253609256642872	0.7645404243960244	0.7962628075827056	0.6822329641877092	0.011063764618974743	0.48424768037276517	0.8512080502235583	0.34862756525733096	0.7919716635810761	0.6860347769329995	0.8526110143955309	0.9770626201335175	0.7223564014247673	0.3796581768460019	0.3038016333793601	0.5500682992036852	0.9256249503235421	0.5315960865382804	0.7760041237086068	0.7323957042144853	0.3332800061073821	0.3102150664516976	0.6456673455642805	0.4333291645312599
60.0	0.2315000340438051	0.0762673276532036	0.34254416385854813	0.3618146702721902	0.7741493350067088	0.028051494344782366	0.32530283402902754	0.8145422229564275	0.2347348517542892	0.7208452781066551	0.7208090646467679	0.32481392569352263	0.3222292363118528	0.7549189599855687	0.22824993760468157	0.9314177000957816	0.8086716881250937	0.8082689914257511	0.7044071122523189	0.998356034297146	0.8412633269948804	0.4419795042600484	0.8858885933831556	0.7129161701689439	0.2938463322383072	0.5713376978568709	0.5810516663596972	0.6866363059627819	0.3903763640804468	0.4688992242745219	0.2742264364958236	0.951084745388542	0.5818995175906617	0.5140029064576374	0.3418779155968782	0.21889567215975783	0.20268028693676574	0.6560908324652748	0.7660049357661904	0.902311825446245	0.9857615477630086	0.6103252480508161	0.6471346756482244	0.37764268555981045	0.9870710900787146	0.7362567288738208	0.768367052535371	0.6787422762758617	0.7984617254442942	0.8621955797897229	0.073676226302644	0.6442507373468719	0.6635897059950198	0.32568075452315554	0.5051458354651163	0.5002640120261864	0.5866602900726968	0.5569594389339508	0.172178954110887	0.510804025573352	0.3945735479267873	0.5855651721351857	0.6046797631780829	0.8848478540521363	0.2609664248979353	0.5864243675990131	0.524607491230682	0.4174604998358552	0.2291713111292936	0.6398811395251259	0.8506471377751422	0.8275447467433085	0.6873047140867999	0.4185640757679774	0.4750953480414838	0.24380025692300647	0.23644961525815267	0.7365431971944973	0.8403378350794282	0.7379678541853654	0.011242633936349923	0.4340214247736484	0.8537865027767897	0.3080629172481649	0.8196374266562969	0.7391965126693714	0.8578977729994589	0.9747588280638477	0.7160090588394412	0.33595577029570894	0.2715483298836358	0.5399369018991045	0.9378006804299217	0.5510311335461934	0.7372361049000508	0.7612873450013413	0.2758696818361878	0.3366612826968467	0.6906116770291127	0.4493636466146628
70.0	0.23062660108172475	0.07146317873115314	0.37690453258821993	0.36984631409813246	0.8148268866710091	0.025589646719718653	0.35536189340541185	0.8434690672465576	0.19395971525951583	0.7494893607390145	0.6944892575873063	0.34518931769501165	0.34533518602826524	0.7838973765987485	0.2426900346203187	0.9533616486756991	0.8413132551984039	0.8482972030802906	0.6849925674228872	0.9986999788018585	0.8475261703749893	0.45574587559406154	0.9033917762087876	0.7444310482762636	0.32612093285398763	0.5616267959624953	0.6037896906887842	0.6752917349906541	0.416157285490849	0.43487710784216316	0.33105794336118705	0.9587800375633416	0.5715376218281205	0.5170870292599191	0.3568074530016888	0.2230936493289346	0.1760196531830113	0.6977438349963648	0.7940428227497445	0.9183730862677314	0.9886533212974637	0.6564572958614245	0.6925202266684886	0.3694909380917208	0.9880284091109753	0.7688133689543233	0.7968239917798025	0.6613696693831317	0.8198727262343138	0.8831315385025854	0.07589967892058667	0.6092722772474123	0.6345990468436067	0.3641104312341806	0.5070310422915995	0.51164930377548	0.579560640972429	0.559852737019388	0.1458775561067993	0.44574379579917317	0.34222323751223416	0.578702360581681	0.5700249035061151	0.8955734484037309	0.28280420251407645	0.6490909193696383	0.5289578573835636	0.4219413981906604	0.26649200595013495	0.6238262360537331	0.8349048933650763	0.7921687945337831	0.6756923908315293	0.4218186183035389	0.47503968561460846	0.27283572443110005	0.2208516927132533	0.7099967068031959	0.8759961377862485	0.7864341620195503	0.01139418030335922	0.386940545782377	0.857018112692144	0.2705482988270294	0.8451598245425899	0.7858233796451022	0.8636740874974524	0.972853926905702	0.7154062897174905	0.296499943059193	0.24513022988370012	0.5345507402950213	0.9485503852010903	0.5681217353447974	0.7021114384459892	0.7889119800332842	0.22894422154652722	0.36015801047087515	0.7324488899744747	0.4645177064390359
80.0	0.22784205618561224	0.06681668931151116	0.4051240727875881	0.37646278693367907	0.8495022155232529	0.023449150972474537	0.38261626585358677	0.8690277641505725	0.16000272033745275	0.77665559314278	0.6703731461355313	0.36395378635444126	0.36705023076995175	0.8106123234092208	0.24905730473167728	0.9686516228124713	0.8689039235101457	0.8810661198253861	0.6665944151912858	0.9989811916487198	0.8532239856374908	0.46784519411804765	0.9186940524847846	0.7728340664820502	0.35532483450974306	0.5530343736418247	0.6231965485037207	0.66495541654019	0.43771100594915635	0.3925286703346174	0.38695139442614024	0.9655262249815015	0.5627150678017837	0.5198832686377616	0.3717786197305697	0.221965540260334	0.15223478922562927	0.7362825993279997	0.8199359022734297	0.932071006294962	0.991047977972471	0.6993442244441375	0.7337977371089447	0.3624583318558964	0.9889338449016817	0.7988053917133208	0.8231243941731179	0.6449987455851538	0.840020442718147	0.9017340626488511	0.07775137700243837	0.582892579445825	0.6112187159012944	0.3965214980997637	0.5089322835461966	0.5184569235685786	0.5738563176136708	0.56248206794348	0.12316895479140529	0.38741750837870725	0.29748008401686593	0.5723859988573549	0.5481227363627775	0.9042817142417964	0.30029926435847654	0.695865636103009	0.5330117044995488	0.4254088520365622	0.30066033499923145	0.5974457730214893	0.8156054141094375	0.7591858809799101	0.6622653519574455	0.4262289190615276	0.4763388176815621	0.30046438795916414	0.20701112072399178	0.6857643123259541	0.904310703332988	0.8275766095247957	0.01151982743785952	0.34389758523469277	0.8604988834227733	0.23670537759688146	0.868147116761711	0.8257460709426792	0.8696526981822618	0.9712932415231981	0.7195836840721649	0.26169545586926396	0.22357052809617595	0.5339495629257874	0.9578184490991932	0.5827470102602285	0.6710422071795866	0.8146961018440594	0.1914536517643914	0.38062283781639783	0.7704683322363916	0.47851619308599747
90.0	0.22343119605804276	0.062402794923415585	0.42765828878321077	0.38175455511844464	0.8785549373805468	0.0216192535117217	0.40688601812927894	0.8912067625027307	0.13217287801890448	0.8019676419740533	0.6486649623701974	0.3809055702130486	0.3871018023423531	0.8347587760642178	0.24833996807839753	0.9791230618619802	0.8919886317662081	0.9074253223960056	0.6494682227954265	0.9992073093942345	0.8582927275645876	0.4782933304217512	0.9318819496208259	0.7979691194007208	0.3812807227749157	0.54556165945723	0.6394757668147296	0.6557013858007784	0.4554560582543071	0.34840806650831996	0.44094154615902864	0.9713433820181102	0.5553373633113476	0.5223724714366759	0.3862297527087163	0.21717143074170578	0.13139696725121736	0.7713131206894555	0.843444510615027	0.9435825372807635	0.9929954758731585	0.7385017544636825	0.7707341373854079	0.3564968792264606	0.9897735249280718	0.8258786842075568	0.8469986289436101	0.6298417987538343	0.8586280693492337	0.9179665097388768	0.07926167909738678	0.5633344669102918	0.5926101437918766	0.42338340599297614	0.5108708722602284	0.5211123896088727	0.5696074762067478	0.5648242008924191	0.1039887513041744	0.3360554849257949	0.2604407148159239	0.5664117054891743	0.539185668117337	0.9106318608115587	0.31329047187755166	0.7233670044449777	0.536748832873105	0.4298067247563833	0.3313837169250097	0.5655612809514095	0.7942184733351224	0.7290291042570978	0.6481796989360353	0.4313411476975517	0.4784572364954839	0.32620943321191337	0.19494944188971847	0.6642053532698012	0.926506961969667	0.8618787920652434	0.011622380082049548	0.3052737234617002	0.8639595730137021	0.2067342095682228	0.888483699705808	0.8593191417127028	0.8756082562373279	0.9700201787875709	0.7274189751973077	0.23151511122719132	0.20601014062003917	0.5377948768355733	0.9656692260109984	0.595015828916508	0.6440482534512332	0.8383324691137299	0.16199714347775004	0.3981996410517568	0.8044026683265608	0.49123188995027756
