"Time"	"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"	"G11"	"G12"	"G13"	"G14"	"G15"	"G16"	"G17"	"G18"	"G19"	"G20"	"G21"	"G22"	"G23"	"G24"	"G25"	"G26"	"G27"	"G28"	"G29"	"G30"	"G31"	"G32"	"G33"	"G34"	"G35"	"G36"	"G37"	"G38"	"G39"	"G40"	"G41"	"G42"	"G43"	"G44"	"G45"	"G46"	"G47"	"G48"	"G49"	"G50"	"G51"	"G52"	"G53"	"G54"	"G55"	"G56"	"G57"	"G58"	"G59"	"G60"	"G61"	"G62"	"G63"	"G64"	"G65"	"G66"	"G67"	"G68"	"G69"	"G70"	"G71"	"G72"	"G73"	"G74"	"G75"	"G76"	"G77"	"G78"	"G79"	"G80"	"G81"	"G82"	"G83"	"G84"	"G85"	"G86"	"G87"	"G88"	"G89"	"G90"	"G91"	"G92"	"G93"	"G94"	"G95"	"G96"	"G97"	"G98"	"G99"	"G100"
0.0	0.20711131295570856	0.09767373533908642	0.0978855506509117	0.30503831519706714	0.5072366337132994	0.0423967733396461	0.16328521696368842	0.6458479069880245	0.5258306772702377	0.5856190003917975	0.8582577698765048	0.22169205707621925	0.210226953986747	0.61216853691434	0.07949004154467562	0.6458917780449633	0.5736933491323208	0.5101728077831434	0.7962698046549728	0.9957627571357209	0.8105782705479802	0.3601331687718939	0.7772223687819002	0.5408482137747647	0.11866589623918128	0.6280556526558733	0.431612314848915	0.746994247404378	0.20747973748495852	0.20226689681214338	0.03286016004554082	0.9045735710871543	0.6497331309410836	0.4975654240201172	0.3095082517856532	0.04772861195646998	0.35314175905722794	0.44436887097102995	0.6219598052790011	0.7955262121884917	0.9650755337218152	0.379739701675019	0.40154725687236237	0.428960380614006	0.9826121315589638	0.5754914895435564	0.6234920555164591	0.7625322853634116	0.6964992338147427	0.7423482112052686	0.05817673193578295	0.9888333152873484	0.9161279823445976	0.0652891720006078	0.4957552035673579	0.38567775933400444	0.6364901151653413	0.5415925751226449	0.33696592947276305	0.874122500210599	0.7172015800480555	0.6241889470402227	0.8874925843944049	0.820379006892243	0.1194747787673254	0.16163787780302113	0.4988900980933234	0.32188942857917857	0.033797455427363454	0.5573245411172689	0.8447855734464629	0.9927494546941881	0.6565331260329986	0.44675427235086645	0.5352696722691549	0.12272473482477164	0.3262338150930333	0.8432984430975932	0.5333252059453231	0.4176071941016841	0.010137323241466219	0.6787600837555954	0.862080854678938	0.511218229366007	0.6791357111683134	0.4391701503442266	0.8431754509202749	0.9911967761868311	0.8074029915065553	0.568607559375862	0.5245376475949466	0.6195984955359921	0.8699493273053553	0.4457948584561878	0.9415670635914928	0.6248370404814857	0.6573705545576503	0.1885925094224175	0.46656266163027915	0.37143641315671844
10.0	0.2322674673536695	0.08498558974260091	0.21296831115096326	0.33018201863848334	0.6198441337709842	0.0346664363714678	0.24431337068436387	0.7274474814794878	0.35298999604233194	0.6481409599673518	0.7769246268927028	0.2664068757856904	0.2822282660488573	0.6887493945581897	0.16739123567913014	0.7985698451171211	0.7572643653137159	0.6675817678454764	0.751114270298541	0.996825897558351	0.8250726302754616	0.3961901482627343	0.853669344500695	0.6264109209707979	0.2019748378819281	0.5949976162268308	0.5025633650797112	0.7121227569900953	0.32050016583000734	0.38805089834329215	0.17665204300081608	0.9331249838488875	0.615539604785961	0.5046256582787116	0.28589966776399317	0.2509761736262447	0.2859597672586351	0.5421269586333648	0.7160052606051244	0.8642720235532274	0.9750700144778489	0.4934665746572919	0.4980133711797912	0.4070621620232515	0.9849541751223178	0.6496087194041755	0.7023482792735646	0.7201701968405921	0.7518083906659898	0.8014041788051272	0.06775749097563179	0.8056668854943061	0.7879109131644116	0.20546255165803315	0.498768771213947	0.4389218644882541	0.605737769714317	0.5499266473060221	0.2684909385687973	0.7027773394245983	0.5632823593858399	0.6056533276907041	0.7130940216459651	0.867647051304139	0.1851136562441355	0.3663903281070113	0.5206983137503509	0.40380168312424985	0.1321531592333734	0.6165392940289874	0.8725578416425163	0.9083100124334127	0.7366543755085397	0.38156196453727315	0.44451664800892166	0.16295463687377026	0.28250424582634664	0.8321321375033434	0.7322882423413676	0.5780223770042907	0.010577945099734294	0.5704900200356408	0.8473334862476712	0.42458089475028665	0.7448230445303797	0.5781748614705519	0.8415039198601911	0.9741098331035948	0.7309307016343455	0.43143638115371513	0.4521641788742198	0.549609144281914	0.9064589468568173	0.4913719463201266	0.834114362755414	0.6999051505181262	0.5021678928968654	0.29353002778452464	0.5854464134347948	0.40347524494909803
20.0	0.24506253294014968	0.07444974691725174	0.29652802270369133	0.34863201489146606	0.7067182901802294	0.027652906970396855	0.3081241920592835	0.7902534506361623	0.23958131283602327	0.7014701826630472	0.7143937974541937	0.3049206553570617	0.3387455845557003	0.7568500615353434	0.24337138139791833	0.8854189085509516	0.8617882522542947	0.7746020933755385	0.7132868825249769	0.9976222919881639	0.8396545846188146	0.4245353430601343	0.9038832554591019	0.6945482194016549	0.2682747977158226	0.571017313696367	0.5541750072560013	0.6854798341527236	0.3934226874686375	0.5129736742677442	0.29906531580872825	0.9531338662598215	0.5907212290624996	0.5106584116785801	0.306435754754237	0.31694812025619656	0.2319765238682642	0.6226854273449235	0.7866549295468777	0.9100775837187942	0.9822043328412708	0.5865279615658089	0.5789298680583529	0.3899317512706603	0.9869656894269865	0.7169772713178328	0.7646887718035793	0.6853707714388929	0.7985978740328709	0.8470528161624218	0.07405047789592886	0.6930829261172818	0.7189493304099137	0.30334221878722567	0.5012971541730673	0.47777522052758037	0.5852944698578488	0.5564093735793729	0.21460785404580102	0.5676720749132721	0.4455254647416049	0.5912747946917144	0.5905484173782878	0.9014802380810183	0.23693032776915482	0.5208295824943217	0.5284447912220903	0.4427036640642654	0.21046339288361324	0.655240699808228	0.8879964374413096	0.8184243223552172	0.7591503293736144	0.37394049089939574	0.431441107740778	0.2364303824150667	0.24874410276307218	0.76872304145985	0.8464249946337586	0.6943171582057748	0.01091047796986982	0.47898607647411967	0.8449207047491902	0.35169631377658594	0.7970628678124779	0.6827265033301854	0.8476369608433332	0.9671633405613823	0.6921977461053025	0.3324086364997431	0.39271211879764184	0.5049086331921593	0.9327190822235157	0.5297482235378881	0.7534382935739642	0.7601268579970041	0.3874856737508358	0.3616238696506182	0.6778353074571604	0.4305196775752751
30.0	0.24915988100136346	0.06570130828844406	0.35712111225619303	0.3623969852801454	0.7737397500823903	0.022616328835508515	0.3583758508333022	0.8385885376443	0.16531816211447214	0.7467893765894836	0.6666035072304682	0.33731498095300644	0.3828072560997659	0.8117084692084999	0.29620176027179945	0.9348219420327485	0.9213033267968649	0.8471216404921053	0.6815983842168853	0.9982188680133302	0.8518055285779096	0.4468183624227065	0.9368660755096492	0.7477874202127357	0.3210514678189954	0.5536220003501393	0.592422977843068	0.6651810124829882	0.44048276524486457	0.5568732276923051	0.40327849565785884	0.9671561277165679	0.5727145679855546	0.5156010872371285	0.33484825327922524	0.3228328293970565	0.18886591175323206	0.6890703887941425	0.8397290063532578	0.9399359545019913	0.9872969934500343	0.6625452200253856	0.6468032297450504	0.37660020642093905	0.9886483658146193	0.7731652245030075	0.8139726053822448	0.6566756371515986	0.8367588034707132	0.8822465932398181	0.07817648722121871	0.6238798372213135	0.67038510445091	0.37166550216108274	0.5034989973853594	0.504974829025838	0.5717775115786363	0.5614469444917426	0.17220592863743125	0.461108484130786	0.3557533923543191	0.5801124551933207	0.5075450268964665	0.9252036893007365	0.27705234012354907	0.6368572600051422	0.5345736878560392	0.45166282541634956	0.2728131500277159	0.6759886454799584	0.8837852493329323	0.7466954526259776	0.7364001177220654	0.38760517854623944	0.4399071183205426	0.2957645030631454	0.22268053774352012	0.7080053485321517	0.9119004628721887	0.7785675126409505	0.011165175862207326	0.4034157356879442	0.8470500505135533	0.29190879718691126	0.8386081551076572	0.7613644553969529	0.8564814095829228	0.9642785590225623	0.6771693383389128	0.26123511709853026	0.34400322868278504	0.4811684014626262	0.951607110015696	0.5596966091534898	0.692865520495617	0.8082994325600692	0.30291460437538226	0.4058152739144734	0.7496340823710412	0.45334833334527835
40.0	0.24716570906177665	0.058437187930378956	0.40093853237054927	0.37269719986003863	0.8254453006147602	0.019223681536341703	0.3979494589674738	0.8757852184275676	0.11672161210312496	0.7852548852955514	0.6301837066628826	0.36422809016422864	0.41705550617056236	0.8542992107633646	0.323279342166862	0.9629242557680515	0.9551907383109299	0.8962100565378943	0.6550525149795187	0.998665760834322	0.8612515424224787	0.4643358919007031	0.9585307176122961	0.789302928517595	0.36306957595218775	0.5410034387432667	0.6209742631854466	0.6497423300254846	0.4708538714091679	0.5336169650311456	0.4919975259104435	0.9769829542041865	0.5596539592351474	0.5196161092701027	0.3619799988197318	0.30516001151899097	0.1545564013413985	0.7437755386855848	0.8795997894399059	0.959281478080515	0.9909322660415505	0.724594203001405	0.7037359122498497	0.3662388454361715	0.9900349224220111	0.818602667501796	0.8529343805074049	0.6329616361161639	0.8675652519583155	0.9093539389089297	0.08086299429034434	0.5813351113160712	0.6346854037350951	0.419348674169888	0.5055000544321259	0.52270480734154	0.5629497097528491	0.5653547818034167	0.1388394443945648	0.37703583598959445	0.28774481340968466	0.5714245815344932	0.4560505730490484	0.9411286963008059	0.3071791151586836	0.7229350248932105	0.5396205420978689	0.4487916941370917	0.3224552787240322	0.677018867600404	0.8624034927756805	0.6916995047230615	0.7009805336333232	0.4041046692688051	0.45129759423190136	0.3426955120435784	0.2025588909268734	0.6608495480428657	0.9494609918871557	0.8395932463438581	0.011360760650372727	0.34156941208148567	0.8509384813455884	0.2433124873120262	0.8716482916803747	0.8205115657446251	0.8659007067224185	0.9631965185659978	0.6776101002699958	0.21012883864850276	0.3041756894081273	0.47428406640428483	0.9651926299695713	0.5822735413613817	0.6473864026636554	0.8468078515052445	0.2406334316918162	0.4345014024331536	0.8054315256726798	0.47261841960612405
50.0	0.2410322552644931	0.05240565553273533	0.4324447581543342	0.3803691301026771	0.8653349713830114	0.016993564547697487	0.4291139849184759	0.9044096112833977	0.08492992156570993	0.8178861820429575	0.6024732339478768	0.3864241034605945	0.4436341645100506	0.8867980158050075	0.3272677441788708	0.9789099174037152	0.9744859651031754	0.9294213940671837	0.6328146936306062	0.9990005265419145	0.8683337946352645	0.4781072151226311	0.9727610575223995	0.8216448983079795	0.39652569548523525	0.5318499330875653	0.6423649959663245	0.6380093912491583	0.490454708863658	0.47903544557158034	0.5675260372228011	0.983869612346451	0.5501830925578873	0.522867715607688	0.38571530238670404	0.2796708830832534	0.12730768271081494	0.7888558304140381	0.9095518762748656	0.9717920926846002	0.9935272174956353	0.775222630154711	0.7514914714158603	0.35819022819970997	0.9911667114371285	0.8548363852573374	0.8837359601666619	0.6133363462157772	0.8923257846155884	0.93022372599718	0.08258722592892566	0.5551722694664054	0.6081248843801392	0.4526257113550855	0.5073984013251545	0.5327475567582364	0.5573596141763639	0.5683779145617208	0.11259096860410579	0.3106941527794191	0.23678926911190365	0.5646070640895667	0.4310405823374118	0.9508042953229315	0.32869048772668413	0.7843450880870623	0.5438144289005906	0.4425380441291926	0.3619797252767779	0.6550587930232847	0.8318053297336236	0.6500542297567474	0.6666924849470854	0.41947776249799884	0.4618675374994326	0.37973425346356376	0.18702453300291566	0.6266382165699973	0.9710078950589948	0.8837936871362205	0.011511081988277291	0.29119070621036164	0.8553644859235117	0.20399060268986788	0.8979244519619957	0.8649987452693811	0.8749386549644792	0.9629217973194867	0.6878457883247254	0.17344483410745293	0.2716611261713107	0.4803864413130351	0.9749642354240408	0.5990046629146488	0.6132398034464231	0.8775835218403333	0.19481179958452785	0.4531287863059775	0.8487937515187323	0.48888467519321577
60.0	0.23223300092559984	0.047397644595360264	0.45484463139519077	0.3860133809201218	0.8961089561250289	0.015541649875206665	0.45365628158243226	0.9264370033779575	0.06413453886242144	0.8455607896442179	0.5814095600319996	0.4046425552523349	0.46424175714867044	0.9113670942286698	0.31402320076960083	0.9880031650575787	0.9854725127757424	0.9518844233760401	0.6141857804113248	0.9992512982536307	0.8735264677256186	0.48893357015289385	0.9821082028774623	0.8468259933803138	0.42316647031474736	0.5252099794471314	0.6584250020367679	0.6290929731841775	0.5031047373543561	0.4171722158584121	0.6318251622387935	0.9886957949268587	0.5433166910060576	0.525497320552247	0.40578680148605456	0.25323182845662257	0.10569455197524874	0.8260046674644437	0.9320527510098168	0.9798832182832294	0.9953795608097027	0.8165235950970883	0.7915491909666232	0.35193984199773576	0.9920847016986489	0.8835170404299407	0.9080864242437803	0.5970790519418038	0.9121806090572543	0.9462875705571934	0.08366710736333487	0.5390771763847244	0.588267707194824	0.4758507649966167	0.5092689965020754	0.5365986393710608	0.5541093146552486	0.570706785600111	0.09196908640756464	0.2583356962185775	0.19933871523964228	0.5591268022268688	0.4291697308047596	0.9552114102115622	0.3427463986724758	0.8230367875377386	0.5473170773691004	0.43686085910493516	0.3934485907086168	0.6128666579118921	0.7983697511363952	0.6186880463527274	0.6373155275402433	0.43290470466387837	0.4708575064185834	0.408950313940421	0.17503166265959075	0.6024941298711021	0.9833684478525285	0.9158066479812902	0.01162666136251666	0.2502662258126742	0.8597530936017566	0.17225594053576865	0.9188213570067008	0.8984595366578854	0.8831801179153067	0.9629885803146939	0.703808047788844	0.14711792620104613	0.24515043317949808	0.495937904361405	0.9819926208916413	0.6113016074708456	0.5876018513859579	0.9021765428721714	0.16112415516627407	0.46522958877288034	0.8824921166760232	0.5026153532893309
70.0	0.2218710649253168	0.04323952893225225	0.4704276922767092	0.39007128611961817	0.9198503939123691	0.014598547384311057	0.47298351807251293	0.9433876660961166	0.050532616327720735	0.8690280203655484	0.5654080389334425	0.4195464852753973	0.4802104017904638	0.9298417060499151	0.29012913739179647	0.9931757475117213	0.9917281650705418	0.9670747395812643	0.5985800967027782	0.9994391503841532	0.8772759592033071	0.4974448024364214	0.988247840218566	0.866424498493371	0.4443814425140779	0.5203933566157795	0.6704989441055483	0.622313164056889	0.5112688705553771	0.3587931057027226	0.6865644574530732	0.9920779924772906	0.538339392936628	0.5276222339717878	0.4224817990270123	0.2287400494439842	0.08856524366111503	0.8566175149258224	0.9489560595047368	0.9851229839724056	0.996701811269444	0.8502109101638788	0.8251499051793811	0.3470867112339054	0.9928259672983668	0.9061193092751499	0.9273369012430283	0.5836023223686231	0.9280793619253411	0.9586505642252938	0.08431683062710374	0.5291704472370145	0.5733862728402358	0.4920629874069978	0.5111664126020604	0.5355474337816639	0.5527073502840757	0.5724895442170058	0.07583804247539955	0.2170075790397103	0.17272926980685047	0.5544379235381968	0.4473815280718639	0.9549257423609067	0.35037350157644687	0.8375226855920549	0.5502570346251302	0.43448658427827563	0.418503700472059	0.5616169321532594	0.7657119291908054	0.5951287046633897	0.6133202747692414	0.4443463912805875	0.47825171899352675	0.43199149139277415	0.16577289891033378	0.5856383232215836	0.9904591775106732	0.9389921408959323	0.011715548194609808	0.2170801034082732	0.8638372991278239	0.14668657241851768	0.9354402478860072	0.9236268898662846	0.8904765439614681	0.9631773149116882	0.7225986081319195	0.1282261896236337	0.22355769636274497	0.5178464974756304	0.987047900959113	0.620310536703388	0.5683523504858339	0.9218278232763166	0.1363711619880447	0.47309448906055884	0.9086803436896858	0.5142057082573295
80.0	0.2107589420244309	0.03978712028220301	0.48082564534581523	0.39287303373578103	0.9381663797340087	0.013984643015550365	0.48820385425640717	0.9564315890816527	0.04163578848388686	0.8889255914224428	0.5532568734978859	0.43170906188673414	0.4925795452369607	0.943688680473191	0.261100508076875	0.9961181076302797	0.9952900834091973	0.9773455434348159	0.5855070118402353	0.9995798696969509	0.8799532100397953	0.504136033466829	0.9922806379603769	0.8816742445737137	0.4612763963212698	0.5168993780808346	0.6795842592947431	0.6171527978984889	0.5165378900849849	0.30770313245588765	0.7331652539617473	0.9944482426863452	0.534732016392512	0.5293384937115638	0.4362410386690124	0.2072477323445306	0.07499609495015434	0.8818443188880047	0.9616543141921701	0.9885240171775674	0.9976456677700228	0.8776855572577789	0.8533344351094161	0.3433188787157914	0.9934225879922528	0.9238808958568602	0.9425555378786562	0.5724246808916245	0.9407987395282611	0.9681645517771409	0.08468167315664701	0.523068524669385	0.562218616448022	0.5033827963132791	0.5131265486925235	0.5307267619325793	0.5529726522004401	0.5738416308461531	0.0633786432929005	0.18438189953914727	0.15495345871504665	0.5498756885946187	0.48183599233274965	0.9502680760378698	0.3525313786793195	0.8241629528185151	0.5527404945928631	0.43787645552634646	0.43845225785734365	0.5127020579626489	0.735565126153204	0.5774600840542349	0.5941662532560716	0.4539825264114195	0.48423570478732714	0.4501613102606827	0.15862492610653559	0.5738959961858359	0.9945268311119908	0.955784081928186	0.01178391662685618	0.1902005858345176	0.8675068950188471	0.12610718681908556	0.9486569196116738	0.9425563784178894	0.8968142650618649	0.9633879946143913	0.7422175442998463	0.11467102718675826	0.20598615764339262	0.5435441689884523	0.9906839930144482	0.6269098523185569	0.5538994242533067	0.9375298114432845	0.11819134229907408	0.4782092169701122	0.9290321687980543	0.5239893777450422
90.0	0.1994814654541743	0.03692068110968827	0.4872073167311711	0.39467092910541157	0.9522967512651463	0.01358293639300749	0.500189975841369	0.9664691544899149	0.03581626794679896	0.9057953846753861	0.5440319315386503	0.44161584955677674	0.5021579597385079	0.9540468347328457	0.23077454076895393	0.9977918331134473	0.9973182111972135	0.9842893087370534	0.5745555180930616	0.9996852819961841	0.8818484413044467	0.5093964827959598	0.9949295660196084	0.8935381060660337	0.4747314850787621	0.5143648458105037	0.6864248460991144	0.6132198347778444	0.5199384496729024	0.2646407825790326	0.7728375629811071	0.996109318353793	0.5321178763239002	0.5307242576271509	0.447517729181701	0.18894488481937438	0.06424990613913471	0.9026327032076684	0.9711936107242883	0.9907385651314308	0.9983194168975967	0.9000917863904365	0.8769758292282183	0.3403938498463737	0.9939016201619332	0.9378113157740392	0.9545867670817725	0.5631500769484514	0.9509683022492371	0.9754856954158103	0.0848604419144249	0.5193067634063889	0.5538309548141438	0.5112892513117661	0.5151681106552771	0.5231371859124732	0.5549580235466628	0.5748532550951058	0.0540782405093105	0.15862275673671158	0.14447057663453264	0.5445541090631649	0.5276527599474712	0.9414495871395393	0.3501516476748387	0.7811003399567668	0.5548565536441469	0.44854465853368203	0.45433504270631353	0.4718748876093826	0.7086103702202567	0.5642207189287143	0.5790676427577199	0.46204584292761414	0.48903513571263	0.46448903202318825	0.15310653089408954	0.5656911181950534	0.9968602730309485	0.9679454153743586	0.01183650805352314	0.16844660754604368	0.8707332481103611	0.10955632383555164	0.9591678744505159	0.9567940908168932	0.9022466998082401	0.9635790739036625	0.7613547361390723	0.10494573167577718	0.19169774685013866	0.5710071954545941	0.9932993111092744	0.6317530565759809	0.5430478633814542	0.9500759065453089	0.10484416967168496	0.4815376192496815	0.944848313397134	0.5322479893033815
