"strain"	"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"	"G11"	"G12"	"G13"	"G14"	"G15"	"G16"	"G17"	"G18"	"G19"	"G20"	"G21"	"G22"	"G23"	"G24"	"G25"	"G26"	"G27"	"G28"	"G29"	"G30"	"G31"	"G32"	"G33"	"G34"	"G35"	"G36"	"G37"	"G38"	"G39"	"G40"	"G41"	"G42"	"G43"	"G44"	"G45"	"G46"	"G47"	"G48"	"G49"	"G50"	"G51"	"G52"	"G53"	"G54"	"G55"	"G56"	"G57"	"G58"	"G59"	"G60"	"G61"	"G62"	"G63"	"G64"	"G65"	"G66"	"G67"	"G68"	"G69"	"G70"	"G71"	"G72"	"G73"	"G74"	"G75"	"G76"	"G77"	"G78"	"G79"	"G80"	"G81"	"G82"	"G83"	"G84"	"G85"	"G86"	"G87"	"G88"	"G89"	"G90"	"G91"	"G92"	"G93"	"G94"	"G95"	"G96"	"G97"	"G98"	"G99"	"G100"
"wt"	0.5040022747424941	0.001963512290161726	0.9821882791443464	0.009332906467020318	0.17454185244115775	0.9384887843929632	0.5192746976774723	0.49848039718086146	0.19157212809351498	0.9941867049043299	0.7178391475871615	0.059074583415847884	0.9820875395648333	0.9617871660930017	0.700210036709141	0.9368770295383914	0.7536250800363667	0.5525037290294916	1.0	0.14870544611904607	0.8113508490214879	1.0	1.0	0.0014535743896280859	0.099183976444551	0.06907974144638454	0.9879913779046902	0.8021187239689833	0.4213635742138131	0.9693188805339658	0.3959908013133255	0.5407059336263678	0.2734495355104628	0.8986005989970418	0.5046235360367889	0.5183305193517385	0.1871041073633671	0.7994113851582778	0.34572023725933904	0.05763306020559167	0.11530945186700209	0.9791610933803352	0.10168543717432973	0.40737159016113633	0.07401479477744452	0.49646828315944	0.3416958565469078	0.11879537569425624	0.434619382604359	1.0	0.2660603438938745	0.0497507140316414	1.0	1.0	0.8526824682095131	0.17251670032021085	0.7762341974345736	0.9962887093736279	0.7433473502164604	0.4731757618087098	0.9726335207463535	0.9721047590960741	0.02357472342551266	0.6275539983279749	1.0	0.5219915459201244	0.7734121689884429	0.5066201490742203	0.9986798915932423	0.5580275942808239	0.7016938854585743	0.3868095926199558	0.7396088480044708	0.5843642449892013	0.768313323766699	0.03562791052214281	1.0	0.43331333981903586	0.3220673299598334	0.7941110991795873	0.4558137964107093	0.6929179140765341	0.6053562479463929	0.6069657717054849	0.7265061731555835	0.2723202108509581	0.3532789496548089	0.42192448149501377	0.5610838121852139	0.612492862637671	0.11381506384396654	0.4490886835700557	0.6322933331503552	0.642748914495865	0.48473226921997126	0.9897654874575667	0.08806807267847722	0.5838568152932169	0.17077186430844143	0.4501999275665896
"G1(-/-)"	0.0	0.001963512274573803	0.9821882806935661	0.009332905738411602	0.17454184050150667	0.9384887840208629	0.519274699574382	0.4984803956949396	0.19157209040093753	0.9941867050122188	0.7178391487419128	0.059074583436493626	0.9820875483098093	0.9617871668737961	0.7002100367099133	0.9368770296471892	0.7536250798357513	0.5525037297580835	1.0	0.14870544641360317	0.8113508508221389	1.0	1.0	0.0014535744039784857	0.09918397620670222	0.06907979791668446	0.9879913781389098	0.8021187239438553	0.42136357421405973	0.9693188798887311	0.3959908012913916	0.5407059338389231	0.2734495285033485	0.8986006021933752	0.5046235360507232	0.5183305193531168	0.18710410740436542	0.7994113960081236	0.34572023687573633	0.057633060169227326	0.11530945180251734	0.979161093485328	0.10168543682073987	0.40737158968158294	0.07401479477718852	0.4964682838542944	0.34169585578416567	0.11879537568268721	0.43461938466745265	1.0	0.26606034405393414	0.04975071127943775	1.0	1.0	0.8526824672098513	0.17251670475375763	0.7762342007228157	0.996288709139678	0.7433473510267783	0.4731757677408854	0.9726335680402044	0.9721047590633656	0.023574721393998917	0.6275539985751246	1.0	0.5219915460672908	0.773412169036854	0.5066201490763874	0.9986799115798402	0.5580275942629225	0.7016938868366214	0.38680958967429935	0.7396088480057735	0.5843642449895665	0.7683133237466886	0.03562790871944202	1.0	0.4333133311816388	0.32206732955802103	0.7941110991117288	0.45581379629517665	0.692917933716222	0.605356247946522	0.6069657717680528	0.7265062046854904	0.2723201714620138	0.353278949656813	0.4219244814622429	0.5610838122009912	0.6124928702843053	0.11381506385058307	0.4490887209542593	0.6322933337800857	0.6427489109620086	0.4847322661182306	0.9897654874579284	0.08806807333158992	0.5838568152916938	0.17077181337658293	0.4502000827841989
"G2(-/-)"	0.5040022747403236	0.0	0.9821882879940651	0.009332902345909848	0.17569699641192407	0.9384887822131296	0.5192747079162515	0.498480388604686	0.19157187066930115	0.9941867057734215	0.7178391534691246	0.05907458352263037	0.9820876000440599	0.9617871712209932	0.7002100367126518	0.9368770301157018	0.753625078611605	0.5525037331846034	1.0	0.14870544764679045	0.8113508593453962	1.0	1.0	0.0014535744501071744	0.09977978234326745	0.06890490482659391	0.9879913791008006	0.8021187238423992	0.4213635742149507	0.9693188768462411	0.3959908012048155	0.5407059347686284	0.27344949513840844	0.8986006169518327	0.5046235361023921	0.5183305193577615	0.18710410758057203	0.7994114557132262	0.3457202349314753	0.05763306002658477	0.1153094515596472	0.9791610939293189	0.10168543515034169	0.40737158760450437	0.0740147947756299	0.4964682870092718	0.34169585181439865	0.11879537563782372	0.4346193948094752	1.0	0.2660603446652302	0.04975069705552867	1.0	1.0	0.8526824629644042	0.1725180076658944	0.7762342165295115	0.9962887079334981	0.7433473550210674	0.4731757964855334	0.9726338472026507	0.9721047589212949	0.023574712128072134	0.6275539997133744	1.0	0.5219915467150957	0.7734121692346896	0.506620149084313	0.9986800202432214	0.5580275941836831	0.7016938925745628	0.3868095756882616	0.7396088480101616	0.5843642449938101	0.7683133236641837	0.035627899780162675	1.0	0.43331328874297637	0.32206732757495415	0.7941110988377224	0.4558137958602224	0.6929180238071414	0.6053562479469008	0.606965772026307	0.7265063957918099	0.2723199502104084	0.35327894966396917	0.4219244813062413	0.5610838122614071	0.6124929138306447	0.11381506387845951	0.44908890966454196	0.6322933368058946	0.6427488926824481	0.4847322515221965	0.9897654874590961	0.08806807647971376	0.30895642577583604	0.17077151138747773	0.450201023757158
"G3(-/-)"	0.5040022747419887	0.001963512274573803	0.0	0.009332905738411602	0.17454184050150667	0.9384887840208629	0.519274699574382	0.4984803956949396	0.19157209040093753	0.9941867050122188	0.7178391487419128	0.059074583436493626	0.9820875483098093	0.9617871668737961	0.7002100367099133	0.9368770296471892	0.7536250798357513	0.5525037297580835	1.0	0.14870544641360317	0.8113508508221389	1.0	1.0	0.0014535744039784857	0.09918397620670222	0.06907979791668446	0.9879913781389098	0.8021187239438553	0.42136357421405973	0.9693188798887311	0.3959908012913916	0.5407059338389231	0.2734495285033485	0.8986006021933752	0.5046235360507232	0.5183305193531168	0.18710410740436542	0.7994113960081236	0.34572023687573633	0.057633060169227326	0.11530945180251734	0.979161093485328	0.10168543682073987	0.40737158968158294	0.07401479477718852	0.4964682838542944	0.34169585578416567	0.11879537568268721	0.43461938466745265	1.0	0.26606034405393414	0.04975071127943775	1.0	1.0	0.8526824672098513	0.17251670475375763	0.7762342007228157	0.996288709139678	0.7433473510267783	0.4731757677408854	0.9726335680402044	0.9721047590633656	0.023574721393998917	0.6275539985751246	1.0	0.5219915460672908	0.773412169036854	0.5066201490763874	0.9986799115798402	0.5580275942629225	0.7016938868366214	0.38680958967429935	0.7396088480057735	0.5843642449895665	0.7683133237466886	0.03562790871944202	1.0	0.4333133311816388	0.32206732955802103	0.7941110991117288	0.45581379629517665	0.692917933716222	0.605356247946522	0.6069657717680528	0.7265062046854904	0.2723201714620138	0.353278949656813	0.4219244814622429	0.5610838122009912	0.6124928702843053	0.11381506385058307	0.4490887209542593	0.6322933337800857	0.6427489109620086	0.4847322661182306	0.9897654874579284	0.08806807333158992	0.5838568152916938	0.17077181337658293	0.4502000827841989
"G4(-/-)"	0.5040022747403237	0.001963512209006037	0.9821882878768688	0.0	0.1745417878501149	0.9384887822144851	0.5192747079126911	0.4984803886096726	0.1915718711684303	0.9941867054451211	0.7178391534690172	0.05907458352260632	0.9820875922794047	0.9617871705785508	0.7002100367126516	0.9368770301155205	0.7536250786134847	0.5525037331822238	1.0	0.14870544764643584	0.8113508593397141	1.0	1.0	0.0011686290796397638	0.09918397502883214	0.0690801059936343	0.9879913791005451	0.8021187238424248	0.4213635742149507	0.9693188768482969	0.3959908012048339	0.5407059347682296	0.2734494951617894	0.8986006169430755	0.504623536101808	0.5183305193577612	0.1871041075459423	0.7994114556152956	0.34572023493321263	0.05763306002661425	0.11530945155951573	0.9791610939291674	0.10168543515147796	0.4073715876052891	0.07401479477563036	0.4964682870075801	0.34169585181933276	0.11879537563783339	0.434619394800446	1.0	0.2660603446651051	0.04975069707108465	1.0	1.0	0.8526824629657459	0.17251672734222884	0.7762342165169851	0.9962887079345824	0.7433473550178105	0.4731757964643954	0.9727209488586274	0.9721047589213463	0.023574712133070073	0.6275539997126929	1.0	0.5219915467148057	0.7734121692346438	0.5066201490843122	0.9986800200761383	0.558027594183923	0.7016938925730958	0.3868095756981449	0.7396088480101614	0.5843642449909412	0.7683133236642075	0.03562789978758344	1.0	0.43331328877950087	0.32206732757610357	0.7941110988377853	0.455813795860255	0.6929180237605053	0.6053562479469008	0.6069657720262327	0.7265063952647929	0.2723199506140813	0.3532789496639688	0.42192448130635607	0.5610838122613973	0.6124929137445431	0.11381506387845157	0.44908890947642316	0.632293336803519	0.642748892703168	0.48473225153583344	0.9897654874590961	0.08806807647742154	0.583856815284986	0.17077151211649602	0.450201021161391
"G5(-/-)"	0.5040022747403236	0.0019635122089912394	0.9821882878820744	0.009332902372138116	0.0	0.938488782212898	0.5192747079167648	0.49848038860384214	0.1915718705405222	0.9941867054452331	0.7178391534689683	0.05907458352263337	0.9820875923329295	0.9617871705816544	0.7002100367126518	0.9368770301157268	0.7536250786112377	0.5525037331849583	1.0	0.14870544764683463	0.8113508593463327	1.0	1.0	0.0014535744742947612	0.09918397502753501	0.3217045766324471	0.9879913791008311	0.8021187238423969	0.4213635742149507	0.9693188768458949	0.39599080120481367	0.5407059347686862	0.27344949513444916	0.8986006169532468	0.5046235361018141	0.5183305193577615	0.18710410758057938	0.7994114557354992	0.34572023493116855	0.05763306002658138	0.1153094515596832	0.9791610939293388	0.10168543515015019	0.40737158760439635	0.07401479477562987	0.496468287009536	0.3416958518133702	0.11879537563782265	0.43461939481115364	1.0	0.2660603446652468	0.049750697052507065	1.0	1.0	0.8526824629642327	9.961615149310732E-4	0.776234216531378	0.9962887079333088	0.7433473550216348	0.4731757964891164	0.9726338473803718	0.9721047589212883	0.023574712127296144	0.627553999713485	1.0	0.5219915467151381	0.7734121692346938	0.506620149084313	0.9986800202803724	0.558027594183628	0.7016938925747237	0.3868095756865764	0.7396088480101616	0.5843642449909412	0.7683133236641813	0.035627899778866094	1.0	0.43331328873630376	0.32206732757394835	0.7941110988377158	0.455813795860223	0.6929180238140605	0.6053562479469008	0.6069657720263157	0.7265063959378625	0.27231995011518956	0.35327894966396917	0.4219244813062215	0.5610838122614075	0.6124929138517683	0.11381506387846044	0.4490889097004524	0.6322933368063203	0.6427488926783451	0.48473225151910654	0.9897654874590961	0.0880680764801034	0.30895560581218884	0.17077151119425374	0.45020102447652177
"G6(-/-)"	0.5040022747403055	0.001963512286859135	0.9824452469513655	0.008192181396703871	0.17453659881156697	0.0	0.5192747079167648	0.49848038860384264	0.1915718716406029	0.9944582922698874	0.717839142939013	0.05907458352344549	0.9999999793835553	0.9632316498771009	0.40043549390473643	0.9368140679615524	0.7536250158990205	0.5525038291653968	1.0	0.14870544764683463	0.2863419836080229	1.0	1.0	0.001324888373226467	0.09918397500295925	0.06908090374681895	0.988038739157522	0.8803508924697118	0.42171264118901236	0.9693188768458949	0.39599048318726215	0.5407059347686862	0.27344949513445105	0.8986006169533899	0.5046248416119068	0.5183305193577615	0.00848173500690791	0.794835569128698	0.34572023493116855	0.05671346918349112	0.1153094515596832	0.9791610939293388	0.10168543515015027	0.4073713757494872	0.07401479477563554	0.496468287009536	0.34169585181337103	0.11879537563782265	0.4346193948111527	1.0	0.26606034466530337	0.050732017517143076	1.0	1.0	0.8526824629642327	0.17251672139181393	0.7760978134955338	0.9962887079333088	0.7433473550216347	0.4731757964891148	0.49184220920227234	0.9721047589212883	0.02357471212729644	0.6275539997134852	1.0	0.5219915467151381	0.7734121692346876	0.506620149084313	0.9986800186959273	0.5580275942751151	0.701693892574738	0.3868095756865772	0.7396088480101616	0.5843707107341465	0.7683133236641813	0.03562789985683234	1.0	0.4333132887363078	0.32206882083851884	0.79415647719872	0.455813795860223	0.6929180238141575	0.6053562479469008	0.6069657720263157	0.7521328324978496	0.27231995011531673	0.35327894966396917	0.4219244813062215	0.5610838122614075	0.6124942523548395	0.11381506387846044	0.5576491634194658	0.6322658273860859	0.2246471929312448	0.48445827639768413	0.9897654874590961	0.0880680764801032	0.5838569814076109	0.14664280463126908	0.4941707427499443
"G7(-/-)"	0.504002274742191	0.33549722991941405	0.9732931009495317	0.012970349958517946	0.11228343675094392	0.9384887822128982	0.0	0.49848038860384325	0.19157187054102492	0.8451177859659456	0.7178391534689686	0.05907458352263337	0.6048721943835229	0.8959687538754981	0.7002100367126518	0.9368770301156387	0.753625078611238	0.5524990815757098	1.0	0.14870544764683463	0.811350822473364	1.0	1.0	0.004391864780069855	0.05472896758191069	0.0861925510284057	0.9879913791008311	0.8021187238423969	0.4213635742149507	0.9693188768458951	0.39599080120481367	0.5407059347686862	0.273449495134454	0.8986006169462913	0.504563100488588	0.5183305193577615	0.1871041076333656	0.7994114557354377	0.3457202349311687	0.05763306002658138	0.11530945155968317	0.9791610939293388	0.10168543515015041	0.40737158760439635	0.07401479477562987	0.4964682870095358	0.34169585181337236	0.11879537563782265	0.4346193948111512	1.0	0.2660603446652468	0.049750697052512546	1.0	1.0	0.8526824629642327	0.17226914658182035	0.7761767989914571	0.9962887079333088	0.7433473550216343	0.4731757964891123	0.9725019333390699	0.9721047589212883	0.023574712127296893	0.627553999713485	1.0	0.5219915467151381	0.7734121692346938	0.506620149084313	0.9986800202802745	0.558027594183628	0.7016938925747237	0.38680957568657837	0.7396088480101616	0.5840510646084225	0.7683133236641813	0.03562789977886778	1.0	0.43331328873631386	0.3219796688015938	0.7941110988377158	0.455813795860223	0.6929180238140551	0.6053562479469008	0.6069657720263157	0.7265066340167702	0.27231995011548027	0.35327894966396917	0.4219244813062215	0.5610838122614075	0.6125002064293601	0.11381506387846044	0.4490889097003897	0.6322933368111872	0.6427488926783524	0.48473225099167694	0.9897654874590961	0.08806807648010295	0.5838597533282546	0.17077151119508577	0.45020102447316057
"G8(-/-)"	0.5040022747403236	0.008186098960582604	0.9821882842152783	0.5540082059230362	0.14636434523127215	0.7652275352923343	0.5192747079167648	0.0	0.4321472224013703	0.994186607413083	0.44325718362090066	0.11796993482282409	0.9820873412884462	0.961787149775705	0.7002096178627808	0.9368770244247214	0.5948473740804063	0.5525037331835776	1.0	0.14870544764683463	0.808990377282566	1.0	1.0	0.512375181779198	0.09977978462923515	0.34200063725750507	0.9879913803632516	0.8021187818680712	0.23569186763501232	0.9693188768458949	0.3959908011963355	0.5407059347686862	0.27344949513445105	0.8986006169532464	0.504623536083013	0.5183305193577615	0.1871018549212608	0.7994114550711505	0.08219918004543346	0.05763305971317827	0.1306590316501313	0.9791610939293388	0.10168543515015027	0.4073715875987486	0.07401479477562987	0.496468287009536	0.34169585181337103	0.11879537563782265	0.4346193948111527	1.0	0.6164796008943143	0.04804714460449686	1.0	1.0	0.8526824629642327	0.6601623777621778	0.7762342164556055	0.030797661124078907	0.9978832173647265	0.4731757964891148	0.7569194490708525	0.9721047589212883	0.02357471212729644	0.6274409692656315	1.0	0.5219915467151381	0.5772952699465821	0.506620149084313	0.9986800202802877	0.6433732568852425	0.5842028415581927	0.10341663184074347	0.7396088480101616	0.5843642448976729	0.7683133236641813	0.09024635554368685	1.0	0.64791424956447	0.3220673275522997	0.7941110988730867	0.9235925922741166	0.8086526861745738	0.6053562479469008	0.6069657720263157	0.7269346328427557	0.4594818064103296	0.35327894966396917	0.4219244813062215	0.5610838122614075	0.6124929139641644	0.11381506387846044	0.6444713029038682	0.6322954991405391	0.6424529815967864	0.48473164842967065	0.9897654874590961	0.5187189307478117	0.5838587186949189	0.12874554299022467	0.4502070633985991
"G9(-/-)"	0.5040022747403237	0.0019635122089914966	0.9821882878816656	0.009332902372308487	0.17633548916732858	0.938488782213028	0.5192747079164897	0.49848038860431426	0.0	0.9941867054452278	0.7178391534690804	0.05907458352263182	0.9820875923278787	0.9617871705813983	0.7002100367126518	0.9368770301157135	0.75362507861145	0.5525037331847357	1.0	0.1487054476468119	0.8113508593458125	1.0	1.0	0.0014535744742895874	0.09918397502765271	0.06880915904448083	0.9879913791008159	0.8021187238423979	0.4213635742149507	0.9693188768460885	0.39599080120481445	0.5407059347686551	0.27344949513666517	0.898600616952465	0.5046235361018141	0.5183305193577615	0.1871041075805756	0.7994114557220755	0.3457202349313417	0.05763306002658307	0.1153094515596613	0.9791610939293287	0.10168543515025724	0.40737158760445347	0.07401479477562987	0.4964682870093913	0.3416958518139771	0.11879537563782316	0.43461939481019124	1.0	0.26606034466523804	0.0497506970542573	1.0	1.0	0.8526824629643213	0.17251869751780882	0.7762342165301518	0.996288707933415	0.7433473550213154	0.47317579648711156	0.972633847268859	0.9721047589212916	0.02357471212772077	0.6275539997134238	1.0	0.5219915467151156	0.773412169234692	0.506620149084313	0.998680020258105	0.5580275941836607	0.7016938925746447	0.3868095756875211	0.7396088480101615	0.5843642449909412	0.7683133236641825	0.03562789977959681	1.0	0.4333132887401132	0.3220673275741438	0.794111098837719	0.45581379586022197	0.6929180238103276	0.6053562479469008	0.6069657720263115	0.7265063958455418	0.2723199501730838	0.35327894966396917	0.42192448130623256	0.5610838122614075	0.61249291383886	0.11381506387845998	0.44908890967972953	0.6322933368060785	0.6427488926807337	0.48473225152098737	0.9897654874590961	0.0880680764798852	0.5838569334486433	0.17077151131522078	0.4502010240218003
