"strain"	"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"	"G11"	"G12"	"G13"	"G14"	"G15"	"G16"	"G17"	"G18"	"G19"	"G20"	"G21"	"G22"	"G23"	"G24"	"G25"	"G26"	"G27"	"G28"	"G29"	"G30"	"G31"	"G32"	"G33"	"G34"	"G35"	"G36"	"G37"	"G38"	"G39"	"G40"	"G41"	"G42"	"G43"	"G44"	"G45"	"G46"	"G47"	"G48"	"G49"	"G50"	"G51"	"G52"	"G53"	"G54"	"G55"	"G56"	"G57"	"G58"	"G59"	"G60"	"G61"	"G62"	"G63"	"G64"	"G65"	"G66"	"G67"	"G68"	"G69"	"G70"	"G71"	"G72"	"G73"	"G74"	"G75"	"G76"	"G77"	"G78"	"G79"	"G80"	"G81"	"G82"	"G83"	"G84"	"G85"	"G86"	"G87"	"G88"	"G89"	"G90"	"G91"	"G92"	"G93"	"G94"	"G95"	"G96"	"G97"	"G98"	"G99"	"G100"
"wt"	0.01697759048343961	0.9989980391924703	1.0	0.1310011517597157	0.4133820853624239	0.18002092294358907	0.7777040572178876	0.5024601084280503	1.0	0.7621402253046607	0.5001227894987286	0.4850066741632421	0.9404582471089503	0.44365898523125713	0.5036590440705104	0.10638107368728211	0.9999699896540679	0.5292992342934896	0.9999999147910871	0.6748934635007117	0.8357478630361853	0.05180224572002293	0.07783090756888204	0.6220303376352851	0.07166316423391646	0.6418604697388742	0.8436757886643158	0.45528812872460084	0.6638331769190804	1.0	0.5988519440532697	0.5263545932776514	0.15057333638498827	0.029178352335843805	0.7298104157925085	0.048339877848200236	0.07137409746326712	0.7380743110397125	0.9581406988483646	1.0	0.2596474627789577	0.7717176772887258	0.99879938349378	0.29770040018294225	0.9321877481856453	0.8953187508910735	0.12888898201426868	0.6181264282537856	0.7764179578407959	0.9045765793118877	0.9467997242558969	0.26312878021598085	0.9980177756146987	1.0	1.0	0.46661692964319795	0.9930371156041606	0.19471184092175056	0.1284502224635015	0.5618181748302155	0.02496467826381799	0.8128692354333388	0.6228426349168797	0.5243771141420303	0.9139522371290936	0.5774912637701641	0.7780393752435838	0.012105950363230004	0.9999976711689157	0.4155291150325706	0.30816828044738825	1.0	0.5316158565679583	0.5805325669345152	1.0	0.8853507944332075	0.6229249592473153	0.6590700029527069	0.46581235726465814	0.5064546629546856	0.17083966437697495	0.6065311038994832	0.5052513096916643	0.5334282179771215	0.5010568297203941	0.6409872628786629	0.8930207585032873	0.12488679916600254	0.5858554026357862	0.043277951429513184	0.9999671735066289	0.6523610449279778	0.19630533847397402	0.7243635954570501	0.7918632271974441	0.8811860363472312	0.3724211988040232	0.5153811977878336	0.14218921314884347	0.983549414048983
"G1(+/-)"	0.008488794508652097	0.99899803919247	1.0	0.10623161482835251	0.4133820853173028	0.33396757439710156	0.8341443102727695	0.5024601076846481	1.0	0.7907405846954138	0.5001227894987283	0.48756697776298236	0.940890619038589	0.4436589863773856	0.5036590465808706	0.10638107344192906	0.9999699896540679	0.5292992091942095	0.9999999148187775	0.6748934601785319	0.8357478639365098	0.05180224572002293	0.07783090902847319	0.6220303373486057	0.07166316338279964	0.6418604543588583	0.843675623196054	0.4552881277568516	0.6638331738601326	1.0	0.5988519440591488	0.5263545932776464	0.15057333501086959	0.02917835065854722	0.7298103943615685	0.048339878459827755	0.07137409451367686	0.7380743112795625	0.9581406986539911	1.0	0.25964746281583806	0.7717176781379009	0.9987993835605972	0.2977003865433384	0.9321876746407073	0.8953187551827229	0.12888898320726025	0.6181264798995848	0.7764179592132154	0.9045765796148373	0.94679973275401	0.26312879422194907	0.9980177756154157	1.0	1.0	0.4666169296433472	0.9930371156101052	0.1947121506475092	0.1284502210551182	0.5618181747826773	0.024964688943285684	0.8128693101884332	0.6228426338313452	0.5243771141420109	0.9139522371293479	0.5774911826014536	0.7780393752972745	0.012105952069972866	0.9999976711693565	0.41552941224897944	0.3081682803828407	1.0	0.5316158563788768	0.5805325870165852	1.0	0.8853507889862631	0.6229249580062931	0.6590699739679	0.465812357328852	0.5064546667580512	0.17083966115749913	0.6065307171087908	0.5052513099043581	0.5334282180997925	0.501056830915004	0.6409872566822135	0.8930207752975989	0.12488679757382735	0.5858554026553343	0.04327795139689097	0.9999671833238075	0.652361037974209	0.19630533842748218	0.7243636267864131	0.7918632285825584	0.8811860019591312	0.37242119880394364	0.5153811985496534	0.1421892286402937	0.9835494216667982
"G2(+/-)"	0.02075387384433776	0.499499019596235	1.0	0.14145226871069735	0.4133820853173028	0.14323630223447803	0.7559891144428567	0.5024601076846478	1.0	0.7516505142328821	0.5001227894987283	0.48401228743955155	0.9402891410752015	0.44365898637738665	0.5036590465808727	0.10638107344192886	0.9999699896540679	0.5292992091941157	0.9999999148187775	0.6748934601785312	0.83574786393651	0.05180224572002293	0.07783090902847362	0.6220303373486057	0.07166316338279939	0.6418604543587407	0.8436756231953877	0.4552881277568503	0.663833173860131	1.0	0.5988519440591488	0.5263545932776464	0.15057333501086917	0.02917835065854786	0.7298103943615589	0.048339878459828796	0.07137409451367621	0.7380743112795625	0.9581406986539908	1.0	0.25964746281583806	0.771717678137901	0.9987993835605972	0.29770038654333547	0.9321876746406728	0.8953187551827315	0.1288889832072605	0.6181264798996535	0.7764179592132157	0.9045765796148373	0.9467997327540155	0.26312879422196267	0.9980177756154157	1.0	1.0	0.4666169296433472	0.9930371156101052	0.19471215064945505	0.12845022105511794	0.5618181747826773	0.024964688943357443	0.8128693101884642	0.6228426338313434	0.5243771141420109	0.9139522371293479	0.5774911826008561	0.7780393752972745	0.012105952069973492	0.9999976711693565	0.41552941224920903	0.3081682803828407	1.0	0.5316158563788767	0.5805325870165908	1.0	0.8853507889862534	0.6229249580062923	0.659069973967808	0.465812357328852	0.5064546667580562	0.17083966115749488	0.6065307171065523	0.5052513099043583	0.5334282180997925	0.5010568309150045	0.6409872566822091	0.8930207752976601	0.12488679757382631	0.5858554026553344	0.043277951396890876	0.9999671833238271	0.6523610379741446	0.19630533842748216	0.7243636267866483	0.7918632285825605	0.8811860019588149	0.37242119880394364	0.5153811985496536	0.14218922864029795	0.9835494216668065
"G3(+/-)"	0.016990324538060816	0.9903269605484952	0.5	0.13103732668562443	0.41338208531730375	0.17987197045638997	0.7776269123518167	0.5024601076847404	1.0	0.762102824277162	0.5001227894987286	0.4850033835341572	0.9404578395377021	0.44365898637714213	0.5036590465803374	0.10638107344198044	0.9999699896540679	0.529299209209172	0.999999914818777	0.6748934601788668	0.8357478639364199	0.05180224572002293	0.07783090902832389	0.6220303373486306	0.0716631633828849	0.6418604543741576	0.8436756233009868	0.4552881277571536	0.6638331738606269	1.0	0.5988519440591488	0.5263545932776464	0.150573335011018	0.029178350658541293	0.7298103943646038	0.04833987845960995	0.07137409451393747	0.7380743112795293	0.9581406986540539	1.0	0.2596474628158346	0.7717176781378449	0.9987993835605955	0.29770038654460224	0.932187674650169	0.8953187551812288	0.12888898320714	0.6181264798846071	0.7764179592131216	0.9045765796148065	0.9467997327525346	0.26312879421893337	0.9980177756154155	1.0	1.0	0.4666169296433472	0.9930371156101051	0.1947121503755506	0.12845022105523698	0.5618181747826808	0.024964688933500605	0.8128693101782251	0.6228426338316929	0.5243771141420109	0.9139522371293479	0.5774911826794666	0.7780393752972724	0.012105952069759477	0.9999976711693565	0.4155294121870351	0.3081682803828445	1.0	0.5316158563788991	0.5805325870145118	1.0	0.8853507889882487	0.6229249580065437	0.6590699739835247	0.46581235732884746	0.5064546667569969	0.1708396611584252	0.606530717424571	0.5052513099043211	0.5334282180997872	0.5010568309148214	0.6409872566834344	0.8930207752879874	0.1248867975741197	0.5858554026553237	0.043277951396907356	0.9999671833200541	0.6523610379828507	0.1963053384274883	0.7243636267557629	0.7918632285821243	0.8811860020002013	0.37242119880394364	0.5153811985495586	0.14218922863874087	0.9835494216648483
"G4(+/-)"	0.016977589017324754	0.99899803919247	1.0	0.06550055222561416	0.4133820853173028	0.8052067027333474	0.9294771867162769	0.502460107684652	1.0	0.8527116878007283	0.5001227894987283	0.49244546576555015	0.9417000666949419	0.4436589863773739	0.5036590465808445	0.10638107344193155	0.9999699896540679	0.5292992091951881	0.9999999148187775	0.6748934601785453	0.8357478639365065	0.05180224572002293	0.07783090902846738	0.6220303373486065	0.07166316338280293	0.6418604543600043	0.8436756232029757	0.4552881277568678	0.6638331738601535	1.0	0.5988519440591488	0.5263545932776464	0.1505733350108751	0.02917835065854197	0.7298103943616919	0.048339878459815994	0.07137409451368594	0.738074311279561	0.9581406986539944	1.0	0.259647462815838	0.7717176781378993	0.9987993835605972	0.2977003865433828	0.93218767464113	0.8953187551826313	0.12888898320725586	0.6181264798987911	0.7764179592132124	0.9045765796148362	0.9467997327539431	0.2631287942217931	0.9980177756154157	1.0	1.0	0.4666169296433472	0.9930371156101052	0.1947121506280639	0.12845022105512247	0.5618181747826773	0.024964688942574594	0.8128693101880206	0.6228426338313644	0.5243771141420109	0.9139522371293479	0.5774911826072865	0.7780393752972745	0.012105952069964468	0.9999976711693565	0.41552941224612666	0.3081682803828407	1.0	0.5316158563788778	0.580532587016507	1.0	0.8853507889863725	0.6229249580063051	0.6590699739688798	0.4658123573288519	0.5064546667579953	0.17083966115754817	0.606530717131217	0.5052513099043563	0.5334282180997925	0.5010568309149961	0.6409872566822689	0.8930207752969647	0.12488679757384065	0.5858554026553335	0.04327795139689189	0.9999671833235917	0.6523610379748457	0.1963053384274824	0.7243636267841191	0.791863228582534	0.8811860019622211	0.37242119880394364	0.5153811985496495	0.1421892286402357	0.9835494216666991
"G5(+/-)"	0.016977589017305377	0.99899803919247	1.0	0.16795795980193035	0.2066910426586514	0.09008007283033698	0.7076927207202532	0.5024601076846483	1.0	0.7284488188868617	0.5001227894987283	0.4816970102914748	0.939891833090005	0.443658986377385	0.5036590465808691	0.1063810734419292	0.9999699896540679	0.5292992091942704	0.9999999148187775	0.6748934601785327	0.8357478639365097	0.05180224572002293	0.0778309090284729	0.6220303373486057	0.07166316338279981	0.6418604543589332	0.8436756231964861	0.4552881277568526	0.6638331738601337	1.0	0.5988519440591488	0.5263545932776464	0.1505733350108699	0.029178350658546827	0.7298103943615749	0.04833987845982707	0.07137409451367731	0.7380743112795624	0.9581406986539913	1.0	0.25964746281583806	0.7717176781379008	0.9987993835605972	0.29770038654334063	0.9321876746407306	0.8953187551827173	0.12888898320726	0.6181264798995392	0.7764179592132153	0.9045765796148372	0.9467997327540064	0.26312879422194013	0.9980177756154158	1.0	1.0	0.4666169296433472	0.9930371156101052	0.19471215064625982	0.12845022105511844	0.5618181747826773	0.02496468894323972	0.8128693101884118	0.6228426338313463	0.5243771141420109	0.9139522371293479	0.577491182601835	0.7780393752972745	0.012105952069972432	0.9999976711693565	0.4155294122488239	0.3081682803828407	1.0	0.5316158563788768	0.5805325870165812	1.0	0.8853507889862694	0.6229249580062938	0.65906997396796	0.465812357328852	0.506454666758048	0.17083966115750193	0.6065307171102291	0.505251309904358	0.5334282180997925	0.5010568309150035	0.6409872566822166	0.8930207752975595	0.12488679757382808	0.5858554026553342	0.04327795139689102	0.9999671833237946	0.6523610379742503	0.19630533842748218	0.724363626786263	0.791863228582557	0.8811860019593333	0.37242119880394364	0.5153811985496531	0.1421892286402908	0.9835494216667925
"G6(+/-)"	0.016977590221214103	0.9989980391924702	1.0	0.13100114333035046	0.4133820853524249	0.0900105185315036	0.7777041194983362	0.5024601082848855	1.0	0.7621402729892055	0.5001227894987286	0.48500670246860406	0.9404582718344515	0.44365898544003485	0.5036590445277649	0.10638107364237813	0.9999699896540679	0.529299230236772	0.9999999147973329	0.6748934628479513	0.8357478632132491	0.05180224572002293	0.07783090785467349	0.6220303375786784	0.07166316406647119	0.6418604674321726	0.843675762300144	0.4552881285570139	0.6638331763562036	1.0	0.5988519440546421	0.5263545932776499	0.15057333612122803	0.029178351995518468	0.7298104118144519	0.048339877950154285	0.07137409688411646	0.7380743110859433	0.9581406988150436	1.0	0.2596474627861055	0.7717176774624734	0.9987993835083454	0.29770039752474264	0.9321877341303418	0.8953187516442423	0.1288889822451239	0.6181264373311516	0.7764179581199472	0.9045765793713515	0.9467997258324315	0.26312878279096247	0.9980177756148311	1.0	1.0	0.466616929643237	0.9930371156055804	0.19471188786838098	0.12845022218376706	0.5618181748208335	0.024964679879078997	0.8128692494566209	0.6228426347276579	0.5243771141420261	0.9139522371291555	0.5774912514593354	0.7780393752548636	0.01210595068534754	0.9999976711690027	0.41552916819757885	0.30816828043408595	1.0	0.5316158565325184	0.5805325708211728	1.0	0.8853507935121714	0.6229249590215938	0.6590699982494297	0.46581235727748127	0.5064546636307654	0.17083966381009863	0.6065310441066274	0.5052513097304717	0.5334282180030333	0.5010568299456545	0.6409872617737188	0.8930207612730249	0.12488679887287328	0.5858554026389362	0.04327795142456492	0.9999671751807564	0.6523610439891656	0.19630533846495438	0.7243636001807883	0.7918632274433646	0.881186031492979	0.37242119880400304	0.5153811979344931	0.14218921615526695	0.9835494154043601
"G7(+/-)"	0.016977590221214103	0.9989980391924702	1.0	0.13100114333035046	0.4133820853524249	0.1800210370630072	0.3888520597491681	0.5024601082848855	1.0	0.7621402729892055	0.5001227894987286	0.48500670246860406	0.9404582718344515	0.44365898544003485	0.5036590445277649	0.10638107364237813	0.9999699896540679	0.529299230236772	0.9999999147973329	0.6748934628479513	0.8357478632132491	0.05180224572002293	0.07783090785467349	0.6220303375786784	0.07166316406647119	0.6418604674321726	0.843675762300144	0.4552881285570139	0.6638331763562036	1.0	0.5988519440546421	0.5263545932776499	0.15057333612122803	0.029178351995518468	0.7298104118144519	0.048339877950154285	0.07137409688411646	0.7380743110859433	0.9581406988150436	1.0	0.2596474627861055	0.7717176774624734	0.9987993835083454	0.29770039752474264	0.9321877341303418	0.8953187516442423	0.1288889822451239	0.6181264373311516	0.7764179581199472	0.9045765793713515	0.9467997258324315	0.26312878279096247	0.9980177756148311	1.0	1.0	0.466616929643237	0.9930371156055804	0.19471188786838098	0.12845022218376706	0.5618181748208335	0.024964679879078997	0.8128692494566209	0.6228426347276579	0.5243771141420261	0.9139522371291555	0.5774912514593354	0.7780393752548636	0.01210595068534754	0.9999976711690027	0.41552916819757885	0.30816828043408595	1.0	0.5316158565325184	0.5805325708211728	1.0	0.8853507935121714	0.6229249590215938	0.6590699982494297	0.46581235727748127	0.5064546636307654	0.17083966381009863	0.6065310441066274	0.5052513097304717	0.5334282180030333	0.5010568299456545	0.6409872617737188	0.8930207612730249	0.12488679887287328	0.5858554026389362	0.04327795142456492	0.9999671751807564	0.6523610439891656	0.19630533846495438	0.7243636001807883	0.7918632274433646	0.881186031492979	0.37242119880400304	0.5153811979344931	0.14218921615526695	0.9835494154043601
"G8(+/-)"	0.016977589017303212	0.99899803919247	1.0	0.09519982083479928	0.4133820853173028	0.4434139889364864	0.860652118676851	0.25123005384232394	1.0	0.8054644548438482	0.5001227894987283	0.4888043913884889	0.9410977043825023	0.4436589863773862	0.5036590465808717	0.10638107344192894	0.9999699896540679	0.5292992091941584	0.9999999148187775	0.6748934601785316	0.8357478639365099	0.05180224572002293	0.07783090902847344	0.6220303373486057	0.0716631633827995	0.6418604543587947	0.8436756231956917	0.4552881277568509	0.6638331738601317	1.0	0.5988519440591488	0.5263545932776464	0.15057333501086934	0.02917835065854757	0.7298103943615631	0.04833987845982832	0.0713740945136765	0.7380743112795625	0.9581406986539909	1.0	0.25964746281583806	0.771717678137901	0.9987993835605972	0.29770038654333675	0.9321876746406883	0.8953187551827275	0.12888898320726042	0.6181264798996224	0.7764179592132155	0.9045765796148373	0.9467997327540131	0.26312879422195656	0.9980177756154157	1.0	1.0	0.4666169296433472	0.9930371156101052	0.19471215064856423	0.12845022105511802	0.5618181747826773	0.024964688943324567	0.8128693101884503	0.6228426338313443	0.5243771141420109	0.9139522371293479	0.5774911826011303	0.7780393752972745	0.012105952069973213	0.9999976711693565	0.415529412249106	0.3081682803828407	1.0	0.5316158563788768	0.5805325870165883	1.0	0.8853507889862576	0.6229249580062928	0.6590699739678498	0.465812357328852	0.5064546667580538	0.1708396611574968	0.6065307171075769	0.5052513099043582	0.5334282180997925	0.5010568309150043	0.640987256682211	0.8930207752976322	0.12488679757382677	0.5858554026553344	0.04327795139689092	0.9999671833238182	0.6523610379741741	0.19630533842748216	0.7243636267865403	0.7918632285825595	0.8811860019589599	0.37242119880394364	0.5153811985496535	0.14218922864029607	0.9835494216668027
"G9(+/-)"	0.016977589017305377	0.99899803919247	1.0	0.1662637219734026	0.4133820853173028	0.09233097974277504	0.7104849257888233	0.503234264250322	0.5	0.7298021548964367	0.5003054355409808	0.4818366145071827	0.9399159137489699	0.443658986377385	0.5036590465808691	0.1063810734419292	0.9999699896540679	0.5292992091942704	0.9999999148187775	0.6748934601785327	0.8357478639365097	0.05180224572002293	0.0778309090284729	0.6220303373486057	0.07166316338279981	0.6418604543589332	0.8436756231964861	0.4552881277568526	0.6638331738601337	1.0	0.5988519440591488	0.5263545932776464	0.1505733350108699	0.029178350658546827	0.7298103943615749	0.04833987845982707	0.07137409451367731	0.7380743112795624	0.9581406986539913	1.0	0.25964746281583806	0.7717176781379008	0.9987993835605972	0.29770038654334063	0.9321876746407306	0.8953187551827173	0.12888898320726	0.6181264798995392	0.7764179592132153	0.9045765796148372	0.9467997327540064	0.26312879422194013	0.9980177756154158	1.0	1.0	0.4666169296433472	0.9930371156101052	0.19471215064625982	0.12845022105511844	0.5618181747826773	0.02496468894323972	0.8128693101884118	0.6228426338313463	0.5243771141420109	0.9139522371293479	0.577491182601835	0.7780393752972745	0.012105952069972432	0.9999976711693565	0.4155294122488239	0.3081682803828407	1.0	0.5316158563788768	0.5805325870165812	1.0	0.8853507889862694	0.6229249580062938	0.65906997396796	0.465812357328852	0.506454666758048	0.17083966115750193	0.6065307171102291	0.505251309904358	0.5334282180997925	0.5010568309150035	0.6409872566822166	0.8930207752975595	0.12488679757382808	0.5858554026553342	0.04327795139689102	0.9999671833237946	0.6523610379742503	0.19630533842748218	0.724363626786263	0.791863228582557	0.8811860019593333	0.37242119880394364	0.5153811985496531	0.1421892286402908	0.9835494216667925
