,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15,G16,G17,G18,G19,G20,G21,G22,G23,G24,G25,G26,G27,G28,G29,G30,G31,G32,G33,G34,G35,G36,G37,G38,G39,G40,G41,G42,G43,G44,G45,G46,G47,G48,G49,G50,G51,G52,G53,G54,G55,G56,G57,G58,G59,G60,G61,G62,G63,G64,G65,G66,G67,G68,G69,G70,G71,G72,G73,G74,G75,G76,G77,G78,G79,G80,G81,G82,G83,G84,G85,G86,G87,G88,G89,G90,G91,G92,G93,G94,G95,G96,G97,G98,G99
S1,5.73073696103375,8.44329735757644,1.45548205644474,0.807261391495619,3.95557296295378,3.24932608621823,6.24906705534599,3.92865431059662,3.26168478682751,5.20471868050987,0.969345457735692,4.36111882370894,4.90886479324999,2.53495715642751,6.10243626908824,2.20281542491335,4.59427530777226,0.882755972140472,3.67788425209517,4.27217770772759,4.69966709979545,4.3211710095123,2.73006673633394,4.71439337622484,6.49521430221733,3.85555120576116,5.71169170675312,3.88130054796314,5.69722875724786,2.99226976764631,4.00914373964888,4.51143333103551,2.53873859459288,5.09184284339514,2.44335165620547,5.63262674843612,2.54707967536219,1.40304735312728,3.98564303085609,3.64213975288509,3.10469174494473,2.78388758772695,6.48640346597276,6.49991516093526,1.00875205186451,5.7016875414405,3.52884877204703,10.2535306591933,2.65411697734721,6.02000650897675,3.76954623988959,5.47502386854162,8.6467972294838,10.9852396727122,12.0108942533186,6.74222959707868,0.46545946144337,4.37640455543629,1.0921301226162,4.03165033611303,12.0012699803818,8.50769611125837,1.05198152640348,12.1049298050748,11.5575172841316,2.13333455682296,6.17256481633216,1.11135254056907,4.63674189245685,5.79410659830461,10.7860757108355,10.1899210220322,7.82922626172303,11.6872381111561,0.683260646564116,8.36692506562321,4.21562000978943,13.2317706110059,7.15701505501864,3.8015944455171,10.1484408732178,7.98406900660365,4.55878811133562,4.95667664139315,1.07831633994453,3.91968937870279,9.41210483849504,2.16095923288536,7.94326653463592,1.14332983146718,3.41808452578655,7.19909262411037,2.62618996730926,0.813073663802837,3.62995347155699,4.98312725488588,4.44539265559074,3.34610060860942,11.0332074465044,4.502577375977
S2,7.45999852166546,6.66513206447443,3.56211902532615,3.15574991787678,4.87036299618627,4.13189527156395,3.04439409974903,3.82715878975104,1.81528808911249,1.63546246025065,4.80794507565551,3.81923067801839,6.94656382900352,2.33569886948461,7.59735116724192,0.0657171041750609,7.62774475334856,0.928595915286233,3.30934136873763,4.17588910065161,8.53052813929338,8.50453502990183,4.53179847095231,3.25822976902807,1.9901173024714,1.318296730388,7.89574946716443,6.55129840459676,4.77505549271556,7.70460618800886,9.28419920784577,1.96765112736914,4.02349433593481,5.17520372535015,4.1640785605011,3.68064983663233,2.1512009144108,3.88043789877593,0.974699590091673,5.1928198092859,2.86298616155833,6.08895538451201,4.0288567254149,6.79337696346501,1.15383219860068,4.07282096453492,3.93630265252346,8.66716038970456,4.28342697006754,4.76580886621193,2.22518139564528,2.39228834870022,8.46203760343374,10.102507119152,9.58175646319093,9.06267305046535,2.09606859983013,3.71362031219893,1.50094222266476,5.14748334474776,3.64415838287602,14.6300082167061,0.101264458018424,11.2788084380935,6.77247401429235,7.08527927918214,4.95262514828513,0.341062095438735,9.90564940160942,5.47841158717699,11.8640921559674,7.30003191958448,14.0258670490787,15.8683075779948,1.08867730475385,6.92011741505278,3.6678919831355,13.0937831591615,3.59117079877207,4.64125059552117,7.91034532472707,3.38508917084531,2.39895397059451,3.08723169729502,0.677840647090263,3.56895055565706,7.76912884088465,6.29437231702648,11.3840847708601,7.79995779824808,9.85945564795497,4.31360104249623,3.9378985630136,0.579142995310433,7.29479789125642,4.69469570852222,2.18378005988054,0.838533387421102,9.99875453051084,3.19239571510295
S3,3.59269607947524,4.63734169026289,1.28361095383346,1.52497766738565,2.47068375700804,3.7802038394406,3.261235278423,0.241455678610169,0.185232553063053,2.31000395581392,5.52148425093448,4.63040552870032,3.47738781469291,2.65831680130829,5.1407848660926,1.37274974869668,6.27872376992045,0.766813253945894,0.408638625321676,1.96483689636947,6.04574018293626,4.71803304842201,0.854594001937438,2.17746116375578,6.44125185682432,1.0521718654142,3.2450724800713,1.62481761238858,3.34006796112819,5.45421497377383,2.68439827046577,1.82897283359281,5.27801441702684,4.55807844830351,6.71333171188894,3.69867007466065,3.19113040845555,1.47333268061342,7.41306036458502,4.95465190323326,2.45967662668521,2.42047605646184,2.34364310470489,2.37621605630915,4.99360241077792,0,4.62429508765291,6.56886935803092,2.27119385358634,4.57651770959369,1.244837463244,1.60976186117858,9.79084070160768,8.18421938257094,10.8851717263748,10.7247697537584,0.0658349535612977,2.17282026281025,2.44242193886216,5.90015105629562,4.65994032524405,12.5709263639025,0.203582360238958,8.98111191799303,7.15102726658829,6.84253368346992,8.74436625182912,1.4591217809478,8.45766215970373,7.88328226070841,13.4129858976215,11.7124426418382,6.80975425492032,9.77620351280794,0.581234049837374,6.16669054895228,2.47354654717743,15.9488314204254,4.92903923342778,9.57412836255786,6.06296580705257,3.09215317392787,0.542811316832453,8.19804968219784,1.06137745956733,6.0641607839163,9.26574610358826,0.711744990103291,6.73036531234961,2.62173800032205,2.34840278970349,5.50965589218781,2.34032494618091,1.65357277319988,2.34204115440299,4.01016079348927,0.718958291870278,8.79550702728512,10.588206506104,8.48784333556406
S4,7.50180892675266,7.91649685420815,0.296903116272051,0.512402364994605,5.84794538171973,4.90381264066321,3.42372349794019,3.62671403036327,3.57055894938528,2.1131231142926,3.90251452701595,5.7819445618471,4.63419137598781,4.04616089901655,4.79954516429373,1.72697784307322,1.66565051559144,0.797359040190205,2.30205142421268,4.79496715241883,3.60417013593444,5.09163529297311,2.59547751314477,2.78129471073118,6.58321753014912,2.86226351931471,9.96371218490487,1.3274952054077,4.70299158908353,3.47591191619139,4.68653851421377,4.99511588431743,1.5974377329854,7.95203014635351,2.18851688479788,6.3684020218674,3.86607779664943,2.63316002281012,4.46332598533173,7.1033493988188,3.83683582618868,2.82864280638436,5.98833560822691,6.18806492252861,1.23645324788832,3.02314670481534,4.57393073842007,6.83291766385497,2.07255847684229,6.02729364838805,4.059738387343,4.3151127729627,4.94583433564665,10.2323178523483,8.23162980248689,6.69565023781529,1.0074314927357,3.411076732182,1.59600081021954,3.13292279844991,10.6687038454075,11.1776535762707,1.34290824190628,10.6810154522994,7.48917536012102,2.55640427505565,5.25793224854984,0.720354229921556,4.96678533120271,5.36160689316272,10.3464813877246,8.40232547984109,9.05515037716549,15.6624103853978,2.53639151528358,5.15066227885464,7.35453265153011,9.88917765336575,2.84632718796294,2.8809819892323,11.7654429110024,8.47424859057602,4.43210456863609,4.59341890102724,0.706929543493748,3.55241305937293,9.43833152844371,5.10064437423033,6.60528400631649,2.71967431590762,5.76588026804101,5.09793391754433,2.0453438415965,0.0963657792970925,4.21969055253227,7.53262409049934,2.43772894410579,3.29556753256638,9.38496254452339,5.09323031596248
S5,9.2858392052419,6.25239400710628,4.62377503830888,2.43645361129354,5.28763483192809,2.906261907538,3.16368998006921,4.11419380683277,1.68779552150853,1.48014266760309,5.22014214590227,5.05109563667202,6.54491663348392,3.07836995669327,7.93063187262629,0.12284768575302,5.81936486946497,1.38731875126123,2.38024686258595,4.78944137055152,9.21938864790766,9.25840894853422,3.83192828724438,2.62671244271432,4.68221044294906,1.32218185552838,6.65021111195259,4.78894534410793,5.90723687050274,9.134760696309,6.69445797314579,1.64791349545731,4.56156117078163,3.87545245011035,5.59953809575662,2.8058001569024,2.86051937694102,3.96577723334391,1.57906323230639,5.50398054223314,2.92742597293239,6.45122252286072,1.62304967762597,6.99332914284445,0.815900676835734,4.83848712392727,2.87955214102822,9.06392653787369,3.71759833145699,3.59523195424078,1.95430484319482,1.89949370766738,12.7186104643073,7.9622542136086,11.4779581060851,7.48255338428216,1.20561651409428,4.0654416765872,2.3254713584824,5.1881250515507,4.53671072641656,15.3581172728237,0.0932331139521682,10.9582580714214,8.23744519348949,6.35576765955292,7.50144072955726,0,8.84482068413111,7.24823091462296,9.4101577358394,8.31241534939703,11.7521485435245,12.710750617253,0.475259518049041,8.50788200186789,3.22395281403274,15.9808264074313,3.10360950164851,3.19936569350101,7.7147132039064,3.49504760068421,1.41238137657533,4.91654787998066,1.56883575711376,1.80058977730628,8.81438981196341,5.82587650585543,12.5624499882807,8.65776804423441,8.55504062436566,6.18338264920647,4.19169102203595,1.18180243765485,5.01199410184161,4.28566084378919,3.11348721413191,2.0967120898237,11.8246968606558,4.15279547721722
S6,3.51043622514481,3.65760513998158,0.751114965171653,1.74250663612062,2.36305835785679,3.59783922991427,3.20315580447349,0.679661297402904,0.684443147150471,2.24167306679953,4.81522422685185,5.29523422745422,4.35997834522552,2.43097013173881,4.75391114340063,1.29232067229373,5.61772290323139,0.558385679098673,0.091016515006602,2.02489134063427,6.58809800926177,5.08145206416396,1.20641159477091,1.97534638985975,5.89613804157244,1.20486709256489,2.58245576597726,1.8608251526356,3.50545720934971,4.68978352773077,2.35551127085111,2.06389784148974,5.7907620207545,4.88753771287098,6.6457092007386,4.17581145739621,3.35327334407445,1.05521072121135,5.88920268927391,4.55383553475919,2.3278170594109,2.40591993118511,2.56128484209439,2.87211626733198,4.70391938672303,0,5.59796005976228,6.09040605497674,2.25827208978065,5.07755193617671,1.04705798056122,1.2206212107784,10.4327617550678,8.80344092285481,10.3054082443368,10.6112321604353,0,2.23894622056153,2.32450837366127,5.94831061322094,5.05033906107875,13.6461378080295,0.365451946682782,8.88978325597235,7.03158251104783,7.65162280391423,9.22820374542707,1.51944012152538,8.82875894746528,7.68865037619678,13.7204540525747,11.5216953460776,7.49417189737887,11.1785367479645,0.733386915663576,6.60315890144836,3.2902781869514,16.8499605972041,6.16127554947496,9.27564986676534,6.23771234447554,3.0684800677829,0.71136950076496,8.59876977981152,1.09167706373234,5.83601097382917,9.85590955047155,0.682712572236908,6.79456535012047,2.87042625037128,2.50302905218401,6.51159706036289,2.55614869871945,1.57150457389523,2.36069283865881,4.11140983929301,1.09351702704973,8.6825889557424,11.3303623896671,8.62487662033816
S7,6.92354341069286,6.07621690166368,2.62559223092374,2.16635914561918,3.70960007829419,6.49755990095146,1.6050058066918,2.79171822989691,0.166446790922988,0.962683307159703,5.30812091665076,3.72195796855786,7.71211574567836,4.79730141628912,7.97384050124903,0.377280945739769,5.06767463544691,0.603974724873208,4.22113209451232,1.92165518326663,7.89995008131773,8.79440728236731,4.04881669390745,2.39317592170081,4.80425826134875,2.19088935997606,9.40586629198255,4.93445103255334,6.79398842315754,6.96872216564776,8.47353959099222,2.61391406610238,5.1516212847493,3.87664820299158,3.28808128065811,4.7866114582543,2.3414770869551,4.43553515870447,1.38305599226854,7.39575535347679,4.27812649069932,5.36148013234769,6.33961351650239,9.1370170608218,1.12054782294688,4.1634794243786,3.77216954673529,6.73188896865731,4.24749347783242,7.37050446138858,3.97003752910517,2.59246390877146,6.27214085447096,9.11042252676256,9.46147300490949,8.05237538619512,0.580602315615944,2.53819396532561,0.406936300940621,5.45380916070595,4.93151746852184,11.9700548316332,0.171950960835154,11.063368184118,7.73184716989364,7.22168465548357,5.25084480996937,0.957325543229533,8.82375448895004,4.2092749243552,12.2423270208951,6.58339191053911,15.915443547522,15.378946349761,1.6093574805073,9.59501017228149,4.90740744776962,12.1250550372965,4.81738002977902,4.87550686457776,9.75356482269798,4.02410105835955,4.02912351050035,4.78814967477773,0.804900355092485,3.28930606120653,8.37064817730082,7.34314107174038,11.4730683961418,7.76125337529014,8.87525602263418,5.80455066376507,1.2103668749664,0.0715429275919056,8.06206083109831,5.86104072543105,0.492566556632469,1.79582553979196,12.5055720548444,4.78592504987968
S8,6.45051013630751,9.17519539031902,1.90087294472206,0.71213235593021,2.09508695348976,6.56867718890226,2.48065400787473,4.82730031337741,1.34230576420607,0,4.63914013458201,3.77620513439756,4.90654830303914,3.38485778299775,7.82822818367257,2.48549623293438,6.28653335718429,0.763243091000646,2.22439100881199,4.53814054318235,3.08922902842453,8.49499607457445,1.19372000759839,1.60583712580474,7.7770547410647,0.883635181192968,10.9089721711859,3.12594307358296,5.47086139028432,4.87789741829349,4.70767313589758,7.77525843473464,1.38311642022694,7.52911775429404,3.96168213493059,7.40953087766172,2.13909187189755,3.63678706315203,2.47681925188159,8.79568597891078,1.74691866863147,3.46703212363609,5.96425844258856,8.25534477419656,1.433465539464,3.02592163413484,2.4873452035925,5.33358534181215,4.45367285092807,6.68243972217256,3.88200257844127,2.37386673637949,3.87699034300662,8.8466459912215,9.63779416684711,6.78474067899546,0,1.11087017495439,1.61837405598107,2.08886859634175,7.36450901600208,12.7311330885352,1.13966870945221,15.1722305603135,4.43376915322652,3.11799015218198,6.55696840899742,1.19283664986474,6.89891876973777,3.89271789499795,8.8668091271676,6.30825263431936,14.2376489716895,16.8827847048805,2.85828696803116,6.99760866203329,6.3374077276236,5.66024091697011,1.91095295200006,2.48686030375116,10.2806758756486,5.94565587296222,2.59163095645867,5.56589843617709,1.38247612431698,2.86010171746968,5.44740920781811,4.12783445709739,9.07922771763615,5.40000524722406,6.83565108078079,5.05051846028516,2.08885341511432,0.721073555263075,6.97731820541189,7.52858378057761,1.45436321352352,1.17188643956194,11.0708003058051,4.37244109262402
S9,2.53451395047862,4.07714677368017,2.75305613145914,2.41446197843061,4.00222454568241,4.57241184885487,4.25665786355189,1.00845127489266,1.11121005316895,1.28996792656793,3.71800804050825,2.49695197005596,7.15557044816091,4.26433904491071,4.56694203470032,0.554617986883795,5.90106193072275,1.19989702696572,2.86075984157937,1.7418846514882,6.17018890056621,6.95153070662261,3.51692205881624,2.10079431303584,3.56643737323157,2.46839472937315,4.98705019228673,3.54653101071518,6.56853206886649,1.43808944140575,3.35363496796848,0.975691932503281,3.99586727816294,6.87989456916242,6.68543574529222,3.14569322757054,5.8653130470284,1.97791917714665,4.86204390649538,4.61188347086449,2.17723741171461,4.68078940031554,5.15264283980613,3.76251060256983,3.24117593709073,0.764618794634361,2.83537541864642,5.7797964877908,5.07085557148746,3.65832113670968,3.36237539082744,3.10154410837362,12.4199675028618,9.20315454713768,12.8129650228545,9.2366352552342,0.139844744722228,2.17275135131436,1.29666922843825,7.28674600153593,5.57906554018582,14.3724686172213,0.771713002766261,9.8634606935155,7.78500003481285,4.9687351122029,3.95179815668052,0.52428568174257,10.1819008019048,4.35864472591192,14.8501536352127,12.7226677282027,9.31231309618242,15.4234081552086,0.245201485042493,6.98141313088598,2.77247887579449,17.0461667960067,4.04491275130567,8.05481071949491,8.28856402186251,5.00649725594264,0.872896859549323,6.21480667641306,0.649606286278179,1.84462541926922,8.12493943417444,3.07578469405668,7.90859475409793,3.77142142127596,3.01114824525321,6.49648394910527,1.38082239505171,0.397976651134726,3.24811868988628,1.91893093684447,1.51665946782158,5.51308648617124,8.20996291317177,11.4782732545147
S10,5.46275114257433,4.55923390492796,2.06361741792225,0.599253947686733,3.85212076674746,4.39399130965869,5.15720570446445,0.904070320707275,2.29003642357063,2.2567992124286,3.27903518147036,1.20715982681928,4.16750687454019,1.35862090521533,7.33289629081778,1.20568214176591,8.51692855092469,0,1.31422271740518,1.37743744671845,4.87778698573411,7.64148615207621,1.54958746335225,4.20201792485289,7.53277847947446,0.22924842198387,1.62024269702632,2.45242635494559,3.04558233789843,2.75477099825849,2.48871663720984,2.11952765883522,6.16374123664414,5.03357984721149,5.80065110496821,2.93072566937164,1.17041635882283,1.23847399512873,6.24537524796014,7.57504409454878,1.63868346009631,3.3765403226829,4.2350923008791,2.56886745964219,4.34465897778303,1.53797824984079,4.30527428606721,6.56036281686223,1.60350278926725,5.13012282267716,1.43630190473689,2.38998732188552,12.962430607325,8.69097452435357,11.9229463183443,10.3485966638207,0.111445047251133,2.26362210049726,2.05632900407396,8.00030470996217,5.25730333881765,9.67426887126797,1.00867188515374,9.00533203329056,9.15505994594294,4.00511036458416,7.66692199985407,0.663863292059673,7.08023284199557,4.83173317584134,13.6786117997157,13.4952736895976,8.56646546608896,9.78472548541302,0.416987103896469,7.44213757744295,4.07279981915449,17.5049365901769,6.57807777561826,8.38078283157004,5.68406634986826,0.10736939247921,3.41410857831733,7.84521165843354,1.62504419083384,7.03823103896752,10.444005989653,1.21841731122168,10.9273501902604,1.4159580518594,2.7477044385998,4.31758094616311,2.33140296267883,1.49450563186925,5.12174103448012,3.45511717837945,2.11605434724031,3.6331517199811,14.2740263151765,9.94287327638796
