,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15,G16,G17,G18,G19,G20,G21,G22,G23,G24,G25,G26,G27,G28,G29,G30,G31,G32,G33,G34,G35,G36,G37,G38,G39,G40,G41,G42,G43,G44,G45,G46,G47,G48,G49,G50,G51,G52,G53,G54,G55,G56,G57,G58,G59,G60,G61,G62,G63,G64,G65,G66,G67,G68,G69,G70,G71,G72,G73,G74,G75,G76,G77,G78,G79,G80,G81,G82,G83,G84,G85,G86,G87,G88,G89,G90,G91,G92,G93,G94,G95,G96,G97,G98,G99
S1,3.36196405486935,6.54460328837639,2.54974447123863,3.76973542960255,2.07239290231659,3.39975592478127,4.15396412468985,3.42270811626707,4.10789669547491,1.72302394381583,2.53618087088818,5.5244438129534,3.3700288825887,4.4909602110972,7.23985177464895,2.12066987910125,4.35598106737097,0,3.6768720758939,3.49368703871769,2.97444014044695,5.19103450973394,2.49018382084019,2.6960429223256,8.25358648898028,1.41272250797801,4.41273234480749,1.99478542072115,2.35495437013952,6.06103413581023,5.59528630550436,4.22546921557132,2.60209474700739,3.03178708946612,3.43805392309558,5.3842354332243,1.70502974040095,4.28416056116166,2.41019359740096,5.75680969235669,2.38234234403696,3.73096840321139,4.5007003313703,4.38681513038635,1.0289118749228,3.82856687771296,5.16904898352795,7.93148182552813,2.5328033560859,3.83192819366845,4.89260140934204,3.95579856515327,11.0148549311215,7.72993738914935,9.47781828639438,10.5123401534949,0.519201922527344,4.06015663938386,3.46873078423308,3.23754657346157,7.01140160020021,12.2423614805565,0.25644911566546,8.33079843168064,10.6741800167746,5.92042054969177,8.78908324920704,0.0228458698263542,8.56714872903438,5.85829116083116,9.56152602951173,6.73053936136357,4.85868052314097,9.06508977776985,0.636543089729432,5.39122973917531,4.11761529994611,12.2744073543807,3.0744895051832,5.87996023626302,5.58249368551349,5.49523259635469,1.74518385606111,4.12896029831661,2.39018361423303,0.849559532473232,5.78494525618938,4.08167961816152,9.58608626808516,11.7007946983541,2.74601539209023,8.92992582354931,3.15601849740902,0.245418278440451,3.83271347860942,5.2926401194214,2.11178211975645,2.09596712523117,9.12054982883549,4.84363340651653
S2,3.19034644805565,7.23625916494141,2.41142342335266,2.94435991518486,3.01516613913535,5.81953037672204,1.33055939618091,4.57361318002353,3.58680140370423,2.8728984741124,2.91864124136523,3.90966105548508,6.36170839982824,5.40293009978847,9.57957145048539,2.7484271375403,2.48550814445673,0.301469422874623,2.96280407034416,9.04986231864238,2.06702489922118,5.85679163373268,1.74728515854826,3.12207903448936,4.29545402939504,0.0363057047429762,4.07823424426984,2.38744326087002,0,4.53174922930274,2.66936511621685,3.36335417080272,2.64645372356184,6.40691775709919,3.80246488255704,6.84855451115517,0.888267721060228,2.37477351195936,3.37188577466833,5.37457801424135,3.37456260261677,2.73070661365844,5.71520322682605,1.92877849348657,1.45243029964776,4.64498910005478,3.75493316441083,12.6654612669766,4.26470210735075,0.766754542495682,1.13232044219583,5.56105584050573,12.1210214608318,6.60229369257038,9.66522350269142,3.20369617756902,1.07406218201973,4.08507607391438,0.578171469412411,4.56662657435279,6.58701745654844,11.1154771305726,0.224807650707485,11.4186265799842,11.2635334411208,4.25500167634772,7.68960557079888,0.481706981164707,6.02281665184416,4.99291933492364,4.7752739526282,13.8252513218637,1.98307683607336,6.47808645643591,0.909367177374563,5.38286431511856,3.77981215620365,13.4804414407606,3.6566642772543,6.717252784024,8.83693530946431,6.01283334170704,5.46102279764442,8.27182866675725,4.44816797898425,4.99313901639395,5.7185769561975,1.68889495139206,10.8225519206657,7.33276841975231,2.62062700631342,4.58735177322302,2.46128149793907,1.03671506083747,3.09701470790387,6.33730577208285,0.640171605863834,2.94148828062192,8.47153980201176,2.63306892443054
S3,4.07504941309867,8.22821887077857,2.87002112198402,3.95102357283085,0.618229155519226,4.6806678561355,5.04961222903419,4.11359660831041,2.7880557357974,0.990994769499691,3.25531188101926,5.90956697087585,7.22475721718952,3.97946209567489,9.04215176819585,2.55428252426398,3.30754038273286,0.259426268273402,3.34299327282139,4.20335511320151,2.87230549050869,6.77373544393247,1.30706401182198,2.23316777251381,7.45887816433587,0,4.49622502131247,1.98960891728721,1.35576755266349,3.4077456667521,5.11061071936839,3.38897081442572,3.21592120164535,1.25469774363714,3.15147892910983,6.04192676192071,1.72956591868509,2.68630857612968,0.765686962839206,3.69147414243601,3.4831110868828,4.80334487487383,5.70037975543667,4.2527173205769,0.585780082872628,6.28431971029147,4.90024719798237,12.3064769204683,2.73315173480564,2.46221883070723,2.24195783601466,4.99631660148294,11.9844459868046,4.33382310740278,9.49179272754924,4.85351650396538,1.64145674257684,5.61308831483936,2.47327416136939,3.51059472661023,5.83674818234304,11.5566464415071,0.160725288710534,10.3226208850883,8.94834193293724,5.65250175131336,7.40355219328549,0.219157009320515,6.08090122687467,4.37678164827134,6.90520078574898,6.9805761662854,6.95693768673388,9.36426727697995,0.63260120141917,3.51146874850339,4.20299060324371,10.6697051136162,2.56429506598736,5.95945229374447,5.14905420554879,5.65427618838846,5.16412280562687,4.64331289036319,4.16542485612133,2.82147563714057,4.93718535416049,3.55490075329866,9.8886572115316,11.0619621119044,2.1731091787397,7.56939645928182,3.94231634628997,0.655060880186615,3.46276997642411,6.96675146178907,3.38180872203248,3.06385491052669,7.12091549422327,3.86732983010651
S4,3.75180695414294,8.10263015157447,2.18259866842407,2.59413377173169,3.53506833045074,5.42118426618429,0.901235680550181,4.6229203691177,3.50410072545892,3.1663357826904,2.09502167873393,3.73836552198136,6.50052478682671,5.2053858171023,8.46742102337815,2.67933745185579,1.72712956042382,0.181679898088104,3.14640024921283,8.56924984670995,2.15415838840184,6.90918719262474,1.82126340400312,2.92131559325188,3.989853723388,0.248014539453612,4.54415265072846,1.75175851772599,0.254948785821529,5.05220703004327,2.80365765047712,3.95219086166641,2.55991513509273,6.11669987430026,3.63394871033718,5.90336034960175,1.23965736377623,2.15321786107367,3.26639354879129,4.80178514133615,3.20143584413758,2.81654013670628,5.40311002352223,1.95116047411993,1.21979947814606,4.52685038917879,3.99962716784495,12.3991173040551,4.87844764537772,0.86865379669219,1.38143270964003,4.91328025427012,12.4467845277656,7.21440775444617,10.1872574139807,3.41474122503442,1.38649259808255,4.22745344528078,0.581875263815202,5.2052281383617,7.12742746938567,12.1585885580241,0.113599975639733,12.0090207906346,11.1329699319534,4.0661216434779,6.27071431936817,0.661896364067895,6.50448915652334,4.36720782915318,5.63168161795989,13.6228267413772,2.03079459915809,6.46412972504872,0.774735678664455,5.51035950985892,3.95343688713477,15.7916964058553,3.35080924827924,6.51306665573776,9.39634645303316,5.93403688808811,4.91538600034098,7.91267858285272,4.24114472396495,4.65123613868344,5.81704222916103,1.74809886533084,10.6723491966662,7.35998850990683,2.47993351120754,4.3288291805264,2.2021612264523,1.28290433024393,3.41813371146995,6.35027645384337,0.285110608640859,2.54408350276497,8.62271287397638,2.6331293530782
S5,3.69201364428831,7.16088054539013,1.93633528333878,2.48496676840299,3.58400562509422,5.20167205848615,1.19832138275763,4.61502002752237,3.6471138487641,3.07619138493076,2.17646376428886,3.36904118907764,6.76675227166192,4.70677366146786,7.72430480228639,3.19488721799418,1.90113059736026,0.211747003444058,3.119275476635,8.30895539182745,2.44778204792571,7.15296199150214,1.04432721076357,3.02584594803523,4.2736563566642,0.246882488602882,4.66373643068614,2.05625456068358,0.158013971471844,4.74931846038395,3.29139320560242,4.10553379649675,3.22408011207123,6.10282738591043,3.4967246633647,6.27028824918047,1.53675014494644,1.83124346187262,3.25378459060387,4.2161179198547,4.00441595281327,3.40681305199204,4.7525639443304,2.78925989318178,0.776661275985537,5.16181008405515,4.25269470132835,12.1877484066426,4.87804710957895,0.805166274020004,1.89158758504502,5.23678476908485,12.0664525424887,6.63159565383804,8.71797935840254,3.93997950957656,1.35157230311036,4.23989814133919,0.222066955382708,4.52870806092432,8.46328352713598,13.3231300433007,0.228728825780911,11.6324771835023,10.7338779117611,4.88187957803072,5.68078088743232,0.954174091199401,6.93177684155476,4.86789426162209,6.04952737214356,13.2215630021475,2.94725367696648,4.45730336776006,0.901948248100158,6.08759070054826,3.78047124927798,16.245943456582,2.86379811248665,6.32920200387848,8.24994501303063,5.17623438237888,4.71474964074077,8.1026669121187,3.80026362505013,5.43098756697322,5.49275600383081,1.58252256494845,9.74916230629806,6.71713917089202,2.22776591900735,5.11826845316614,2.99677322156664,1.56512370239079,3.57723773267769,6.5168727727253,0.271062035404946,3.16051798936755,9.52855529188301,2.47797920184009
S6,2.67898339152831,6.73609140917142,2.78088810033318,3.06807126327422,0.983360134864542,3.40246224521429,4.16039744657508,5.11164800133326,2.27999665499741,0.772789279030524,2.43614499867363,4.96218283098199,7.16325136967809,4.44955342516954,8.77755281949975,2.30072904805641,3.00511496392672,0.120099340601568,4.27632823648753,3.3969127902147,3.02184006439337,8.40753191432867,1.2763605174789,2.46228028691852,7.43742363743737,0.168325684857393,4.3347339990536,2.78327185885875,1.26509113817318,3.59008308355117,4.8347221321586,4.57676176453947,3.45095669273402,2.10037392900867,3.68170699491018,6.25765881713722,2.03502321798695,3.30439673167398,0.430635773751942,3.42726719792384,2.56348280404365,4.12016265709789,4.76768346231648,4.07686331025239,0.70070919025922,7.32934368206388,3.35778012333648,14.1166081567333,2.90321757559085,3.18002517162558,1.91556449312458,4.35123103126932,12.7484926606962,4.24443397622498,9.25739567115849,6.3130983347176,1.39896087494628,7.00575291014036,2.52322447376789,3.13024921761759,6.02711929313682,9.83648225752808,0.0436363031035277,9.00222636575815,9.11227108148927,5.64326103325443,7.89681635015009,0.0592703696329711,6.0000211056203,3.47587369256675,6.38979410471529,6.50183664123677,8.22903387114776,9.20053939276866,0.475512811586514,3.98396666016962,4.8566993344108,11.5265010320227,2.6044949170409,5.66908739930448,4.17053135430553,5.44657097220267,3.82293209229668,4.09831264939714,4.6549488154302,3.16498316750609,5.34472363026828,2.99331187480597,9.28363176372969,10.672898358202,2.6154510977065,7.5676894572106,3.74184215596573,1.12434500241237,3.10534437004611,7.11406275061195,1.88285535179358,3.72931495846482,8.16662746697231,2.70279093104244
S7,2.64947852479563,7.39751637302406,2.03564987351216,3.31628176509193,3.55923589453244,5.60356621912001,1.73329575884378,5.95901167985344,3.7737215198315,2.99394009960833,2.33195697675402,3.77708721254121,6.7002173395858,3.89552139018003,10.6796826932474,2.52160127686413,2.83557078505484,0.204551950962665,2.66340049634446,10.3889780936434,2.15487494529833,6.81306897066916,2.09518310124456,2.93205716669557,4.59320582753446,0.576113503499033,4.40750018026039,2.23738819328072,0.664950068226669,4.2307274514236,2.28242042767173,3.69734866547174,1.55331359848373,6.11382444035328,3.56943595133656,6.98212967474861,0.973226991647798,2.4836167251973,2.8773834336414,5.57936228801955,3.38273066383797,1.89110319286104,4.79797170666823,1.78848242219705,1.25427954842038,4.29665382354771,2.94817245901387,11.7677347494686,4.27123876191164,0.655278564027268,1.60774819047548,5.46522880816035,12.6447656649969,7.1075247340115,9.06886097809855,3.09043948292855,0.930379189224016,4.13409455242267,0.652505544012128,4.51217899560591,6.62272441238915,11.4067261571793,0.0545550540463546,12.4815955527045,11.3363590198744,4.60419085778321,7.62868089404741,0.403896098857552,6.22749317044099,4.99005720991379,5.56846503396032,14.9648361294102,1.964612051876,7.33737255958585,0.694732529518838,4.23788430983198,4.22964173867045,14.8344981218978,3.90101727166478,5.74333105996652,8.49721418537674,5.43793135327826,5.10876225170439,8.23819518302937,4.92159700525059,4.87445241988864,5.05018783069283,1.29568731077843,11.1327284197473,7.1528542680246,3.01668891395207,4.02708770433428,2.28410868985535,0.854399999405221,3.40887325844891,6.82699068299467,0.841660079065695,3.25966161987234,9.56445570008444,2.71130519708189
S8,5.59599212578995,7.45648494355727,1.99058892017776,2.99918261076389,3.62028976349092,5.29155461829895,1.52653305780642,5.2704689593769,3.96331046463197,2.58576898666196,2.14043266002463,3.00736694435396,7.38318944044103,4.60031832621277,7.96204524310382,2.74592771778208,2.53629612596818,0.246916721941715,3.22537403394496,7.92906704281948,1.79178198228637,6.32393331744466,0.74213452584794,2.11593251146564,4.48013153628453,0.0160857086544567,4.90160039819144,2.18357331837675,0.853319590694214,3.62325242016139,3.50959809031638,4.36477223161645,3.83940697314835,6.16773232665152,3.65633440970866,5.58840977887431,1.26102780604966,2.15199627850671,3.80203891930163,4.62939356118192,3.63430076535935,3.81314406383093,4.22621144190444,2.96171367763864,0.716191955156989,4.6968390007956,5.0413865633978,12.2137120369771,5.16494793166614,0.441334342657375,2.90107519572887,5.08507970562046,11.1917986837416,7.38878547720131,8.46443158902784,5.05531347263102,1.00965509523694,4.38308088953577,0.473194367719384,4.8897459433376,7.4956209003334,13.1675276652938,0.250903078126084,10.4438574176751,11.1928040855604,5.10620627831432,5.61941177113533,0.825330872335769,7.1579745482732,5.22951726435228,4.16580838444954,14.1753049212529,3.41604612579895,5.13672906644539,0.794751548038899,6.20213255617741,3.9988572145631,16.0300636004884,3.18246180242383,6.87172298196317,8.453417540293,4.66934659165151,4.72609245043739,7.5490811618524,3.46281437096705,5.61907807580098,5.63132874159093,2.04490452941012,9.3577334134548,6.95630105199326,3.00887273242725,5.28326304176957,3.12114989825494,1.40027125132555,2.50052560818651,6.81887789326676,0.291721426892229,3.18406068427234,8.59816038752038,3.89015210048889
S9,3.86673173581945,8.09249883568615,2.52654213699474,3.97335066878789,0.439249603699058,5.08528256814563,4.90621833133409,4.38731916716804,2.91503190177287,0.707843367438638,3.23331455783558,5.88999013602689,6.96172877483535,4.06229127264083,8.57614584043319,2.81376419263897,3.40918083294494,0.342147690974293,3.4821166129525,3.98921881716344,2.63569654967533,6.78519414552953,1.16976417482387,2.06974542124442,7.73151342562777,0.10562764322863,4.38902369491901,2.17633869009889,1.41372581740579,3.62185518455591,4.64292729829095,3.67241843870561,3.11810089817398,0.945583076387748,3.0136665268399,5.88911181332714,1.75357324846699,2.72413764286322,0.927031222277281,3.61183874581303,3.42377638739885,4.85607477102989,5.79351109762553,3.6456018520937,0.596602163731944,6.58122851435028,4.98466873545136,11.9385537011932,2.97489400154002,2.48373402994229,2.07477568819582,5.26819925017064,12.336513308834,4.81435763984907,9.208569618367,4.84694181010699,1.68626028984255,5.76840963786853,2.83597168694597,3.37914597846681,6.18916656098372,11.69366573375,0.156683636556152,10.4594062110215,8.93377266682359,5.43248673509013,7.45478141931269,0.272700776572497,6.49043304786639,4.61327587342637,6.80097317311393,7.47732041975092,7.17636146596605,9.83073549630025,0.696971067446789,3.72796072367733,4.29081091117985,10.9896631931462,2.14330214155978,5.88925387776301,4.92924022933333,5.57749868153586,5.1662543704127,4.66975737403066,3.91441655419505,2.65974574933349,4.72359812833881,3.03960047552155,8.84082945152155,11.5760242069262,2.11938785240117,7.94698938415204,4.24514356782185,0.792467526040091,3.5659235124327,6.8128690514516,3.53113671722444,3.3456064798045,7.55631421909314,3.80360268189661
S10,3.28177062991456,7.39775137917089,1.82675001916403,2.54581278552584,3.5276121389911,5.61282655836168,1.08088871028076,4.89162604723679,3.54409572190524,2.79144860736587,1.92149259897354,3.62340199520766,6.59536485242923,4.76557480136746,8.15627400574698,3.13238183430425,1.85772683533817,0.270267909213771,3.15972758840758,8.18321450252606,2.06859947086622,6.82766054245292,1.30521251974474,2.93342688647022,4.36181255628775,0.365657275694446,4.83649543513018,2.19202090877123,0.195203852964845,4.73807128416428,2.82548437244986,4.13706453853059,2.81520750533863,6.32193030145438,3.47263276242148,5.83616193218641,1.41967026777701,2.02618903692023,2.91072330485712,4.25466173231968,3.84563139100089,3.09520944409964,5.1073662856512,2.5510954728053,0.911771087948478,5.09423702982978,3.84467215391452,12.3712362715872,4.98313057143976,0.603826191427776,1.3412424988511,5.09184440077045,11.9076369168066,6.99420216442575,8.69232642476592,3.8737768523865,1.29203922042825,4.13256315192286,0.173822367617282,4.68935842569324,7.9190006351605,12.7542222035101,0.0850464467782761,11.8678697116721,10.6350250381082,5.07908431333067,5.49755797989724,0.865837383384692,6.38551872748405,4.64424004355619,5.18872862136418,13.2013286369103,2.31699661570196,5.20605462765543,1.05652765212897,5.83229333437261,4.19778338401466,15.9446961633127,3.15799963872024,6.00556750821078,8.89645875173859,5.49942840821733,5.10273483543563,8.29197205077862,3.89067538280672,5.34631864431928,5.4709172609412,1.41138749406357,9.32105551629773,6.71586980197453,2.48707884159908,4.83953664101667,2.73590148336579,1.45437389578332,3.25947969999528,6.02692600218963,0.297561495646129,3.04706400242079,9.06294900862127,2.2669660475041
