3.361964054869345464e+00,3.190346448055647599e+00,4.075049413098673412e+00,3.751806954142941297e+00,3.692013644288310026e+00,2.678983391528313440e+00,2.649478524795631618e+00,5.595992125789951643e+00,3.866731735819453952e+00,3.281770629914556814e+00
6.544603288376392491e+00,7.236259164941410305e+00,8.228218870778572835e+00,8.102630151574471640e+00,7.160880545390127416e+00,6.736091409171416799e+00,7.397516373024057401e+00,7.456484943557272871e+00,8.092498835686145142e+00,7.397751379170886210e+00
2.549744471238629018e+00,2.411423423352664130e+00,2.870021121984017487e+00,2.182598668424068578e+00,1.936335283338776581e+00,2.780888100333183122e+00,2.035649873512164643e+00,1.990588920177762899e+00,2.526542136994739174e+00,1.826750019164032235e+00
3.769735429602545373e+00,2.944359915184857179e+00,3.951023572830846042e+00,2.594133771731694349e+00,2.484966768402986137e+00,3.068071263274224414e+00,3.316281765091932954e+00,2.999182610763887258e+00,3.973350668787888118e+00,2.545812785525843669e+00
2.072392902316591456e+00,3.015166139135350143e+00,6.182291555192263033e-01,3.535068330450743534e+00,3.584005625094223380e+00,9.833601348645417684e-01,3.559235894532443822e+00,3.620289763490924795e+00,4.392496036990578556e-01,3.527612138991096380e+00
3.399755924781271421e+00,5.819530376722042320e+00,4.680667856135498184e+00,5.421184266184288170e+00,5.201672058486150441e+00,3.402462245214293635e+00,5.603566219120014402e+00,5.291554618298953905e+00,5.085282568145629511e+00,5.612826558361676987e+00
4.153964124689852433e+00,1.330559396180908571e+00,5.049612229034190491e+00,9.012356805501809953e-01,1.198321382757634668e+00,4.160397446575080593e+00,1.733295758843777623e+00,1.526533057806415350e+00,4.906218331334085470e+00,1.080888710280760723e+00
3.422708116267065392e+00,4.573613180023530234e+00,4.113596608310406744e+00,4.622920369117696993e+00,4.615020027522372281e+00,5.111648001333261249e+00,5.959011679853444043e+00,5.270468959376899853e+00,4.387319167168040934e+00,4.891626047236789177e+00
4.107896695474910764e+00,3.586801403704230395e+00,2.788055735797398071e+00,3.504100725458917154e+00,3.647113848764096833e+00,2.279996654997410666e+00,3.773721519831501059e+00,3.963310464631965679e+00,2.915031901772870082e+00,3.544095721905239138e+00
1.723023943815832570e+00,2.872898474112397516e+00,9.909947694996905643e-01,3.166335782690395728e+00,3.076191384930756723e+00,7.727892790305241899e-01,2.993940099608328520e+00,2.585768986661955093e+00,7.078433674386381824e-01,2.791448607365870416e+00
2.536180870888179673e+00,2.918641241365229622e+00,3.255311881019260500e+00,2.095021678733930415e+00,2.176463764288858460e+00,2.436144998673630546e+00,2.331956976754023803e+00,2.140432660024629730e+00,3.233314557835579084e+00,1.921492598973537635e+00
5.524443812953400368e+00,3.909661055485083470e+00,5.909566970875853364e+00,3.738365521981362072e+00,3.369041189077641718e+00,4.962182830981985759e+00,3.777087212541212935e+00,3.007366944353955684e+00,5.889990136026891143e+00,3.623401995207657933e+00
3.370028882588695485e+00,6.361708399828242655e+00,7.224757217189523573e+00,6.500524786826711754e+00,6.766752271661917284e+00,7.163251369678089731e+00,6.700217339585795351e+00,7.383189440441025653e+00,6.961728774835348688e+00,6.595364852429228542e+00
4.490960211097198673e+00,5.402930099788470386e+00,3.979462095674893618e+00,5.205385817102300194e+00,4.706773661467861913e+00,4.449553425169542997e+00,3.895521390180030963e+00,4.600318326212770259e+00,4.062291272640832673e+00,4.765574801367455038e+00
7.239851774648953686e+00,9.579571450485394379e+00,9.042151768195846984e+00,8.467421023378147282e+00,7.724304802286385829e+00,8.777552819499751635e+00,1.067968269324743247e+01,7.962045243103816006e+00,8.576145840433191836e+00,8.156274005746984912e+00
2.120669879101246824e+00,2.748427137540299103e+00,2.554282524263983944e+00,2.679337451855794416e+00,3.194887217994175188e+00,2.300729048056414872e+00,2.521601276864133823e+00,2.745927717782077337e+00,2.813764192638966932e+00,3.132381834304248880e+00
4.355981067370966464e+00,2.485508144456726409e+00,3.307540382732858220e+00,1.727129560423823706e+00,1.901130597360257468e+00,3.005114963926723615e+00,2.835570785054843501e+00,2.536296125968180437e+00,3.409180832944939343e+00,1.857726835338173288e+00
0.000000000000000000e+00,3.014694228746225835e-01,2.594262682734015391e-01,1.816798980881043912e-01,2.117470034440581683e-01,1.200993406015676696e-01,2.045519509626649857e-01,2.469167219417151005e-01,3.421476909742928174e-01,2.702679092137708627e-01
3.676872075893898195e+00,2.962804070344160934e+00,3.342993272821394690e+00,3.146400249212828015e+00,3.119275476634999045e+00,4.276328236487532131e+00,2.663400496344460411e+00,3.225374033944964580e+00,3.482116612952495416e+00,3.159727588407580168e+00
3.493687038717686821e+00,9.049862318642384551e+00,4.203355113201505233e+00,8.569249846709952934e+00,8.308955391827446135e+00,3.396912790214697608e+00,1.038897809364338443e+01,7.929067042819479383e+00,3.989218817163437514e+00,8.183214502526057643e+00
2.974440140446945602e+00,2.067024899221181933e+00,2.872305490508690884e+00,2.154158388401838486e+00,2.447782047925713744e+00,3.021840064393372938e+00,2.154874945298331568e+00,1.791781982286373642e+00,2.635696549675325073e+00,2.068599470866223644e+00
5.191034509733936098e+00,5.856791633732678193e+00,6.773735443932465294e+00,6.909187192624737683e+00,7.152961991502140293e+00,8.407531914328673750e+00,6.813068970669163171e+00,6.323933317444662805e+00,6.785194145529533927e+00,6.827660542452921533e+00
2.490183820840191409e+00,1.747285158548259609e+00,1.307064011821978067e+00,1.821263404003123476e+00,1.044327210763570823e+00,1.276360517478897227e+00,2.095183101244560753e+00,7.421345258479401519e-01,1.169764174823873404e+00,1.305212519744742172e+00
2.696042922325596169e+00,3.122079034489359639e+00,2.233167772513812821e+00,2.921315593251880838e+00,3.025845948035228883e+00,2.462280286918524741e+00,2.932057166695567929e+00,2.115932511465639543e+00,2.069745421244423511e+00,2.933426886470223760e+00
8.253586488980280578e+00,4.295454029395039619e+00,7.458878164335867922e+00,3.989853723388000706e+00,4.273656356664201184e+00,7.437423637437373891e+00,4.593205827534458940e+00,4.480131536284532423e+00,7.731513425627766445e+00,4.361812556287751441e+00
1.412722507978005693e+00,3.630570474297621641e-02,0.000000000000000000e+00,2.480145394536124870e-01,2.468824886028823107e-01,1.683256848573932984e-01,5.761135034990333414e-01,1.608570865445670822e-02,1.056276432286298028e-01,3.656572756944456715e-01
4.412732344807487550e+00,4.078234244269844488e+00,4.496225021312471704e+00,4.544152650728458198e+00,4.663736430686141077e+00,4.334733999053602460e+00,4.407500180260390366e+00,4.901600398191437336e+00,4.389023694919008456e+00,4.836495435130175657e+00
1.994785420721148395e+00,2.387443260870019568e+00,1.989608917287214229e+00,1.751758517725985342e+00,2.056254560683576038e+00,2.783271858858749948e+00,2.237388193280718696e+00,2.183573318376746730e+00,2.176338690098890805e+00,2.192020908771230570e+00
2.354954370139516140e+00,0.000000000000000000e+00,1.355767552663488251e+00,2.549487858215285230e-01,1.580139714718439559e-01,1.265091138173181751e+00,6.649500682266686891e-01,8.533195906942142583e-01,1.413725817405793173e+00,1.952038529648451592e-01
6.061034135810231760e+00,4.531749229302738158e+00,3.407745666752100000e+00,5.052207030043272873e+00,4.749318460383953777e+00,3.590083083551165899e+00,4.230727451423597074e+00,3.623252420161393594e+00,3.621855184555908380e+00,4.738071284164282915e+00
5.595286305504356683e+00,2.669365116216853462e+00,5.110610719368390953e+00,2.803657650477124452e+00,3.291393205602418881e+00,4.834722132158598029e+00,2.282420427671725260e+00,3.509598090316384145e+00,4.642927298290945970e+00,2.825484372449859727e+00
4.225469215571320269e+00,3.363354170802724585e+00,3.388970814425722011e+00,3.952190861666407429e+00,4.105533796496745325e+00,4.576761764539469368e+00,3.697348665471739348e+00,4.364772231616454334e+00,3.672418438705606025e+00,4.137064538530594859e+00
2.602094747007391184e+00,2.646453723561835503e+00,3.215921201645348226e+00,2.559915135092726057e+00,3.224080112071233906e+00,3.450956692734017839e+00,1.553313598483733848e+00,3.839406973148349334e+00,3.118100898173984614e+00,2.815207505338627403e+00
3.031787089466117635e+00,6.406917757099185984e+00,1.254697743637136043e+00,6.116699874300263851e+00,6.102827385910434721e+00,2.100373929008666707e+00,6.113824440353284650e+00,6.167732326651524488e+00,9.455830763877484113e-01,6.321930301454381507e+00
3.438053923095579556e+00,3.802464882557036852e+00,3.151478929109831295e+00,3.633948710337175481e+00,3.496724663364698227e+00,3.681706994910180608e+00,3.569435951336559665e+00,3.656334409708656974e+00,3.013666526839898108e+00,3.472632762421477004e+00
5.384235433224297651e+00,6.848554511155169777e+00,6.041926761920707989e+00,5.903360349601752155e+00,6.270288249180472562e+00,6.257658817137222051e+00,6.982129674748609460e+00,5.588409778874311229e+00,5.889111813327144063e+00,5.836161932186414880e+00
1.705029740400946903e+00,8.882677210602277773e-01,1.729565918685088466e+00,1.239657363776231147e+00,1.536750144946443353e+00,2.035023217986949629e+00,9.732269916477980232e-01,1.261027806049664246e+00,1.753573248466985701e+00,1.419670267777014550e+00
4.284160561161659331e+00,2.374773511959357375e+00,2.686308576129675885e+00,2.153217861073674300e+00,1.831243461872615663e+00,3.304396731673983734e+00,2.483616725197302255e+00,2.151996278506705274e+00,2.724137642863222908e+00,2.026189036920233555e+00
2.410193597400962062e+00,3.371885774668329283e+00,7.656869628392055649e-01,3.266393548791289625e+00,3.253784590603866267e+00,4.306357737519415085e-01,2.877383433641401478e+00,3.802038919301625963e+00,9.270312222772814081e-01,2.910723304857120830e+00
5.756809692356689823e+00,5.374578014241349067e+00,3.691474142436005579e+00,4.801785141336147866e+00,4.216117919854700524e+00,3.427267197923836495e+00,5.579362288019549254e+00,4.629393561181918137e+00,3.611838745813033213e+00,4.254661732319683587e+00
2.382342344036956217e+00,3.374562602616773432e+00,3.483111086882795693e+00,3.201435844137580311e+00,4.004415952813266344e+00,2.563482804043654806e+00,3.382730663837966834e+00,3.634300765359348429e+00,3.423776387398852705e+00,3.845631391000894350e+00
3.730968403211385453e+00,2.730706613658439696e+00,4.803344874873834769e+00,2.816540136706280784e+00,3.406813051992041874e+00,4.120162657097893089e+00,1.891103192861038007e+00,3.813144063830931962e+00,4.856074771029885717e+00,3.095209444099640717e+00
