5.191608162680157790e+00,2.830423335354359970e+00,3.899792726436695833e+00,2.554045770254134151e+00,4.905516816769331712e+00,3.007749737585666772e+00,1.904616022844453305e+00,4.885129689554312371e+00,3.087018698183900511e+00,3.551049942496655731e+00,1.940460602197582540e+00,2.738620802892806516e+00,3.864162837509320436e+00,3.154386555205619391e+00,2.657224699933352863e+00,2.727712125867160609e+00,4.266459711740004046e+00,1.153509349677119156e+00,2.818882468942983888e+00,3.267208804044726023e+00,1.587372298425335782e+00,3.016760535035548862e+00,4.696152910426842908e+00,3.314672258646146563e+00,4.865656430292341739e+00,5.371920069240919915e+00,4.255379168706867610e+00,1.195498543500894018e+00,4.010243576937893017e+00,1.494734860825682743e+00,4.360922769102576702e+00,3.183925386049605066e+00,3.035529951989845099e+00,3.520886126527711379e+00,3.267475388396318348e+00,1.238314547085703321e+00,4.007313081416950418e+00,4.900646514076022697e+00,3.271222761613019614e+00,1.107751352440559334e+00
5.945739983490692104e+00,6.940171558695274356e+00,5.924603370842285166e+00,9.456780635611526264e+00,7.657168066029657716e+00,4.794846390044256168e+00,4.548547961193476930e+00,1.951931369316443732e+00,6.892991081024076649e+00,9.611863232806950208e+00,6.959637438421586886e+00,7.903912831255253124e+00,4.635623161551179372e+00,2.986506185675150693e+00,7.719713055108258892e+00,6.715718380266519461e+00,1.198614751357408359e+00,4.289494632599264889e+00,5.025664363958135539e+00,7.525209981650636593e+00,5.442978744936784352e+00,3.875065776304758902e+00,6.768943916381984671e+00,9.452719515710995779e+00,1.331048553836365667e+00,6.059674215021937371e+00,3.729758896462494810e+00,5.700403603054680524e+00,3.908790257311486105e+00,5.528738509600358952e+00,3.789213128144079956e+00,8.076419652644585057e+00,8.388116096099633268e+00,8.820999169176262367e-01,1.757574775864460426e+00,3.363589879985789288e+00,6.202499903555423799e+00,1.738863364327255967e+00,9.226352231568589746e-01,4.554945372039298057e+00
4.409945441714967274e+00,2.778638443056360430e+00,5.050538370867595717e+00,6.321683657341101714e+00,6.694803393713245399e+00,3.262961963323610437e+00,3.964422691486654493e+00,1.505980498909607279e+00,8.617112915315613408e-01,5.176144161761715878e+00,1.248891081062181385e+00,2.586560027059785494e+00,5.188779477612752711e-01,1.358029018231474483e+00,3.106014090850886866e+00,3.578682450990777753e+00,1.271269842738104616e+00,4.549645407063937164e+00,2.730020039374934093e+00,3.295343592102029096e+00,3.743170012549182246e+00,2.642410342563712877e+00,3.392402545490897037e+00,5.860160115884054832e+00,1.452830962047147567e+00,3.539255590721365419e+00,1.122265078000399319e+00,2.976112928506597477e+00,9.639681393305389312e-01,3.715996829198177753e+00,1.271172830683496624e+00,3.871187129477775102e+00,1.447619996599511349e+00,1.725338291197105134e+00,7.931877651955570041e-01,3.444673965318186593e+00,4.936319819671133757e+00,1.469717711007069605e+00,7.567898059144779754e-01,4.890659117904049502e+00
3.330925202585263145e-01,1.508394532848585490e+00,8.429606798123534528e-01,1.078485981134926996e+00,1.965664480466014219e-01,1.063408349344097115e+00,5.487186824993884882e-01,7.450239452534525297e-02,2.075051688058473953e+00,2.517857128407610556e+00,2.049671720141915010e+00,2.930267787087328824e+00,5.988432252526763033e-01,8.887125690001003164e-01,2.736374704182806816e+00,2.540005877931912348e-01,1.522784398931324168e-01,1.741693283083993071e+00,1.274800507297929375e+00,3.040237667309154013e+00,8.658723518672264974e-04,9.979667778357774743e-01,4.533276646195230075e-01,7.083708631103855513e-01,2.951758951362657424e-01,2.384712670558512215e+00,1.805170868787593141e+00,0.000000000000000000e+00,1.142694382237283701e+00,4.298539438382608657e-01,1.380497758541440634e+00,3.317229395308130879e+00,2.582588971097196318e+00,0.000000000000000000e+00,1.769021727150696388e-02,3.522437062325813883e-01,8.533004485099197067e-01,2.279480351154571927e-01,1.412708413227505289e-01,1.781569935026462215e+00
2.902000526374798994e+00,2.200271807125770529e+00,2.717366581100441714e+00,1.243933863533809081e+00,2.046148953857534813e+00,5.018625051561730999e+00,2.454571175476600420e+00,3.889685663543166250e+00,3.127871938548322905e+00,1.852807377140255118e+00,2.806403501417864987e+00,2.470903156962770630e+00,4.416174273596952915e+00,3.720436925324913879e+00,1.846073921753663916e+00,2.494774205685653445e+00,3.876485762547147829e+00,3.390914549264174127e+00,4.708488364513159219e+00,3.242055654557975952e+00,2.357745047514274717e+00,2.664289744204768162e+00,1.930170821880975884e+00,1.691843739698186244e+00,4.069980984632273646e+00,3.549393880751082975e+00,3.902936288990706437e+00,2.769804064863426785e+00,3.815123240126681470e+00,2.651762947435019058e+00,3.931466237778989736e+00,2.431060826694786403e+00,2.665904647301827968e+00,3.564206229575315188e+00,3.659118725653315529e+00,3.819302669541376538e+00,3.368299780708452928e+00,3.717649968013946093e+00,3.847721734489550460e+00,3.661920387497087148e+00
3.008593964993813152e+00,1.546625298096311774e+00,5.217936494184857388e+00,4.216039968696686735e+00,4.052364706720490872e+00,4.719836604073613273e+00,3.998304209384924590e+00,2.704247250991651086e+00,4.505586562748917778e+00,1.581727601989590726e+00,3.723398681493151674e+00,1.951970545618293640e+00,3.528550631964705975e+00,3.758620777525071954e+00,1.857573495814908160e+00,3.998781491045525716e+00,2.333071787120335028e+00,4.813913747511897157e+00,4.475017780465050166e+00,1.365777725544737198e+00,4.126782949750711360e+00,3.925430898962704251e+00,5.221883453378456608e+00,4.141985987293383964e+00,2.648990042242210574e+00,4.146084820662151671e+00,5.027718525373051861e+00,3.859512437083902014e+00,4.859483533970561098e+00,4.262515049937089628e+00,5.286181088165070818e+00,1.254895647231064615e+00,1.886565284082630356e+00,3.968652809524892078e+00,4.099604970187062492e+00,3.523908751852973253e+00,5.364672334690482991e+00,2.698753212246689959e+00,4.054508584861474141e+00,4.694659137575416530e+00
8.914990434852009926e+00,8.278172804589237543e+00,8.919082650342748053e+00,1.059932131268623401e+01,9.979746500620233718e+00,4.852740513224896191e+00,3.255848541261050499e+00,4.135721623991644336e+00,1.021167924242397440e+01,7.748053441450532652e+00,1.015111277539036827e+01,7.289290769900985012e+00,6.159660509839924636e+00,2.129681470260207821e+00,7.644462244056332345e+00,2.441061210028297346e+00,3.649121018434436259e+00,4.182219028379191350e+00,5.303637538518469974e+00,7.290642505494220771e+00,2.983620281667255014e+00,2.289599032262580991e+00,8.551219414753029824e+00,1.067032839358754082e+01,3.788450657338616523e+00,7.296709154395768948e+00,8.674019689929039600e+00,2.807285858060000194e+00,9.426732163110802531e+00,3.691489417066251999e+00,8.707529720047842758e+00,7.071433420931031222e+00,8.309005558964596361e+00,5.022440282483199070e+00,3.193801786027385070e+00,3.297014401778158632e+00,8.588496886352153581e+00,4.162151484408612490e+00,2.861360124847284858e+00,3.964783497526736422e+00
2.337930027314956583e+00,2.696705343339322880e+00,3.063136049327638055e+00,3.071681710360075535e+00,2.956898939901682954e+00,2.972961189291143835e+00,4.801796477514495010e+00,8.610710303190531878e-01,2.027492612266585059e+00,3.408073914211315003e+00,2.383628506734007946e+00,2.687166385773134269e+00,0.000000000000000000e+00,3.554786945972343570e+00,2.327438561821148166e+00,4.577704226089045036e+00,7.363651921226228581e-01,5.293602232277243580e+00,3.391260078863355787e+00,3.010457444474538224e+00,5.423530143975475504e+00,3.811651725431717708e+00,3.087412819327867375e+00,3.070222284639526400e+00,1.171878136634936007e+00,3.620805961900662950e+00,9.456503839517330645e-01,4.844570120812638159e+00,3.779453103714491835e-02,4.565352044220611027e+00,2.006238457094000061e-01,2.894804924827701242e+00,2.710439328385390034e+00,1.920442858126445662e+00,2.766087387888505944e+00,6.183566048270310311e+00,2.923018807686798670e+00,1.263302161807112967e+00,2.719373569084724274e+00,5.142515554888342777e+00
4.434230855061186638e+00,3.847616045249315775e+00,3.375734203673534939e+00,5.098860634515413714e+00,5.909138699792042537e+00,2.820191767393497972e+00,2.047004747642452216e+00,2.259601917339434607e+00,3.907371982529619814e+00,1.816580778862773915e+00,4.536737366473101218e+00,3.295369570530380710e+00,2.283473309178919219e+00,2.284690063662767834e+00,3.052067946466242798e+00,3.289878159963612436e+00,1.571636114932952077e+00,3.081140111738164045e+00,2.456180677873014861e+00,5.371774187127041245e+00,2.288606073342299929e+00,2.575339073491372588e+00,3.921350360750285979e+00,4.998970907227749727e+00,1.895231579763002161e+00,2.709747500203932180e+00,2.988539289588624470e+00,1.635460403688404840e+00,2.627829587534818767e+00,1.395036162428605397e+00,2.587693239154348568e+00,4.183167322935342547e+00,3.352014014533568620e+00,2.253948642947428915e+00,2.885831025433736485e+00,1.687030235201059991e+00,3.656893306628262952e+00,2.194670445348515297e+00,2.516001214785232865e+00,2.730389387429956294e+00
3.283375564388683721e+00,3.127749787996471298e+00,3.408541921011829956e+00,2.850023274986127397e+00,3.117672444594319359e+00,3.423462101150854142e+00,1.756551753528353021e+00,1.721071409993687462e+00,1.221620259379808449e+00,2.688003052441232388e+00,1.389068504314783459e+00,2.215452359361744783e+00,2.494292584267366664e+00,1.206806936333293251e-01,2.246564013105010194e+00,1.440113264964918205e+00,1.579118224907670953e+00,2.994525919194790831e+00,3.303254222205078250e+00,3.515936148404405159e+00,1.683374145223647034e+00,6.783495809958348666e-01,3.588398381881448884e+00,2.981029971913369270e+00,1.967758616439930552e+00,2.516963654502553993e+00,2.164795426129007438e+00,1.777036132738958774e+00,2.988412238592112580e+00,1.525179124716111945e+00,2.844554421141686440e+00,2.881662844650785704e+00,1.936848352117777505e+00,5.859404898804788653e-01,4.915065979827371589e-01,1.256858457923417882e+00,3.693747954463431959e+00,1.415175570502289704e+00,1.456103532961079972e-01,2.941692843924063272e+00
