"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"	"G11"	"G12"	"G13"	"G14"	"G15"	"G16"	"G17"	"G18"	"G19"	"G20"	"G21"	"G22"	"G23"	"G24"	"G25"	"G26"	"G27"	"G28"	"G29"	"G30"	"G31"	"G32"	"G33"	"G34"	"G35"	"G36"	"G37"	"G38"	"G39"	"G40"	"G41"	"G42"	"G43"	"G44"	"G45"	"G46"	"G47"	"G48"	"G49"	"G50"	"G2_prot"	"G3_prot"	"G4_prot"	"G5_prot"	"G6_prot"	"G7_prot"	"G8_prot"	"G9_prot"	"G10_prot"	"G11_prot"	"G12_prot"	"G13_prot"	"G14_prot"	"G15_prot"	"G16_prot"	"G17_prot"	"G18_prot"	"G19_prot"	"G20_prot"	"G21_prot"	"G22_prot"	"G23_prot"	"G24_prot"	"G25_prot"	"G26_prot"	"G27_prot"	"G28_prot"	"G29_prot"	"G30_prot"	"G31_prot"	"G32_prot"	"G33_prot"	"G34_prot"	"G35_prot"	"G36_prot"	"G37_prot"	"G38_prot"	"G39_prot"	"G40_prot"	"G41_prot"	"G42_prot"	"G43_prot"	"G44_prot"	"G45_prot"	"G46_prot"	"G47_prot"	"G48_prot"	"G49_prot"	"G50_prot"
0.15432544518083935	0.18298932224661096	0.7638607820956878	0.6976214566549919	0.7531858796642327	0.6209570477418593	0.7725265271859865	0.3833333456482255	0.4258586894403906	0.5103928196827248	0.9443369942507913	0.48814842700846817	0.7397384453359381	0.07020815009930798	0.7456409276568592	0.29400473834930696	0.16908513719611196	0.4982022307477333	0.8150684585553492	0.5149160489356793	0.12326442686871014	0.761086950406503	0.6194059168257928	0.15276272389869588	0.2516012171138533	0.7057899767487739	0.9882278932625749	0.09741618758942228	0.4528961785779353	0.7032624146954745	0.9422523675717551	0.5849188067038232	0.06308627915617149	0.45084931261280065	0.6489169015499903	0.9452401647731961	0.7664689026758338	0.9209248272928208	0.6380649700463497	0.5331901457644136	0.7229894014918764	0.32919459884203967	0.0092309479099415	0.13827742068073423	0.6137976941133247	0.8731757648365918	0.7538754045671423	0.7506370639753385	0.04768342792600161	0.47240790326180504	0.15432544518083935	0.18298932224661096	0.7638607820956878	0.6976214566549918	0.7531858796642327	0.6209570477418593	0.7725265271859865	0.3833333456482255	0.4258586894403906	0.5103928196827248	0.9443369942507913	0.48814842700846817	0.7397384453359381	0.07020815009930798	0.7456409276568592	0.29400473834930696	0.16908513719611196	0.49820223074773334	0.8150684585553492	0.5149160489356793	0.12326442686871014	0.7610869504065029	0.6194059168257928	0.15276272389869588	0.2516012171138533	0.7057899767487739	0.9882278932625749	0.09741618758942228	0.45289617857793535	0.7032624146954745	0.9422523675717551	0.5849188067038232	0.06308627915617149	0.4508493126128007	0.6489169015499903	0.9452401647731962	0.7664689026758338	0.9209248272928208	0.6380649700463497	0.5331901457644136	0.7229894014918764	0.32919459884203967	0.0092309479099415	0.13827742068073423	0.6137976941133247	0.8731757648365918	0.7538754045671423	0.7506370639753385	0.04768342792600161	0.47240790326180504
0.6156405368218616	0.21512055540142588	0.40450673022240524	0.8505255242767911	0.6674122385008898	0.16505107553656517	0.10227276512456751	0.26505760545377194	0.888286938731742	0.39531735091316345	0.9296927164645462	0.5274731087769836	0.9899102699933985	0.9130074778139761	0.12589846655895498	0.47811105842910046	0.042872815523325336	0.6428493389199079	0.6929993091964559	0.11351427874060604	0.6659175226432196	0.3492801444627915	0.9536922459250033	0.4254889043272819	0.48743055507615846	0.9482618197967501	0.7242407247423931	0.7191195148652011	0.19721089352817733	0.1307581371354798	0.4021951370922149	0.39118102218531137	0.20388021639882578	0.30860815337559155	0.4385480127160333	0.08979707111967172	0.4248919163727897	0.17826955148857798	0.8874708009103283	0.2353654567455281	0.40084858950173935	0.03547010049262472	0.214444310685727	0.8534724511227257	0.01418991475296194	0.5087944285375732	0.6504594282560366	0.6881456934216261	0.016072971032583344	0.6522413979470192	0.6156405368218615	0.21512055540142588	0.40450673022240524	0.8505255242767911	0.6674122385008898	0.16505107553656517	0.10227276512456751	0.26505760545377194	0.888286938731742	0.39531735091316345	0.9296927164645462	0.5274731087769836	0.9899102699933984	0.9130074778139761	0.12589846655895498	0.4781110584291004	0.042872815523325336	0.6428493389199079	0.6929993091964558	0.11351427874060606	0.6659175226432197	0.3492801444627915	0.9536922459250035	0.42548890432728187	0.48743055507615846	0.9482618197967501	0.7242407247423931	0.719119514865201	0.19721089352817733	0.1307581371354798	0.4021951370922149	0.39118102218531137	0.20388021639882578	0.30860815337559155	0.4385480127160332	0.08979707111967172	0.4248919163727897	0.17826955148857798	0.8874708009103283	0.2353654567455281	0.4008485895017393	0.03547010049262472	0.214444310685727	0.8534724511227256	0.01418991475296194	0.5087944285375732	0.6504594282560366	0.6881456934216261	0.016072971032583344	0.6522413979470192
0.849240979963759	0.46874382108836515	0.9235859599469017	0.9862709122360828	0.5147188400504376	0.9435373806543539	0.46483505743024217	0.7285735698262842	0.7873959408414544	0.3693609964557933	0.8149733897369331	0.37927926332569883	0.775396693137256	0.7481882011322991	0.5269235871865491	0.3638967766669041	0.9064953227083026	0.7485982415091637	0.9299552829992521	0.17651309365886408	0.524952557227886	0.8997634344344313	0.6739533774337566	0.8377756679477273	0.17313580630262643	0.959745378840756	0.4420337366825376	0.006777006195049062	0.8491817449204561	0.6564963998915326	0.0478511395504605	0.4775949395746694	0.2791900325786242	0.40501949395013603	0.2590801535669425	0.18018439558244603	0.05900594110044678	0.03890627893928644	0.1440472962202265	0.589357024643101	0.3293157083447096	0.22549694508373436	0.19078107224125634	0.1944779412169415	0.8770632541677043	0.7991920494662903	0.6621703466763534	0.00541032448198725	0.8712374267175511	0.3991581185191362	0.849240979963759	0.46874382108836515	0.9235859599469017	0.9862709122360828	0.5147188400504376	0.943537380654354	0.46483505743024217	0.7285735698262841	0.7873959408414543	0.3693609964557933	0.8149733897369331	0.37927926332569883	0.775396693137256	0.7481882011322992	0.5269235871865491	0.3638967766669041	0.9064953227083026	0.7485982415091637	0.9299552829992521	0.17651309365886408	0.524952557227886	0.8997634344344313	0.6739533774337566	0.8377756679477273	0.17313580630262643	0.9597453788407561	0.4420337366825376	0.006777006195049062	0.8491817449204561	0.6564963998915326	0.0478511395504605	0.4775949395746694	0.2791900325786242	0.40501949395013603	0.2590801535669425	0.18018439558244603	0.05900594110044678	0.03890627893928644	0.1440472962202265	0.589357024643101	0.3293157083447096	0.22549694508373436	0.19078107224125634	0.1944779412169415	0.8770632541677043	0.7991920494662903	0.6621703466763534	0.00541032448198725	0.8712374267175511	0.39915811851913613
0.45556841518858066	0.5660015095102864	0.015842678068028415	0.8338493613043061	0.5266223929416447	0.39067743897427987	0.43009735267162086	0.7215797987392412	0.5114741029729075	0.27539845245071737	0.7532984326306096	0.13647889347645054	0.15778233504894068	0.18534510877719973	0.4348194161147028	0.6911735926936784	0.21146650006200207	0.47238328755608794	0.4445696473941156	0.5674341262548034	0.0802763922152065	0.7445079106049541	0.5229216567107589	0.16639107259827274	0.4228260916622669	0.9255271177136444	0.7221111914040518	0.10894149221193988	0.5449549276903374	0.9774065286628394	0.8484970800424588	0.1851212470594389	0.6722225614195122	0.5933734555663353	0.6773794339920808	0.34062964377184696	0.3478361778603356	0.5890396056829542	0.9044166647367654	0.507744904118541	0.3923505861160735	0.6073372167175366	0.47384166972057107	0.2962811975748794	0.8214229252509686	0.7466518697842719	0.7751783689502469	0.6519695664391726	0.20074110985134022	0.7694838470359309	0.4555684151885807	0.5660015095102864	0.015842678068028415	0.8338493613043061	0.5266223929416447	0.39067743897427987	0.43009735267162086	0.721579798739241	0.5114741029729075	0.27539845245071737	0.7532984326306096	0.13647889347645054	0.15778233504894068	0.18534510877719976	0.4348194161147028	0.6911735926936784	0.21146650006200207	0.47238328755608794	0.4445696473941156	0.5674341262548034	0.0802763922152065	0.7445079106049541	0.5229216567107589	0.16639107259827274	0.4228260916622669	0.9255271177136444	0.7221111914040518	0.10894149221193987	0.5449549276903374	0.9774065286628394	0.8484970800424588	0.1851212470594389	0.6722225614195122	0.5933734555663353	0.6773794339920808	0.34062964377184696	0.3478361778603356	0.5890396056829542	0.9044166647367654	0.507744904118541	0.3923505861160735	0.6073372167175366	0.47384166972057107	0.2962811975748794	0.8214229252509686	0.7466518697842719	0.7751783689502469	0.6519695664391726	0.20074110985134022	0.7694838470359309
0.2664601129479956	0.17090715961610142	0.3490040737255986	0.593974214489716	0.029134777130945748	0.2991468581491462	0.4266235673860402	0.35009505453852996	0.9272542745423263	0.37096374435561036	0.9148407676638821	0.04991663373984395	0.13431873773100012	0.3776352372560756	0.2604913915250673	0.14331172281008653	0.9619630757528557	0.1246574706644511	0.7909904046408278	0.7233817456599182	0.015321581961828312	0.44384036794283105	0.9283903075605373	0.05905963460809016	0.00894368897324907	0.606038505595187	0.6375386381405147	0.455627209553713	0.2597397026001188	0.02770878684283762	0.658260360487982	0.8909221834744062	0.819825771962511	0.9572096895432849	0.2058054591550118	0.020585105614465384	0.4337045743701035	0.30932673066083266	0.864022093270195	0.4522307959438102	0.06583888676473015	0.7852807601030012	0.9896909522904666	0.10712141631829819	0.8187008714005767	0.99087713344517	0.5032068382169463	0.30745892929962193	0.2823896460331693	0.14610292834235006	0.2664601129479956	0.17090715961610142	0.3490040737255986	0.593974214489716	0.029134777130945748	0.2991468581491462	0.4266235673860402	0.35009505453852996	0.9272542745423263	0.37096374435561036	0.9148407676638821	0.04991663373984395	0.13431873773100012	0.3776352372560756	0.2604913915250673	0.14331172281008653	0.9619630757528557	0.12465747066445108	0.7909904046408277	0.7233817456599182	0.01532158196182831	0.4438403679428311	0.9283903075605374	0.05905963460809016	0.00894368897324907	0.606038505595187	0.6375386381405147	0.45562720955371305	0.2597397026001188	0.02770878684283762	0.658260360487982	0.8909221834744063	0.819825771962511	0.9572096895432849	0.2058054591550118	0.020585105614465384	0.4337045743701035	0.30932673066083266	0.8640220932701949	0.4522307959438102	0.06583888676473015	0.7852807601030012	0.9896909522904666	0.1071214163182982	0.8187008714005767	0.9908771334451701	0.5032068382169463	0.30745892929962193	0.2823896460331693	0.14610292834235006
0.4675324017542473	0.8952193864155511	0.941658130734316	0.5630643814828078	0.4531332848579867	0.868185480537594	0.04253167361344634	0.555896176037494	0.44427563757845145	0.6085210738248932	0.6794413314185737	0.3412448642939205	0.23617345640758458	0.8884965997363686	0.6065594533703123	0.8361127064100995	0.6984497891452534	0.23367806333926439	0.999768438746191	0.5785894968508448	0.49207666026617725	0.7589578409863005	0.47490195045652783	0.2007063336403963	0.45650273789616747	0.2714449878589863	0.7473296454338542	0.5547246688128683	0.7228174484039552	0.13360042814385986	0.5347532776760071	0.7414287034366887	0.47054190115629874	0.2354555571801331	0.011422677868386466	0.9754685308427675	0.5944025230805554	0.4220820964340384	0.3853904585244099	0.331378407724625	0.8533648279330756	0.9090411633849397	0.4610690111523023	0.7879044565899761	0.4452067839722934	0.13548477206631693	0.6203784289077672	0.4298046073369842	0.8579391580740461	0.73496892388934	0.4675324017542473	0.8952193864155512	0.941658130734316	0.5630643814828078	0.45313328485798665	0.868185480537594	0.04253167361344634	0.555896176037494	0.4442756375784514	0.6085210738248932	0.6794413314185737	0.3412448642939205	0.23617345640758458	0.8884965997363687	0.6065594533703123	0.8361127064100995	0.6984497891452534	0.23367806333926439	0.999768438746191	0.5785894968508448	0.49207666026617725	0.7589578409863005	0.4749019504565279	0.2007063336403963	0.45650273789616747	0.2714449878589863	0.7473296454338542	0.5547246688128683	0.7228174484039552	0.13360042814385986	0.5347532776760071	0.7414287034366887	0.4705419011562987	0.2354555571801331	0.011422677868386466	0.9754685308427675	0.5944025230805554	0.4220820964340384	0.3853904585244099	0.331378407724625	0.8533648279330756	0.9090411633849397	0.4610690111523023	0.7879044565899762	0.4452067839722934	0.13548477206631693	0.6203784289077672	0.4298046073369842	0.8579391580740461	0.73496892388934
0.6013427500569406	0.10870815182391647	0.012829623246441435	0.6044314786747115	0.22608028263313318	0.5786717293310133	0.37899845486041545	0.9320165306420621	0.28842494483613057	0.7640777019169944	0.6834109622577991	0.2250878358127942	0.2723574872173773	0.24623352942605709	0.453958743075167	0.8864146061745877	0.6871905955603731	0.6746305337249532	0.6308020616028154	0.1632942704022881	0.24002004129735388	0.28456269433435843	0.6017720926550776	0.09979420395280458	0.9966805047559029	0.8374292976514477	0.28639041413696664	0.4166514006301984	0.9910826701840836	0.4191982925873888	0.28908026752005256	0.5393452730815795	0.572556741317207	0.18470623710446205	0.18971273818980922	0.1658944827977405	0.8865014989035834	0.5521699459444095	0.8132663283126461	0.5423293120211304	0.8466627940580294	0.5727808430989327	0.8216166342980143	0.3526439330691285	0.044396944690110435	0.8236853659122347	0.4812564048824026	0.23285839151663074	0.4311405633232125	0.14798549900255598	0.6013427500569406	0.10870815182391647	0.012829623246441435	0.6044314786747115	0.22608028263313318	0.5786717293310133	0.37899845486041545	0.9320165306420621	0.28842494483613057	0.7640777019169943	0.6834109622577992	0.2250878358127942	0.2723574872173773	0.2462335294260571	0.453958743075167	0.8864146061745877	0.6871905955603731	0.6746305337249532	0.6308020616028154	0.1632942704022881	0.24002004129735388	0.28456269433435843	0.6017720926550776	0.09979420395280458	0.9966805047559028	0.8374292976514477	0.28639041413696664	0.41665140063019834	0.9910826701840836	0.4191982925873888	0.28908026752005256	0.5393452730815795	0.572556741317207	0.18470623710446205	0.18971273818980922	0.1658944827977405	0.8865014989035834	0.5521699459444095	0.813266328312646	0.5423293120211304	0.8466627940580294	0.5727808430989327	0.8216166342980145	0.3526439330691285	0.044396944690110435	0.8236853659122347	0.4812564048824026	0.23285839151663074	0.4311405633232125	0.14798549900255598
0.6261859991096939	0.18487516837154655	0.13396235369912973	0.7340982575333737	0.1493588088816778	0.9945337059721053	0.8156687942888077	0.18735280915925212	0.985401062175898	0.42294549425836026	0.6311060786077312	0.4547104975269186	0.8194563913916433	0.6743999629903619	0.5881162455540492	0.7964790956233018	0.9332226826183441	0.9830020169264133	0.3891235841689143	0.6078003179509248	0.6101551492454116	0.6904931089971403	0.3958138890374424	0.6794597539377699	0.5984974184010945	0.16713192569469904	0.5911292077904129	0.2087691086773859	0.6014712743495065	0.6234457487197168	0.5920773863115771	0.3355059820615013	0.5206963058812506	0.22488081196598153	0.5660519782366024	0.43637305241079044	0.7690390966941677	0.3303967295251584	0.7047928592838879	0.5341344844312578	0.15407618848385263	0.5835435658936486	0.1402815560385892	0.012698875765520035	0.43340781856379473	0.973740124427945	0.3445483065551058	0.2640989789472772	0.25363788536817233	0.019450769329757533	0.6261859991096939	0.18487516837154655	0.13396235369912973	0.7340982575333735	0.1493588088816778	0.9945337059721053	0.8156687942888077	0.1873528091592521	0.985401062175898	0.42294549425836026	0.6311060786077312	0.4547104975269186	0.8194563913916433	0.6743999629903619	0.5881162455540492	0.7964790956233018	0.9332226826183441	0.9830020169264133	0.3891235841689143	0.6078003179509248	0.6101551492454116	0.6904931089971403	0.3958138890374424	0.6794597539377699	0.5984974184010946	0.16713192569469904	0.5911292077904129	0.20876910867738593	0.6014712743495065	0.6234457487197168	0.5920773863115771	0.3355059820615013	0.5206963058812506	0.2248808119659815	0.5660519782366024	0.43637305241079044	0.7690390966941677	0.3303967295251584	0.7047928592838879	0.5341344844312578	0.15407618848385263	0.5835435658936486	0.1402815560385892	0.012698875765520035	0.43340781856379473	0.973740124427945	0.3445483065551058	0.2640989789472772	0.25363788536817233	0.019450769329757533
0.8393140265804973	0.891151492289632	0.6021964889035525	0.9855064135288901	0.3984236942093079	0.6284249171612066	0.03322470610666983	0.6316330714198883	0.26348801411599637	0.31263675355992204	0.38038826162374895	0.6930423295387279	0.9159608269587522	0.672664923643379	0.7546408898063869	0.17260536372552	0.9480524882550875	0.13375008249338483	0.5523054264868396	0.9535162199648561	0.3862936203070808	0.0757309209536226	0.7442252171505814	0.9741011640310698	0.20671848761009498	0.28520024845290065	0.805700606579459	0.11769551404980128	0.7398104278607194	0.8797400105056561	0.8264360847920053	0.20948264805415667	0.46702584040966777	0.5020930946487836	0.11074771626159219	0.13731752959839033	0.7002284280471449	0.4295411200292666	0.5265913175261947	0.3639321133247049	0.4596781350487234	0.557997380842383	0.7729674841572176	0.638067992060497	0.4625649459833387	0.9270054432573018	0.7270723700117325	0.39785766362692737	0.019089917436214993	0.37870519286910365	0.8393140265804973	0.891151492289632	0.6021964889035525	0.9855064135288901	0.3984236942093079	0.6284249171612066	0.03322470610666983	0.6316330714198883	0.26348801411599637	0.31263675355992204	0.38038826162374895	0.6930423295387279	0.9159608269587522	0.672664923643379	0.7546408898063869	0.17260536372552	0.9480524882550875	0.13375008249338483	0.5523054264868396	0.9535162199648561	0.3862936203070808	0.0757309209536226	0.7442252171505814	0.9741011640310699	0.20671848761009498	0.28520024845290065	0.805700606579459	0.11769551404980128	0.7398104278607194	0.8797400105056561	0.8264360847920053	0.20948264805415667	0.46702584040966777	0.5020930946487836	0.11074771626159219	0.13731752959839033	0.7002284280471449	0.4295411200292666	0.5265913175261947	0.3639321133247049	0.4596781350487234	0.557997380842383	0.7729674841572176	0.638067992060497	0.4625649459833387	0.9270054432573018	0.7270723700117325	0.39785766362692737	0.019089917436214993	0.37870519286910365
0.6256060741256091	0.1826206007757914	0.3347235108357657	0.48068324063678447	0.2692888618164375	0.9722204995479596	0.2616836336180357	0.6458579242129316	0.1425747555125459	0.7113463600281682	0.9740609025576458	0.43869816707015885	0.6736260722504075	0.8058924150095856	0.679186491096478	0.5142394096902305	0.5510706118372007	0.5486385012579577	0.8955722532426427	0.9272522599574836	0.6420207435464542	0.6041708734639771	0.835833549470878	0.6233993857165897	0.6488792396984191	0.8578436337059462	0.19248662843969766	0.4360660180272402	0.20572549193961032	0.8659488877787739	0.9768204358777417	0.5733139790888526	0.2693315558186442	0.22221064520461015	0.16408646064587223	0.13418118785464353	0.9778451629328297	0.7529318117752026	0.9972228665235517	0.8929250672790581	0.6773769294987244	0.05458029260143396	0.680365621774628	0.3953965703569686	0.5008423153161596	0.7008352369397135	0.5384220176652286	0.7750213357815063	0.3804853046132781	0.5869988491871112	0.6256060741256091	0.1826206007757914	0.3347235108357657	0.48068324063678447	0.2692888618164375	0.9722204995479596	0.2616836336180357	0.6458579242129316	0.1425747555125459	0.7113463600281682	0.9740609025576457	0.43869816707015885	0.6736260722504075	0.8058924150095857	0.679186491096478	0.5142394096902305	0.5510706118372007	0.5486385012579577	0.8955722532426427	0.9272522599574835	0.6420207435464543	0.6041708734639771	0.835833549470878	0.6233993857165897	0.6488792396984191	0.8578436337059463	0.19248662843969766	0.43606601802724015	0.20572549193961032	0.8659488877787738	0.9768204358777417	0.5733139790888526	0.2693315558186442	0.22221064520461015	0.16408646064587223	0.13418118785464353	0.9778451629328299	0.7529318117752025	0.9972228665235517	0.8929250672790581	0.6773769294987244	0.05458029260143396	0.680365621774628	0.3953965703569686	0.5008423153161596	0.7008352369397135	0.5384220176652286	0.7750213357815063	0.3804853046132781	0.5869988491871112
0.6655280538122352	0.26521520564886797	0.8277815278124565	0.3628021893974742	0.14077012932172756	0.9673286679485543	0.2088767403234733	0.4830220363663576	0.046538759926791906	0.021333554104221872	0.8447065469936932	0.9346600169324746	0.9008180547425183	0.27531438936099717	0.590936290304588	0.3049438097537012	0.8084480053936027	0.8811385796295181	0.3328160385232487	0.24770347119249142	0.2867368327253592	0.17312142531397562	0.8591146313121856	0.5953922311810974	0.591889845372009	0.7883799027436904	0.4942085710938133	0.30403596848511805	0.6138288485243404	0.28373103328754506	0.9661667055074397	0.3755233910748186	0.6031645480397663	0.4454942118101468	0.6429696322503571	0.3227609599196826	0.4023305599933766	0.4900907513757224	0.022563504946922386	0.46957471350196717	0.08584602507522399	0.7218222189350662	0.8998652246026304	0.8318485091419628	0.5639144260022767	0.7739431532861882	0.48303013869700107	0.49176466073604536	0.467336266309598	0.6281547620290234	0.6655280538122352	0.26521520564886797	0.8277815278124565	0.3628021893974742	0.14077012932172756	0.9673286679485543	0.2088767403234733	0.4830220363663576	0.046538759926791906	0.021333554104221872	0.8447065469936932	0.9346600169324747	0.9008180547425183	0.27531438936099717	0.590936290304588	0.3049438097537012	0.8084480053936027	0.8811385796295181	0.3328160385232487	0.2477034711924914	0.2867368327253592	0.17312142531397562	0.8591146313121856	0.5953922311810974	0.591889845372009	0.7883799027436904	0.4942085710938133	0.30403596848511805	0.6138288485243404	0.28373103328754506	0.9661667055074398	0.3755233910748186	0.6031645480397663	0.44549421181014687	0.6429696322503571	0.3227609599196826	0.4023305599933766	0.4900907513757224	0.022563504946922386	0.46957471350196717	0.08584602507522399	0.7218222189350662	0.8998652246026305	0.831848509141963	0.5639144260022767	0.7739431532861882	0.48303013869700107	0.49176466073604536	0.467336266309598	0.6281547620290234
0.3387518770549809	0.2731748512659804	0.32518938423722044	0.7784688681976306	0.9191888575589507	0.9470287248762269	0.5817602547920047	0.5793407206218949	0.1763907903345207	0.19272635881358785	0.4068680555938007	0.5929943429899841	0.7942598752403116	0.38860470146594894	0.6473336929680831	0.2716861462388621	0.12041787720221142	0.3876158544691912	0.902591419394074	0.5278706366765258	0.11399935479011908	0.7857752166561238	0.7468414653793346	0.6389593936859723	0.020927421990284883	0.39141388479887135	0.8408040947269738	0.32884359533923974	0.8239747145125234	0.7784705562525948	0.368316045378405	0.5320152152177716	0.08965054893093322	0.282685988188961	0.681899542448639	0.10867226552169393	0.24419764744526773	0.9818362629815299	0.28494605030593345	0.92846624705467	0.3574734588762875	0.7390681277939912	0.023322747405399108	0.12003140051045334	0.5710940195771174	0.3845831151494431	0.7163663636197659	0.6794869229455283	0.6637324227482275	0.8204477270359857	0.3387518770549809	0.2731748512659804	0.32518938423722044	0.7784688681976306	0.9191888575589507	0.9470287248762269	0.5817602547920047	0.5793407206218949	0.1763907903345207	0.19272635881358782	0.4068680555938006	0.5929943429899841	0.7942598752403116	0.38860470146594894	0.6473336929680831	0.2716861462388621	0.12041787720221142	0.3876158544691912	0.9025914193940738	0.5278706366765258	0.11399935479011909	0.7857752166561238	0.7468414653793346	0.6389593936859723	0.020927421990284883	0.39141388479887135	0.8408040947269738	0.32884359533923974	0.8239747145125234	0.7784705562525948	0.368316045378405	0.5320152152177716	0.08965054893093322	0.282685988188961	0.681899542448639	0.10867226552169393	0.24419764744526776	0.98183626298153	0.28494605030593345	0.92846624705467	0.3574734588762875	0.7390681277939912	0.023322747405399108	0.12003140051045334	0.5710940195771174	0.3845831151494431	0.7163663636197659	0.6794869229455283	0.6637324227482275	0.8204477270359856
