8.2143	8.4161	8.1269	7.9411	7.8528	7.9848	7.7563	6.1078	8.8044	8.3688	9.5105	8.279	8.5741	8.825	8.0618	9.625	8.4933	6.3516	6.6633	8.0411	7.6703	8.0927	8.7036	7.6068	7.4682	8.1737	7.9615	8.0338	7.5026	7.8776	7.5989	7.1706	7.8846	7.4621	8.7358	8.4219	8.3741	7.7148	8.5506	8.2504	7.9653	9.5629	7.4989	6.8815	9.1296	7.1834	7.8579	8.6508	7.2898	8.87	7.7055	7.782	6.6799	8.5236	7.9196	7.124	7.9917	8.6916	5.4488	6.4021	7.532	7.0032	5.6576	8.2589	6.9294	7.6991	8.5279	7.0124	8.3491	7.7296	7.071	6.0755	7.6607	8.1045	6.8771	7.4556	8.721	7.2325	8.3983	7.8263	8.5487	0	0	8.952	7.5116	0	3.9921	0	0	3.7445	0	0	0	4.2493	7.7764	0	4.688	7.0586	6.217	5.4226	4.3235	3.627	5.5819	0	0	8.7139	7.8613	6.6196	6.1391	4.588	4.8813	1.8707	0	7.5512	4.4234	7.0954	0.65172	0	6.9994	2.1598	5.2519	0.44961	2.4976	2.8035	5.0108	0	0	3.9114	0	5.3936	0	0	0	5.6471	5.0585	3.3647	5.5477	1.793	0	0	0	0	0	0	0	0	0	0	0	5.4489	0	0	4.4447	0	0	0	0	0	3.9547	0	0	0	0	1.0416	0	0	0	0	4.0096	4.2593	2.9471	0	0	0	2.8497	0	0	6.1856	0	0	1.963	0	4.5222	0	0	0	0	0	0	5.7177	0	0	0	0	2.291	0	0	1.6633	0	0	0	0	5.6822	0	0	0	0	1.0161	0	0	0	2.0473	0.84296	0	0	0	3.5954	4.2786	4.2839	2.827	0	0	1.3121	0.37083	0.85475	0	0	0	3.9727	0	2.047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.6906	0	0	0	2.771	6.1818	0	0	2.8091	0	0	0	0	0	0	0	0	0	2.6918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.73926	0	0	0	0	0	0	0	0	0	2.8685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.41139	2.4076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.2761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	2.6721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6606	0	0	2.2228	0	2.6353	4.592	4.2118	7.4112	3.4006	0	3.2595	2.7427	1.2907	6.5423	3.1837	6.3918	4.3872	3.8339	7.3719	10.083	2.0922	5.1891	3.0642	3.2863	5.79	5.0603	8.3737	8.7377	5.5655	10.031	5.8487	8.0703	8.0426	2.9057	2.4253	3.1036	8.3499	6.5551	10.487	7.2191	6.8302	8.054	5.7411	8.9313	5.7359	8.8694	6.8994	8.8446	9.1429	7.2418	5.7836	9.8691	5.5544	7.9866	9.4926	6.8832	6.8368	7.9052	8.8623	8.5884	6.502	5.0274	6.668	6.6331	5.997	7.3255	10.934	6.0827	8.3121	5.842	5.8153	3.4135	5.6628	8.1782	9.5024	6.4434	8.5277	7.3761	9.6756	5.5477	9.2372	8.7298	5.797	8.3221	7.3738	7.9506	6.8093	7.908	8.8292	6.9733	2.7673	3.5576	6.7483	6.773	9.1452	7.1576	8.6135	5.998	8.4599	6.8188	8.7718	8.6019	7.9217	6.176	7.1392	3.8541	5.443	7.4024	7.9922	7.3829	8.5517	7.5853	5.1923	7.0358	5.3627	6.7793	6.3831	4.6734	9.625	6.3802	9.2905	5.3527	7.0565	8.3078	6.4207	8.3949	7.1524	10.329	6.0262	9.3241	6.61	8.4126	7.8905	7.3495	7.9168	9.1605	6.1125	7.7922	8.88	5.3527	7.589	4.3381	3.4801	3.2796	7.4956	4.1598	5.8963	9.8885	6.9005	6.4582	4.1768	7.3367	9.0591	0	2.6315	5.0002	9.2094	8.2774	10.753	3.5316	7.5011	4.1866	6.659	2.6653	9.0976	7.6464	6.843	4.0271	7.6078	3.0738	3.4154	8.7566	2.6198	7.3549	8.9139	7.3851	6.8815	6.9021	7.2953	6.1878	6.3396	7.765	5.354	7.3286	5.9554	5.9549	6.8932	8.1942	5.9833	4.5533	2.0234	5.333	7.0951	5.9738	1.7125	8.4666	7.4724	5.4242	5.1265	9.0327	9.7252	6.0675	7.3717	9.0213	8.3329	7.0263	6.2219	5.7722	7.9039	10.286	7.9997	10.333	10.002	4.7413	3.6795	8.209	4.8174	3.891	6.6273	7.128	9.6341	8.9158	11.094	5.2884	6.6559	0	0	0	0	0	0	4.1895	7.1248	5.5168	7.0337	7.7474	9.6934	6.3559	7.2484	6.134	1.5914	6.9989	7.6369	9.3986	7.7417	7.7129	8.5869	6.1525	6.2098	8.4297	9.5134	6.1334	6.4854	6.2797	7.1552	9.4291	7.5029	9.3029	7.9622	6.2363	3.1636	0	0	0	0	8.101	9.7133	5.6449	5.3206	7.2076	8.8503	4.8241	9.3127	7.9045	6.126	6.2044	6.7939	8.3828	5.8162	7.5248	2.741	7.0948	10.367	6.4591	6.6877	5.4941	6.8912	7.8052
2.6424	0	0	5.0529	0	1.9188	0	4.7035	0	0	0	4.3579	2.333	0	5.9519	0	0	2.5947	0	0	4.244	1.8675	2.8117	3.8161	0	0	1.3203	0	3.7422	5.2162	5.4888	2.6577	0	0	4.9706	0	0	5.5319	6.0548	0	5.7366	6.6091	0	3.1003	3.2317	0	0	5.1542	0	3.1126	7.4882	3.4572	6.4327	0	3.2743	1.3964	0	5.3045	7.1842	0	0	0	6.6931	3.4363	0	0	0	3.8792	5.4022	0	6.5768	7.121	3.15	0	0	5.1769	4.1288	5.2906	2.8472	5.5585	0	5.259	7.7215	5.4222	0	8.6643	8.2547	7.4905	9.1977	8.4942	4.3879	5.8104	8.8814	8.7185	0	7.6515	0	0	0	0	5.1092	8.1919	3.6991	7.3573	6.8274	4.8245	3.0947	3.7084	4.5392	0	5.5669	0	0	0	7.8915	1.2827	7.8873	5.7452	5.5933	8.5759	5.7017	8.1203	7.9327	4.6942	4.1423	0.12138	1.8556	4.4248	0	0	2.4288	0	0	0	2.5604	2.026	0	2.0542	0	7.7322	2.4528	0	0	0	0	0	0	5.9951	0	0	0	0	3.0693	0.55966	0	0	0	3.1227	0	0	0	0	0	0	4.1783	6.6786	0	0	7.0186	0	0	0	0.44948	0	6.4025	6.2761	0	0	0	4.8325	7.4837	0	2.2289	5.2698	0	0	0	0	0	0	3.8096	0	0	0	0	0	7.0605	8.5761	8.1579	0	2.2332	4.9922	5.0689	0	3.6428	6.186	0	7.9941	6.2385	0	0	0.30662	7.1677	2.4911	6.6245	3.7874	7.7732	0	2.2125	6.8303	6.5274	6.7565	2.8886	7.0355	9.0622	8.0922	9.6054	7.9128	6.595	8.7325	7.0827	6.3126	0.53423	7.7634	8.2955	6.4004	4.7926	7.6581	2.3148	10.484	7.9576	6.266	6.6327	5.0753	7.2592	6.5901	7.0765	6.9138	7.5508	4.9696	5.4994	0	8.3444	2.0971	8.8647	9.1684	6.8416	7.3908	4.8922	7.5711	9.0197	0	0.93581	0	7.3628	4.3522	7.5899	9.5507	7.4102	3.308	6.6367	4.8024	7.543	9.3718	7.1168	6.0311	6.5841	4.8338	6.6223	8.1735	3.2212	7.1218	8.2576	8.3827	6.2785	1.8207	10.389	0	7.7099	7.0924	6.296	9.0907	8.1861	1.2022	0	7.3068	9.1667	8.8983	7.0519	8.6563	9.7196	8.4901	2.0324	9.5138	7.9296	1.9342	7.4025	6.6841	7.902	9.804	8.7381	8.8653	7.9877	7.3879	6.7052	8.9096	8.7535	0	8.6645	8.2034	5.466	5.5556	0	8.4353	0	2.1965	3.4278	9.0805	6.8377	8.9363	6.3554	3.1474	10.001	4.9305	7.4561	1.4873	7.6723	0.10322	6.9532	7.715	4.4653	7.8969	6.9323	8.8327	8.3364	9.9722	10.313	9.2585	8.3201	0	7.5348	3.6708	0.1071	8.0751	2.4506	5.3011	0	9.7981	7.6423	7.2076	8.7259	4.7691	7.1327	8.7917	10.391	6.1342	1.3149	6.3378	0.39477	6.8366	6.6686	6.2236	0
0	0	0	0	0	0	0	0	0	0	1.4177	0	0	1.14	0	0	5.5352	0	0	0	0	0	0	0.48168	0	0.59344	0	0	1.0258	0	0	0	4.6426	0	4.6089	0	0	1.535	0	0	0	0	2.3682	0	3.6878	0	0	0	0.19527	4.5718	0	0	2.7252	0	2.4045	3.558	0	4.2048	0	0	0	0	0	3.089	0	0	0	0	0	0	4.4282	0	0	4.4046	0	0	4.9908	0	0	0	6.2578	0	0	0	0	5.6883	0	4.8464	0	0	3.7873	0	3.7027	1.5385	0	0	0	4.6746	0	4.2307	0	1.974	0	0	3.6613	0	0	0	0	0	0	0	0	0	0	0	1.5391	0	3.77	1.5062	0	3.4995	0	0	0	0	0	0	0	0	0	0	0	0.68405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.849	0	0	0	0.0042199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.1825	0	0	0	0	0.18206	5.9018	0	3.5945	5.2734	0	1.2021	0	0	0	0	0	0	8.1062	0	1.6444	8.1861	0	6.0052	3.2271	8.3592	0	0	0	0	0	0.83353	1.8318	0	3.2273	0	0	0	0	0	4.2789	6.6671	0	0	0	0	0	0	4.2981	4.4448	0	0	0	0	5.5465	0.88801	3.2167	1.6534	6.9196	0.85851	5.3553	5.5635	4.7708	7.3245	0	7.7574	3.4654	5.0857	2.4567	6.7361	0	7.5286	0	2.123	7.7236	3.3481	6.1483	0.2934	0	6.7255	5.5073	5.7787	1.3518	3.3657	7.9355	6.4031	0.037359	8.4414	6.2463	9.4156	10.027	0.57271	4.6859	7.0485	0	0	4.5332	0	4.7037	1.9456	6.6426	9.2778	6.0596	6.3011	3.843	4.5937	0.42524	7.1351	5.335	0	2.6426	1.0948	8.0435	7.4795	6.4133	2.5495	4.2731	0	1.7615	0	2.0016	5.6393	5.1503	5.6639	0.33216	6.0139	7.4318	0.26072	7.9453	9.1929	0	6.5673	6.1882	0	2.8188	7.0562	0.71607	8.1708	1.4275	5.3424	0	7.3122	8.4441	4.6755	6.4362	6.0587	6.3581	7.7312	6.5193	3.2052	7.4361	5.0745	0.48624	7.363	6.753	6.9319	0
4.7371	0	4.9506	4.2387	4.8552	6.1574	4.2112	2.3679	2.9806	5.0148	3.7961	4.266	5.2128	0	4.1738	0	0	0	6.4378	5.7437	4.5769	5.6723	5.2209	3.4448	3.8925	6.0448	5.3805	5.6388	4.9868	5.0219	5.9613	3.7618	6.6014	4.2003	5.6966	3.559	5.7577	6.0496	6.4381	6.753	1.0476	0	4.1259	6.1298	3.4749	5.9369	4.0484	4.6929	6.1395	3.8363	6.6287	5.1282	4.3785	3.1	2.1545	5.8766	5.1026	4.7681	8.0006	6.8783	6.1328	6.1675	5.1707	6.5246	6.992	4.797	5.9743	6.8313	5.8646	0	0	3.8806	4.0834	5.867	4.0225	0	3.113	2.9945	0	5.3047	3.8086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3282	0	0	2.568	0	2.8843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.0347	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.9035	0	0	1.8915	0	0	4.992	0	0	0	0	0	0	6.4394	0	5.0899	0	0	0	2.7514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7843	0	0	0	0	0	0	0	0	0	0	4.8249	3.8091	0	0	0	0	0	5.0931	5.1603	0	0	0	0	0	0	0	0	0	0	0	2.8747	0	0	0	0	0	0	0	0	0	0
5.7038	5.7032	5.9881	5.8444	5.5331	5.4608	6.6068	4.4674	3.5313	6.5063	5.8618	5.1344	5.4359	4.4183	4.3942	0	2.9209	5.293	6.7163	5.919	4.4701	4.9482	5.8799	5.8605	6.4841	5.6517	5.9462	6.3098	6.2843	6.23	5.6229	5.6811	6.5852	5.9193	6.6515	6.0949	6.6863	5.7145	6.0631	6.5767	5.8125	5.5383	5.2215	6.1152	3.9614	4.8087	5.1054	5.9573	7.7871	6.3072	6.3887	7.2269	6.8889	5.3467	5.9917	5.4484	6.2173	6.0967	8.4444	7.5448	6.3956	6.4564	7.5858	6.8172	5.9732	4.8251	5.4803	8.4828	6.6023	8.0016	3.3556	6.9215	4.8973	7.6364	5.5016	4.8442	3.9927	6.3762	5.5363	5.6524	4.9114	4.2116	0	5.1491	3.733	2.842	2.1623	0	5.8038	3.2339	0.86921	3.017	0	0	5.8863	0	3.9403	2.3703	3.6363	0	3.1512	2.2589	2.7083	4.0903	0	2.006	3.8201	0	2.7337	5.5512	4.2253	5.5759	3.9951	2.172	0	0	4.6303	0	0	0	3.3783	4.0278	4.577	6.2948	0	3.8141	5.2339	1.6735	0.065449	2.0004	5.5975	0	3.3841	4.8817	0	0	3.0419	0	3.5159	3.7005	0	0	0	4.9554	0	0	0	2.0298	0	0	0	0	0	0	0	0	0	4.6617	0	4.7526	1.59	4.413	0	6.1729	4.1551	4.5963	4.3626	0	3.2143	0	3.6422	0	4.8628	3.0862	4.2372	2.5923	0	0	0	4.5198	4.4946	0	0	3.411	0	4.6467	3.8603	2.8345	0	0	1.4561	0	0	3.2331	2.2393	1.9943	0	0	0	0	0	1.9535	0	0	0	0.76577	0	2.5619	4.9953	2.9874	3.7595	0	0	3.2029	2.3979	0	0	4.4993	0	1.9107	2.2181	4.0233	3.4556	4.927	0	3.2418	5.4955	0.72893	2.2773	3.437	0	0	0	2.4418	0	0	4.3056	4.031	2.2369	0	1.8161	0	1.8104	0	0	1.2277	3.5594	1.864	0.75048	4.1008	0	6.2993	4.1732	1.4495	0	0	2.5536	0	0	2.0926	3.2128	1.5812	0	0	4.4444	0	4.9504	0	0	3.0772	0	3.2597	5.8862	0.67921	0.94846	1.6788	4.335	3.4085	4.3212	0	0	0	3.8377	0	3.3596	0	3.3742	0	0	4.5078	2.7142	3.1669	5.1455	0	3.1722	4.4434	0	5.0496	1.4004	0.19095	3.7126	6.676	4.1913	0	0.13475	6.9881	3.9551	7.06	5.0763	5.2216	3.8987	0	3.6019	1.0743	2.1539	5.8443	2.1709	0	0	4.8185	0	0.44006	0	0	0	0	0	0	4.4622	0	0	0	0	0	0	0	0	3.1151	1.9955	1.6537	5.6634	3.4623	5.4823	2.6744	0	6.7085	2.0662	0.32325	5.9153	5.3143	1.5717	4.2848	4.3464	0	1.6765	0	0	4.9905	3.6625	0	0	4.2925	0	0	3.7077	0	0	3.1238	0	1.4851	0	0.81126	0
2.6924	2.4592	3.7572	0	0	1.4198	5.0357	4.7142	0.66281	0	0	0	0	0	0	0	0	0	5.195	3.729	0	0	0	0	0	0	0	0	1.2399	0	0	0	0	0	0	0	2.2093	0	1.1863	0	0	0	0	2.8726	0.17002	0.98262	0	0	0	0.46861	0	0	0.35694	0	0	3.3411	0	0	0	0	0	0	0	0	0	0	0	5.9232	0	4.9482	0	0	0	0	0	0	0	0	3.5708	0	0	0	0	0	0	2.9465	0	0.47289	0	0	0	0	4.8924	0	0	4.4864	4.1483	5.7973	5.3318	0	6.2852	0	6.3291	4.8227	6.4234	4.3087	4.3493	3.6257	3.7658	4.279	4.6464	7.7746	3.2311	4.1218	8.5072	5.6066	5.3742	0	1.9519	3.3652	5.1816	5.3479	5.6276	9.7468	7.2249	6.6446	5.9787	7.287	7.7473	6.9433	8.4084	7.6377	8.1316	7.142	6.1486	6.2724	7.1047	5.945	6.5863	9.5008	7.7963	7.8271	7.4178	6.7971	7.7905	6.0813	7.4347	8.3116	7.6781	7.5871	5.44	7.379	7.4319	8.5996	9.2857	6.1632	1.5997	5.6218	4.6175	7.025	5.5766	5.203	9.2728	7.4659	7.8541	7.0436	10.414	7.9955	7.7781	7.9993	9.1211	3.2014	9.0627	3.0119	7.0489	4.8012	5.9947	7.7906	4.7289	2.5925	6.8263	8.153	2.9604	7.3225	0	8.6399	7.8227	7.3265	6.5352	7.2874	7.0147	7.1041	7.5552	8.8127	8.2992	9.0133	4.7377	6.3926	5.9941	0	6.8703	6.4269	5.7605	9.3399	5.1191	7.2269	4.2234	7.6299	8.9172	5.7377	8.0928	6.4676	6.1184	0	4.1239	9.0801	3.0898	7.1969	0	6.7388	4.6733	5.133	4.1055	7.2772	5.8953	4.0484	0	5.9448	0	1.4959	0	5.405	7.2824	5.6164	3.8424	3.352	5.9741	4.8433	4.7547	0	0	1.7747	4.9694	7.4225	0.44071	4.6763	2.1303	3.5762	1.5728	7.4406	5.6597	8.4425	6.9179	0	6.9697	3.6491	5.4912	6.5772	5.0328	6.3837	7.6331	7.9488	6.3202	8.0344	6.0922	5.3607	3.2317	0	6.6847	3.0585	6.9839	1.1215	0	3.8065	6.3727	1.0581	3.8314	4.6317	5.6167	0	5.3585	7.7218	0	0	0.43835	5.9517	4.5119	2.4573	6.5425	0	0	7.9299	5.3143	7.8552	5.4635	5.1085	5.6095	6.9097	1.1871	2.8557	3.89	3.7846	0	0	0	5.4027	0	7.4041	1.6744	5.5982	0	0	0	0	0	0	0	0	0.1657	3.164	6.1319	7.9142	5.3093	5.8479	0.87122	0	0	6.1996	7.516	7.0359	1.5554	1.6919	8.0151	0	10.093	5.8838	0	0	0	7.3416	5.6769	6.6104	2.155	2.3876	0	5.9272	0	0	0	0	3.6822	0	1.8619	2.7415	2.4849	0	0	0	5.3697	2.148	0	0	6.5455	0	0	0	5.5002	8.6026	0	0	0.64847	4.165	0
6.2502	4.806	7.0625	6.409	6.2136	6.8226	5.2373	5.8691	5.4041	6.7996	4.9017	4.8285	6.4005	6.2858	5.9635	7.3533	6.0421	5.6373	8.4437	6.2305	6.5521	6.2796	6.4509	6.6556	7.7119	6.9496	7.0532	7.1559	7.0677	6.6851	6.6597	5.107	7.3787	5.0739	7.6236	6.7259	7.1842	6.1973	6.2847	7.6115	6.3113	3.9876	5.537	7.1064	6.171	6.908	6.3594	6.7861	8.0446	6.281	8.3387	7.3292	7.0426	5.8843	7.2412	4.0201	6.7359	5.4905	8.7495	8.2786	7.2149	7.5238	6.6794	6.6578	8.4257	6.8712	6.6961	8.614	6.6136	8.6072	6.446	7.9854	6.5923	6.7909	7.5247	4.3337	5.2604	7.1169	7.5494	6.6372	3.3263	5.5578	2.847	5.107	5.5337	1.7467	4.908	1.0179	6.4009	0	4.86	1.3463	5.3961	2.2947	5.3687	4.896	2.6748	4.2663	4.8853	6.0376	5.8857	0	2.1837	5.4073	3.5348	6.734	5.8045	6.2871	5.8077	7.8941	4.8653	5.473	7.5877	5.0037	4.8624	4.4096	5.9899	0	4.8778	3.2163	2.5587	4.1563	1.9174	8.5481	6.1153	5.9583	6.525	5.3855	6.8011	5.2587	6.9037	5.6741	6.1535	3.2532	0	0	6.5745	2.8079	5.7834	1.2394	4.4361	0	0	1.7256	0	0	0	3.8808	0	0	5.075	5.6802	0	6.1483	7.6301	6.6457	0	0	0	4.7012	1.2718	5.8622	0.78837	0	0	5.7589	4.0377	4.0031	6.2204	0	2.3704	0.65001	1.7922	0.13536	6.1991	6.5903	4.7838	3.4492	0	0	0	3.1507	4.4768	0	0	5.314	6.5832	0	0	0	7.1935	2.9021	4.8963	3.0183	1.4269	6.2929	0	2.9746	0	0	4.3003	0	0.81273	0	0	1.9928	5.3574	1.5328	6.4112	0	5.6345	0	2.8484	0	6.2222	5.7402	2.2892	0	3.0661	6.4185	4.1042	1.6761	5.1077	7.2311	3.1837	2.1734	6.1096	3.9378	0	4.8653	3.3751	5.5156	3.9123	4.5701	6.731	3.8153	4.3081	5.1879	6.123	5.0212	3.2395	0	0	6.2004	3.7329	5.5212	0	4.7561	4.3398	0	4.508	0	0	0	3.4596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.2407	0.064635	1.1878	0	2.4969	0	0	0	0	0	3.7653	2.718	0	0	2.2914	0	0	0.28844	0	5.1621	6.455	4.4152	5.5116	3.466	4.4108	1.6336	4.5368	5.0447	4.0773	0	6.7758	0	0	3.6207	4.0649	8.2339	6.2058	0	3.2756	5.9663	0	0	4.8262	2.6324	6.5387	6.4268	0	3.4384	1.9187	7.3352	6.2126	0	2.9775	0.10203	0	0.97785	1.0094	0.94676	0	0	0	0	0	0	0	0	2.6295	6.9106	0	4.832	0.51421	0	7.7252	0	4.0188	6.9968	2.4476	5.9895	6.96	3.1155	0	6.2874	0	2.6304	0	0	0	0	1.6373	0	0	2.8034	7.2586	0	0	1.0587	0	2.5748	2.3224	0	0	0	0
0	5.7841	5.9832	0.71184	3.4219	2.326	4.8909	0.10981	4.6847	3.2776	4.9944	0	1.2267	5.691	2.2131	0	0	4.1766	7.3304	0	5.1593	5.3011	0	1.8818	4.4977	2.3949	0	5.3871	5.4523	2.6538	6.4904	0	4.5407	5.7133	2.807	0	4.502	1.4835	5.7705	2.3876	4.892	5.7594	4.5736	0.45692	4.9077	6.3421	5.4611	4.7002	6.4762	0	0.65517	6.0593	6.8097	4.0577	3.7737	0	4.4517	0	7.2948	5.1511	6.0735	5.7775	5.9168	0	1.4188	0	6.1097	4.5898	1.9092	5.7206	6.0543	7.5691	3.9679	4.0623	7.378	8.1333	7.2719	4.5471	6.3418	4.8625	6.3274	8.5128	7.9815	3.2036	0	8.1273	8.4009	7.0366	9.1568	8.5751	6.4658	6.1339	9.7148	8.4161	2.4699	7.9696	6.986	5.3485	5.6082	5.9288	6.6286	9.3307	6.2318	8.0099	7.4115	6.0556	4.4935	0.16841	4.5156	2.0574	6.9619	0	6.615	0	8.411	4.3545	7.5322	7.8756	6.1901	8.4284	5.4803	6.7329	7.0111	8.7937	0	3.7966	5.9578	5.575	0	3.2942	7.8923	4.6882	8.8551	0	0	0	0	0	0	4.0825	5.5869	7.1214	0	5.8758	0	1.0457	0	0	0	0	6.9141	7.5946	4.884	5.3392	0	0	0	4.3527	0	0	0	4.4908	5.348	0	5.8936	6.5245	7.8312	0	0.028581	0.04765	5.9681	0	3.9887	5.4017	9.7713	5.5797	4.2583	5.2869	2.1486	5.1402	7.7014	3.9335	6.5774	7.5545	0	1.7542	0	0	5.8772	7.1445	3.578	0	2.2239	0	0	0	2.8595	7.599	8.3023	8.1086	4.1681	7.2552	3.5717	0	5.2643	6.2249	0	6.9762	0	5.0409	3.1924	4.9175	8.4053	7.1206	7.9293	0	7.9496	0	8.6808	7.217	8.062	6.2618	6.0164	8.196	8.8857	6.6733	10.037	7.4054	7.4819	7.3853	6.8534	7.0543	0.68105	7.361	10.294	5.3799	7.4615	9.0098	7.6025	9.2253	9.6555	9.4517	7.7772	7.4331	8.6418	4.3703	7.4414	8.5671	5.9699	0	8.2286	9.0311	8.3123	7.3579	0	9.5784	6.0466	6.3483	7.9966	5.3427	8.4575	3.3607	0.24485	3.6768	7.8964	6.6953	6.8316	9.4924	0	5.1488	6.6454	5.5445	9.5162	9.5917	8.2118	6.4021	5.1724	5.0616	6.2124	6.3413	6.5513	6.8065	5.5068	6.0876	6.1383	0	9.6583	0	8.6883	6.9558	5.2333	6.2856	6.2285	7.1724	0	9.9598	8.1929	9.2432	7.1953	8.0115	8.9608	6.402	2.6863	9.4944	8.4022	3.8083	8.5236	7.2076	8.1972	7.5848	7.8286	8.856	7.9312	7.6859	7.7666	9.7116	5.3127	4.993	8.2704	8.2133	6.6175	8.8508	0	8.2615	8.2914	7.4573	6.8674	8.9727	8.7337	8.576	7.5418	3.1746	9.4979	4.243	0.95863	7.5537	7.3369	6.1009	4.6439	7.8714	3.4792	7.2548	7.3938	8.2143	8.1218	6.9496	7.8713	0	9.7967	0	3.9358	8.8758	1.0129	7.9765	7.1628	8.5301	0	9.5959	9.2918	8.3498	2.1772	8.7156	7.197	7.6699	9.1102	5.3615	0.13592	6.1946	1.3035	7.4881	5.7811	9.2661	0.98156
6.411	5.6822	6.9154	5.5915	5.7111	5.2008	4.3798	6.2379	2.3222	6.5378	5.6736	5.0074	5.2416	4.9186	5.4596	7.1159	5.3448	6.1646	3.6432	4.6892	5.8465	6.555	5.9483	2.5273	5.0392	6.3498	5.5569	4.992	5.4399	5.7678	6.0395	5.3183	3.6914	5.2764	5.6727	1.8285	5.1046	6.9046	6.7667	6.0588	0	6.695	6.3829	5.3488	6.7466	5.7804	6.2644	5.4632	4.9447	4.302	4.915	6.7865	7.0421	6.8726	5.7592	5.3585	5.3059	5.5929	6.0703	4.6584	5.9229	4.6674	5.1619	6.2772	4.7914	6.413	3.4199	4.707	4.1485	0	5.4405	0.18095	3.6029	2.3344	4.1319	6.2269	6.9695	4.9182	0	4.4304	6.3768	5.9427	5.2608	5.763	0	7.3242	0	6.1833	4.1324	5.255	0	5.978	4.7405	4.2915	0	6.0362	0.1706	0.40154	4.0564	7.6326	3.6232	5.5322	4.623	5.0226	4.8158	4.0331	6.6108	6.0159	4.2315	0	4.3648	4.374	4.8093	5.8813	4.425	4.5965	2.7116	2.3604	6.631	4.246	5.9567	4.3592	3.4584	0	0.97318	0	0	0	0	0	0	0	0	0.7729	0	0	0	0	0	0	0	2.4599	4.9152	0	0	0	1.518	0	1.4818	0	0	0	3.0386	0	0	0	0	0	0	0.88224	0	0.92943	0	5.2166	0	0	4.7654	0	0	0	0	0	0	4.5908	0	5.751	1.0776	0	0	0	0	0	0	0	0	0	0	0	1.179	6.0851	5.4538	0	0	0	0	0	0	0	0	0	0	5.7344	0	0	0	0	1.5407	0	0	0	5.3351	2.5671	5.9787	0	0	0	4.8553	0	0	3.928	3.5573	2.9699	1.534	0	4.0622	5.5366	0	2.4571	5.7902	2.359	0	4.3899	2.8751	0	0	0	3.6799	2.5388	2.1038	0	0	4.9803	0	1.32	2.5346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0935	0	0	4.0727	0	2.5134	0	0	0.64324	0	0	0	0	1.2288	4.8876	3.7935	5.0198	0	2.327	5.6448	0.90421	0	6.5361	5.0544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.4073	0	5.3027	0	1.518	0	0	0	0	3.5586	0	4.215	0	0	0	0	4.7455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
