"","AUROC","AUPR","AUROC0","AUPR0"
"1",0.505252851358861,0.0421381557510589,0.505252851358861,0.0467833170413816
"2",0.496575457557854,0.0240707506471096,0.50457805181402,0.0457521222410865
"3",0.502077324089021,0.0297752636790547,0.502077324089021,0.034613973356474
"4",0.497978142076503,0.0250556022408963,0.514051708169044,0.0657102737869342
"5",0.494357402590419,0.0226750241080039,0.502394876816005,0.0430056925996205
"6",0.495028315118156,0.0229961693548387,0.495028315118156,0.0281122983870968
"7",0.488519885198852,0.007,0.496602847389452,0.0211285714285714
"8",0.495970533475827,0.0234426229508197,0.503982640450925,0.0449032258064516
"9",0.495150705231681,0.0248787836267675,0.495150705231681,0.0299110416912836
"10",0.502234801141302,0.0294823845826228,0.510032681468152,0.0414823967464905
"11",0.493817645346529,0.0223373271889401,0.493817645346529,0.0274534562211982
"12",0.490768589906521,0.0210597178683385,0.523184656910741,0.0818728739002932
"13",0.490185636031649,0.020899853372434,0.490185636031649,0.0260159824046921
"14",0.494826536822885,0.0228779156327543,0.494826536822885,0.0279940446650124
"15",0.495835428299241,0.0235086021505376,0.495835428299241,0.0286247311827957
"16",0.489335520918786,0.0074,0.489335520918786,0.0124
"17",0.498928259546429,0.0262818996415771,0.498928259546429,0.0313980286738351
"18",0.496440763185054,0.0239401245048104,0.496440763185054,0.0290562535370685
"19",0.493414088755987,0.0221421146953405,0.493414088755987,0.0272582437275986
"20",0.51185860964831,0.0478864353001281,0.51185860964831,0.0526444998162572
"21",0.498739712614782,0.0260548608548018,0.498739712614782,0.0311709898870599
"22",0.502916293784137,0.0289778487661749,0.510770329990209,0.0372711061188109
"23",0.498511471592262,0.0258071118083472,0.498511471592262,0.0309232408406053
