"strain"	"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"	"G11"	"G12"	"G13"	"G14"	"G15"	"G16"	"G17"	"G18"	"G19"	"G20"	"G21"	"G22"	"G23"	"G24"	"G25"	"G26"	"G27"	"G28"	"G29"	"G30"	"G31"	"G32"	"G33"	"G34"	"G35"	"G36"	"G37"	"G38"	"G39"	"G40"	"G41"	"G42"	"G43"	"G44"	"G45"	"G46"	"G47"	"G48"	"G49"	"G50"
"wt"	0.7638774739115661	0.4497369010065231	0.1597795314979041	0.29159643045198824	0.5386053707262498	0.5755637938995101	0.6763083273059081	0.0714104039055211	0.029761712198627797	0.054198257853083784	0.3644875966035258	0.28715358516218964	1.0	0.3393602165713809	0.18192616817197765	0.5937987792334594	0.5110044929638351	0.02305290427385709	0.6499704610768968	0.6683421098259509	0.1548268997129404	0.009896730977918296	0.4919370406061588	0.25040469016599076	0.994360101761139	0.508804473012817	0.23375076098688277	0.6490707348986167	0.013609162022058854	0.366645754859447	0.8778579334846307	0.6028839005389536	0.9949150032440135	0.3706199989161363	1.0	0.7744185365918881	0.7484696004897406	0.8549501610303085	0.08640776430103755	0.35269340319083287	0.9623028591208449	1.0	0.5894743325197447	1.0	0.8252152002361922	0.529996532703076	0.4530292329388676	0.7395999621973395	0.8607596048123478	0.8226194205353571
"G1(+/-)"	0.38193874237504594	0.334615120321357	0.15977952885524846	0.29159643309161043	0.5386053667181123	0.57556379219205	0.676308309558235	0.0714104077872488	0.02976169866732151	0.054198256866236194	0.3644875973184892	0.2871535880989222	1.0	0.33936019313613075	0.181926167926514	0.5937988023314718	0.5110044928821696	0.023052876731939707	0.6499704616885743	0.668342106978355	0.15482689322992949	0.00989673097792054	0.49193703878143197	0.25040469267606247	0.9943601132500696	0.5088044730128172	0.23375075934050943	0.6490707373429812	0.013609151218327278	0.3666457559064948	0.8778579354113314	0.6028839005392589	0.9949150079361617	0.37061999952978614	1.0	0.7744185409800618	0.7484696083936351	0.8549501655718719	0.08640775823348416	0.3526934675392723	0.96230290097701	1.0	0.5894743285320772	1.0	0.8252152005013692	0.5299965327030847	0.45302922685641783	0.7396000666635251	0.860759720759976	0.8226193373209257
"G2(+/-)"	0.7638774758333151	0.22486845076572395	0.15977953102734727	0.29159643092244614	0.5386053700215504	0.5755637940753059	0.676308324398216	0.07141040453687653	0.02976171000153396	0.05419825768401122	0.3644875967170233	0.28715358567003507	1.0	0.33936021256778054	0.18192616812767387	0.5937987829384416	0.5110044929497193	0.0230528998944418	0.6499704611872532	0.6683421093624218	0.15482689851544185	0.009896730977918631	0.49193704027690105	0.2504046905885968	0.9943601036202562	0.508804473012817	0.23375076072640752	0.6490707353404532	0.013609160276584393	0.366645755048984	0.8778579337905185	0.6028839005390205	0.9949150039941459	0.3706199989597304	1.0	0.7744185373441863	0.748469601730813	0.854950161804703	0.08640776334152946	0.35269341341146937	0.962302865884445	1.0	0.5894743318084761	1.0	0.825215200289204	0.5299965327030781	0.45302923193686034	0.7395999793824649	0.8607596227656111	0.8226194075621669
"G3(+/-)"	0.9444016388948541	0.46935896102295677	0.07988976442748524	0.29159643309188643	0.5386053667176567	0.5755637921862292	0.6763083095543669	0.07141040778827513	0.029761698664015054	0.0541982568660916	0.3644875973187021	0.28715358809932917	1.0	0.3393601931326346	0.18192616792649016	0.5937988023370427	0.5110044928821581	0.023052876724958486	0.6499704616886339	0.6683421069776175	0.1548268932300125	0.00989673097792054	0.49193703878125494	0.25040469267647386	0.994360113252882	0.5088044730128172	0.23375075934006573	0.6490707373432159	0.013609151215886742	0.36664575590659243	0.8778579354118242	0.6028839005392589	0.9949150079372794	0.370619999530584	1.0	0.7744185409807557	0.7484696083959065	0.8549501655725583	0.08640775823162179	0.35269346755544306	0.9623029009863512	1.0	0.5894743285316624	1.0	0.8252152005013274	0.5299965327030847	0.45302922685514896	0.7396000666841881	0.8607597208006791	0.8226193372950574
"G4(+/-)"	0.693584641066253	0.438581186845094	0.41114317783485266	0.1457982165459885	0.6516468175122282	0.38844739258819283	0.6763083532744175	0.03334302065828185	0.04335604782067569	0.05419825686604096	0.3644854113976655	0.28556478122384005	1.0	0.33936019313140653	0.18192616792648247	0.5937988023391806	0.5110236222142258	0.016911136227428552	0.6499704616886528	0.6966642339859954	0.15952746298056078	0.009896729158710177	0.4919370387811975	0.2504046926766204	0.9877222838959727	0.5088044730128172	0.23375075935868367	0.6490707373432918	0.01360915121496236	0.3666457559066239	0.877857935412015	0.6028839001397275	0.9972739324614568	0.3612396258490992	1.0	0.7744185409810069	0.7484696083478224	0.8549501655728001	0.1264735725905718	0.5135336224053645	0.9623029009898758	1.0	0.5894743285315266	1.0	0.8254389720088033	0.5299965327030847	0.45302922685467056	0.7396000666918288	0.8607597208181375	0.9208427102985832
"G5(+/-)"	0.7638774758333151	0.4497369015314479	0.15977953102734727	0.29159643092244614	0.2693026850107752	0.5755637940753059	0.676308324398216	0.07141040453687653	0.02976171000153396	0.05419825768401122	0.3644875967170233	0.28715358567003507	1.0	0.33936021256778054	0.18192616812767387	0.5937987829384416	0.5110044929497193	0.0230528998944418	0.6499704611872532	0.6683421093624218	0.15482689851544185	0.009896730977918631	0.49193704027690105	0.2504046905885968	0.9943601036202562	0.508804473012817	0.23375076072640752	0.6490707353404532	0.013609160276584393	0.366645755048984	0.8778579337905185	0.6028839005390205	0.9949150039941459	0.3706199989597304	1.0	0.7744185373441863	0.748469601730813	0.854950161804703	0.08640776334152946	0.35269341341146937	0.962302865884445	1.0	0.5894743318084761	1.0	0.825215200289204	0.5299965327030781	0.45302923193686034	0.7395999793824649	0.8607596227656111	0.8226194075621669
"G6(+/-)"	0.7638774758333151	0.4497369015314479	0.15977953102734727	0.29159643092244614	0.5386053700215504	0.28778189703765295	0.676308324398216	0.07141040453687653	0.02976171000153396	0.05419825768401122	0.3644875967170233	0.28715358567003507	1.0	0.33936021256778054	0.18192616812767387	0.5937987829384416	0.5110044929497193	0.0230528998944418	0.6499704611872532	0.6683421093624218	0.15482689851544185	0.009896730977918631	0.49193704027690105	0.2504046905885968	0.9943601036202562	0.508804473012817	0.23375076072640752	0.6490707353404532	0.013609160276584393	0.366645755048984	0.8778579337905185	0.6028839005390205	0.9949150039941459	0.3706199989597304	1.0	0.7744185373441863	0.748469601730813	0.854950161804703	0.08640776334152946	0.35269341341146937	0.962302865884445	1.0	0.5894743318084761	1.0	0.825215200289204	0.5299965327030781	0.45302923193686034	0.7395999793824649	0.8607596227656111	0.8226194075621669
"G7(+/-)"	0.7638774758333151	0.4497369015314479	0.15977953102734727	0.29159643092244614	0.5386053700215504	0.5755637940753059	0.338154162199108	0.07141040453687653	0.02976171000153396	0.05419825768401122	0.3644875967170233	0.28715358567003507	1.0	0.33936021256778054	0.18192616812767387	0.5937987829384416	0.5110044929497193	0.0230528998944418	0.6499704611872532	0.6683421093624218	0.15482689851544185	0.009896730977918631	0.49193704027690105	0.2504046905885968	0.9943601036202562	0.508804473012817	0.23375076072640752	0.6490707353404532	0.013609160276584393	0.366645755048984	0.8778579337905185	0.6028839005390205	0.9949150039941459	0.3706199989597304	1.0	0.7744185373441863	0.748469601730813	0.854950161804703	0.08640776334152946	0.35269341341146937	0.962302865884445	1.0	0.5894743318084761	1.0	0.825215200289204	0.5299965327030781	0.45302923193686034	0.7395999793824649	0.8607596227656111	0.8226194075621669
"G8(+/-)"	0.763877484751601	0.4497369039758341	0.15977952885488647	0.29159643309196986	0.5386053667175177	0.6145223207366575	0.6763083095530223	0.03570520389432877	0.042906069477441515	0.05419825686604523	0.3644847344268907	0.2869647376978266	1.0	0.3393601931315105	0.18192616792648303	0.5937988023389817	0.5110067517608451	0.016616237921782486	0.6499704616886516	0.6935010933969882	0.1582293027402847	0.0098967292399728	0.49193703878120176	0.2504046926766079	0.9879824260337781	0.5088044730128172	0.23375075933990858	0.6490707373432861	0.013609151215047126	0.3666457559066215	0.8778579354119972	0.6028839005392589	0.9970610740898517	0.3606781150538671	1.0	0.7744185409809847	0.7484696083967195	0.8549501655727799	0.1233385924422735	0.5051719435319345	0.9623029009895538	1.0	0.589474328531537	1.0	0.825453427518503	0.5299965327030847	0.4530292268547143	0.7396000666911454	0.8607597208162902	0.91457517412592
"G9(+/-)"	0.7638774847513198	0.44973690397575583	0.15977952885495408	0.29159643309190275	0.5386053667176292	0.5755637921858053	0.6763083095541159	0.07141040778834441	0.014880849331897716	0.054198256866082616	0.36448759731871655	0.28715358809935426	1.0	0.3393601931324174	0.18192616792648897	0.5937988023374049	0.5110044928821574	0.023052876724503273	0.6499704616886373	0.6683421069775679	0.15482689323002952	0.00989673097792054	0.4919370387812449	0.2504046926764997	0.9986760779755468	0.508804473012817	0.23375075934003664	0.6490707373432287	0.01360915121572902	0.36664575590659804	0.8778579354118564	0.6028839005392589	0.9949150079373518	0.3706199995306417	1.0	0.7744185409807992	0.7484696083960567	0.8549501655726011	0.0864077582314947	0.41078428407541967	0.9623029009869537	1.0	0.5894743285316381	1.0	0.8252152005013237	0.5299965327030847	0.45302922685506736	0.7396000666855066	0.8607597208034738	0.8226193372933103
