"strain"	"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"	"G11"	"G12"	"G13"	"G14"	"G15"	"G16"	"G17"	"G18"	"G19"	"G20"	"G21"	"G22"	"G23"	"G24"	"G25"	"G26"	"G27"	"G28"	"G29"	"G30"	"G31"	"G32"	"G33"	"G34"	"G35"	"G36"	"G37"	"G38"	"G39"	"G40"	"G41"	"G42"	"G43"	"G44"	"G45"	"G46"	"G47"	"G48"	"G49"	"G50"
"wt"	1.0	0.9917615608238796	1.0	1.0	0.9999598122137537	0.4877925936866621	0.8235246123467882	0.529290116189625	0.5226354151357911	0.5082628863534444	0.5446314638436763	0.1083488243895552	0.1616162312546835	0.5185387651419443	0.8136439797701963	0.17310674292296094	0.9932017038782398	0.9968217842651754	1.0	4.6732976893843023E-7	0.9979425341108399	0.06376875345201209	1.0	1.0	0.5604564913974683	0.5317006506312092	0.8869556125195777	1.0	0.7580002304501122	0.999898867139797	0.9794140529377157	0.8799543243243919	0.8638370566819288	0.6281211652343439	0.14696351630829055	0.5224730837225898	0.3278277331283198	0.6138844741447184	0.5114374438762574	0.5400957204174623	0.2272107599922644	0.5853748648846533	0.4654796895159714	0.5252206784563334	0.9993801730779405	0.007043912142492622	0.503725956007804	0.5006082125629353	0.46947421573407716	1.0
"G1(+/-)"	0.5	0.9828913016384528	1.0	1.0	0.9999598122196709	0.48779259369883454	0.8235246137979761	0.5292901162005537	0.5226354151746475	0.5082628863534444	0.5446314639787811	0.1083488243895552	0.16161623125468336	0.5185387651419445	0.8136439797708006	0.1731067429224528	0.9932017038782679	0.996821784269166	1.0	4.6371743568771255E-7	0.9979425344760332	0.06376875342683733	1.0	1.0	0.5604564914326162	0.531700650617561	0.8869556125230621	1.0	0.7580002293693708	0.999898867144699	0.9794140518437952	0.8799543666104543	0.8638370570647592	0.6281211670974206	0.14696351612788933	0.5224730837225898	0.3278277328552125	0.6138844741974954	0.5114374438639431	0.5400957175749329	0.2272107599513664	0.5853748648519036	0.4654796895546691	0.5252206785249992	0.9993801730779405	0.0070439121407717045	0.5037259560593548	0.5006082125954859	0.4694742174180446	1.0
"G2(+/-)"	1.0	0.49588078048624523	1.0	1.0	0.9999598122149816	0.4877925936890637	0.8235246125877271	0.5292901161917877	0.5226354151431266	0.5082628863534444	0.5446314638678913	0.1083488243895552	0.16161623125468344	0.5185387651419444	0.8136439797703352	0.17310674292286884	0.9932017038782468	0.9968217842660205	1.0	4.667712167659238E-7	0.9979425341757177	0.06376875344753971	1.0	1.0	0.5604564914037125	0.5317006506285298	0.8869556125203119	1.0	0.7580002302589072	0.9998988671408187	0.9794140527575198	0.8799543302622274	0.8638370567499847	0.6281211655560652	0.14696351627624174	0.5224730837225898	0.32782773307855917	0.6138844741540929	0.5114374438740633	0.5400957199725774	0.22721075998500262	0.5853748648788464	0.46547968952284363	0.5252206784689499	0.9993801730779405	0.00704391214212009	0.5037259560174443	0.5006082125691355	0.4694742160102257	1.0
"G3(+/-)"	1.0	0.981328797488276	0.5	1.0	0.9999598122196709	0.48779259369883465	0.8235246137980332	0.5292901162005538	0.522635415174648	0.5082628863534444	0.5446314639787839	0.1083488243895552	0.16161623125468336	0.5185387651419445	0.8136439797708006	0.1731067429224528	0.9932017038782679	0.996821784269166	1.0	4.6371718852395E-7	0.9979425344760412	0.06376875342683679	1.0	1.0	0.5604564914326171	0.5317006506175609	0.8869556125230621	1.0	0.7580002293693465	0.999898867144699	0.9794140518437515	0.8799543666161286	0.8638370570647675	0.6281211670974702	0.14696351612788536	0.5224730837225898	0.32782773285520767	0.6138844741974965	0.5114374438639429	0.5400957175747563	0.2272107599513655	0.5853748648519028	0.46547968955466995	0.5252206785250003	0.9993801730779405	0.007043912140771699	0.5037259560593554	0.5006082125954863	0.4694742174181178	1.0
"G4(+/-)"	1.0	0.9863424901520901	1.0	0.5	0.9995291468325691	0.44060326263324817	0.6693031168308191	0.5160135071935605	0.5000709452476634	0.42323668562237127	0.5191909001817582	0.14683969359504886	0.16885680262296493	0.5184855995277664	0.6070021994304916	0.17310759965387695	0.9932017038782679	0.996821784269166	1.0	1.2827534196719008E-5	0.9979425344760777	0.06376875342683427	1.0	1.0	0.56045649143262	0.5317006506175604	0.8869556125230621	1.0	0.7580002293692348	0.999898867144699	0.9794140518435344	0.8799543666503142	0.863837057064806	0.6281211670977025	0.14696351612786732	0.5224730837225896	0.32782773285518674	0.6138844741975016	0.5114374438639417	0.5400957175738149	0.22721075995136158	0.5853748648518998	0.46547968955467367	0.525220678525005	0.9993801730779405	0.007043912140771685	0.5037259560593578	0.5006082125954874	0.46947421741848755	1.0
"G5(+/-)"	1.0	0.9917615609724905	1.0	1.0	0.4999799061074908	0.4877925936890637	0.8235246125877271	0.5292901161917877	0.5226354151431266	0.5082628863534444	0.5446314638678913	0.1083488243895552	0.16161623125468344	0.5185387651419444	0.8136439797703352	0.17310674292286884	0.9932017038782468	0.9968217842660205	1.0	4.667712167659238E-7	0.9979425341757177	0.06376875344753971	1.0	1.0	0.5604564914037125	0.5317006506285298	0.8869556125203119	1.0	0.7580002302589072	0.9998988671408187	0.9794140527575198	0.8799543302622274	0.8638370567499847	0.6281211655560652	0.14696351627624174	0.5224730837225898	0.32782773307855917	0.6138844741540929	0.5114374438740633	0.5400957199725774	0.22721075998500262	0.5853748648788464	0.46547968952284363	0.5252206784689499	0.9993801730779405	0.00704391214212009	0.5037259560174443	0.5006082125691355	0.4694742160102257	1.0
"G6(+/-)"	1.0	0.9917615609724905	1.0	1.0	0.9999598122149816	0.24389629684453185	0.8235246125877271	0.5292901161917877	0.5226354151431266	0.5082628863534444	0.5446314638678913	0.1083488243895552	0.16161623125468344	0.5185387651419444	0.8136439797703352	0.17310674292286884	0.9932017038782468	0.9968217842660205	1.0	4.667712167659238E-7	0.9979425341757177	0.06376875344753971	1.0	1.0	0.5604564914037125	0.5317006506285298	0.8869556125203119	1.0	0.7580002302589072	0.9998988671408187	0.9794140527575198	0.8799543302622274	0.8638370567499847	0.6281211655560652	0.14696351627624174	0.5224730837225898	0.32782773307855917	0.6138844741540929	0.5114374438740633	0.5400957199725774	0.22721075998500262	0.5853748648788464	0.46547968952284363	0.5252206784689499	0.9993801730779405	0.00704391214212009	0.5037259560174443	0.5006082125691355	0.4694742160102257	1.0
"G7(+/-)"	1.0	0.9917615609724905	1.0	1.0	0.9999598122149816	0.4877925936890637	0.41176230629386357	0.5292901161917877	0.5226354151431266	0.5082628863534444	0.5446314638678913	0.1083488243895552	0.16161623125468344	0.5185387651419444	0.8136439797703352	0.17310674292286884	0.9932017038782468	0.9968217842660205	1.0	4.667712167659238E-7	0.9979425341757177	0.06376875344753971	1.0	1.0	0.5604564914037125	0.5317006506285298	0.8869556125203119	1.0	0.7580002302589072	0.9998988671408187	0.9794140527575198	0.8799543302622274	0.8638370567499847	0.6281211655560652	0.14696351627624174	0.5224730837225898	0.32782773307855917	0.6138844741540929	0.5114374438740633	0.5400957199725774	0.22721075998500262	0.5853748648788464	0.46547968952284363	0.5252206784689499	0.9993801730779405	0.00704391214212009	0.5037259560174443	0.5006082125691355	0.4694742160102257	1.0
"G8(+/-)"	1.0	0.9917615609724905	1.0	1.0	0.9999598122149816	0.4877925936890637	0.8235246125877271	0.26464505809589384	0.5226354151431266	0.5082628863534444	0.5446314638678913	0.1083488243895552	0.16161623125468344	0.5185387651419444	0.8136439797703352	0.17310674292286884	0.9932017038782468	0.9968217842660205	1.0	4.667712167659238E-7	0.9979425341757177	0.06376875344753971	1.0	1.0	0.5604564914037125	0.5317006506285298	0.8869556125203119	1.0	0.7580002302589072	0.9998988671408187	0.9794140527575198	0.8799543302622274	0.8638370567499847	0.6281211655560652	0.14696351627624174	0.5224730837225898	0.32782773307855917	0.6138844741540929	0.5114374438740633	0.5400957199725774	0.22721075998500262	0.5853748648788464	0.46547968952284363	0.5252206784689499	0.9993801730779405	0.00704391214212009	0.5037259560174443	0.5006082125691355	0.4694742160102257	1.0
"G9(+/-)"	1.0	0.9917615609724905	1.0	1.0	0.9999598122149816	0.4877925936890637	0.8235246125877271	0.5292901161917877	0.2613177075715633	0.5082628863534444	0.5446314638678913	0.1083488243895552	0.16161623125468344	0.5185387651419444	0.8136439797703352	0.17310674292286884	0.9932017038782468	0.9968217842660205	1.0	4.667712167659238E-7	0.9979425341757177	0.06376875344753971	1.0	1.0	0.5604564914037125	0.5317006506285298	0.8869556125203119	1.0	0.7580002302589072	0.9998988671408187	0.9794140527575198	0.8799543302622274	0.8638370567499847	0.6281211655560652	0.14696351627624174	0.5224730837225898	0.32782773307855917	0.6138844741540929	0.5114374438740633	0.5400957199725774	0.22721075998500262	0.5853748648788464	0.46547968952284363	0.5252206784689499	0.9993801730779405	0.00704391214212009	0.5037259560174443	0.5006082125691355	0.4694742160102257	1.0
