"strain"	"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"	"G11"	"G12"	"G13"	"G14"	"G15"	"G16"	"G17"	"G18"	"G19"	"G20"	"G21"	"G22"	"G23"	"G24"	"G25"	"G26"	"G27"	"G28"	"G29"	"G30"	"G31"	"G32"	"G33"	"G34"	"G35"	"G36"	"G37"	"G38"	"G39"	"G40"	"G41"	"G42"	"G43"	"G44"	"G45"	"G46"	"G47"	"G48"	"G49"	"G50"
"wt"	0.7638774326048056	0.4497368954241185	0.15977955881181413	0.29159642423892645	0.5386053750751901	0.5755637625364323	0.6763083335402441	0.071410401443604	0.02976175807752605	0.054198262187934165	0.3644875962095654	0.28715358045163025	1.0	0.3393602539613223	0.1819261691796607	0.5937980143988185	0.5110044932877695	0.023052993476924865	0.6499704558954031	0.6683421205218646	0.1548269521011594	0.009896730977912015	0.4919370580422272	0.25040463968070503	0.9943600386325414	0.5088044730128163	0.23375076511992912	0.649070726533443	0.01360918615910747	0.36664575267240634	0.8778579293555203	0.6028838992552019	0.994914999160913	0.3706200013300486	1.0	0.7744185315278793	0.7484693861939107	0.8549501588813198	0.08640776804646304	0.35269331964303247	0.9623027094032935	1.0	0.5894746908096111	1.0	0.8252151979464423	0.5299965326810041	0.4530292425107155	0.7395998148298537	0.8607594934075167	0.8226195641804809
"G1(+/-)"	0.3819387423716484	0.3346158525885039	0.1597795288607295	0.2915964330907042	0.5386053667188035	0.5755637922065188	0.6763083095601566	0.07141040778635872	0.02976169868405131	0.05419825686721429	0.36448759731832264	0.287153588098016	1.0	0.3393601931441002	0.18192616792664462	0.5937988018297624	0.5110044928822336	0.02305287676923238	0.6499704616877839	0.6683421069823737	0.1548268932377489	0.009896730977920532	0.4919370387841276	0.2504046926198992	0.9943601132263462	0.5088044730128171	0.23375075934208195	0.6490707373419102	0.013609151226921178	0.36664575590622134	0.8778579354096498	0.6028839005389675	0.9949150079346912	0.37061999952796776	1.0	0.7744185409789774	0.748469608312038	0.8549501655714187	0.08640775823512147	0.3526934675067768	0.9623029009185187	1.0	0.5894743288125931	1.0	0.8252152005012457	0.5299965327030837	0.45302922685925723	0.7396000666201304	0.8607597207029223	0.8226193373906995
"G2(+/-)"	0.763877441676363	0.22486844846192763	0.15977955370240549	0.2915964258079672	0.5386053736117203	0.5755637690477454	0.6763083296143835	0.0714104024760466	0.02976174856091661	0.05419826128986899	0.3644875963856165	0.28715358177121775	1.0	0.339360243622664	0.18192616895373978	0.5937981322231584	0.511004493217991	0.023052975166877234	0.6499704569161842	0.6683421183562791	0.15482694200678943	0.009896730977913179	0.4919370546518938	0.25040464699221715	0.994360050561663	0.5088044730128164	0.23375076418673227	0.6490707284848627	0.013609180585207306	0.3666457532572104	0.877857930306713	0.6028838994736058	0.99491500055555	0.3706200007973718	1.0	0.77441853314919	0.7484694219171899	0.854950160020525	0.08640776649916636	0.35269334292545196	0.9623027395232687	1.0	0.5894746377825704	1.0	0.8252151984051845	0.5299965326854148	0.4530292399301686	0.7395998559575737	0.8607595285539099	0.8226195293199804
"G3(+/-)"	0.9443986442807142	0.46935882484744107	0.07988976442820046	0.2915964330916592	0.5386053667178313	0.575563792191574	0.6763083095549092	0.07141040778801042	0.029761698668870053	0.05419825686635243	0.3644875973186523	0.2871535880990914	1.0	0.3393601931347457	0.18192616792652272	0.5937988021780793	0.511004492882175	0.023052876735783708	0.6499704616884344	0.6683421069787981	0.15482689323174442	0.009896730977920532	0.49193703878193584	0.2504046926573669	0.99436011324598	0.5088044730128171	0.23375075934052328	0.6490707373429502	0.013609151218321623	0.3666457559065251	0.8778579354113388	0.6028839005391798	0.9949150079368642	0.37061999952995234	1.0	0.7744185409804631	0.7484696083719143	0.8549501655724385	0.0864077582321173	0.3526934675461342	0.9623029009696241	1.0	0.5894743286234172	1.0	0.82521520050132	0.5299965327030842	0.45302922685594404	0.7396000666721987	0.8607597207831887	0.8226193373159616
"G4(+/-)"	0.6935846495591111	0.4385811871856061	0.4111430504788143	0.14579821654598668	0.6516468113165285	0.38844775226209055	0.6763083532744034	0.03334302234511285	0.04335598148142756	0.05419825686604581	0.364485411362542	0.2855647842801957	1.0	0.33936019313144516	0.181926167926483	0.5937988023341811	0.511023621917552	0.016911196690969466	0.6499704616886497	0.696664105720866	0.1595272139137411	0.009896729158790618	0.49193703878120815	0.250404692675878	0.9877224463353949	0.5088044730128171	0.23375075935869452	0.6490707373432878	0.01360915121501599	0.3666457559066229	0.8778579354120037	0.602883900139728	0.9972739311652349	0.3612396180807641	1.0	0.774418540981001	0.7484696083472173	0.8549501655727981	0.12647356496276177	0.5135334618837377	0.9623029009894986	1.0	0.5894743285347284	1.0	0.8254389700195554	0.5299965327030842	0.4530292268546876	0.7396000666915821	0.860759720817635	0.9208415485661897
"G5(+/-)"	0.763877441676363	0.44973689692385527	0.15977955370240549	0.2915964258079672	0.26930268680586017	0.5755637690477454	0.6763083296143835	0.0714104024760466	0.02976174856091661	0.05419826128986899	0.3644875963856165	0.28715358177121775	1.0	0.339360243622664	0.18192616895373978	0.5937981322231584	0.511004493217991	0.023052975166877234	0.6499704569161842	0.6683421183562791	0.15482694200678943	0.009896730977913179	0.4919370546518938	0.25040464699221715	0.994360050561663	0.5088044730128164	0.23375076418673227	0.6490707284848627	0.013609180585207306	0.3666457532572104	0.877857930306713	0.6028838994736058	0.99491500055555	0.3706200007973718	1.0	0.77441853314919	0.7484694219171899	0.854950160020525	0.08640776649916636	0.35269334292545196	0.9623027395232687	1.0	0.5894746377825704	1.0	0.8252151984051845	0.5299965326854148	0.4530292399301686	0.7395998559575737	0.8607595285539099	0.8226195293199804
"G6(+/-)"	0.763877441676363	0.44973689692385527	0.15977955370240549	0.2915964258079672	0.5386053736117203	0.2877818845238727	0.6763083296143835	0.0714104024760466	0.02976174856091661	0.05419826128986899	0.3644875963856165	0.28715358177121775	1.0	0.339360243622664	0.18192616895373978	0.5937981322231584	0.511004493217991	0.023052975166877234	0.6499704569161842	0.6683421183562791	0.15482694200678943	0.009896730977913179	0.4919370546518938	0.25040464699221715	0.994360050561663	0.5088044730128164	0.23375076418673227	0.6490707284848627	0.013609180585207306	0.3666457532572104	0.877857930306713	0.6028838994736058	0.99491500055555	0.3706200007973718	1.0	0.77441853314919	0.7484694219171899	0.854950160020525	0.08640776649916636	0.35269334292545196	0.9623027395232687	1.0	0.5894746377825704	1.0	0.8252151984051845	0.5299965326854148	0.4530292399301686	0.7395998559575737	0.8607595285539099	0.8226195293199804
"G7(+/-)"	0.763877441676363	0.44973689692385527	0.15977955370240549	0.2915964258079672	0.5386053736117203	0.5755637690477454	0.33815416480719174	0.0714104024760466	0.02976174856091661	0.05419826128986899	0.3644875963856165	0.28715358177121775	1.0	0.339360243622664	0.18192616895373978	0.5937981322231584	0.511004493217991	0.023052975166877234	0.6499704569161842	0.6683421183562791	0.15482694200678943	0.009896730977913179	0.4919370546518938	0.25040464699221715	0.994360050561663	0.5088044730128164	0.23375076418673227	0.6490707284848627	0.013609180585207306	0.3666457532572104	0.877857930306713	0.6028838994736058	0.99491500055555	0.3706200007973718	1.0	0.77441853314919	0.7484694219171899	0.854950160020525	0.08640776649916636	0.35269334292545196	0.9623027395232687	1.0	0.5894746377825704	1.0	0.8252151984051845	0.5299965326854148	0.4530292399301686	0.7395998559575737	0.8607595285539099	0.8226195293199804
"G8(+/-)"	0.7638774847514394	0.44973690397581384	0.1597795288550283	0.29159643309194877	0.5386053667175341	0.6145216469455436	0.6763083095530841	0.035705203894312025	0.04290595668022382	0.05419825686607209	0.36448473444781043	0.2869647378015039	1.0	0.33936019313172555	0.18192616792648603	0.593798802316921	0.5110067517404131	0.016616298169176664	0.6499704616886329	0.6935010480172854	0.15822941079207745	0.009896729240092255	0.4919370387812659	0.2504046926736153	0.9879827283622911	0.5088044730128171	0.2337507593399629	0.6490707373432619	0.013609151215323804	0.3666457559066155	0.8778579354119402	0.6028839005392506	0.9970610740073105	0.36067812783550623	1.0	0.7744185409809539	0.7484696083937827	0.8549501655727676	0.12333859121129746	0.5051720195983933	0.9623029009876258	1.0	0.5894743285450298	1.0	0.8254534141629134	0.5299965327030842	0.4530292268548033	0.7396000666898367	0.8607597208139882	0.914574001872581
"G9(+/-)"	0.7638774847499081	0.44973690397557714	0.1597795288561343	0.29159643309171634	0.5386053667177726	0.5755637921904211	0.6763083095545684	0.07141040778812174	0.014880849333932182	0.05419825686629851	0.36448759731867447	0.2871535880991578	1.0	0.3393601931341631	0.1819261679265156	0.5937988022025346	0.5110044928821713	0.023052876733569802	0.6499704616884735	0.6683421069785592	0.1548268932314165	0.009896730977920532	0.49193703878180406	0.25040469266012383	0.9986758681482852	0.5088044730128167	0.23375075934042003	0.6490707373430114	0.013609151217761503	0.36664575590654286	0.8778579354114502	0.6028839005391933	0.9949150079370053	0.3706199995301	1.0	0.7744185409805566	0.7484696083759146	0.8549501655725019	0.08640775823191257	0.41078324664008736	0.9623029009729734	1.0	0.5894743286098502	1.0	0.825215200501321	0.5299965327030842	0.45302922685573016	0.7396000666755336	0.8607597207887023	0.8226193373109056
"G10(+/-)"	0.7622317518045226	0.4495038435977908	0.15977952885489266	0.2915964330919756	0.5386053667175063	0.5850296752834566	0.6763083095528767	0.06457119463101953	0.03808585904112176	0.027099128433021646	0.36448405702829734	0.29206391562197587	1.0	0.06714678282798658	0.18192616792648275	0.5743833033572517	0.5109471317712949	0.019906991774421647	0.6499704616886512	0.6712370376718002	0.15373749745450352	0.00989673058154752	0.491937038781203	0.2778610386781275	0.9905972291138386	0.5088044730128171	0.23576164171764633	0.6490707373432901	0.010902952571298525	0.3666301294048041	0.8776931769712639	0.602883875226169	0.9957926965084043	0.3648834634504434	1.0	0.7745241299574673	0.7432564812095355	0.8665771914014407	0.09252615534887616	0.3669843595060368	0.9766073712924626	1.0	0.5894743285335077	1.0	0.8253481660913481	0.5299965327030842	0.4540153550104894	0.954195568607468	0.86075972081804	0.8395789903713555
"G11(+/-)"	0.7638774847495319	0.44973690397551874	0.1597795288564011	0.291596433091659	0.5386053667178313	0.5755637921915737	0.6763083095549095	0.07141040778801049	0.029761741285543455	0.05419825686635242	0.18224379865932616	0.28715358809909125	1.0	0.3393601931347456	0.18192616792652286	0.593798802178079	0.511004492882175	0.023043272719008814	0.6499704616884342	0.668342106978798	0.15738665265301266	0.00989709985858814	0.4919370387819362	0.2504046926573669	0.9943600964554101	0.5088044730128167	0.2337507593405234	0.6490707373429494	0.013609151218321616	0.3666457559065249	0.8778579354113388	0.6028839005391798	0.9949150079368642	0.37120430579608776	1.0	0.7744185409804629	0.748469608371914	0.8549501655724385	0.057664425023424656	0.34897345174449745	0.9623029009696242	1.0	0.5894743286234178	1.0	0.8252023097540222	0.5299965327030842	0.4530292268559443	0.7396000666721986	0.860759720783188	0.8226193373159616
"G12(+/-)"	0.7638774847515871	0.4497369039758365	0.15977952885491684	0.2915964330919708	0.5386053667175109	0.5755637921837836	0.6763083095529162	0.07141040778868658	0.057436961787639754	0.054198256866048476	0.36467553674555303	0.1435767940497317	1.0	0.3393601931314737	0.1819261679264835	0.5937988023322045	0.5154848700930932	0.021640985737721583	0.6499704616886478	0.668341716477952	0.18850644214169604	0.009896730968948903	0.4919370387812143	0.25040469267560694	0.9782439565544633	0.5088044730128167	0.23375075933990946	0.6490707373432847	0.013609151215048547	0.36664575590662196	0.8778579354119971	0.6028839005392566	0.994915007937687	0.5296557471063543	1.0	0.7744185409809959	0.7484696083959353	0.8549501655727951	0.06463990332686982	0.31837040983611314	0.9623029009892996	1.0	0.589474328535936	1.0	0.8237922617073202	0.5299965327030842	0.4530292268547	0.7396000666914002	0.8607597208172243	0.8226193372852397
"G13(+/-)"	0.7405142323856002	0.4463100973422998	0.1712526749045137	0.28818471924779054	0.5395782756451126	0.5731704736344597	0.6763083970372574	0.0706431088583321	0.030207767569023623	0.05419825686607209	0.3644874557601535	0.2871494141005681	0.5	0.3393601931317255	0.18192616792648625	0.5937988023169207	0.5110045427553985	0.02296296272917878	0.6499704616886326	0.6686411954631489	0.1547692228896249	0.009896730932272483	0.4919370387812664	0.2504046926736153	0.9941830261063717	0.5088044730128167	0.23375075945346324	0.649070737343261	0.013609151215323804	0.36664575590661524	0.8778579354119402	0.6028838981261491	0.9949439886051017	0.37023628132326025	1.0	0.7744185409809536	0.7484696080979653	0.8549501655727674	0.08700969842431457	0.3547936416282267	0.9623029009876258	1.0	0.5894743285450303	1.0	0.8252237247637284	0.5299965327030842	0.45302922685480346	0.7396000666898369	0.8607597208139877	0.8245018909068099
"G14(+/-)"	0.7638774847333465	0.4497369039729936	0.15977952886748423	0.29159643308916966	0.5386053667203566	0.5755637922243173	0.6763083095679074	0.07141040778400477	0.029888609981031003	0.0541982568685389	0.3644875973178558	0.28715358809634317	1.0	0.1696800965792744	0.18192616792684235	0.5937988013566323	0.5110044928823243	0.02305287681755186	0.6499704616867418	0.6683421069875107	0.15482689324807436	0.009896730977920529	0.4919370387876311	0.25040469257157616	0.9943101088093366	0.5088044730128167	0.23375075938041867	0.6490707373402241	0.013609151239567033	0.3666457559057269	0.8778579354072003	0.6028838997719937	0.9949150079314897	0.3706199995254703	1.0	0.7744185409767084	0.7484696081327099	0.8619120716338349	0.08640775206113473	0.35240106414856776	0.9623029008438875	1.0	0.5894743290638135	1.0	0.8252152005010464	0.5299965327030824	0.4530292268641744	0.7396000665421404	0.8607597205912132	0.8226193374964028
"G15(+/-)"	0.8180979979410165	0.4567784740129296	0.10709046349633089	0.46721262781176676	0.5146620678902633	0.7451899537486751	0.4992532102712896	0.03993868998094561	0.031599005073589065	0.04938703384451335	0.36442056753575564	0.3976579989679235	1.0	0.2893359503770797	0.09096308396324128	0.7452506638205093	0.5094050968113091	0.006998553472418291	0.7395061447975836	0.6885839343013168	0.15985056189066868	0.009896729408627233	0.29349322457786603	0.25290705407968206	0.9961681371859915	0.5088044730128171	0.0815524859406848	0.8421508134080832	0.010822453234622732	0.5230084026972633	0.8782023747617034	0.6028839005729004	0.9985950751015106	0.37221803650582924	1.0	0.8914976803350263	0.9980420034723274	0.8608808688591743	0.11512240647348934	0.5048225206466989	0.9699418902328156	1.0	0.4135004226429261	1.0	0.8251801937017679	0.5299965327030842	0.3825243740132276	0.8272245915644538	0.9949023137965324	0.9033515835637327
"G16(+/-)"	0.7638774847515036	0.4497369039758237	0.15977952885498006	0.2915964330919585	0.538605366717524	0.5755637921842998	0.6763083095530128	0.07141040778865002	0.02976170185383089	0.054198256866061945	0.3644875973187804	0.2871535880994474	1.0	0.33936019313161725	0.1819261679264848	0.2968994011615958	0.5110044928821559	0.023052876723319626	0.6499704616886395	0.6683421069774356	0.15482689323021664	0.009896730977920532	0.4919370387812432	0.25040469267441684	0.994360111995877	0.5088044730128171	0.2993583435200553	0.649070737343272	0.01360915121520717	0.3666457559066184	0.8743723854919787	0.602883900539253	0.9949379909787748	0.37061999953086217	1.0	0.7732117355623754	0.6242524870083141	0.8543687457685482	0.0864077582309299	0.352693460168768	0.9653384833283033	1.0	0.5894743285413344	1.0	0.8252152005013081	0.5299965327030842	0.557465004169329	0.7396000666905028	0.8607597208153267	0.82261933728689
