"","AUROC","AUPR","AUROC0","AUPR0"
"1",0.485353977108606,0.00516209853138921,0.477031265809977,0.00575
"2",0.488191810518046,0.00541330318617906,0.484188359214864,0.00694620070788798
"3",0.484816276951108,0.003,0.488929704861564,0.0074757234127044
"4",0.483569716259667,0.0043131540981301,0.48366115663259,0.00695627442530843
"5",0.498707312463813,0.00888781030922074,0.490595898290929,0.00873000667478926
"6",0.485615125577789,0.00522979848220823,0.481575016032051,0.00668154053068867
"7",0.484274050707101,0.00415485459403117,0.480062746685558,0.00575
"8",0.501036738346823,0.0101406908309,0.492926796794554,0.00806409633147601
"9",0.489218465276372,0.0029,0.493394540402772,0.00786038365822417
"10",0.483880144378196,0.00413107164517591,0.479657929359377,0.00575
"11",0.489750917462129,0.00619962065975159,0.485516598719568,0.00778096587238454
"12",0.480472962434031,0.00409266983673032,0.476115777755288,0.00565
"13",0.486752000196782,0.00453936807876978,0.482639943314101,0.00595
"14",0.495911319079116,0.0071461069099829,0.491877279652397,0.00784470172158255
"15",0.48091912136856,0.003,0.48091912136856,0.00585
"16",0.491312897704901,0.00496764883374171,0.487095141700405,0.00555
"17",0.482796354280659,0.00466296589073625,0.478541789266666,0.00635083363218254
"18",0.491941405453292,0.00591110711066435,0.487862282143404,0.00720958654175373
"19",0.485912612185852,0.00421520173789675,0.486037721815046,0.00699383365608698
"20",0.475915806516899,0.0026,0.475915806516899,0.00555
"21",0.483306586276389,0.00409408847176254,0.479052823315118,0.00575
"22",0.485153932023132,0.00500416686046269,0.476727714256805,0.0055
"23",0.490773087926262,0.00503304083134277,0.494793503965299,0.00944014324213263
"24",0.487095141700405,0.0028,0.487095141700405,0.00565
"25",0.48743993233772,0.00434913497507596,0.487549983980001,0.00848418425244968
"26",0.494550460422257,0.00753864489876748,0.47754400161845,0.0056
"27",0.483347434270412,0.004904244356658,0.474757183326588,0.0055
"28",0.484182872278364,0.00509821546767958,0.484206672748619,0.00780390561163873
"29",0.489790723946441,0.00469545873542757,0.485627530364372,0.0056
"30",0.494312134452721,0.00718710173935801,0.485981662969527,0.0130702686009212
"31",0.488854956799249,0.00679051122243365,0.476436314698035,0.0065345351693768
"32",0.480581205762411,0.00390375062616292,0.480739304504074,0.00707689402433995
"33",0.487093835408442,0.00285,0.491195453383741,0.00761868979086915
"34",0.491686991873715,0.0102395254386946,0.483198380566802,0.00565
"35",0.482314771807226,0.00468918008217264,0.473745447187374,0.0055
"36",0.485212172929231,0.00525876081055529,0.481239196619729,0.00682205340348598
"37",0.483695159708091,0.00421417394202474,0.479558793766444,0.00585
"38",0.48175369498536,0.0039519808599988,0.48186301083806,0.00648812889208786
"39",0.490509973842993,0.00652104436422883,0.477891328543964,0.00565
"40",0.488839152268872,0.00538485058649016,0.48482908835062,0.00715347519108765
"41",0.492823149292876,0.00741807754530766,0.480261382427957,0.00678785046657537
"42",0.496988305563167,0.00789642087762345,0.493040061476609,0.00813469538659085
"43",0.479142224052405,0.00470296218404412,0.470451325642582,0.0057
"44",0.486014528372313,0.00518341409285987,0.477488870902469,0.0057
"45",0.491888431245048,0.00630864407583247,0.483554296123874,0.0056
"46",0.493468264873863,0.00737532592930079,0.476785353024479,0.00545
