"Time"	"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"
0.0	0.288652386641126	0.5896956175274304	0.9885833803272237	0.17844259795498416	0.1638541248055131	0.3348319302736729	0.6417480024388098	0.5400939666921916	0.9804316575478149	0.8762175079279956
10.0	0.2837410603711447	0.5960493397766001	0.9668268427475548	0.1918990973089031	0.17936308980758	0.3423791011030094	0.6313177988946865	0.5604908085556519	0.9809521838288425	0.8860332188206373
20.0	0.27164127722393233	0.6121843279791734	0.9137208691471812	0.22367383482082223	0.21686893482313946	0.35905563333575424	0.6055652761572736	0.6053265175274932	0.9822029757516071	0.9055117305520257
30.0	0.2554689902068191	0.6345635793582091	0.8432891033526041	0.26431393116768215	0.2661721469109231	0.3789704765049518	0.5710774075891094	0.6585672348843148	0.9838348061531277	0.9260923269510063
40.0	0.23739944973535898	0.6605770618676388	0.7651036114174262	0.30776780954676497	0.32047644782921453	0.3989541197311108	0.5325939165506552	0.7116993766804086	0.9856173684271274	0.9442786659487983
50.0	0.21889371022857004	0.6883271511923148	0.6854963382147273	0.3502833352817885	0.3753885871875654	0.4174263602622625	0.49345866593298815	0.7605649730273086	0.9874037193313756	0.9590332100446388
60.0	0.2008919214042654	0.7164605741329093	0.6084838440896769	0.38964492243167836	0.4281953961175407	0.43371079260147327	0.45596422224830857	0.8034674227882003	0.9891046408241585	0.9704215868212756
70.0	0.18396377601677982	0.7440371794609483	0.5364565369910158	0.42464953396065575	0.4773443956127602	0.44762124559671995	0.4216124211859481	0.8400492821847246	0.990670271613236	0.9789314797210058
80.0	0.1684212035520687	0.7704278107557443	0.47068432727257997	0.45475057156703697	0.5220732270257524	0.45921133540015063	0.39131074104015867	0.8706368384423621	0.99207704482223	0.9851485495933687
90.0	0.15440095461953748	0.7952351411100725	0.41168282408651335	0.47981927697584364	0.5621472357728727	0.46861916747398014	0.3655209082859917	0.8958651429388407	0.9933184830744027	0.9896163546093714
100.0	0.1419241783869252	0.8182325628875663	0.3594753894289846	0.4999875259557517	0.5976747590980814	0.4759649403306819	0.34437295186195327	0.9164699781516211	0.9943987809046114	0.9927873904677795
110.0	0.13093877427163184	0.8393172679665417	0.3137781784931373	0.5155462556478456	0.628977327850446	0.48127750816575887	0.3277544983219631	0.9331780845389834	0.9953283931096093	0.9950164626186151
120.0	0.12134905716888802	0.8584744290297244	0.27412888951749154	0.5268807746038692	0.6564976843270942	0.4844414684486475	0.31538224262743986	0.946654146232885	0.9961210541166766	0.9965715038180343
130.0	0.11303617505542786	0.87575004691728	0.239974704247608	0.5344295944820472	0.6807332839852936	0.4851720506378252	0.30685995404103433	0.9574797666966991	0.9967918109820797	0.997649725204124
140.0	0.10587185608594761	0.8912305385548834	0.21073092896006118	0.5386574670761359	0.7021871298220898	0.4830373810230516	0.30172556003653417	0.9661497675570305	0.9973557671499321	0.9983936342732549
150.0	0.09972739515687097	0.9050275458541127	0.1858188238186021	0.5400365046688851	0.7213314658403761	0.4775460573501389	0.29948875457392216	0.9730772594565786	0.9978273184803221	0.9989048034060399
160.0	0.09447928014549072	0.9172667737406833	0.16468882080019528	0.5390317821757696	0.7385825635468302	0.4682926971703884	0.29966005679958824	0.9786026031922842	0.9982197252019581	0.9992548673021139
170.0	0.0900124816012723	0.9280799169516266	0.14683364890648232	0.5360896026455891	0.7542861728541023	0.45511470559199546	0.3017721780312682	0.983003564492173	0.9985449082650159	0.999493930226996
180.0	0.08622214326988462	0.9375989437232021	0.1317946110141219	0.5316278179535032	0.7687130395496585	0.4381936773123931	0.30539461467674806	0.9865052477046401	0.9988133917406669	0.999656806207218
190.0	0.08301420335958073	0.9459521637542332	0.11916333509631533	0.5260281879926243	0.7820629254293203	0.4180583590771226	0.31014251348942806	0.9892891334840217	0.9990343365199109	0.9997675560987906
200.0	0.08030532269816056	0.953261635618787	0.10858064098436349	0.5196309490210571	0.7944746006806147	0.3954966307894279	0.3156809139695127	0.9915009612721069	0.9992156276751286	0.9998427364080016

0.0	0.1284466332546843	0.928285528722543	0.46764437049803576	0.5923556456082318	0.9837016440494117	0.27848955088465543	0.26470209719229015	0.5081447799383975	0.3621655810697655	0.38888003241100166
10.0	0.12700467334375326	0.9293960551174871	0.4576387426849878	0.5935980890231325	0.9776607336303748	0.2884414797308266	0.26307043979972633	0.5299585776739738	0.37913225111935384	0.43734070281778387
20.0	0.12349978598095285	0.9322161862240268	0.4334092726031675	0.596202805549021	0.9639846011676292	0.310414353895053	0.2590636503235797	0.5779089758724592	0.4199020887840295	0.5335070232761918
30.0	0.1188652751451628	0.9361277120305994	0.4015118039090139	0.5989444995665353	0.9469682911851353	0.3366068960449261	0.25411904885939235	0.6348482677563556	0.4730919589187065	0.6351143802840636
40.0	0.11372897062312565	0.9406744418572254	0.3663294067696609	0.601040087091616	0.9290769268089066	0.36278599215272594	0.24940779999720125	0.6916714486680294	0.5311949699909303	0.7249012018218728
50.0	0.1085020864976366	0.9455247020105353	0.33070939741883554	0.6020071308455955	0.9117593880503532	0.38677526011718577	0.24575081938529184	0.7439316858134735	0.5894214706441335	0.7977450694483361
60.0	0.10344370790854243	0.9504419625343695	0.29642494330955804	0.6015733556577719	0.8958547396883355	0.4075263805524882	0.2436549975758002	0.7898145194493339	0.644863379158629	0.85397000425359
70.0	0.09870736523460943	0.955261900481116	0.2645077891037661	0.5996177275448848	0.8818268812313024	0.42454604828174125	0.24337074452586732	0.8289376793135983	0.6958954576562465	0.895983735720763
80.0	0.0943744823552692	0.959874549885156	0.2354865975994044	0.5961312764669653	0.8699069085081207	0.43754712365928344	0.24495045802869106	0.8616501246377034	0.7417495444259185	0.9266776957916995
90.0	0.09047823642277145	0.964210464165761	0.20955640516098248	0.5911896381330147	0.8601790570812461	0.44625817375061255	0.2483022148976678	0.8886310121376035	0.7822144986941382	0.9487354505239369
100.0	0.08702043985249021	0.9682300360620624	0.1866980147381859	0.5849319562672414	0.8526304957392673	0.4503659112117683	0.25323665607004736	0.9106672413173288	0.8174270436380707	0.9643909972706345
110.0	0.08398336525813857	0.9719152964268765	0.1667611746574442	0.577542933363555	0.8471787583618553	0.44957388345396143	0.2595062198728786	0.92853603988229	0.8477279565476756	0.9753960279891509
120.0	0.08133792335516653	0.9752636537064426	0.14952170598963363	0.569236505775405	0.8436871499459112	0.4437366217858408	0.26683651335335756	0.9429482673989786	0.8735649146536195	0.9830733386816989
130.0	0.07904922593017298	0.9782831481052238	0.13472001207898224	0.5602408039935242	0.8419755454335216	0.43299560256155273	0.27495011686230014	0.9545259308462285	0.8954283803926124	0.9883965691276807
140.0	0.07708028691918994	0.9809888838534905	0.12208638753024516	0.5507847220498086	0.8418309373971681	0.4178425596852469	0.28358352472842	0.9637982266802287	0.913810653615625	0.992069286009479
150.0	0.07539440900953341	0.9834003741882775	0.11135705783343862	0.5410866300963695	0.843019253167633	0.3990797757587139	0.29249819885914713	0.9712069637405795	0.9291809713698822	0.9945929545324104
160.0	0.07395665201857411	0.9855395902378336	0.10228378843189793	0.5313456603659368	0.845297975867802	0.3777026805920518	0.30148683886770333	0.9771161473285845	0.9419715534197952	0.9963212392717165
170.0	0.07273466829565428	0.9874295501193018	0.09463910035824818	0.5217357408036374	0.8484282253685302	0.35475768584423695	0.3103759689450081	0.9818228389506286	0.9525709660329491	0.9975015061275082
180.0	0.07169910969950231	0.9890933197076228	0.08821854711152409	0.5124022624881883	0.8521849972396053	0.3312207490740347	0.319025851011081	0.985567780620303	0.9613222434535525	0.9983056338165358
190.0	0.07082375101474184	0.990553325425542	0.08284107775992285	0.5034610554944737	0.8563647450239198	0.30791851099593376	0.32732858180468727	0.9885450602356749	0.9685239868244007	0.9988524121443136
200.0	0.07008543226487561	0.991830901107012	0.07834820622892003	0.4949992065458046	0.8607900946349152	0.2854930222291642	0.3352050708593788	0.9909105415586008	0.9744332117400313	0.9992235814394556

0.0	0.24767121093373987	0.7884365052319912	0.16818900548676494	0.742117305055025	0.8948805967398209	0.5770759312114687	0.051581277309572626	0.9963029082297071	0.09031768079146585	0.5118280619380485
10.0	0.24348763762119055	0.7917126479893833	0.16585756737311574	0.7372863829197592	0.8856845155348476	0.5732565335019919	0.056371241445891306	0.9964668743952688	0.11451562214523872	0.5505391862747406
20.0	0.2333053921530733	0.8000322630411416	0.1600889810263171	0.7249677602912389	0.8713412177395188	0.5641544213217065	0.0684156191880458	0.996827299620917	0.17266174869380602	0.6273583135961104
30.0	0.21982536530206706	0.8115715807278391	0.15232528102901843	0.7081450474207936	0.8582583707663006	0.5519033428885515	0.08513192716397953	0.997255290969282	0.24852138013970984	0.7085238093973835
40.0	0.2048710727922597	0.8249848017006554	0.14358133374301	0.6888968216355689	0.8478300862688525	0.5373912223472753	0.10471823616473729	0.9976824095659625	0.33138815565482743	0.7802468875307779
50.0	0.18964054952230652	0.8392934617361512	0.13455177473963148	0.6686021851727251	0.8402637045767343	0.5208295100848624	0.12588022174985003	0.9980752302301216	0.41443105312366707	0.8384356798227186
60.0	0.17489082546119797	0.8537997783864583	0.12569538567871752	0.6481605958569658	0.8353766853883672	0.5021577479121366	0.14768077719218056	0.99842011434969	0.49350255412946015	0.8833490181914341
70.0	0.16107199015793455	0.8680189852081504	0.11730012485389728	0.6281493071613874	0.8328493436634222	0.4813242315246288	0.16944344074330536	0.9987141884867027	0.5662847309854157	0.9169102221042523
80.0	0.14842390457055604	0.8816266741517645	0.10953239288065943	0.6089309926208922	0.8323218942315492	0.45844865915667343	0.19068590446958156	0.9989600756998578	0.63168203445203	0.9414290252460054
90.0	0.137045432050466	0.8944179721522308	0.10247383683587225	0.5907258237668989	0.8334357759852812	0.4338728533260757	0.21107233897714023	0.999162880944437	0.6893933339216632	0.9590490972098369
100.0	0.12694355508223956	0.9062760345615447	0.09614849214548304	0.5736590884099405	0.8358527123929942	0.40812465912146756	0.23037822524560517	0.9993285190440517	0.7396136241564693	0.9715549877247149
110.0	0.11806786007890557	0.917147850924695	0.09054254714425926	0.5577923923496753	0.8392641487916781	0.3818350870389289	0.24846383062428973	0.9994628321261806	0.7828289229747329	0.9803459746657383
120.0	0.11033443618327221	0.927025775725929	0.08561853989876028	0.5431440708944076	0.8433960063954098	0.3556475622763178	0.2652538517711873	0.9995711634543872	0.8196777079810953	0.9864787294976745
130.0	0.10364216308048942	0.9359335285197482	0.08132539625486679	0.5297026416624597	0.8480106983386984	0.33014489528276736	0.28072158421049304	0.9996581884260702	0.8508594813149275	0.9907310080001787
140.0	0.09788357092338805	0.9439156679702535	0.07760539488778717	0.5174358410642909	0.8529072381691546	0.30580405048956066	0.29487649915015246	0.999727884811013	0.8770763627311094	0.9936648302824923
150.0	0.09295185777772134	0.9510297596791527	0.07439888130799968	0.5062968802277068	0.8579199025483639	0.28297755785951373	0.30775444846363836	0.9997835735203527	0.8989975799070687	0.9956807747267795
160.0	0.08874521992637283	0.9573406203138713	0.0716473533979241	0.49622894783953514	0.8629158188510128	0.2618949931632364	0.3194099332813829	0.9998279906444114	0.9172395667008656	0.9970613536204855
170.0	0.08516932665216372	0.9629161550494099	0.06929538249856898	0.48716858485473974	0.8677918202565719	0.24267685323680177	0.32991001779687557	0.9998633690851355	0.9323564974461155	0.998004167764895
180.0	0.082138536271018	0.9678244100891287	0.06729171428842423	0.4790483022693052	0.8724708828448432	0.22535433277143405	0.3393295676133226	0.9998915184106616	0.9448376092156873	0.9986465164563662
190.0	0.07957627821687552	0.9721315452042262	0.06558980254020637	0.47179865844537977	0.8768984137680642	0.20989042094562066	0.347747560447557	0.9999138975072516	0.955108768368281	0.9990832907219763
200.0	0.0774149008547771	0.975900496928052	0.0641479601513089	0.46534992233138917	0.8810386025018795	0.19619954625940855	0.3552442666130619	0.9999316779448649	0.9635365317460026	0.9993797859880208

0.0	0.502070127570976	0.6573906775743077	0.6638573253739088	0.6867567892429931	0.4182268694369516	0.19477586839734953	0.9405750181819256	0.6951609280526061	0.6579073359905772	0.8236187838832159
10.0	0.492040400930519	0.6626961156870483	0.6497663235912902	0.6857372397015494	0.4271516424287558	0.20833124425876728	0.9251882246906016	0.708680549605793	0.6670071476214948	0.8376054774130272
20.0	0.4675982492021542	0.6761690339192472	0.6153665861295647	0.6830932165270951	0.44887842355184654	0.23828109789421245	0.8871476044273482	0.7383989598531303	0.6888734219800589	0.8653609669287035
30.0	0.4352115895178103	0.6948559902403512	0.5697239073810514	0.6792638048208233	0.4776271892121696	0.27403948398130973	0.8360862262065037	0.7736884491885858	0.7174009885880148	0.8946868399080561
40.0	0.3992639710355585	0.7165775757113939	0.5190245418027583	0.6745058097721139	0.5094918440216992	0.3099052586112761	0.7788951771123728	0.808905978487102	0.748563643100094	0.9206010795842824
50.0	0.362641443292681	0.7397492496292406	0.467364602140414	0.6689536560150557	0.5419213473087265	0.3430251801762221	0.7203894355889321	0.8412955152719743	0.7797925297463746	0.9416252521685355
60.0	0.32716999153144266	0.7632410118728703	0.41734733670995666	0.6626641658378245	0.5733304700422677	0.37215778674827654	0.6638214698104647	0.8697325043834838	0.809527943920972	0.9578528752385856
70.0	0.29393616560599306	0.7862678227820376	0.3705268898655256	0.6556507306325506	0.6028131030440045	0.3969239856769676	0.6112753479096336	0.8939800158221425	0.8368982088885623	0.969978861849298
80.0	0.26351941506314075	0.8083043322958996	0.32773356345760324	0.6479097359490076	0.6299332247416503	0.4173505037613015	0.5639691896780129	0.9142543382143988	0.8614913402040472	0.9788377437094489
90.0	0.23615885275111761	0.82901876552903	0.2893095139344323	0.6394407194917362	0.6545728632214698	0.43358869074242856	0.5224881781461086	0.9309763920558896	0.8831940947618608	0.9852040472522098
100.0	0.21187172684766414	0.8482219022703271	0.25527752052912533	0.6302609136711921	0.6768207828419291	0.4457434628128475	0.48696474519399485	0.9446338757080999	0.9020798012806814	0.9897225469879336
110.0	0.19053667384541342	0.8658278967454642	0.22546035269918802	0.6204143035667158	0.6968896964061219	0.4537845533840958	0.4572182258549281	0.9557084942420052	0.9183312305358321	0.9928988150097856
120.0	0.17195144256979866	0.8818243675480711	0.19956396965531817	0.6099753518893373	0.7150537360345716	0.4575374653769063	0.43286275049833706	0.964640819280916	0.9321884861790807	0.9951146372447122
130.0	0.1558722404514727	0.8962497260089187	0.1772344653753733	0.5990478643350159	0.7316014053806482	0.45675692018442543	0.41338971172115535	0.9718163547556535	0.9439146201891654	0.9966510254997755
140.0	0.14203996524876408	0.909176131200481	0.15809614766436578	0.587759886220688	0.7468018637688886	0.4512646308221818	0.3982296216348093	0.9775630830117212	0.9537736700266007	0.9977110430864673
150.0	0.13019715386516578	0.9206968058248932	0.14177618627928484	0.5762559098513929	0.7608836106106525	0.44109922004111446	0.386797177180515	0.9821548257863739	0.9620173037781878	0.9984394227924945
