G2	G1	2.3904914970160046e-05	1
G17	G1	0.0009921003683951522	1
G80	G1	1.899133623848082e-08	1
G3	G2	1.6321899102436553e-07	1
G15	G2	1.5686698181408268e-12	1
G1	G4	4.8683018431961816e-17	1
G5	G4	0.0032486784703563447	1
G8	G4	2.7155026601519678e-18	1
G9	G4	9.143207292325868e-09	1
G14	G4	nan	1
G22	G5	3.505425217978244e-24	1
G4	G6	nan	1
G4	G7	nan	1
G9	G8	1.4213128039922354e-20	1
G11	G8	1.3675368130584345e-20	1
G4	G10	nan	1
G9	G11	3.7567214843478544e-13	1
G10	G12	4.458477627957435e-16	1
G12	G13	nan	1
G15	G14	7.25004354350848e-27	1
G17	G15	4.9694207049403876e-20	1
G20	G15	0.12243479179126611	1
G22	G15	1.888809479281332e-13	1
G15	G16	2.231909860055551e-13	1
G75	G17	4.076866764824638e-14	1
G17	G18	2.930513257698358e-16	1
G17	G19	3.92418578750617e-09	1
G17	G20	0.008219345509900475	1
G22	G20	6.957776346594478e-08	1
G25	G20	1.6955283882793964e-17	1
G17	G21	6.994919619663495e-28	1
G31	G21	1.0927326982727167e-16	1
G30	G22	nan	1
G20	G23	0.005428193488648109	1
G22	G23	4.8439393699121914e-20	1
G25	G23	1.3641270420893082e-24	1
G50	G23	5.962338182414656e-15	1
G69	G23	9.131169557008587e-06	1
G20	G24	0.012214493854074315	1
G22	G24	1.2280796062656298e-24	1
G28	G24	3.884023177037693e-13	1
G32	G24	2.2597173174756355e-11	1
G59	G24	nan	1
G38	G25	3.896363217206038e-21	1
G17	G26	0.001855238029943229	1
G23	G26	4.510311403574688e-22	1
G25	G26	2.11822799424129e-21	1
G28	G26	1.2975171646338074e-07	1
G31	G26	1.9995451175344644e-07	1
G37	G26	nan	1
G43	G26	3.6783696934159314e-17	1
G47	G26	2.3073496857178342e-15	1
G55	G26	2.3574135212421916e-19	1
G56	G26	nan	1
G57	G26	0.000314952830380332	1
G66	G26	3.327870495665528e-14	1
G67	G26	nan	1
G79	G26	nan	1
G83	G26	1.8801899720689574e-07	1
G91	G26	nan	1
G93	G26	nan	1
G17	G27	0.0867149119665764	1
G20	G27	0.6697688945194891	1
G30	G28	nan	1
G40	G28	6.389488769694138e-12	1
G42	G28	1.0173987225062457e-12	1
G54	G28	nan	1
G56	G28	nan	1
G59	G28	nan	1
G60	G28	1.237634893906357e-11	1
G64	G28	nan	1
G72	G28	nan	1
G81	G28	5.878135934452642e-28	1
G22	G29	1.0063129417504708e-16	1
G28	G29	3.431698057227762e-14	1
G33	G29	0.12820030510545305	1
G56	G29	nan	1
G65	G29	3.947710501167695e-14	1
G54	G31	nan	1
G57	G31	3.052695040225149e-12	1
G30	G32	nan	1
G40	G32	2.59177924166197e-12	1
G28	G33	1.2225972808717229e-18	1
G39	G33	1.0	1
G47	G33	1.6258680464355722e-32	1
G56	G33	nan	1
G65	G33	7.546220886720632e-05	1
G22	G34	1.3582939907650801e-21	1
G28	G34	1.7906336902780177e-06	1
G26	G35	0.08086252110811304	1
G28	G35	1.427427533318611e-10	1
G33	G35	0.07546612773110098	1
G36	G35	nan	1
G37	G35	nan	1
G38	G35	4.978309196464635e-15	1
G45	G35	8.073014026969607e-09	1
G46	G35	2.2443124660170555e-11	1
G47	G35	2.386363757762531e-15	1
G48	G35	1.902081407502387e-05	1
G51	G35	nan	1
G54	G35	nan	1
G57	G35	1.1990959828026312e-17	1
G64	G35	nan	1
G65	G35	2.6473851794694e-17	1
G68	G35	3.3135568887084084e-20	1
G75	G35	1.3076917219777833e-08	1
G79	G35	nan	1
G81	G35	3.5707036977338667e-16	1
G84	G35	1.5706562535595342e-16	1
G85	G35	0.0013811780310689482	1
G86	G35	nan	1
G91	G35	nan	1
G93	G35	nan	1
G28	G36	4.6604101006202046e-07	1
G28	G37	1.065242782206911e-10	1
G38	G37	3.241432851091157e-26	1
G40	G37	nan	1
G42	G37	nan	1
