"","AUROC","AUPR","AUROC0","AUPR0"
"1",0.50301089905251,0.0471513280327645,0.558747254492047,0.0723788692825194
"2",0.479886970795851,0.0251666829617683,0.536601259625819,0.0494976250056314
"3",0.515865664616193,0.0306691728356419,0.565002381645453,0.0464197781321172
"4",0.521736254478361,0.0311338180772545,0.570867183571938,0.0638954594901469
"5",0.513353213484239,0.0311037542225203,0.560500410172274,0.0535136531809322
"6",0.48764986887257,0.0260029006933975,0.509837518854694,0.0347618702466383
"7",0.471783818385342,0.0156680319139615,0.511706448966629,0.0279033977693661
"8",0.511369062756426,0.0285264826359302,0.56951427664135,0.0521632529610407
"9",0.519049626044801,0.0311471224318693,0.551651935748499,0.0419146787989266
"10",0.509685707009947,0.0278810703132542,0.575908333112814,0.0460957676122797
"11",0.489902903981431,0.0253371612311506,0.55119545370346,0.0447599599275712
"12",0.527150886512125,0.0324248761525561,0.583271586969751,0.0860213589518661
"13",0.466796916084808,0.0240385053076633,0.52374368202387,0.0370123165725067
"14",0.486137360576546,0.0259247754356655,0.517538172484057,0.0355236249761806
"15",0.500588582098409,0.0291946651554551,0.54097422530366,0.0415242696499556
"16",0.506283562533568,0.0220127386741797,0.537924395988249,0.0314052306626746
"17",0.508995100355206,0.0307862240096641,0.538450342692318,0.0422335908323879
"18",0.515509386037149,0.0321159631814352,0.536138161898968,0.0402273547660705
"19",0.477734065881023,0.0266550527116747,0.522595861229458,0.0377394232676265
"20",0.478648252650091,0.033740381485706,0.506615681812168,0.0427546577654758
"21",0.520660203940068,0.0312959093476906,0.567589113234011,0.0467711366088537
"22",0.494606314940912,0.0271593569201944,0.538569424964937,0.040317991571122
"23",0.485758164727441,0.0267616574009744,0.499454206250498,0.0332003717306857
