"","AUROC","AUPR","AUROC0","AUPR0"
"1",0.540211142461828,0.0288336267306679,0.611791791262021,0.0589865011455029
"2",0.45698505462417,0.0244927489952627,0.538258487919762,0.0429577870159701
"3",0.526490397482405,0.0196877831322144,0.601815343089243,0.0498945366639933
"4",0.509875784359309,0.0280837516543073,0.580975945380942,0.0569944485520484
"5",0.523179094520401,0.0207721378336521,0.583294741856093,0.0299924251356458
"6",0.478320727410576,0.0261359704696562,0.542009579507265,0.034551746720811
"7",0.41399083751196,0.0148058974871184,0.502312180793339,0.0509753544355762
"8",0.518842959260297,0.0181975780775891,0.608242477969782,0.0314912251559161
"9",0.533701670772558,0.0209798099310214,0.59098216412184,0.0297250923858421
"10",0.490875115024949,0.0162902136558722,0.598110561274439,0.0492110495852565
"11",0.499402523854883,0.0171904055760432,0.587174839238941,0.0293858330643246
"12",0.539385609681489,0.0204369307713712,0.618417396596897,0.0720249276100482
"13",0.513438429354039,0.0181059880089567,0.585233136627068,0.0286333591645231
"14",0.500437467922168,0.0262266712768824,0.572805578342894,0.0449004920710889
"15",0.496724692107819,0.0183801790434055,0.561089205853563,0.0272767419928064
"16",0.560196451878511,0.0214596360623123,0.607233586493436,0.0293988328035457
"17",0.560105575902895,0.0218249719736621,0.621404376935089,0.0320263772627705
"18",0.504669845813311,0.0195329561419753,0.574237873455246,0.0475437165353725
"19",0.533553260845878,0.0199370034964277,0.589923655031896,0.0288159530912031
"20",0.476397693763303,0.0347518786505252,0.543074704279036,0.0436905335924083
"21",0.522679914001003,0.0189265240272265,0.597915398661002,0.0304101839129789
"22",0.528261657815335,0.0380006410310214,0.587207917648016,0.0562992094704011
"23",0.513737654562334,0.0179337698063993,0.58453187435498,0.0281509525278807
