5.060356784408489794e+00,5.267303655813509344e+00,2.097877051767481404e+00,4.264587071585101974e+00,4.201038663558922082e+00,3.718187347074976667e+00,1.954186516068252555e+00,1.222901669723011286e+00,4.667120167530318220e+00,3.901999917358680570e+00,4.893433902508304456e+00,6.825105602420952877e+00,1.383288814528716770e+00,6.623433157671475557e-01,6.865245050056812737e+00,1.275775365040729081e+00,1.483924143260084483e+00,4.744109900327738494e+00,3.494195662176217354e+00,5.336008762306247988e+00,1.436362470211420161e+00,2.630645613958433326e-01,1.881273953192320825e+00,3.883248104402330370e+00,1.299517139097819296e+00,5.456003977311920217e+00,3.058414723610905384e+00,2.887105697684180683e+00,3.610161398109683617e+00,2.510259162961530066e+00,3.399473338466736827e+00,4.898910668196577056e+00,6.297208009759894587e+00,1.021122887334100504e+00,1.857108571243543338e+00,4.606137405758405023e+00,2.289200082536788194e+00,1.649330206566775203e+00,2.423556647912395334e+00,4.900793009848500859e+00
5.296466907826427040e+00,2.458674218383015031e+00,7.694442728148842114e+00,3.368791609101157825e+00,3.862715459861560507e+00,3.124339173845681827e+00,5.221360347942716196e+00,2.412670515800253046e+00,1.522984006985749650e+00,3.116268792930387832e+00,1.611823436977095625e+00,1.236715190542744480e+00,6.742912952879624999e-01,3.550863618533640853e+00,1.442759442261657199e+00,4.735458112327522784e+00,2.419855288702426055e+00,3.620000467586708570e+00,3.282948104635768694e+00,1.604272949931946579e+00,4.987570197151526941e+00,4.576401216558465102e+00,7.213016118025291412e+00,3.605116303583864479e+00,2.838180266893949977e+00,3.072363636545214050e+00,1.888279823432173155e+00,4.616967040523363153e+00,1.569650489203075816e+00,5.455664589225639460e+00,1.571026213400236848e+00,1.536524160582056542e+00,1.460358562307143782e+00,2.973782984725763967e+00,2.900344791071075790e+00,4.783065806801443109e+00,7.541770086931620654e+00,1.927964018364628496e+00,2.930411545712671373e+00,3.506740651930198016e+00
1.013240840926266539e+00,3.994519408396793203e+00,3.395904240770766247e-01,3.250838947451959893e+00,2.771822102690481682e+00,2.567037230132023229e+00,3.699374936867700026e+00,2.162272273735903472e+00,3.185998617560329649e+00,2.019987439000165086e+00,3.510635965483344556e+00,3.377688585618328521e+00,2.278620430171554911e+00,3.603118031728598680e+00,3.835137108675351847e+00,5.309897057320862146e+00,2.242586583292928371e+00,2.438418809674733012e+00,3.193168366219008458e+00,2.717844540832509814e+00,3.907207826468755751e+00,4.021388958990952389e+00,1.490609247643682744e+00,3.529364834872089407e+00,2.315366142582266917e+00,1.824881158403357961e+00,1.870437351989343577e+00,1.440955188447076818e+00,2.557774305731201014e+00,3.435287956283982869e+00,2.389744519040812865e+00,3.134953488758664975e+00,3.380291788322476787e+00,3.083237688860947845e+00,3.998394799773384634e+00,1.827307478508355176e+00,5.366789882089470498e-02,2.384904534130686038e+00,3.964703328389065806e+00,2.522706939432394435e+00
3.466803663361249122e+00,1.638980065344267656e+00,8.583507719375320644e-01,9.088759475014744904e-01,9.836482662190487725e-02,6.213835754679195578e-01,7.410788202731235508e-01,1.153204120666389887e+00,2.303512561175590889e+00,9.482253928745474347e-01,3.036550662289609903e+00,1.954386784420180545e+00,1.596952048870523777e+00,1.656660614346967542e+00,1.560938183484911868e+00,0.000000000000000000e+00,1.195277914787199247e+00,1.388192532246759647e+00,5.268272777811580099e-01,1.119535958926022312e+00,6.283348061383451366e-01,1.224229602836725661e+00,8.907607044132134222e-01,4.930289858832535010e-01,1.166296475312526226e+00,1.824228791106408787e+00,2.097584215482639181e+00,1.617125322010631638e+00,1.873116411629456080e+00,7.230423740729812199e-01,2.132131092901417890e+00,6.657602763382568511e-01,3.201823857705328180e+00,9.669008671162357960e-01,1.709841780095352259e+00,8.653262225310290878e-01,1.392083344225406805e+00,1.734287223188036187e+00,1.694720133161807807e+00,1.168367579434848480e+00
2.263985803870931068e+00,2.947468747271787759e+00,7.059075247208990156e-01,2.410452008802041579e+00,2.137201113885838666e+00,2.338807559987952978e+00,4.494189244709842157e+00,2.542479681805855485e+00,4.307387651318468791e+00,2.995662595065405664e+00,4.371674093252230442e+00,4.014746136323868342e+00,1.317853600075579390e+00,2.382922282264201552e+00,3.864028760266511764e+00,3.470160286308293429e+00,2.567557472216206449e+00,4.067497893179410795e+00,2.671897536068847501e+00,2.974589998530148272e+00,3.689172942235321884e+00,4.005994548883629491e+00,6.055099677701221150e-01,2.186727902349868025e+00,2.730758018179908042e+00,2.652365249926045276e+00,3.638749095667205946e+00,4.736354372199299334e+00,3.845508960036644996e+00,5.382559440054493827e+00,3.841832941399847545e+00,2.874705379211168754e+00,4.155550949450587339e+00,1.390714583362945511e+00,2.091387073526033813e+00,4.410914815707274172e+00,8.135587411593683260e-01,2.751922777229013128e+00,2.120443140776772761e+00,3.945837182381572994e+00
3.551550829409055865e+00,1.171344078770958808e+00,5.079415878549491836e+00,3.917409444221278569e+00,4.959414676758107987e+00,2.369419549859277385e+00,4.420260310390215497e-01,3.825433635660867027e-01,6.903960372115330868e-01,4.289206430237318735e+00,9.034899609501786388e-01,1.359446796062808716e+00,1.318314020536170750e+00,6.744858791264539688e-01,1.084928748337802951e+00,1.315433952255442129e+00,1.531109770582425589e-01,2.147586901112340296e+00,2.218651365061041769e+00,1.723480095432176951e+00,1.381260493228401165e-01,0.000000000000000000e+00,6.824499599372142455e+00,4.939763948670823801e+00,2.363508370115113832e-01,3.197721659915997883e+00,8.155568996455746511e-01,6.244795335689617977e-01,1.826906673653355018e+00,7.192204514790905279e-01,9.382473571389717826e-01,2.188222493974213201e+00,9.425042538619575749e-01,9.373079479056922736e-01,1.117621402862430724e+00,1.380052512055547353e+00,5.384843544624677847e+00,2.581031317029205963e-01,1.151548166885692615e+00,2.334019043138556793e+00
5.620903329958300887e+00,4.912986834570372885e+00,7.095995059705691332e+00,2.931044732896524785e+00,3.030921671892054636e+00,4.623814514912609752e+00,4.338003941630179661e+00,4.729697396397821052e+00,2.882351802909323801e+00,4.454958253021693793e+00,2.781540247200264382e+00,3.021584441651165243e+00,7.291858114465618712e+00,3.344323451479606302e+00,3.141447314598146967e+00,4.792013608334093178e+00,3.086585080402616921e+00,4.473454777627066115e+00,4.583815158077169549e+00,4.857510747826543351e+00,4.646850986033117081e+00,3.693182661974748093e+00,5.577739044198962048e+00,3.313363181300862159e+00,4.031133711429092159e+00,5.686689042858507293e+00,4.018613378388418589e+00,1.677762554203001022e+00,3.525659500712974292e+00,3.124645338781748105e+00,3.357681135756414914e+00,5.574390828255484820e+00,3.713942546292232638e+00,3.218572846377505403e+00,3.757987221836275538e+00,2.686176023949082392e+00,6.899333521571250571e+00,4.675620842166033242e+00,3.773407941714951086e+00,4.647377281812254068e+00
4.173040845247658837e+00,5.645220257817958220e+00,5.487581852832386531e+00,5.331181592308633199e+00,5.228323893853103144e+00,1.088178401684117391e+00,2.517611429621788410e+00,1.551039522765789824e+00,4.052018415249318828e+00,3.768919932566237030e+00,4.332813485305942791e+00,6.226509243131276072e+00,1.493280519766043035e+00,2.028694234582719691e+00,6.447219875083930241e+00,3.935330415545926996e+00,1.841685643125208216e+00,1.624459835292576759e+00,1.400955922255845421e+00,4.049243342465529416e+00,2.046620414658812948e+00,3.875302457519762545e+00,4.471558193220521282e+00,5.928473670784538463e+00,1.720032726146495383e+00,4.317024248501273753e+00,1.991060036832190683e+00,3.590124316008715510e+00,1.586684570722565191e+00,2.579325982269547346e+00,1.750631827378850813e+00,4.502196092518609305e+00,5.764490419401859356e+00,2.221160253201991619e+00,1.436243427514791060e+00,3.143981150176873740e+00,5.105382330803363011e+00,1.626243120861276203e+00,1.386967032850007220e+00,1.739278619454503128e+00
4.750710123526552309e+00,3.932133135172938054e+00,5.082357572532657741e+00,5.642871883148876222e+00,5.221982213650282034e+00,5.075558026164779690e+00,2.943001088082054295e+00,3.314195180365074211e+00,3.853670345593639190e+00,3.640667012411800574e+00,4.423468166986292083e+00,4.111474503780438106e+00,2.846572887417168296e+00,5.271529583678963959e+00,4.171743549791392169e+00,3.623486322429454454e+00,3.258889928575118500e+00,5.921233906096408539e+00,5.248358084972135629e+00,4.061774981404091101e+00,2.653110126797231683e+00,4.959872225141110036e+00,6.183056515641268902e+00,5.985875798526150149e+00,3.237665351658675306e+00,4.128668582580150570e+00,3.765146288878981728e+00,5.379967626365773192e+00,4.051908861095994574e+00,3.781033505371406367e+00,3.525271406355142023e+00,4.485673074031456764e+00,3.766436734650292273e+00,2.641744806141662849e+00,4.249482090178634763e+00,6.479423071622743890e+00,5.067155527028654127e+00,2.929097276998864352e+00,3.822832691641611547e+00,6.077231523161290561e+00
3.466893671629197815e+00,3.499740352795170484e+00,3.153799058586681081e+00,5.288581230286491852e+00,4.497007856303731010e+00,2.978045297735858910e+00,2.762932269731904977e+00,3.061412615552671745e+00,3.276217343867125820e+00,3.137921330328807823e+00,4.127362946505860108e+00,2.940673438950729857e+00,3.137577965977880634e+00,3.686340193750366367e+00,2.789135559048781410e+00,2.941454249800070642e+00,2.529728097866244863e+00,2.657240286506167948e+00,2.903658051668988271e+00,2.508874537237139712e+00,2.113630236528752260e+00,4.263650937489757986e+00,4.598129565566589250e+00,4.746008900891888871e+00,2.392971379394816633e+00,3.090559636415438405e+00,2.314029860090624169e+00,3.308982559420338809e+00,2.484723636845598271e+00,3.249964712035796843e+00,2.686502893975235562e+00,3.395262193919787563e+00,3.600889079274087301e+00,2.657425667284495141e+00,2.708467698128823375e+00,3.350795750178529264e+00,3.156534688528834121e+00,3.053031612808553064e+00,3.106793631318707671e+00,2.722890663295808977e+00
