5.515766928112469714e+00,2.508634615934569823e+00,5.608911198829145128e+00,3.223154302192967613e+00,4.259071758243574202e+00,3.648542405688565804e+00,5.085266329680302455e+00,4.139378239058492781e+00,1.861288371056075697e+00,3.108938256441148518e+00,4.806732218552833835e+00,2.641646301450760959e+00,3.129898456906589299e+00,3.136310712374946963e+00,2.681813036082178137e+00,3.064109344428443293e+00,4.726448380270704241e+00,2.698532670275626710e+00,5.489404744627527144e+00,3.008855149562896791e+00,4.086305153353709585e+00,3.896204631371952498e+00,4.706704086888027661e+00,2.326776044285467027e+00,3.438261364028382339e+00,4.817770639351642181e+00,4.240476551559925866e+00,4.040634142882796098e+00,4.562542122403961287e+00,5.626640258105247483e+00,5.745608329948970194e+00,2.693112989467664864e+00,5.341045006932849226e+00,2.773900076120146885e+00,5.447428838970131082e+00,2.122390382647857621e+00,2.279192254937969064e+00,4.584682379000621033e+00,3.973844273903092361e+00,5.137327105081743284e+00,2.788032997645788491e+00,4.136894835486834232e+00,3.780890261752358761e+00,2.649196002453025667e+00,5.373767504205622103e+00,4.727265774157535461e+00,3.684155918481806680e+00,3.589145010210370135e+00,5.341045006932849226e+00,3.196458905740113376e+00
1.475573969355404413e+00,6.624631878825387510e+00,1.601951626521283201e+00,5.574470122116721882e+00,4.076995197359377876e+00,3.417456947452624849e+00,2.423995566872930052e+00,3.222969201472381862e+00,4.504805673246885966e+00,2.806751985232489588e+00,5.758604182559210471e+00,6.143466261313500709e+00,4.204472085891444166e+00,6.342582340493175153e+00,5.624263559755021014e+00,3.665418089925620126e+00,6.939301803886399611e+00,5.835807528343628370e+00,5.220115291981517913e+00,4.644558157182176572e+00,6.313586782224305693e+00,3.292370790505007694e+00,3.564320086351066230e+00,4.174576358088430972e+00,2.169440054831951681e+00,6.152271791100886844e+00,2.824325681449224579e+00,3.462528418739810210e+00,5.642910813768978073e+00,3.263809571787234187e+00,4.779134613825231526e+00,2.516145534098940484e+00,4.801516056544814504e+00,3.060649022680210773e+00,4.558775742499723727e+00,4.590162673607894206e+00,6.298722382208201687e+00,4.240524725229271930e+00,4.349348390796519581e+00,3.980056886549083295e+00,6.276372459483446242e+00,4.207461794937786159e+00,8.828940113964966585e+00,2.483371213586773152e+00,1.793191994018901836e+00,4.906110832282680967e+00,8.659563395609485070e+00,3.494922719428064539e+00,4.801516056544814504e+00,2.533456452441658069e+00
4.741940004923399954e+00,1.695045089234424651e+00,2.622257597010718033e+00,5.203826042583350464e+00,4.092930165259156539e+00,2.525482341837737899e+00,2.142173967058658146e+00,6.478636518515601850e+00,5.322152870517687262e+00,4.898020745717947655e+00,5.956121424601009684e-01,2.346526081142503717e+00,1.658763537548762379e+00,2.257441217787271803e+00,1.450348858910220473e+00,1.717571022371000122e+00,3.172085757922251226e+00,1.413512434012424324e+00,3.385216933769198633e+00,4.326518289794840655e+00,1.622481370977336468e+00,5.497979598227682452e+00,5.888366191871657662e+00,1.376902341648025274e+00,4.342162680730935698e+00,3.788659110425927068e+00,3.106182929809528037e+00,2.250684455704009324e+00,9.589964167153957053e-01,2.996016971885823388e+00,1.884772227851550852e+00,4.824330061844825934e+00,1.915970070838980410e+00,4.694840982193542622e+00,2.143133613943966065e+00,1.347101586321879152e+00,1.182558999066219085e+00,5.808741530397549369e+00,4.754894363897713028e+00,4.579530124178059936e+00,2.722710052328882302e+00,4.115617921810629909e+00,4.317022788877105555e+00,5.206634736355461257e+00,2.728533592619910575e+00,3.913980898688477761e-01,3.810932331988075905e+00,5.807543317360809532e+00,1.915970070838980410e+00,4.391450692475355133e+00
1.528485058102611482e+00,1.777214184702221811e+00,1.061859137366809591e+00,7.113580090647719789e-01,5.906709156070123479e-01,2.545502430406417549e+00,2.360509961478552743e+00,6.037947888431195453e-01,4.578337489296901985e-01,2.816894722175063315e+00,5.943851624628667674e-01,1.597363556002279417e+00,1.288006749268090445e+00,1.935766712440398774e+00,1.496184340464812079e+00,1.007905295350732588e+00,3.879887378358923833e+00,1.993703294974143780e+00,3.432723965908905495e+00,2.820170341203169229e-01,5.854151703068246615e-01,2.258534828972676989e-01,1.021843527133904583e+00,1.897545451221037016e+00,2.747046296679428679e+00,2.941450056171241112e+00,1.362915425688684845e+00,1.892169739557530761e+00,8.021788343888890394e-01,2.158835004237660282e+00,3.251265359458774817e-01,1.749908908460050316e+00,7.201112223687072822e-01,2.365538462390987640e+00,6.780466546360177649e-01,2.421704265320720140e+00,1.349768157740147023e+00,1.081878147670257917e+00,6.581075132189186938e-01,9.295774142206003621e-01,1.929544367130259896e+00,6.846783496835941174e-02,2.274337746847916897e+00,1.357201663884088472e+00,1.214506487595428785e+00,7.073315847872094775e-01,2.537184367507697047e+00,2.286533620738188111e-01,7.201112223687072822e-01,1.946938654211791242e+00
3.587445616372002544e+00,6.029702286547863110e+00,2.843755828706011179e+00,2.191570436384216780e+00,4.603908001907037750e+00,5.236886711026695451e+00,4.400397626800156559e+00,2.513770092272005208e+00,8.399052168168513743e-01,3.250983714193486307e+00,3.825147098290735848e+00,1.970083470551737159e+00,5.517654114379221930e+00,2.926092152273068514e+00,3.479215592961916848e+00,3.695255896797168482e+00,3.157814626716029860e+00,4.029185385927120500e+00,3.993389400324796945e+00,3.596736998715894362e+00,3.094846720416088548e+00,2.276644810350084036e+00,2.865635393539974096e+00,5.163417158110138239e+00,3.992748410708477635e+00,3.372765927043531065e+00,2.648839088405066988e+00,5.146256478262146494e+00,3.439627758486173192e+00,3.124611567848417870e+00,3.195591357494899309e+00,2.797659230256366314e+00,3.125710720125852049e+00,2.925127109832273753e+00,3.359290109428221704e+00,6.517216445894955967e+00,4.163946210940977721e+00,1.489221754924437535e+00,4.154201207179488264e+00,3.261024513475264897e+00,4.260485943805557341e+00,3.960388424148391096e+00,1.941783241691621198e+00,2.392958101621609934e+00,2.874705541493116634e+00,4.128969191485187373e+00,2.382273074938087820e+00,2.337138340540171999e+00,3.125710720125852049e+00,2.612350448741449505e+00
2.071877762744240847e+00,3.652676891400248316e+00,7.571404237539205440e-01,3.395764318192927345e+00,5.818870797738007639e+00,3.635066229700929519e+00,3.407126733004081753e+00,2.344966524963739474e+00,2.360723326284115409e+00,3.136816134720182170e+00,3.008668450692939089e+00,3.784490918054180142e+00,4.236381700548980334e+00,4.070525829918182126e+00,3.727321047408157284e+00,3.248290964052892527e+00,3.460141569698965913e+00,4.132040312550118166e+00,1.297814695287502706e+00,2.838257535904570084e+00,2.736900923841539157e+00,1.602932123669812192e+00,1.836052860720388313e+00,3.689077049198458802e+00,2.594153420652323572e+00,3.353404006930312153e+00,1.593996990572750905e+00,3.560421027820939610e+00,2.881042968203236576e+00,4.179765675549853121e+00,3.720905626156770118e+00,1.817529307650331605e+00,3.251620675420836548e+00,3.394542859289401360e+00,3.419555874231376080e+00,3.615328964265931866e+00,3.907612285507757299e+00,1.965512186024906072e+00,5.263677633027815439e+00,3.224571978376861825e+00,4.689142734382365063e+00,4.053770304459206386e+00,2.910789697334122295e+00,1.694374947516831265e+00,7.902281849335301978e-01,3.229851028555775549e+00,3.944626228368946830e+00,1.690250291400195115e+00,3.251620675420836548e+00,3.063559845087223010e+00
6.046221351836875257e+00,3.234213537722514520e+00,6.898496020785536587e+00,4.340444390197535363e+00,3.781133531329421871e+00,3.275259980705671037e+00,3.603274663797165989e+00,4.713769464860027902e+00,3.287576422130396026e+00,7.292177173050391481e+00,3.016545451588551252e+00,3.378507758010854456e+00,3.087794335490272601e+00,3.250419844038030526e+00,2.546937167811395675e+00,3.903076586477982168e+00,7.088875431916122238e+00,2.924565862683064843e+00,5.909738870149836565e+00,3.860746032235567782e+00,4.133778076661871914e+00,5.597111454840658418e+00,4.536117686732811016e+00,2.904509173475325223e+00,6.061455994459802099e+00,5.645321809951859393e+00,4.728223742127903861e+00,3.072719707704155034e+00,3.872506110778671129e+00,3.515740759267027116e+00,3.740746822520404358e+00,8.052108907822958628e+00,4.131191556375675589e+00,7.776847013224343463e+00,4.075652022957599208e+00,3.159310858682823575e+00,2.673909121841398839e+00,3.751319929396177866e+00,4.417588598582367077e+00,3.048124298913093000e+00,6.676614183228259058e+00,2.876860686564243874e+00,6.697254924117111763e+00,6.107897003514645817e+00,5.761560064915244972e+00,3.005629915877082503e+00,7.281572441840873822e+00,5.376163431325571729e+00,4.131191556375675589e+00,8.170459310765478378e+00
2.763183031664552480e+00,4.525401065200362893e+00,2.196274595156717524e+00,4.724029308728106002e+00,1.295191768542795607e+00,2.414339993968312559e+00,2.678233110596626609e+00,2.542334429007990337e+00,3.700252263492065374e+00,5.950492162383097527e-01,1.532905712504750273e+00,3.307971898334578942e+00,5.044263208045895119e+00,3.603938939242823825e+00,4.703294173879897677e+00,2.655007582173709579e+00,1.229129716315090937e+00,4.707248226388652590e+00,3.233272364391551745e-01,2.365568016096148085e+00,1.588423844055003809e+00,2.322203048886760879e+00,2.990269550757689299e+00,4.558685794911393252e+00,8.133928696176500051e-01,3.208446348170661544e-01,2.562522331794372832e+00,2.652128667705506260e+00,2.024562686894090469e+00,3.910887100108966674e+00,3.151155589530168388e+00,1.474410084067909299e+00,3.178104690646450070e+00,7.744822569313255523e-01,3.205791090127315002e+00,4.702285477146884496e+00,3.912209603650514733e+00,3.487809795930203016e+00,9.650861960660120920e-01,1.887065839095124709e+00,1.220443980394527950e+00,2.184796470983495720e+00,2.086706657608027093e+00,1.391220644184650856e+00,2.287761792444192643e+00,1.605547332542263117e+00,1.475261167751461544e+00,2.278351698758081856e+00,3.178104690646450070e+00,1.240661292755348422e+00
3.721466133947579191e+00,1.238128246187427450e+00,3.660451503890001845e+00,3.924552987289668060e+00,5.721555356451180963e+00,1.599239124095283904e+00,3.385117385177424776e+00,1.504127284772586171e+00,3.737556382297821500e+00,1.573096042998039623e+00,2.156483704624985620e+00,1.988904566967840015e+00,2.108126180932609284e+00,1.540673904774940706e+00,7.273819690730364274e-01,1.140423874732435783e+00,2.717946087499151009e+00,7.242414286639757837e-01,2.636483792064210796e+00,4.153701598196255063e+00,1.869724111852071324e+00,5.137154591085171251e-01,2.428633626320654493e+00,1.782912557380921248e+00,1.985220288444781378e+00,2.797931605270443711e+00,3.333475993187089870e+00,1.993015219531350857e+00,1.869846303956611111e+00,4.095878530300093523e+00,1.945391506429160033e+00,9.995141060621458573e-01,1.859895829620038077e+00,1.737378343994904206e+00,1.994883552986924435e+00,2.653014209216561614e+00,8.525442017120261617e-01,4.589134934172208524e+00,4.440139304372333839e+00,5.282845131533971283e+00,2.791137304701760247e+00,5.445455234152231760e+00,2.522876986081945550e+00,1.407278579052183565e+00,3.599554984907889388e+00,2.302662696033562106e+00,2.743922430468152651e+00,1.077374433546320454e+00,1.859895829620038077e+00,1.652735329647830875e+00
4.283113751374969524e+00,5.678691986874408570e+00,6.462275989655002384e+00,2.652705136738626290e+00,2.970891381296995259e+00,5.766473950258188097e+00,5.002845605290155540e+00,1.514873941857973971e+00,2.797527773610894997e+00,2.569411415473694671e+00,5.903604505697884086e+00,4.042739334217082536e+00,4.737440954760125500e+00,3.758882012654766402e+00,5.674641060767540601e+00,5.805853022044760614e+00,4.800627964433060058e+00,5.985065481406482313e+00,3.179615973357709180e+00,4.119683620234369847e+00,4.933594948889373555e+00,2.877870825086199069e+00,2.133251160739202401e+00,4.456343447681455849e+00,2.955073969487120422e+00,3.594757908115302936e+00,6.187055456600903725e+00,5.070237604549897803e+00,5.432416454595789368e+00,2.941725368584644951e+00,6.486866123213455460e+00,3.526177684058212414e+00,6.005725533654752368e+00,2.311151188945269386e+00,6.363451156844005752e+00,5.311753152013421797e+00,4.989236284336800331e+00,2.666372482295082502e+00,3.458682831923757917e+00,1.968772453875646811e+00,6.209728016383211369e+00,1.855667059240856398e+00,6.411863869320948872e+00,2.477091020155690604e+00,6.361966364360126747e+00,6.246506894526925535e+00,6.866825477751971718e+00,2.810488137970943878e+00,6.005725533654752368e+00,2.420029490556796059e+00
