5.730736961033750632e+00,7.459998521665458071e+00,3.592696079475240722e+00,7.501808926752661755e+00,9.285839205241902761e+00,3.510436225144814237e+00,6.923543410692858835e+00,6.450510136307509690e+00,2.534513950478617161e+00,5.462751142574327368e+00,6.372399786150829470e+00,5.541096806463713165e+00,7.117811833620803164e+00,7.737994041540250834e+00,3.164489278403744610e+00,8.301477624129057986e+00,7.719829132117088655e+00,8.859016175020045125e+00,9.837571266740663845e+00,1.709819287356468376e+00,4.026672466293047314e+00,3.374022501263459262e+00,9.650438255570012558e+00,5.892351810022876002e+00,4.800929044252602473e+00,3.476236175545406315e+00,4.770573037018159823e+00,7.162478552502760998e+00,6.227612846387615697e+00,8.305177394201907148e+00
8.443297357576444284e+00,6.665132064474428297e+00,4.637341690262888783e+00,7.916496854208146416e+00,6.252394007106283347e+00,3.657605139981584763e+00,6.076216901663682890e+00,9.175195390319023758e+00,4.077146773680174974e+00,4.559233904927960879e+00,6.479889178232822289e+00,9.712177116999873405e+00,7.920812290391874733e+00,6.261433517476977961e+00,3.429653348505633303e+00,5.605289907956629847e+00,7.229826266594937323e+00,5.161064089043873260e+00,5.835938596945492662e+00,3.342327994691693505e+00,5.086363860868079456e+00,3.918100778926212335e+00,5.510202124248616329e+00,8.568484016535215630e+00,3.749109897990968054e+00,4.803904943560461049e+00,8.486184881872755881e+00,7.376549729744744432e+00,6.548369816740697402e+00,6.807231847617621234e+00
1.455482056444744376e+00,3.562119025326147881e+00,1.283610953833459911e+00,2.969031162720511263e-01,4.623775038308884255e+00,7.511149651716525488e-01,2.625592230923736725e+00,1.900872944722060476e+00,2.753056131459135969e+00,2.063617417922252617e+00,2.813147542216478669e+00,1.215366521141785450e+00,2.585980150032641811e-01,4.085412274356414741e+00,5.260032801590091012e-01,3.140906084703981804e+00,3.548481013019507913e+00,3.223863795743347360e+00,4.538207566919885139e+00,1.955576313439986613e+00,1.576541682546773515e+00,1.263266464235696995e+00,4.838431050802511457e+00,2.974961161552877265e+00,1.158174273545354849e+00,1.361240115749739132e+00,1.349718091617655880e+00,4.503584070029650888e-01,3.389788703785886703e+00,5.033122442325736579e+00
8.072613914956189296e-01,3.155749917876784050e+00,1.524977667385653435e+00,5.124023649946051195e-01,2.436453611293542210e+00,1.742506636120620067e+00,2.166359145619184190e+00,7.121323559302102923e-01,2.414461978430613165e+00,5.992539476867331238e-01,8.717456366005216228e-01,4.877561939335021690e-01,3.885327804903556670e-01,3.414967302854192699e+00,1.394090598348004528e+00,2.045367241433932115e+00,1.439510720400739796e+00,2.389988852244494755e+00,2.615093369386840116e+00,9.137436337205179226e-01,9.582112738162835708e-01,1.541741405599280634e+00,2.803455317093708210e+00,1.434306781131614361e+00,6.982685895175694268e-01,1.616915951151840947e+00,7.392790961689064966e-02,0.000000000000000000e+00,2.549097766999975700e+00,2.981244799115012611e+00
3.955572962953782135e+00,4.870362996186267779e+00,2.470683757008038217e+00,5.847945381719731550e+00,5.287634831928086143e+00,2.363058357856790970e+00,3.709600078294193359e+00,2.095086953489761594e+00,4.002224545682413925e+00,3.852120766747457292e+00,3.264904051685476816e+00,2.287966993864122944e+00,5.790858755802009483e+00,5.919984517521318601e+00,2.225872444141611783e+00,4.896998906548854613e+00,2.481556282404004943e+00,4.426379251488314459e+00,5.436658211895712078e+00,4.988445820657166685e+00,2.374778759211388923e+00,2.742901483117057282e+00,5.820553226542203973e+00,3.827947918234138491e+00,2.984291421788517695e+00,2.501516968001606500e+00,5.547403440111005501e+00,5.079140785078048559e+00,2.886362979243159543e+00,5.388983856508315462e+00
3.249326086218233822e+00,4.131895271563953642e+00,3.780203839440602120e+00,4.903812640663208100e+00,2.906261907538001399e+00,3.597839229914271630e+00,6.497559900951455525e+00,6.568677188902257491e+00,4.572411848854869731e+00,4.393991309658685118e+00,5.009929000584930847e+00,5.976390009245702295e+00,4.844479154065442827e+00,3.797827303976889279e+00,3.627049939196083539e+00,5.013466558413296248e+00,5.260479357707984249e+00,4.985521162677501117e+00,2.898179818310232303e+00,3.959713772162061218e+00,3.471245846765985021e+00,3.622570662586054979e+00,2.396548655033332142e+00,5.272308486373995073e+00,3.839466435211460027e+00,3.614819978423098767e+00,3.991452843936938777e+00,5.192128993829054018e+00,5.565071378111110967e+00,3.296388652127234309e+00
6.249067055345989274e+00,3.044394099749029969e+00,3.261235278422999873e+00,3.423723497940188931e+00,3.163689980069211316e+00,3.203155804473491575e+00,1.605005806691802928e+00,2.480654007874731448e+00,4.256657863551894572e+00,5.157205704464447926e+00,2.201285182557755959e+00,2.766236224145325995e+00,3.424731571124508989e+00,3.353645090482053170e+00,2.695980412105374757e+00,3.851317040929446822e+00,2.527701782424485621e+00,3.313020726404950267e+00,2.927465272687481690e+00,5.550986244956473747e+00,3.057002315544360194e+00,3.132498472369499076e+00,2.462618512756733047e+00,1.540897122323930502e+00,3.365453039578503613e+00,3.293094929681645855e+00,4.976108930190690671e+00,4.376172542635965002e+00,1.299170477114250488e+00,3.258695328111218092e+00
3.928654310596622956e+00,3.827158789751035517e+00,2.414556786101686725e-01,3.626714030363268115e+00,4.114193806832767031e+00,6.796612974029040410e-01,2.791718229896912984e+00,4.827300313377414831e+00,1.008451274892664618e+00,9.040703207072749992e-01,2.917208152065613902e+00,4.264132766829100696e+00,3.500030899913116222e+00,3.677868713070095108e+00,6.192530094442505462e-01,2.910137171926896027e+00,2.718406694797858680e+00,3.431773486836438014e+00,4.205675375273743910e+00,5.989173138020992271e-01,6.588803746725468979e-01,3.049544461615232294e-01,4.431075366590062181e+00,2.691802526854623956e+00,1.137130332027631585e+00,7.611813674444437572e-01,3.945789674432628402e+00,3.550845204672769206e+00,3.397884133677941509e+00,4.379883671889763797e+00
3.261684786827514060e+00,1.815288089112486958e+00,1.852325530630526407e-01,3.570558949385280734e+00,1.687795521508530294e+00,6.844431471504706099e-01,1.664467909229881415e-01,1.342305764206071617e+00,1.111210053168954381e+00,2.290036423570632973e+00,2.236716144677303397e+00,1.468579212020686420e+00,3.866681442255865520e+00,1.433820126008797269e+00,5.055238966536766965e-01,1.580113726854603939e+00,3.064774486587173108e+00,1.853727096394589990e+00,2.002471753941983401e+00,8.775469295771228806e-01,3.562843751455821995e-01,4.831854603222941469e-01,2.476650574578690645e+00,2.341310025380974658e+00,4.600374859243665515e-01,2.062042216882460921e-01,4.043763117233660331e+00,4.252560752595553772e+00,7.863177242120746868e-01,1.713210295651448778e+00
5.204718680509867745e+00,1.635462460250647343e+00,2.310003955813920928e+00,2.113123114292604576e+00,1.480142667603093320e+00,2.241673066799525049e+00,9.626833071597034053e-01,0.000000000000000000e+00,1.289967926567931578e+00,2.256799212428600487e+00,4.353174311757782577e-01,4.346663965435144661e-01,2.044801889675863737e+00,1.727078213504108062e+00,1.944096028881516780e+00,3.458101483685385613e+00,2.471180315811207340e+00,3.272031373990932579e+00,1.924353842645890156e+00,1.426055243044230592e+00,1.711519122758613287e+00,2.364655539717310351e+00,1.600621427445728440e+00,7.819046755450945740e-01,2.095813397608510709e+00,1.907586886890551447e+00,3.636618261913214134e+00,2.039531180548504352e+00,1.028658162887436056e+00,2.313624131346910140e+00
9.693454577356923618e-01,4.807945075655505107e+00,5.521484250934475035e+00,3.902514527015948698e+00,5.220142145902270769e+00,4.815224226851846367e+00,5.308120916650758581e+00,4.639140134582007136e+00,3.718008040508247181e+00,3.279035181470355109e+00,5.125740381664360967e+00,4.995220201215240685e+00,4.048963100947024607e+00,5.167307648129742859e+00,4.452694722299801455e+00,4.939807921019285786e+00,4.029338952171544364e+00,4.709606945532421207e+00,5.360677305363829248e+00,3.694301935232500167e+00,4.767569134167838563e+00,5.136735335657365731e+00,5.156863644335224706e+00,5.262033861921784350e+00,5.024612085129231076e+00,4.921850819782881636e+00,2.357483419121072288e+00,3.660697131852284958e+00,5.063964342327095913e+00,5.659797221872713280e+00
4.361118823708942216e+00,3.819230678018392666e+00,4.630405528700316964e+00,5.781944561847103259e+00,5.051095636672015665e+00,5.295234227454222342e+00,3.721957968557862095e+00,3.776205134397556229e+00,2.496951970055961922e+00,1.207159826819275361e+00,4.614154672813332247e+00,3.057084346211051074e+00,5.438089562233529684e+00,4.236652277205862127e+00,5.075055066626607214e+00,4.299193853304695168e+00,4.767199002523232032e+00,3.707216067017577110e+00,4.908706723794087345e+00,3.915701994808519881e+00,3.233990249457184163e+00,4.776911583228510949e+00,4.745781656818130578e+00,5.486257971950915469e+00,2.179366783311841083e+00,4.278966871058456078e+00,3.897847942886662143e+00,4.715462209167708529e+00,4.335463579597832684e+00,4.007171960501429986e+00
