6.473960224208569869e+00,2.785179689306749307e+00,4.606359165183897986e+00,4.294524584537680489e+00,4.807658723691202951e+00,4.705829886694023578e+00,3.668318262491081061e+00,7.043993813827558625e+00,5.736396447008405453e+00,6.383287655243471193e+00,3.633868258789796801e+00,7.728264810602097690e+00,5.862876743216756559e+00,2.221829680255928086e+00,6.184843265737420381e+00,3.082274902495474755e+00,2.260806249813081870e+00,6.574559637371927501e+00,5.835300529599115826e+00,2.020678107320803107e+00,6.445826149250442505e+00,6.704689066391037677e+00,4.466564279333621101e+00,8.513971480859286345e+00,7.268562565469077974e+00,2.581142146925675451e+00,4.184584585144651037e+00,7.189144253964683706e+00,7.163995798601562548e+00,4.530325603943652801e+00,5.012260226257589935e+00,6.789890201954846383e+00,5.224078852588299959e+00,6.338320895995153137e+00,2.097242987121956226e+00,3.844132199642803727e+00,7.171982212895653852e+00,2.071182150301169589e+00,7.888437704826918306e+00,4.347790257793405111e+00,2.230920862235722169e+00,3.474611866760004109e+00,2.270440583282383962e+00,5.702543394568938773e+00,5.251188691975998246e+00,4.996745914487624063e+00,5.072752861570139160e+00,4.897618367865841371e+00,4.538062485001650437e+00,7.253617448855959715e+00,4.968682871998232109e+00,5.451424264240581685e+00,3.927821505992114215e+00,8.349382004202871244e+00,2.071182150301169589e+00,7.179569495567575288e+00,4.557385498108366129e+00,6.400862641669835540e+00,6.820367822615668985e+00,7.260524676558320678e+00
3.447344202549356140e+00,3.475941330336275392e+00,3.884444239706416280e+00,2.826024036298679931e+00,2.746124688678724723e+00,1.210646059548699416e+00,3.167240282399037987e+00,2.056250198045065924e-01,1.556936983669574337e+00,2.827469893548957280e+00,2.932047975648052862e+00,4.882015790473268169e+00,6.147520284051068984e+00,3.953670500055441739e+00,7.939456179481729770e-01,3.929107081541910240e+00,4.019689836194791255e+00,5.232807391829348731e+00,4.124202091677442894e+00,3.880684714788707801e+00,3.348824320498377638e+00,1.154521714781678199e+00,5.486998859476563517e+00,3.285180369354151253e+00,2.623503223109354909e+00,2.861768951933202132e+00,2.768727298959960947e+00,5.280988238592318140e+00,4.075668639758628586e+00,2.612460121317726536e+00,3.823503569178623440e+00,1.158894812363179483e+00,5.424513528919375105e+00,3.455519517047098699e+00,3.174837665914503226e+00,2.464217605350144780e+00,5.398769413307545229e+00,3.285999383611333258e+00,5.613935827458009342e+00,2.380678124195508172e+00,3.277636426529666913e+00,1.879139121799860757e+00,4.906219186631632034e+00,2.188660082216807634e+00,1.039767685036681044e+00,1.543262643354811336e+00,6.398704930989517869e+00,1.518918522900642332e+00,4.607183741493342310e+00,4.510937649786018078e+00,3.820437817338501407e+00,6.235258409910150235e+00,4.783773777686060491e+00,3.335207567886054658e+00,3.285999383611333258e+00,5.974291994233081660e+00,1.340685906057513810e+00,4.856910873444302723e+00,3.941647392387815252e+00,3.678275709351528810e+00
2.481658559983253909e+00,1.230907757655341328e+00,1.361698048253326521e+00,3.072866780873079740e-01,3.743315959038159835e-01,8.366080158945697898e-01,2.275126618473511719e+00,1.503332751961223845e+00,1.834617098606302399e+00,2.885070592648611765e+00,0.000000000000000000e+00,3.877639339964991549e+00,3.974064121192386168e+00,1.167408820486105725e+00,1.187498556469997579e+00,7.690519666618851335e-01,1.382521164455445595e+00,2.088852067504492371e+00,3.386247129462700567e+00,1.549510738565696100e+00,4.217170475629695048e+00,2.026753935136060003e-01,2.728469655311305697e+00,2.703791770121032112e+00,3.216430244491191637e+00,2.121039603087726100e+00,3.124585319471210876e-01,4.059518690663672658e+00,3.032261140457166437e+00,2.656283640181587025e+00,1.128545827766312071e+00,1.752604223394020000e+00,4.191098559939060664e+00,3.233991918039631486e+00,7.975546841076752713e-01,9.541197541227453005e-01,2.033573228647633346e+00,1.000191354700011859e+00,3.545618187595963811e+00,2.322341132448532797e+00,3.546225736197886613e-01,2.005302689020243001e+00,1.712746075255672240e+00,6.750275092394851795e-01,8.045434929967165694e-01,1.559612244566898731e+00,3.165111447864072503e+00,1.574466525248513493e+00,4.166700659508358662e+00,2.449279560080506180e+00,1.573581270312577329e+00,4.082899493533723501e+00,4.088722485384006511e+00,2.816799558627089528e+00,1.000191354700011859e+00,3.496796165245915411e+00,9.556798177380392278e-01,4.755012229704924209e+00,2.193168028162465699e+00,2.979589051181917636e+00
1.365151663718753738e+00,3.377831590000101247e+00,2.859504908955868174e+00,1.058312249391878845e+00,9.015998166496551613e-01,4.256620131784534244e-01,1.164628942848601634e+00,5.903609964105942076e+00,4.644934048818258887e+00,6.954891185881046933e-01,1.260419220859628098e+00,1.019284520920913595e+00,1.992190825647671915e+00,3.462654907009961480e+00,4.038915850275957453e+00,3.558582036993090725e+00,3.491969670612868448e+00,5.668150630207347440e+00,1.323442698563138453e+00,3.320065190390298682e+00,5.710426702917417163e-01,4.448343098605784252e-01,1.683947799990179073e+00,2.202184068812218509e-01,6.029200672068560918e-01,3.541175179357327618e+00,1.024183561733954306e+00,8.494731341635926025e-01,8.447909956853520974e-01,2.174145174589655394e+00,3.519882436007435000e+00,5.706488956243708444e+00,1.337648004824500081e+00,1.655523990792813427e+00,3.545315530634289392e+00,2.772523975699188736e-01,4.549605267902091799e-02,3.938595330356703617e+00,9.205888306091255524e-01,1.897965520426836195e+00,4.048003071482574988e+00,4.348014383832458307e+00,3.915898324767821403e+00,5.058930961648124836e-01,6.075261079892051441e-01,1.672898435858244159e+00,1.089804901212711119e+00,1.183295642186819263e+00,1.339304533579884771e+00,0.000000000000000000e+00,3.299623118229900953e+00,1.899689835993384923e+00,9.711395376145726122e-01,4.784254412659365574e-01,3.938595330356703617e+00,7.663104396065177903e-01,5.511199651864759907e-01,5.797870040895979349e-01,2.187451055839199743e+00,5.563671637953943039e-01
2.126409145192847294e+00,9.323255976967455005e-01,3.176816047816889643e+00,5.818716372308194718e-01,8.061707571222717084e-01,2.091180663871214929e+00,1.010013343218294724e+00,8.200223116405160884e-01,2.267838675185660513e+00,6.404367234991673818e+00,5.937432868667631425e-01,7.998898787765912566e+00,4.716139675066338022e+00,2.708690432943208659e+00,1.573435284242524324e+00,1.782666872635966904e+00,1.351664927006940298e+00,3.381662480317369823e+00,5.836031064911079369e+00,1.068579827151186157e+00,6.359922452548114613e+00,1.054324356757895709e+00,5.999686854415672066e+00,8.120418925557846279e+00,6.410316287848629280e+00,1.153398192374440079e+00,5.425655715106809662e-01,7.243457260767991457e+00,5.705611222048105446e+00,5.863969204025489823e-01,1.488082979173597220e+00,1.123931666635326287e+00,5.386724564425229289e+00,3.010510242578745110e+00,5.713096338474807467e+00,6.925794393869444399e-01,1.049901996996872455e+01,5.006677447552794646e+00,7.317036259069459980e+00,1.043736650210709271e-01,4.564510897989840998e+00,1.450511529765715402e+00,1.862088161756792593e+00,4.293511896798729022e-01,1.533340354314506326e+00,3.034817685231319562e+00,6.272462020030605601e+00,2.162385407975824236e+00,4.516695782480682375e+00,9.942135618059335656e+00,3.162318005552869682e+00,4.517512709033303153e+00,4.552444349238639276e+00,8.512761280179631740e+00,5.006677447552794646e+00,6.866968888308934815e+00,1.692225941279176249e+00,8.445304708920664538e+00,2.381537783547362785e+00,5.936377256534449920e+00
4.268139566022846942e+00,6.963983744329641290e+00,2.995307907715995199e+00,4.462033267466186670e-01,0.000000000000000000e+00,6.837444983100986473e-01,1.732073514995339902e+00,7.075192747532125459e+00,6.404943849114832055e+00,2.836980988882216614e+00,1.307069103541489974e-01,3.351324934520103938e+00,5.446912725355618434e+00,5.361045386156968462e+00,5.651415673382214067e+00,5.460889234524566760e+00,7.213793868634530426e+00,4.379136381582607207e+00,8.158547262351286689e-01,7.013447167581201569e+00,1.811104014406236917e+00,5.652753948472172274e-01,6.194691265732394925e+00,3.751091942262306134e+00,3.012532028526601291e+00,6.328568463711003567e+00,3.850281384363538617e-01,3.038218993482948882e+00,8.838146653477617631e-01,2.656778179028042253e+00,6.169751239253798758e+00,6.803807785301089872e+00,5.993322260833282122e+00,3.650408658479495916e+00,3.148527899079027748e+00,2.088729941541544122e+00,3.650095203220949713e+00,4.057766245323652043e+00,3.291673620655023669e+00,1.463793324415547659e+00,4.000506817745649535e+00,6.540998611693099818e+00,7.074209697633343730e+00,0.000000000000000000e+00,8.003188767597397835e-01,1.732560080102277134e+00,4.379714777065554010e+00,1.181672349117907306e+00,2.493755045950132754e+00,3.727640426270023788e+00,3.146244319446694693e+00,5.019219835312382472e+00,2.811794418120761030e+00,3.816438332734705341e+00,4.057766245323652043e+00,3.832111349446297943e+00,1.822411211473323966e+00,2.375172836705454760e+00,4.318136948076711334e+00,3.841675004414894623e+00
4.068999305168918390e+00,7.431750298770118945e+00,4.063165254001134485e+00,4.934590330149834614e+00,6.684270485399941286e+00,5.006406311599919334e+00,6.183392086734285975e+00,5.564820045804342641e+00,4.709959066223767365e+00,6.367741634902939651e+00,4.613705406163007616e+00,5.881343703193553374e+00,4.185450901229417653e+00,8.940250679429611935e+00,5.917833307193023806e+00,7.590808106266250022e+00,5.972359994846242692e+00,5.804009159961319497e+00,5.468403178020162514e+00,6.224816547486703655e+00,6.553140287559331867e+00,4.933119122690170499e+00,3.935139728637703449e+00,7.003677039931198500e+00,5.819580721220905417e+00,6.947826472114397411e+00,5.260562401795392695e+00,6.221901317549156651e+00,5.410634791574562286e+00,6.509140197116873416e+00,3.534359493920391948e+00,5.557951888802649343e+00,3.965148487573984859e+00,5.399751883357741811e+00,7.379989571926498293e+00,5.765947068771124506e+00,5.956422853514156124e+00,7.990292227684448356e+00,5.055137652576632945e+00,6.810549580803962222e+00,7.575535654461047486e+00,6.379898985611197837e+00,6.880615841101206165e+00,5.415651345289745677e+00,4.585362465902826479e+00,5.375860401200282190e+00,5.358087794653458857e+00,5.775704886137455141e+00,4.204559767922703806e+00,7.057579223922302525e+00,4.259317588673846799e+00,5.117306828089169812e+00,4.345507960389231705e+00,6.905270021149007675e+00,7.990292227684448356e+00,4.522255158248082552e+00,5.099172022989592712e+00,5.854316039882063727e+00,3.684444663960950272e+00,5.401806749225699811e+00
2.590489359577918815e+00,1.825704748639667807e+00,2.728247640419683151e+00,5.230267931693203032e+00,3.204997778949090659e+00,4.308343939592246485e+00,6.326573026689993107e+00,2.587024836138230199e+00,3.323448686499001603e+00,6.460708146172701838e+00,3.986909900587775279e+00,7.798078082920213205e+00,1.815154048029128164e+00,1.722743097652813082e+00,2.624794068583407025e+00,2.316406231481149103e+00,1.117533325814223710e+00,1.629374562513571378e+00,4.054532014511506688e+00,1.310980297933700855e+00,6.097419905280546004e+00,4.176490757067841564e+00,2.344499651958514619e+00,6.777947333504366512e+00,6.627466233335420398e+00,2.506161442077427637e+00,4.338288813132049171e+00,7.533652896846093405e+00,4.459149998851215102e+00,6.667059432290560750e+00,2.008728422583232032e+00,2.550684774029947643e+00,1.654591903439871725e+00,2.897792596493439898e+00,1.093474745129648262e+00,4.947527214774801507e+00,7.583420031621480817e+00,8.058173677943213375e-01,7.428855857920160233e+00,6.100413776798079724e+00,8.042898731632346365e-01,2.441004058082581807e+00,2.213027454258145621e+00,3.478671621437720241e+00,3.888380418662882754e+00,5.657886011161440187e+00,2.251487706637130159e+00,5.446848204716705055e+00,2.698927026763231041e+00,6.918887755370371373e+00,2.480393750776956452e+00,1.673244183683559427e+00,2.795172840298145278e+00,6.887256744454950841e+00,8.058173677943213375e-01,7.345449357835487803e+00,4.245924598292059038e+00,7.767894601623393847e+00,1.575626840004085816e+00,6.655933788524181161e+00
3.910054454298348858e+00,3.012858492073739125e+00,3.756547920205843827e+00,2.255099568506283347e+00,1.198517253179449238e+00,2.240589869165535486e+00,1.233930120881336912e+00,3.366835411297679936e+00,3.454398021231634530e+00,3.248838034869743652e+00,2.119431136793670678e+00,3.566931014924775489e+00,3.027988635742144830e+00,4.986020931975171377e-01,4.913280052000876807e+00,4.479221422909386296e-01,7.511296819161193961e-01,1.836456442692004698e+00,4.977369714864619432e+00,7.324263636338345096e-01,3.162032402537961140e+00,2.333082864099822018e+00,2.456453749926682306e+00,3.706626115616144634e+00,3.699111224787444030e+00,3.881917242478234886e+00,2.470966767609767523e+00,3.296093419248979028e+00,4.398051929162371643e+00,1.196038019562769561e+00,3.910081101967174178e+00,3.466228877955078946e+00,3.338791405862931772e+00,3.489565840665393992e+00,2.475661607627372973e+00,1.200951134183294799e+00,4.446210114520908974e+00,2.588266689440053003e+00,3.978285064738545707e+00,2.144848659769523103e+00,1.961622318274779841e+00,3.232300040831705967e+00,1.101514206690358044e+00,1.190754925085626859e+00,1.716782583199827350e+00,3.056083560403304311e+00,5.207192837318832979e+00,2.550559784269502916e+00,4.063061138727253940e+00,4.362747703582339653e+00,3.741568631502250053e+00,3.360318667410239435e+00,3.840726548328255330e+00,3.660696317890365314e+00,2.588266689440053003e+00,4.284331402019735613e+00,1.395603524328128842e+00,3.206001152271008348e+00,4.372200134164510033e+00,2.669871057856968211e+00
1.685306387055524935e+00,5.772747442732070411e+00,3.072260350045317612e+00,1.094044704932703338e+00,4.785132845738848673e-02,9.527459184583799701e-01,1.953109743134216147e+00,3.557622433077893831e+00,2.864083193020499962e+00,2.533577096614608948e+00,0.000000000000000000e+00,4.447626749065175744e+00,5.465039265879093833e+00,4.397650374455349009e+00,2.888796306900329292e+00,4.319970626540187375e+00,3.624194666689241728e+00,5.113286922340671836e+00,7.557227432298823544e+00,4.436237029723725911e+00,5.207093278491591981e+00,1.559953902694081185e-01,5.247716304662500164e+00,2.758380412994975828e+00,2.199054930717512235e+00,3.956453803072082831e+00,1.146559643450195815e-01,5.172256010339247645e+00,5.038441501368176034e+00,1.528384246526993895e+00,2.808838578060183444e+00,3.130755145723939314e+00,5.703800846004065228e+00,2.939365342747673360e+00,3.770109074269144322e+00,1.515640145634261637e+00,2.379540141779828755e+00,4.166074037902028238e+00,3.978714763330581938e+00,3.841209172963287344e+00,4.156995210660009654e+00,4.193953189937642989e+00,3.964952861234321890e+00,1.675470727124506176e-01,9.102451215724588485e-01,8.872355320774465426e-01,5.559338779729930735e+00,1.057002655541556591e+00,6.615003695544711348e+00,2.707369251378084485e+00,3.287626067693266041e+00,5.402148409352484748e+00,6.631670382295277832e+00,2.632310998285298353e+00,4.166074037902028238e+00,3.951905890316388614e+00,1.212929610874507347e+00,4.755239879947208870e+00,1.714040282641011048e+00,1.799609386088932617e+00
