4.309956341001417890e+00,5.416589714628874397e+00,3.583516957988962748e+00,9.259932944307044167e+00,4.631525172372691124e+00,2.969914983586288137e+00,3.210248542097067670e+00,3.201648417111971234e+00,3.415978675074149873e+00,5.812756336701742299e+00,7.381759448964454684e+00,4.047614222327265310e+00,8.605556338295492935e+00,9.098744146791183596e+00,9.200240492721903252e+00,3.717650960778994484e+00,3.282350769475811170e+00,2.470507552746727509e+00,3.689897265435313045e+00,6.353491352567743000e+00
1.198138888545235758e+00,5.347022811400202968e+00,2.254150251764435620e+00,3.094506295493137937e+00,4.088548320736715702e+00,3.047518244461673742e+00,2.586106935434230980e+00,3.332021911174831263e+00,2.404600862757027890e+00,4.847390691187094092e+00,3.647722522771660980e+00,2.602200444327689599e+00,4.224289129058172776e+00,3.342025647254822207e+00,3.702425995984300222e+00,3.507483443729111805e+00,1.074512495928781064e+00,2.159649102177697344e+00,4.504455601012316457e+00,4.741959473771956368e+00
4.676741820667467131e+00,1.783088527624212327e+00,4.087901760328738199e+00,3.731245963623346373e+00,4.287074964704238766e+00,4.482116125414767005e+00,4.015745563362318471e+00,4.713961787218172717e+00,3.747743339826592468e+00,1.800129319501707847e+00,4.296412103672763827e+00,3.951676995380690727e+00,3.952653290304684930e+00,3.781725779605930704e+00,3.484175523655316020e+00,3.761697054241108340e+00,3.935014391293122582e+00,3.921861339504910227e+00,2.517477080891183050e+00,2.208154226091177730e+00
2.742919757156023763e+00,6.163373892093091833e+00,2.620425956414137669e+00,5.243336101307838781e+00,3.728886798512669021e+00,5.812239606978291562e+00,6.452437150561236123e+00,4.738844462170624716e+00,2.950206559670031314e+00,6.107874577229958746e+00,5.379881052576123146e+00,3.794640091709358565e+00,4.953113518526976122e+00,5.452796519446810208e+00,5.734531649765878036e+00,5.458257147487572070e+00,2.960285218000127561e+00,3.040741694130324468e+00,4.482488249730380403e+00,6.582244133645484219e+00
3.303755781401484182e+00,1.760906178888882234e+00,2.438052503575455887e+00,1.057525753561637138e+00,0.000000000000000000e+00,1.902633676358447490e+00,1.560491299754873440e+00,2.100155838320453938e+00,2.020452435730345275e+00,1.921025277793030339e+00,1.192970366000771554e+00,1.199367276557378847e+00,6.439732693799251617e-01,9.231448817692387010e-01,7.071999913002751104e-01,1.717830796494708823e+00,3.609081289309002294e+00,2.040544215292276586e+00,6.601994291657133918e-01,1.514606872588698971e+00
2.298964430879254506e-01,5.323569123588631768e+00,8.459422044229253368e-02,5.735252862072629298e+00,6.242945779471029688e+00,2.459413735451159599e+00,2.472072541278540925e+00,2.744399134165287801e+00,1.394304987917641125e-01,5.382056075237355408e+00,6.540525406032298150e+00,2.265704573019401202e+00,6.576112985623784546e+00,5.621990385653743871e+00,5.421903047839894185e+00,2.154264949707513033e+00,3.995967914189753611e-01,2.757203403255308327e-01,5.531779193335833789e+00,4.967888500659007889e+00
3.852870116460822558e+00,4.984720175962161548e+00,3.757931432875198929e+00,7.043278646909041818e+00,2.992183265131675984e+00,3.319177629371524496e+00,2.679000744958806912e+00,2.301814807721478395e+00,3.205742488006291691e+00,5.508787848563597933e+00,5.566145140898370869e+00,1.261469623596894518e+00,5.864798579905525777e+00,6.661708837418520268e+00,6.461951629494297578e+00,2.930989901506814821e+00,3.098996860548425492e+00,3.163119944946375384e+00,3.833146928940621478e+00,4.875885707714015638e+00
3.557611325927702239e+00,1.378137872800446084e+00,4.286880033189414796e+00,5.365724732875228886e-01,1.919142797909438647e+00,3.566176547836716004e+00,3.122616893825371331e+00,2.503371220692453214e+00,4.214632878348774092e+00,1.309783767066668325e+00,7.599737280909107939e-01,1.499879574960153450e+00,1.193159918962347188e+00,5.188042055224582061e-01,8.104417417291323034e-01,2.785298039055227548e+00,4.683690624814484949e+00,4.710508529011361745e+00,2.490226841199267849e+00,1.123637109623460528e+00
4.400137543720288313e+00,6.527804917745309687e+00,3.980159744155032708e+00,5.647147642387952082e+00,4.014295240158004319e+00,2.237033162532003239e+00,2.277676780176962179e+00,2.279414343877921745e+00,4.562428454399433342e+00,6.849495474150923968e+00,4.171499184970178575e+00,3.531985467057289885e+00,4.420991943661936041e+00,5.858988707270602170e+00,6.276743286452492576e+00,1.898084229201953743e+00,6.028032811584830064e+00,4.712718804089637281e+00,5.227542170929951659e+00,5.904025057878007132e+00
1.984593374734816340e+00,1.327806474655172764e+00,2.126850198063793829e-01,1.655194742293796706e+00,1.753188935310590058e-01,5.250112871619272426e-01,7.761942584927324917e-01,6.614105529668116157e-01,2.602162846818116826e-01,8.036813083087225307e-01,2.884263400078558526e+00,2.475919738523578439e-01,3.041408906507141463e+00,1.785367747773896063e+00,1.886439151076494625e+00,5.359272175130884441e-02,2.642917096744273664e+00,6.488935295210684906e-01,3.741368105104631719e-03,1.213001123501499245e+00
