"strain"	"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"	"G11"	"G12"	"G13"	"G14"	"G15"	"G16"	"G17"	"G18"	"G19"	"G20"	"G21"	"G22"	"G23"	"G24"	"G25"	"G26"	"G27"	"G28"	"G29"	"G30"	"G31"	"G32"	"G33"	"G34"	"G35"	"G36"	"G37"	"G38"	"G39"	"G40"	"G41"	"G42"	"G43"	"G44"	"G45"	"G46"	"G47"	"G48"	"G49"	"G50"
"wt"	0.7638774739115661	0.4497369010065231	0.1597795314979041	0.29159643045198824	0.5386053707262498	0.5755637938995101	0.6763083273059081	0.0714104039055211	0.029761712198627797	0.054198257853083784	0.3644875966035258	0.28715358516218964	1.0	0.3393602165713809	0.18192616817197765	0.5937987792334594	0.5110044929638351	0.02305290427385709	0.6499704610768968	0.6683421098259509	0.1548268997129404	0.009896730977918296	0.4919370406061588	0.25040469016599076	0.994360101761139	0.508804473012817	0.23375076098688277	0.6490707348986167	0.013609162022058854	0.366645754859447	0.8778579334846307	0.6028839005389536	0.9949150032440135	0.3706199989161363	1.0	0.7744185365918881	0.7484696004897406	0.8549501610303085	0.08640776430103755	0.35269340319083287	0.9623028591208449	1.0	0.5894743325197447	1.0	0.8252152002361922	0.529996532703076	0.4530292329388676	0.7395999621973395	0.8607596048123478	0.8226194205353571
"G1(-/-)"	0.0	0.027066070578140543	0.15977952885491228	0.2915964330919442	0.5386053667175605	0.5755637921846474	0.6763083095534633	0.07141040778852781	0.02976169866321843	0.05419825686605988	0.36448759731875463	0.2871535880994182	1.0	0.3393601931318658	0.18192616792648522	0.5937988023383468	0.5110044928821558	0.02305287672332023	0.6499704616886461	0.6683421069774366	0.15482689323008836	0.00989673097792054	0.4919370387812181	0.25040469267656534	0.9943601132535574	0.5088044730128172	0.23375075933996042	0.6490707373432647	0.013609151215320737	0.36664575590661286	0.8778579354119403	0.6028839005392589	0.9949150079375393	0.37061999953079905	1.0	0.7744185409809113	0.7484696083964499	0.8549501655727098	0.08640775823115646	0.35269346755925457	0.9623029009885118	1.0	0.5894743285315753	1.0	0.8252152005013135	0.5299965327030847	0.45302922685485575	0.7396000666889001	0.8607597208109344	0.8226193372886862
"G2(-/-)"	0.7638774758333151	0.0	0.15977953102734727	0.29159643092244614	0.5386053700215504	0.5755637940753059	0.676308324398216	0.07141040453687653	0.02976171000153396	0.05419825768401122	0.3644875967170233	0.28715358567003507	1.0	0.33936021256778054	0.18192616812767387	0.5937987829384416	0.5110044929497193	0.0230528998944418	0.6499704611872532	0.6683421093624218	0.15482689851544185	0.009896730977918631	0.49193704027690105	0.2504046905885968	0.9943601036202562	0.508804473012817	0.23375076072640752	0.6490707353404532	0.013609160276584393	0.366645755048984	0.8778579337905185	0.6028839005390205	0.9949150039941459	0.3706199989597304	1.0	0.7744185373441863	0.748469601730813	0.854950161804703	0.08640776334152946	0.35269341341146937	0.962302865884445	1.0	0.5894743318084761	1.0	0.825215200289204	0.5299965327030781	0.45302923193686034	0.7395999793824649	0.8607596227656111	0.8226194075621669
"G3(-/-)"	0.9653128532661882	0.47104146441110495	0.0	0.29159643309188643	0.5386053667176567	0.5755637921862292	0.6763083095543669	0.07141040778827513	0.029761698664015054	0.0541982568660916	0.3644875973187021	0.28715358809932917	1.0	0.3393601931326346	0.18192616792649016	0.5937988023370427	0.5110044928821581	0.023052876724958486	0.6499704616886339	0.6683421069776175	0.1548268932300125	0.00989673097792054	0.49193703878125494	0.25040469267647386	0.994360113252882	0.5088044730128172	0.23375075934006573	0.6490707373432159	0.013609151215886742	0.36664575590659243	0.8778579354118242	0.6028839005392589	0.9949150079372794	0.370619999530584	1.0	0.7744185409807557	0.7484696083959065	0.8549501655725583	0.08640775823162179	0.35269346755544306	0.9623029009863512	1.0	0.5894743285316624	1.0	0.8252152005013274	0.5299965327030847	0.45302922685514896	0.7396000666841881	0.8607597208006791	0.8226193372950574
"G4(-/-)"	0.42480103052012647	0.3573300390904301	0.8312348082722935	0.0	0.9999999993487384	0.035479694835174824	0.9999999500659659	0.01579310852447056	0.23481793801253126	0.054198256866040066	0.3644874931014842	0.28139706019154453	1.0	0.3393601931313853	0.18192616792648245	0.5937988023392238	0.5110751862943929	0.015398870145617477	0.649970461688653	0.7374717604878509	0.18331173475802362	0.009896728715517498	0.4919370387811969	0.2504046926766229	0.7649449887532673	0.5088044730128172	0.2522827922521685	0.6490707373432929	0.013609151214944198	0.3666457559066243	0.8778579354120187	0.3802722494827188	0.9990228608161397	0.3628646538141613	1.0	0.7744185409810111	0.703557395829259	0.8549501655728042	0.15621966240040347	0.5075201975677441	0.9623029009899444	1.0	0.5894743285315249	1.0	0.8253978400147903	0.5299965327030847	0.45302922685466124	0.7396000666919721	0.8607597208185955	0.9665271216392038
"G5(-/-)"	0.7638774758333151	0.4497369015314479	0.15977953102734727	0.29159643092244614	0.0	0.5755637940753059	0.676308324398216	0.07141040453687653	0.02976171000153396	0.05419825768401122	0.3644875967170233	0.28715358567003507	1.0	0.33936021256778054	0.18192616812767387	0.5937987829384416	0.5110044929497193	0.0230528998944418	0.6499704611872532	0.6683421093624218	0.15482689851544185	0.009896730977918631	0.49193704027690105	0.2504046905885968	0.9943601036202562	0.508804473012817	0.23375076072640752	0.6490707353404532	0.013609160276584393	0.366645755048984	0.8778579337905185	0.6028839005390205	0.9949150039941459	0.3706199989597304	1.0	0.7744185373441863	0.748469601730813	0.854950161804703	0.08640776334152946	0.35269341341146937	0.962302865884445	1.0	0.5894743318084761	1.0	0.825215200289204	0.5299965327030781	0.45302923193686034	0.7395999793824649	0.8607596227656111	0.8226194075621669
"G6(-/-)"	0.7638774758333151	0.4497369015314479	0.15977953102734727	0.29159643092244614	0.5386053700215504	0.0	0.676308324398216	0.07141040453687653	0.02976171000153396	0.05419825768401122	0.3644875967170233	0.28715358567003507	1.0	0.33936021256778054	0.18192616812767387	0.5937987829384416	0.5110044929497193	0.0230528998944418	0.6499704611872532	0.6683421093624218	0.15482689851544185	0.009896730977918631	0.49193704027690105	0.2504046905885968	0.9943601036202562	0.508804473012817	0.23375076072640752	0.6490707353404532	0.013609160276584393	0.366645755048984	0.8778579337905185	0.6028839005390205	0.9949150039941459	0.3706199989597304	1.0	0.7744185373441863	0.748469601730813	0.854950161804703	0.08640776334152946	0.35269341341146937	0.962302865884445	1.0	0.5894743318084761	1.0	0.825215200289204	0.5299965327030781	0.45302923193686034	0.7395999793824649	0.8607596227656111	0.8226194075621669
"G7(-/-)"	0.7638774758333151	0.4497369015314479	0.15977953102734727	0.29159643092244614	0.5386053700215504	0.5755637940753059	0.0	0.07141040453687653	0.02976171000153396	0.05419825768401122	0.3644875967170233	0.28715358567003507	1.0	0.33936021256778054	0.18192616812767387	0.5937987829384416	0.5110044929497193	0.0230528998944418	0.6499704611872532	0.6683421093624218	0.15482689851544185	0.009896730977918631	0.49193704027690105	0.2504046905885968	0.9943601036202562	0.508804473012817	0.23375076072640752	0.6490707353404532	0.013609160276584393	0.366645755048984	0.8778579337905185	0.6028839005390205	0.9949150039941459	0.3706199989597304	1.0	0.7744185373441863	0.748469601730813	0.854950161804703	0.08640776334152946	0.35269341341146937	0.962302865884445	1.0	0.5894743318084761	1.0	0.825215200289204	0.5299965327030781	0.45302923193686034	0.7395999793824649	0.8607596227656111	0.8226194075621669
"G8(-/-)"	0.7638774847516234	0.4497369039758404	0.15977952885488111	0.2915964330919752	0.5386053667175086	0.6259776913991537	0.6763083095529199	0.0	0.0447160088371548	0.05419825686604201	0.36448748897708355	0.2813970604187307	1.0	0.3393601931314325	0.18192616792648264	0.5937988023391294	0.5110751862838376	0.015144350599873855	0.6499704616886525	0.8487000660120011	0.2514518300761113	0.009896728580356381	0.4919370387811984	0.25040469267661736	0.9869195767911413	0.5088044730128172	0.23375075933989634	0.6490707373432906	0.013609151214984133	0.36664575590662335	0.8778579354120103	0.6028839005392589	0.9999999999857522	0.3627964174273566	1.0	0.7744185409810013	0.7484696083967833	0.8549501655727951	0.19201909818613286	0.5511541184038404	0.9623029009897931	1.0	0.589474328531529	1.0	0.8253995467758048	0.5299965327030847	0.4530292268546818	0.7396000666916546	0.8607597208176387	0.9999996687548718
"G9(-/-)"	0.7638774847514934	0.4497369039758042	0.15977952885491228	0.2915964330919442	0.5386053667175605	0.5755637921846474	0.6763083095534633	0.07141040778852781	0.0	0.05419825686605988	0.36448759731875463	0.2871535880994182	1.0	0.3393601931318658	0.18192616792648522	0.5937988023383468	0.5110044928821558	0.02305287672332023	0.6499704616886461	0.6683421069774366	0.15482689323008836	0.00989673097792054	0.4919370387812181	0.25040469267656534	0.9999999999606042	0.5088044730128172	0.23375075933996042	0.6490707373432647	0.013609151215320737	0.36664575590661286	0.8778579354119403	0.6028839005392589	0.9949150079375393	0.37061999953079905	1.0	0.7744185409809113	0.7484696083964499	0.8549501655727098	0.08640775823115646	0.5754297119185725	0.9623029009885118	1.0	0.5894743285315753	1.0	0.8252152005013135	0.5299965327030847	0.45302922685485575	0.7396000666889001	0.8607597208109344	0.8226193372886862
