"Time"	"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"	"G11"	"G12"	"G13"	"G14"	"G15"	"G16"	"G17"	"G18"	"G19"	"G20"	"G21"	"G22"	"G23"	"G24"	"G25"	"G26"	"G27"	"G28"	"G29"	"G30"	"G31"	"G32"	"G33"	"G34"	"G35"	"G36"	"G37"	"G38"	"G39"	"G40"	"G41"	"G42"	"G43"	"G44"	"G45"	"G46"	"G47"	"G48"	"G49"	"G50"
0.0	0.09705247998219335	0.31581526173632446	0.1724186553090148	0.5198185491948301	0.6385175181327725	0.6898020790273302	0.6769714648760612	0.8915857398130936	0.07403664896307793	0.01308879055019025	0.2287856938614685	0.18877001927324163	0.36225439917397173	0.5744213261401969	0.44927049001230923	0.5034334274271256	0.8582727847257294	0.3410515021810032	0.4233209128975978	0.4484959695383034	0.016606423811300147	0.9486616213914566	0.39351854537067893	0.8444994552944	0.8087304685956207	0.4245797646962928	0.6821229621828293	0.539999521681851	0.6914582491510538	0.7583275843897479	0.6716421335441628	0.8542928840040644	0.36244459460309986	0.23075499886825523	0.6229956344671597	0.880951450702901	0.14908083826873164	0.459606306266375	0.596795038277958	0.10016767190729636	0.20721763292401785	0.8290903970701217	0.12863510092889802	0.43999915065072803	0.9855828994819782	0.2554637104989579	0.3769066785259943	0.833127476511307	0.4277600512623254	0.7949826802605674
10.0	0.2116054975616462	0.258404615374805	0.14927650127919073	0.4480172318172388	0.6122362825112826	0.5789087358657184	0.7073177858710749	0.7525617171849821	0.059891892818810674	0.025020825314009766	0.2514522282291438	0.20156901259857277	0.4527704430839285	0.4054627243404385	0.41248138505322757	0.37780415124451616	0.7590833147235377	0.3495991299439939	0.4586147214360071	0.5091892074470445	0.03636745042086677	0.794889450285446	0.4870667061076993	0.7487341292573517	0.8508329833320555	0.44721593040794017	0.5447316889708046	0.4409959258818939	0.5574150062952522	0.6310279842876337	0.7023131827783627	0.7991969632407154	0.5015028190726608	0.32256595797518767	0.7198967056233012	0.8318863251585211	0.2628969675416742	0.581106911345913	0.43767343661699754	0.12071135034915781	0.37485867283580454	0.8623932187245098	0.2623372224886556	0.5416059162682023	0.9559858195473145	0.3218839984300992	0.4260254710719772	0.8592725681691751	0.37843778720391236	0.6987074088962171
20.0	0.3217240107059097	0.2568050776364992	0.13850906868610308	0.3923927088845641	0.592428879081615	0.4898808224261665	0.730273332175037	0.6338982253063962	0.049357995939803154	0.0336968607348185	0.2702998218347679	0.21115554085709143	0.5304394298184307	0.30043509895656245	0.3787555549677333	0.28389008030121043	0.6882977765774042	0.35550516527276266	0.4869725278426086	0.5510385622805054	0.05712506841218436	0.6663055449317827	0.5522957013720299	0.6610544406149385	0.8851196474311723	0.46376908639000824	0.46362529420070575	0.3745107064127133	0.44951889385432303	0.5360992862024403	0.7372466527026834	0.756175234884858	0.616887484391846	0.393346125534692	0.7918913875048692	0.7977552884256887	0.3456634760019436	0.6661138372264134	0.322309047799756	0.13808290809847257	0.5079554256605427	0.8892067740814505	0.36689201172728414	0.624777112004115	0.9310878455909268	0.3722346581444253	0.4557829736939323	0.8728027556105508	0.34211969067538484	0.62434977430347
30.0	0.4211480991922436	0.28104911579400726	0.13623664868066138	0.3497634786232667	0.5779068561134324	0.41953205948352007	0.746950386007738	0.5329066601391417	0.04127425883510433	0.04007268730334031	0.2859597707941179	0.21855430990310012	0.597084758529405	0.24526649511705256	0.3487505071472558	0.21427499929032526	0.6377845696651182	0.3600668528227459	0.5100786710358638	0.5799637825138304	0.07699351212533508	0.5587840180226131	0.59586942557287	0.5852442973165176	0.9122851152661506	0.47587349740217366	0.4272221239157254	0.3334568270623957	0.3627577312170449	0.466222610971804	0.766395957898809	0.7225816568525972	0.7067867025667754	0.4476431080520294	0.8453813453161535	0.7720117923047309	0.40671202758575864	0.7253685895156342	0.23912126878868725	0.1530990628057885	0.6118771702565475	0.9107955378822502	0.44790122970472834	0.6928576945945205	0.9107387259350591	0.4104035085489754	0.4925122800573274	0.8746660934646213	0.3186949461222399	0.5688401084099461
40.0	0.505191483823954	0.3124098556557572	0.13975795447525755	0.31759419784617826	0.5676693150496751	0.36543181240950534	0.7583521473079438	0.44763802692305504	0.034814383846531224	0.044778858461472164	0.2989691051260113	0.22444706041794774	0.6542710310055759	0.22523050592056493	0.3225523578565545	0.1630800543837237	0.6017360431171566	0.36176807613101003	0.5291856510079763	0.6000402233889438	0.09512387799366191	0.4688748020973489	0.6229496580744227	0.5217946133711004	0.9334432714405262	0.48472464081946304	0.4261141517337545	0.31258780981089057	0.293087131147722	0.4156192354457708	0.7885034250644251	0.6963500635170059	0.7757340329674861	0.48880858049162923	0.8851228303835723	0.7513617418457172	0.4514340424076764	0.7663536939214627	0.17948085200330752	0.1664461714085199	0.692659831563287	0.9281775939300924	0.5098541999221925	0.7485857105528504	0.8942031832443	0.43933779017424934	0.5300597761210791	0.8677993441535745	0.30804258310795907	0.5296226297719232
50.0	0.5718193250762215	0.3422828895684399	0.14696543595045486	0.29381891340065164	0.5608312854717877	0.32573493764498257	0.7653817375948189	0.3763984423560752	0.02946541192079341	0.04825140429318071	0.3097805201437725	0.22931927681340458	0.7033407831243069	0.22684461308004505	0.29996716947085916	0.12574920298668651	0.5760065366117122	0.35906516788968823	0.5452193174138784	0.6140750177831229	0.11120149493525394	0.3936929560135106	0.6376096515171034	0.4695462755960969	0.9497445810450703	0.49119683033479994	0.44822942177807673	0.307556096209503	0.23724789828064757	0.37976146665137506	0.8039949295957218	0.6758670865411207	0.8282858785857714	0.5191752984491153	0.9146495995191178	0.7323699862529346	0.4832418626914443	0.7941842522554348	0.1368889770170582	0.17871863525052237	0.7553233666981453	0.9421726459505854	0.5563970300145064	0.7942024142367219	0.8807916702264548	0.461271706367883	0.56294422884446	0.8553783003051172	0.3096612246415191	0.5044795370121621
60.0	0.6217637071732248	0.3675690677069904	0.156071469281509	0.27674026108012395	0.5565893390721872	0.29896961587711435	0.7688490260269248	0.3175043323328288	0.024920292199432134	0.050801800710179194	0.31877210994290434	0.2335261943058071	0.7454460029390281	0.2399585852754293	0.2806735707455171	0.0987816619072411	0.5576376066907147	0.35106704624062884	0.5588594524245029	0.6240024222487158	0.12517075178925618	0.3308260981611648	0.6430861492514534	0.4268976743128722	0.9622130906424321	0.4959294412318497	0.4801977874241629	0.314587298988877	0.19259913723653888	0.3551086379799809	0.8132865449881523	0.6598729249126599	0.8682192314364475	0.5401981328213664	0.9365871313980805	0.710420552535983	0.5055898525878341	0.8122913336793819	0.10649349362877862	0.19045418797629193	0.8038412257949061	0.9534406731918521	0.5905295942631567	0.8315424059661618	0.8699229366419065	0.47789892497017256	0.5902581537851592	0.8400359250984537	0.32240981988461914	0.4913926143834855
70.0	0.6576513678340771	0.38771348989690707	0.1655695991285944	0.2649587782488043	0.5542208372973375	0.28379545396022215	0.7694748685021654	0.2692450620953267	0.021020095376195525	0.05265779253025209	0.3262571432963329	0.2373231621229823	0.7815751753741432	0.25791348153339855	0.26430430927808435	0.07950997211795675	0.5445184346649149	0.33767789308039664	0.5706021988896022	0.6311549223713125	0.1370933504398481	0.27825700083119237	0.6419501883224334	0.39226626249387186	0.9716979088797439	0.49939002186271997	0.5119386471018088	0.33036540569572304	0.1569816605191076	0.33889351076538704	0.8166905368316135	0.6473838611374048	0.8985124849170388	0.5526469101856569	0.9528860804206182	0.6812587871413337	0.5218596445057513	0.8229803648235566	0.08481481874122342	0.20214991723671497	0.841331041260985	0.9625130537534966	0.614745358865609	0.862107415485857	0.8611191247133105	0.4905033506200041	0.6123875118050023	0.8236954088892792	0.34449248973583124	0.48845439569694
80.0	0.6827388768718231	0.40319822788337006	0.17430045653667003	0.25732012979393	0.5531019954474274	0.27878808655658055	0.7678937226240087	0.22995714574285883	0.01769679029967465	0.05398878781505012	0.33249382556852963	0.24088328284514116	0.8125764884320055	0.2767567357667582	0.2504898023704532	0.06593698432929056	0.5351432316564889	0.319505474421419	0.5808085419824621	0.6364490329633828	0.1470773815787431	0.23429886332782984	0.6362307843965551	0.36424026524685676	0.978877655022347	0.501920463154829	0.5382618819847118	0.3520235191100587	0.12861871123182966	0.3289559411095153	0.8146696426448086	0.6376317579818442	0.9214695388896295	0.5569553337889086	0.9649957261503659	0.6449589955025515	0.5347983338198226	0.827909955170551	0.06948053319695947	0.21424423763063982	0.870234944617269	0.9698176233372363	0.631127768011495	0.8871266981281318	0.8539907443789018	0.5000582606696162	0.629853324803405	0.8076479578869639	0.3736823003385078	0.493828678285287
90.0	0.7000005588834363	0.4148316999879115	0.18150771224653844	0.25287452003967426	0.5527267975290695	0.2823257315025449	0.7646559081081789	0.1981148395975832	0.014931975461493241	0.054922431202561295	0.337694850458589	0.24431214116352443	0.8391777457134336	0.29435932199377934	0.23888069929947972	0.05664316196291077	0.5284380285443522	0.2976338235726038	0.589741731910859	0.6405125392455288	0.15524632675756841	0.19754118731581316	0.6275101870837603	0.34161405262104166	0.9842852047589884	0.5037707668179567	0.5575833800606486	0.37716784080006904	0.10604971222455824	0.3236146525127567	0.8081236513827678	0.630016814396747	0.9388564843028924	0.5537224701539144	0.9739928412095774	0.6062582770468341	0.5463458218852263	0.8284925919668645	0.05890449678692769	0.2270672715958266	0.892465114488629	0.9756988511408043	0.6414163890163175	0.9076064726732918	0.8482215410177383	0.5073014574373516	0.6431727642423978	0.7926932700310382	0.4076517479555296	0.5057546520552321
