"strain"	"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"	"G11"	"G12"	"G13"	"G14"	"G15"	"G16"	"G17"	"G18"	"G19"	"G20"	"G21"	"G22"	"G23"	"G24"	"G25"	"G26"	"G27"	"G28"	"G29"	"G30"	"G31"	"G32"	"G33"	"G34"	"G35"	"G36"	"G37"	"G38"	"G39"	"G40"	"G41"	"G42"	"G43"	"G44"	"G45"	"G46"	"G47"	"G48"	"G49"	"G50"
"wt"	1.0	0.9917615592450696	1.0	1.0	0.99995981219111	0.48779259365049527	0.8235245808894173	0.5292901159819863	0.5226354151163396	0.5082628863534441	0.5446314636526328	0.10834882438955701	0.1616162312547106	0.5185387651415985	0.8136439797653691	0.173106742954937	0.9932017038195183	0.9968217803975808	1.0	4.685098797142583E-7	0.9979425333886243	0.06376875375740709	1.0	1.0	0.5604564913376421	0.5317006507856438	0.8869556125125028	1.0	0.7580002411258872	0.9998988671077393	0.9794140553688038	0.8799542437034721	0.863837055686725	0.628121163475896	0.14696351645214112	0.5224730837321934	0.3278277337292954	0.6138844738044457	0.511437443887825	0.5400957250865838	0.22721076045145294	0.5853748648965822	0.4654796894507351	0.5252206782928004	0.9993801730780074	0.007043912153965706	0.5037259554777647	0.5006082124977482	0.4694742115704843	1.0
"G1(-/-)"	0.0	0.5423124236734561	1.0	1.0	0.9999598122196706	0.48779259369883465	0.8235246137981524	0.5292901162005536	0.5226354151746496	0.5082628863534444	0.5446314639787958	0.10834882438955525	0.16161623125468338	0.5185387651419445	0.8136439797708003	0.17310674292245287	0.9932017038782675	0.9968217842691593	1.0	4.6371587422242703E-7	0.9979425344760766	0.06376875342683462	1.0	1.0	0.5604564914326197	0.5317006506175609	0.886955612523062	1.0	0.7580002293692515	0.9998988671446986	0.9794140518435435	0.8799543666477788	0.8638370570648047	0.6281211670976986	0.1469635161278676	0.52247308372259	0.32782773285518724	0.613884474197501	0.511437443863942	0.5400957175738555	0.22721075995136208	0.5853748648518999	0.4654796895546735	0.5252206785250046	0.999380173077941	0.007043912140771689	0.5037259560593573	0.500608212595487	0.46947421741846945	1.0
"G2(-/-)"	1.0	0.0	1.0	1.0	0.9999598121970348	0.48779259366003175	0.8235245860979847	0.5292901160241011	0.5226354151273469	0.5082628863534441	0.544631463711085	0.10834882438955652	0.1616162312547035	0.5185387651416803	0.8136439797666057	0.17310674294842057	0.9932017038314396	0.9968217810663533	1.0	4.677689352460617E-7	0.997942533581789	0.06376875369919725	1.0	1.0	0.5604564913545107	0.5317006507530461	0.8869556125147273	1.0	0.7580002391033364	0.9998988671154223	0.9794140547918144	0.8799542609505383	0.8638370559319473	0.6281211640997109	0.14696351639454	0.5224730837301941	0.3278277335703554	0.6138844738721091	0.5114374438835652	0.5400957239119702	0.22721076036329738	0.5853748648886619	0.4654796894691925	0.5252206783355671	0.9993801730779946	0.007043912151115417	0.5037259555852531	0.500608212516364	0.4694742125290921	1.0
"G3(-/-)"	1.0	0.48686141956146345	0.0	1.0	0.9999598122196706	0.48779259369883465	0.8235246137981793	0.5292901162005536	0.5226354151746496	0.5082628863534444	0.5446314639787958	0.10834882438955525	0.16161623125468344	0.5185387651419442	0.8136439797708003	0.17310674292245287	0.9932017038782675	0.9968217842691605	1.0	4.637158683913008E-7	0.9979425344760768	0.06376875342683458	1.0	1.0	0.5604564914326197	0.5317006506175609	0.886955612523062	1.0	0.7580002293692484	0.9998988671446986	0.9794140518435417	0.8799543666482168	0.863837057064805	0.6281211670976995	0.14696351612786754	0.52247308372259	0.3278277328551871	0.613884474197501	0.511437443863942	0.5400957175738477	0.227210759951362	0.5853748648518999	0.4654796895546735	0.5252206785250046	0.999380173077941	0.007043912140771689	0.5037259560593573	0.500608212595487	0.46947421741847295	1.0
"G4(-/-)"	1.0	0.542309907944581	1.0	0.0	0.03961243959125686	0.00974109888631079	0.007337910110657227	0.06374682950894313	0.04988821315169443	0.08816828251411207	0.09690393093496208	0.9999999999999974	0.9999999999999631	0.03709311050104168	0.003336200047916428	0.33891211445592345	0.9932017038782675	0.9968217842691653	1.0	0.0030620204306853983	0.9979425344760774	0.06376875342683434	1.0	1.0	0.5604564914326197	0.5317006506175609	0.886955612523062	1.0	0.7580002293692353	0.9998988671446986	0.9794140518435336	0.8799543666508937	0.8638370570648055	0.6281211670977029	0.14696351612786737	0.52247308372259	0.32782773285518696	0.613884474197501	0.511437443863942	0.5400957175738063	0.22721075995136172	0.5853748648518999	0.4654796895546735	0.5252206785250046	0.999380173077941	0.007043912140771689	0.5037259560593573	0.500608212595487	0.46947421741849	1.0
"G5(-/-)"	1.0	0.9917615596636614	1.0	1.0	0.0	0.48779259366003175	0.8235245860979847	0.5292901160241011	0.5226354151273469	0.5082628863534441	0.544631463711085	0.10834882438955652	0.1616162312547035	0.5185387651416803	0.8136439797666057	0.17310674294842057	0.9932017038314396	0.9968217810663533	1.0	4.677689352460617E-7	0.997942533581789	0.06376875369919725	1.0	1.0	0.5604564913545107	0.5317006507530461	0.8869556125147273	1.0	0.7580002391033364	0.9998988671154223	0.9794140547918144	0.8799542609505383	0.8638370559319473	0.6281211640997109	0.14696351639454	0.5224730837301941	0.3278277335703554	0.6138844738721091	0.5114374438835652	0.5400957239119702	0.22721076036329738	0.5853748648886619	0.4654796894691925	0.5252206783355671	0.9993801730779946	0.007043912151115417	0.5037259555852531	0.500608212516364	0.4694742125290921	1.0
"G6(-/-)"	1.0	0.9917615596636614	1.0	1.0	0.9999598121970348	0.0	0.8235245860979847	0.5292901160241011	0.5226354151273469	0.5082628863534441	0.544631463711085	0.10834882438955652	0.1616162312547035	0.5185387651416803	0.8136439797666057	0.17310674294842057	0.9932017038314396	0.9968217810663533	1.0	4.677689352460617E-7	0.997942533581789	0.06376875369919725	1.0	1.0	0.5604564913545107	0.5317006507530461	0.8869556125147273	1.0	0.7580002391033364	0.9998988671154223	0.9794140547918144	0.8799542609505383	0.8638370559319473	0.6281211640997109	0.14696351639454	0.5224730837301941	0.3278277335703554	0.6138844738721091	0.5114374438835652	0.5400957239119702	0.22721076036329738	0.5853748648886619	0.4654796894691925	0.5252206783355671	0.9993801730779946	0.007043912151115417	0.5037259555852531	0.500608212516364	0.4694742125290921	1.0
"G7(-/-)"	1.0	0.9917615596636614	1.0	1.0	0.9999598121970348	0.48779259366003175	0.0	0.5292901160241011	0.5226354151273469	0.5082628863534441	0.544631463711085	0.10834882438955652	0.1616162312547035	0.5185387651416803	0.8136439797666057	0.17310674294842057	0.9932017038314396	0.9968217810663533	1.0	4.677689352460617E-7	0.997942533581789	0.06376875369919725	1.0	1.0	0.5604564913545107	0.5317006507530461	0.8869556125147273	1.0	0.7580002391033364	0.9998988671154223	0.9794140547918144	0.8799542609505383	0.8638370559319473	0.6281211640997109	0.14696351639454	0.5224730837301941	0.3278277335703554	0.6138844738721091	0.5114374438835652	0.5400957239119702	0.22721076036329738	0.5853748648886619	0.4654796894691925	0.5252206783355671	0.9993801730779946	0.007043912151115417	0.5037259555852531	0.500608212516364	0.4694742125290921	1.0
"G8(-/-)"	1.0	0.9917615596636614	1.0	1.0	0.9999598121970348	0.48779259366003175	0.8235245860979847	0.0	0.5226354151273469	0.5082628863534441	0.544631463711085	0.10834882438955652	0.1616162312547035	0.5185387651416803	0.8136439797666057	0.17310674294842057	0.9932017038314396	0.9968217810663533	1.0	4.677689352460617E-7	0.997942533581789	0.06376875369919725	1.0	1.0	0.5604564913545107	0.5317006507530461	0.8869556125147273	1.0	0.7580002391033364	0.9998988671154223	0.9794140547918144	0.8799542609505383	0.8638370559319473	0.6281211640997109	0.14696351639454	0.5224730837301941	0.3278277335703554	0.6138844738721091	0.5114374438835652	0.5400957239119702	0.22721076036329738	0.5853748648886619	0.4654796894691925	0.5252206783355671	0.9993801730779946	0.007043912151115417	0.5037259555852531	0.500608212516364	0.4694742125290921	1.0
"G9(-/-)"	1.0	0.9917615596636614	1.0	1.0	0.9999598121970348	0.48779259366003175	0.8235245860979847	0.5292901160241011	0.0	0.5082628863534441	0.544631463711085	0.10834882438955652	0.1616162312547035	0.5185387651416803	0.8136439797666057	0.17310674294842057	0.9932017038314396	0.9968217810663533	1.0	4.677689352460617E-7	0.997942533581789	0.06376875369919725	1.0	1.0	0.5604564913545107	0.5317006507530461	0.8869556125147273	1.0	0.7580002391033364	0.9998988671154223	0.9794140547918144	0.8799542609505383	0.8638370559319473	0.6281211640997109	0.14696351639454	0.5224730837301941	0.3278277335703554	0.6138844738721091	0.5114374438835652	0.5400957239119702	0.22721076036329738	0.5853748648886619	0.4654796894691925	0.5252206783355671	0.9993801730779946	0.007043912151115417	0.5037259555852531	0.500608212516364	0.4694742125290921	1.0
