"Time"	"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"	"G11"	"G12"	"G13"	"G14"	"G15"	"G16"	"G17"	"G18"	"G19"	"G20"	"G21"	"G22"	"G23"	"G24"	"G25"	"G26"	"G27"	"G28"	"G29"	"G30"	"G31"	"G32"	"G33"	"G34"	"G35"	"G36"	"G37"	"G38"	"G39"	"G40"	"G41"	"G42"	"G43"	"G44"	"G45"	"G46"	"G47"	"G48"	"G49"	"G50"
0.0	0.15432544518083935	0.18298932224661096	0.7638607820956878	0.6976214566549919	0.7531858796642327	0.6209570477418593	0.7725265271859865	0.3833333456482255	0.4258586894403906	0.5103928196827248	0.9443369942507913	0.48814842700846817	0.7397384453359381	0.07020815009930798	0.7456409276568592	0.29400473834930696	0.16908513719611196	0.4982022307477333	0.8150684585553492	0.5149160489356793	0.12326442686871014	0.761086950406503	0.6194059168257928	0.15276272389869588	0.2516012171138533	0.7057899767487739	0.9882278932625749	0.09741618758942228	0.4528961785779353	0.7032624146954745	0.9422523675717551	0.5849188067038232	0.06308627915617149	0.45084931261280065	0.6489169015499903	0.9452401647731961	0.7664689026758338	0.9209248272928208	0.6380649700463497	0.5331901457644136	0.7229894014918764	0.32919459884203967	0.0092309479099415	0.13827742068073423	0.6137976941133247	0.8731757648365918	0.7538754045671423	0.7506370639753385	0.04768342792600161	0.47240790326180504
10.0	0.1867773945197974	0.24923112308802595	0.7255237395188836	0.752345960538714	0.5819048100681024	0.721340549237012	0.7252624186721974	0.37311354183446366	0.4565978846022242	0.41231534190473274	0.9570461350173032	0.4410682702682423	0.7896744995089024	0.21026339957314388	0.691418423710099	0.3244886091135832	0.31185421910572153	0.4912170422258596	0.7736101990496729	0.5188171240708305	0.25500254344757617	0.6803288280009513	0.6801563311192199	0.2524142050144646	0.23984691289281193	0.6883580176917763	0.963590892670009	0.20459103610313967	0.5559947204440774	0.6875574651207322	0.9285138407603235	0.5706138058919932	0.07362847615982136	0.45770998797322665	0.6416919384344033	0.8289866827294715	0.6002336910695315	0.8448343786973372	0.7188230331269446	0.6356893524859862	0.6427162442243838	0.3220739529852633	0.07275103679860491	0.16079197507532125	0.5384087041707623	0.9013120781797982	0.8206504055689905	0.6965346390557289	0.09613562949836864	0.5949799627842149
20.0	0.21276030809065413	0.3017274342476601	0.6930621129871728	0.7971664173555035	0.4457054898686013	0.7950997280174059	0.679961206466543	0.3763556643109822	0.48242212449058985	0.33521572289396057	0.9668764427615523	0.4003446821949397	0.8292177047327692	0.3072185343387767	0.6529039736391371	0.35050378940424626	0.43009249568043656	0.48683302644309306	0.7381920210885802	0.5218345787199082	0.3508119030623371	0.6217475631588473	0.7169563537109875	0.3305213167751216	0.23098573628501345	0.6748416639773264	0.9405733272463378	0.2819147229376849	0.6396649400819149	0.675079617738875	0.9148548153629982	0.5614768906988749	0.07858345106421867	0.4630184456108418	0.6342224612764752	0.7239106875061115	0.4746608419142041	0.7798946259604961	0.7815616611908058	0.7125942459729051	0.5856109486193204	0.31630406494604796	0.11994003448995312	0.17731628099234756	0.47475230853741757	0.9232062712568972	0.8693089694429078	0.6536654422194991	0.13096072843795487	0.6890655600706012
30.0	0.23358989144011813	0.34333134374054763	0.6655814731519955	0.8338752627709354	0.34077527068984365	0.8492952410501896	0.6382244701736661	0.3854506336991829	0.5041173197324278	0.27487306169385456	0.9744412060337421	0.3656420966703077	0.8604558090717588	0.3742710640748195	0.6252012781610696	0.37255701546617637	0.5280148881393475	0.48452843219923164	0.707936879237796	0.5241944328232871	0.418535628791801	0.5790111603653758	0.7423393561319223	0.3920513278951625	0.22392498326385854	0.6636708868119714	0.9199425488894228	0.3376477670886421	0.7075679923059117	0.6667163747328118	0.9034192298484234	0.555624327766712	0.08036334238772608	0.4671213892379026	0.6271143894641998	0.6311868769911482	0.3798440479663444	0.7266851820245598	0.8303015061872514	0.7708462967381812	0.5448102034989221	0.31162162737879423	0.15542233657413507	0.18974640397826456	0.4246237684055987	0.9402431761154876	0.9047661891630666	0.6197030364509208	0.1556157462427587	0.7612719798860808
40.0	0.2502989282471348	0.3763032852434684	0.6423186071684063	0.8639405370668062	0.2611123920635653	0.8891160773516956	0.600734063016914	0.39661308407738033	0.5223436673585635	0.22777311167261585	0.9802457327602129	0.33636936201424206	0.8850971853091661	0.420631131050957	0.6050645505461693	0.3911692935215136	0.6091121030524295	0.48366446634676924	0.682093630103009	0.5260527592647802	0.46529695368130547	0.5476901316901198	0.7618354396497443	0.44069013865059237	0.21811626191641512	0.6540836448091158	0.9018775782086296	0.377760241826476	0.7626751081522966	0.6619894129018855	0.8947914441302843	0.551872800915349	0.08029643547452107	0.4702903575994203	0.6206120588563142	0.5502475687010246	0.3082602525853244	0.6839478629904797	0.8681660968523017	0.8151823373962535	0.5155972571450729	0.3078169053114012	0.18228024120683103	0.1992424411388273	0.3865057987328873	0.9535003956806126	0.9306036635577464	0.5927998708827614	0.17278682254129932	0.816681396486774
50.0	0.26370795274484105	0.4024344043024279	0.6226264642754312	0.888564594518255	0.20109067756879104	0.9183752476538148	0.5676193566946307	0.4079993098579171	0.5376558023960509	0.19107027687674547	0.9846919363131128	0.31185388843762424	0.9045187951456619	0.4526920505244951	0.5902994368692804	0.4068294006110595	0.6762750685551182	0.4836962662955757	0.6600197354231055	0.5275215541048993	0.49693975817140407	0.5246499143416029	0.7777885307826989	0.4792283980255523	0.21327494940389727	0.6457107494157119	0.8862809652953473	0.40657236390612517	0.8073976076194658	0.6600359585604064	0.8887981158170795	0.5494691902615523	0.0791630867063291	0.4727370391428007	0.614795334600541	0.48000081529826316	0.2542198563514924	0.6499963251779074	0.8975820136722331	0.8490092452728993	0.49465999790437004	0.3047224923250177	0.20269105114914798	0.20657087798392434	0.35805937246801395	0.9638164637726007	0.9494312842331541	0.571490289892267	0.18452593064961303	0.8591984411241869
60.0	0.2744716293700872	0.4231440902582782	0.6059570652235158	0.908732187183642	0.15605907911513306	0.9398744455538597	0.538709058157041	0.4187377251469753	0.5505196787388109	0.16249643800641755	0.9880941243830198	0.29142998853531915	0.9198204099633948	0.47487839143696703	0.5793919536020866	0.41997635532785377	0.731897989021006	0.4842282153809499	0.6411658925633033	0.5286846074552765	0.5179344241055657	0.5076476945071102	0.791211077277213	0.5098134366393929	0.209228295098699	0.6383575811205552	0.8729372723922445	0.4272134579014898	0.8436924114369329	0.6600133704147911	0.8849891675741696	0.5479313251465745	0.0774404869248857	0.47462570391034914	0.6096647657462163	0.41924152763386124	0.21342461976430208	0.6231998712919741	0.92043439757918	0.8748519080697499	0.47964855354266994	0.3022040358464468	0.2182409881522217	0.21226511757322203	0.33705152173249797	0.9718438831236752	0.9631508643624733	0.5546122608896012	0.1923708449155796	0.89182139770914
70.0	0.2831134544917439	0.4395571815096806	0.5918464639837131	0.9252498469769611	0.12235622419712923	0.955672183577093	0.5136820115775155	0.42845287976193774	0.5613267488848778	0.14026111238715883	0.9906958432223699	0.27448125253163785	0.9318753102767786	0.49024682018731724	0.5712801334039006	0.43099512128498424	0.7779636937558704	0.48499902874695633	0.6250626624124843	0.529606396350451	0.5315580476965855	0.4950652952321365	0.8025944889462763	0.5341158590744247	0.20585090201619294	0.6319027031893724	0.8615914253484112	0.4419515443409296	0.8731476708487557	0.6612325515697837	0.8828690087459511	0.5469495912623804	0.07542693055366732	0.4760834727341208	0.6051825617981039	0.36680321921194586	0.18262869165317325	0.602136425405854	0.9381877618917822	0.8946097519274296	0.468886488414178	0.30015324780024	0.23010639080253387	0.21670993375517783	0.3216266482179959	0.9780903973355943	0.9731482463952665	0.5412447863065979	0.19745690130034116	0.9168519061966909
80.0	0.29005261473721383	0.4525651098352753	0.5799018998127187	0.9387781387047084	0.09716665381819693	0.9672808785876774	0.4921542065602737	0.43702577845545787	0.5704058756235396	0.12295961942274182	0.9926847836483174	0.26045809216337307	0.9413742517374873	0.5009068479431057	0.5652096211634731	0.440218371226527	0.8161143174177844	0.48584801642047326	0.611308937890291	0.5303373197646205	0.5401509598573121	0.4857282723896058	0.812238210672668	0.553444623056491	0.20304043237278266	0.6262540024249793	0.8519867152650415	0.45243073393902755	0.8970522572894596	0.6631774856120282	0.8819914105686305	0.5463248901618576	0.07331023092436345	0.47720857957798424	0.6012936475792158	0.321613981233513	0.1593813727290289	0.5856221921992169	0.9519798422471664	0.9097224568472324	0.4611739849326197	0.29848258473579414	0.2391692105044328	0.22019003137875318	0.31033413632934226	0.9829511046917208	0.9804332812920842	0.5306580655502009	0.20061273712630118	0.936056510038975
90.0	0.29562508002913396	0.4628743461507769	0.5697908879757312	0.9498580785606591	0.07835278088823205	0.9758117142241362	0.47372795743925017	0.444468873384506	0.5780333399901738	0.10949447599300596	0.9942050989993012	0.24888199121155194	0.9488621858401991	0.5083135989313756	0.5606393616609738	0.4479308780433285	0.8477098415538007	0.4866830877471091	0.5995620398331382	0.5309170831052347	0.5453563906761498	0.47878058164139353	0.8203728876633625	0.5688299954643257	0.20070910846277845	0.6213311030147589	0.8438824789119713	0.4598427079443965	0.9164521629196142	0.6654833960940493	0.8819891283895892	0.5459291165957065	0.07120778785446556	0.478076886725989	0.5979368702436769	0.2827135362937088	0.14183247129622853	0.5726957905875714	0.9626945145301177	0.921285565606145	0.45565067890176236	0.2971211241662979	0.24609536534788998	0.22291997251181245	0.30207561546230394	0.9867334503648996	0.9857418444012832	0.5222738852081175	0.20243741445096594	0.9507909141192781
