YOR349W	YNL148C	1
YOR349W	YEL061C	1
YOR349W	YDR254W	1
YOR349W	YDR318W	1
YOR349W	YOR026W	1
YOR349W	YPL018W	1
YOR349W	YMR078C	1
YOR349W	YGR188C	1
YOR349W	YPR135W	1
YOR349W	YML085C	1
YOR349W	YER007W	1
YOR349W	YDR113C	1
YOR349W	YOR265W	1
YOR349W	YLR200W	1
YOR349W	YOL130W	1
YOR349W	YER016W	1
YOR349W	YPL241C	1
YOR349W	YMR138W	1
YOR349W	YOL012C	1
YOR349W	YFL037W	1
YOR349W	YGR078C	1
YOR349W	YML124C	1
YOR349W	YNL153C	1
YOR349W	YEL003W	1
YOR349W	YML094W	1
YOR349W	YMR294W	1
YOR349W	YJL030W	1
YOR349W	YHR090C	1
YOR349W	YCL029C	1
YOR349W	YPL269W	1
YOR349W	YGL086W	1
YOR349W	YJL013C	1
YOR349W	YKR054C	1
YOR349W	YDR150W	1
YOR349W	YPL155C	1
YOR349W	YHR129C	1
YOR349W	YPL174C	1
YOR349W	YHR191C	1
YOR349W	YNL107W	1
YOR349W	YDR424C	1
YOR349W	YDR334W	1
YOR349W	YCL016C	1
YOR349W	YAL011W	1
YOR349W	YBR231C	1
YOR349W	YDR485C	1
YOR349W	YML041C	1
YOR349W	YLR085C	1
YOR349W	YDR488C	1
YOR349W	YMR299C	1
YNL148C	YML085C	1
YNL148C	YER007W	1
YNL148C	YOR265W	1
YNL148C	YML124C	1
YNL148C	YCL029C	1
YAR019C	YBR158W	1
YAR019C	YMR001C	1
YAR019C	YPR119W	1
YAR019C	YGR092W	1
YAR019C	YGR098C	1
YAR019C	YAL024C	1
YAR019C	YIL106W	1
YAR019C	YML064C	1
YAR019C	YJL194W	1
YAR019C	YFR028C	1
YAR019C	YNL298W	1
YAR019C	YLR127C	1
YAR019C	YLR079W	1
YAR019C	YNL271C	1
YAR019C	YER173W	1
YAR019C	YOR101W	1
YAR019C	YNL098C	1
YAR019C	YHR152W	1
YAR019C	YGR230W	1
YAR019C	YGR152C	1
YAR019C	YDR168W	1
YAR019C	YDR478W	1
YAR019C	YFR031C	1
YAR019C	YMR089C	1
YAR019C	YOR360C	1
YAR019C	YJL076W	1
YAR019C	YNL189W	1
YAR019C	YIL031W	1
YAR019C	YJL141C	1
YAR019C	YGL086W	1
YAR019C	YMR032W	1
YAR019C	YPR111W	1
YAR019C	YGL190C	1
YAR019C	YOR160W	1
YAR019C	YBR017C	1
YBR158W	YKL022C	1
YBR158W	YMR001C	1
YBR158W	YPR119W	1
YBR158W	YGR092W	1
YBR158W	YGR098C	1
YBR158W	YAL024C	1
YBR158W	YIL106W	1
YBR158W	YDR328C	1
YBR158W	YOR195W	1
YBR158W	YML064C	1
YBR158W	YLR079W	1
YBR158W	YJR053W	1
YBR158W	YMR055C	1
YBR158W	YDL134C	1
YBR158W	YDL188C	1
YBR158W	YGL190C	1
YKL022C	YBR160W	1
YKL022C	YBR136W	1
YKL022C	YDL028C	1
YKL022C	YHR118C	1
YKL022C	YDR113C	1
YKL022C	YMR089C	1
YKL022C	YOR360C	1
YKL022C	YJL030W	1
YKL022C	YFR036W	1
YKL022C	YAL025C	1
YMR001C	YPR119W	1
YMR001C	YGR092W	1
YMR001C	YIL106W	1
YMR001C	YOR195W	1
YMR001C	YML064C	1
YMR001C	YGL116W	1
YMR001C	YBR160W	1
YMR001C	YFR028C	1
YMR001C	YNL298W	1
YMR001C	YLR079W	1
YMR001C	YDR052C	1
YMR001C	YDR309C	1
YMR001C	YPL209C	1
YMR001C	YML032C	1
YMR001C	YDL220C	1
YMR001C	YPL153C	1
YMR001C	YDR217C	1
YMR001C	YOR101W	1
YMR001C	YNL098C	1
YMR001C	YJR053W	1
YMR001C	YHR152W	1
YMR001C	YGR230W	1
YMR001C	YMR055C	1
YMR001C	YGR152C	1
YMR001C	YDR168W	1
YMR001C	YDR478W	1
YMR001C	YPL016W	1
YMR001C	YGR108W	1
YMR001C	YDL134C	1
YMR001C	YHR061C	1
YMR001C	YOR360C	1
YMR001C	YJL076W	1
YMR001C	YKL101W	1
YMR001C	YDL188C	1
YMR001C	YER089C	1
YMR001C	YHR023W	1
YMR001C	YJL187C	1
YMR001C	YMR032W	1
YMR001C	YNL225C	1
YMR001C	YBR060C	1
YMR001C	YBR073W	1
YMR001C	YGL190C	1
YMR001C	YFR036W	1
YMR001C	YDR075W	1
YMR001C	YNL116W	1
YPR119W	YGR092W	1
YPR119W	YML064C	1
YPR119W	YAL021C	1
YPR119W	YEL061C	1
YPR119W	YDL017W	1
YPR119W	YBR160W	1
YPR119W	YJL194W	1
YPR119W	YFR028C	1
YPR119W	YBR136W	1
YPR119W	YBL079W	1
YPR119W	YLR127C	1
YPR119W	YLR079W	1
YPR119W	YNR052C	1
YPR119W	YDR146C	1
YPR119W	YDL155W	1
YPR119W	YPR120C	1
YPR119W	YMR078C	1
YPR119W	YPR135W	1
YPR119W	YLL021W	1
YPR119W	YML032C	1
YPR119W	YDL028C	1
YPR119W	YDR113C	1
YPR119W	YFL029C	1
YPR119W	YNL098C	1
YPR119W	YGL003C	1
YPR119W	YGR252W	1
YPR119W	YHL007C	1
YPR119W	YDR478W	1
YPR119W	YGR108W	1
YPR119W	YNL068C	1
YPR119W	YDL134C	1
YPR119W	YLR362W	1
YPR119W	YNL250W	1
YPR119W	YER012W	1
YPR119W	YJL030W	1
YPR119W	YDR369C	1
YPR119W	YPR103W	1
YPR119W	YHR166C	1
YPR119W	YOR058C	1
YPR119W	YPL008W	1
YPR119W	YHR191C	1
YPR119W	YIL101C	1
YPR119W	YCL016C	1
YGR092W	YIL106W	1
YGR092W	YML064C	1
YGR092W	YFR028C	1
YGR092W	YLR079W	1
YGR092W	YDR146C	1
YGR092W	YOR101W	1
YGR092W	YNL098C	1
YGR092W	YDL047W	1
YGR092W	YHR152W	1
YGR092W	YGR152C	1
YGR092W	YPL240C	1
YGR092W	YLR113W	1
YGR092W	YJL076W	1
YGR092W	YPR141C	1
YGR092W	YJL141C	1
YGR092W	YCL029C	1
YGR092W	YPR111W	1
YGR092W	YPL155C	1
YGR092W	YJL127C	1
YGR098C	YAL024C	1
YGR098C	YDR113C	1
YGR098C	YGL130W	1
YGR098C	YMR186W	1
YGR098C	YOR027W	1
YGR098C	YHL022C	1
YGR098C	YML034W	1
YGR098C	YOR233W	1
YAL024C	YIL106W	1
YAL024C	YOR195W	1
YAL024C	YML064C	1
YAL024C	YEL061C	1
YAL024C	YFR028C	1
YAL024C	YLR079W	1
YAL024C	YMR078C	1
YAL024C	YDR309C	1
YAL024C	YJR043C	1
YAL024C	YBR140C	1
YAL024C	YOR101W	1
YAL024C	YNL098C	1
YAL024C	YLR229C	1
YAL024C	YBR200W	1
YAL024C	YAL041W	1
YAL024C	YHL007C	1
YAL024C	YER016W	1
YAL024C	YHR152W	1
YAL024C	YMR055C	1
YAL024C	YGR152C	1
YAL024C	YLR103C	1
YAL024C	YPL240C	1
YAL024C	YMR263W	1
YAL024C	YHR061C	1
YAL024C	YPR141C	1
YAL024C	YMR294W	1
YAL024C	YKR054C	1
YAL024C	YDR150W	1
YAL024C	YER094C	1
YAL024C	YOR233W	1
YAL024C	YCL016C	1
YIL106W	YLR079W	1
YIL106W	YDL134C	1
YIL106W	YJL076W	1
YIL106W	YDL188C	1
YIL106W	YGL190C	1
YDR328C	YFL009W	1
YDR328C	YDL132W	1
YDR328C	YMR094W	1
YDR328C	YJR090C	1
YDR328C	YIL046W	1
YDR328C	YOR057W	1
YDR328C	YJR089W	1
YDR328C	YPL240C	1
YDR328C	YPL268W	1
YDR328C	YJL030W	1
YDR328C	YPL003W	1
YOR195W	YEL061C	1
YOR195W	YNL298W	1
YOR195W	YMR078C	1
YOR195W	YPR135W	1
YOR195W	YGR113W	1
YOR195W	YDR113C	1
YOR195W	YER016W	1
YOR195W	YHR152W	1
YOR195W	YPR141C	1
YOR195W	YHR014W	1
YOR195W	YJL030W	1
YOR195W	YGL086W	1
YOR195W	YGL216W	1
YOR195W	YHR191C	1
YOR195W	YOR233W	1
YOR195W	YCL016C	1
YML064C	YFR028C	1
YML064C	YNL298W	1
YML064C	YLR079W	1
YML064C	YOR101W	1
YML064C	YNL098C	1
YML064C	YHL007C	1
YML064C	YHR152W	1
YML064C	YMR055C	1
YML064C	YGR152C	1
YML064C	YJL076W	1
YML064C	YJL141C	1
YML064C	YGL190C	1
YML064C	YNL116W	1
YGL137W	YDL192W	1
YGL137W	YDL137W	1
YGL137W	YDL145C	1
YGL137W	YJR031C	1
YGL137W	YLR262C	1
YGL137W	YIL004C	1
YGL137W	YLR268W	1
YGL137W	YLR078C	1
YGL137W	YDR238C	1
YGL137W	YGL223C	1
YGL137W	YGL145W	1
YDL192W	YDL137W	1
YDL192W	YFL038C	1
YDL192W	YER031C	1
YDL192W	YJR031C	1
YDL192W	YEL022W	1
YDL192W	YKR030W	1
YDL192W	YDR170C	1
YDL192W	YGL210W	1
YDL192W	YBR164C	1
YDL192W	YER157W	1
YDL192W	YER122C	1
YDL192W	YNL287W	1
YDL192W	YJL128C	1
YDL192W	YDL226C	1
YDL192W	YPL240C	1
YDL192W	YNL267W	1
YDL192W	YER165W	1
YDL192W	YMR079W	1
YDL192W	YGL206C	1
YDL192W	YDR524C	1
YDL192W	YIL044C	1
YDL192W	YAL026C	1
YDL192W	YMR218C	1
YDL192W	YJL099W	1
YDL192W	YPL145C	1
YDL192W	YDR320C	1
YDL192W	YPR176C	1
YDL192W	YPL051W	1
YDL192W	YJR070C	1
YDL137W	YJR031C	1
YFL038C	YKR068C	1
YFL038C	YER031C	1
YFL038C	YJR031C	1
YFL038C	YEL022W	1
YFL038C	YNL272C	1
YFL038C	YDR164C	1
YFL038C	YLR166C	1
YFL038C	YGL233W	1
YFL038C	YER008C	1
YFL038C	YFL005W	1
YFL038C	YDR166C	1
YFL038C	YIL068C	1
YFL038C	YPR055W	1
YFL038C	YPR181C	1
YFL038C	YDR170C	1
YFL038C	YOR070C	1
YFL038C	YGL210W	1
YFL038C	YLR262C	1
YFL038C	YML077W	1
YFL038C	YIL004C	1
YFL038C	YLR268W	1
YFL038C	YDR189W	1
YFL038C	YER157W	1
YFL038C	YGR120C	1
YFL038C	YDL058W	1
YFL038C	YNL287W	1
YFL038C	YDR299W	1
YFL038C	YDR293C	1
YFL038C	YPR017C	1
YFL038C	YNL267W	1
YFL038C	YOR370C	1
YFL038C	YPL249C	1
YFL038C	YFL027C	1
YFL038C	YNR026C	1
YFL038C	YMR079W	1
YFL038C	YGR009C	1
YFL038C	YPR105C	1
YFL038C	YOR307C	1
YFL038C	YGR172C	1
YFL038C	YPR176C	1
YKR068C	YER031C	1
YKR068C	YNL272C	1
YKR068C	YBR080C	1
YKR068C	YFL005W	1
YKR068C	YLR026C	1
YKR068C	YML077W	1
YKR068C	YIL004C	1
YKR068C	YLR268W	1
YKR068C	YDR189W	1
YKR068C	YNL287W	1
YKR068C	YBL050W	1
YKR068C	YNL267W	1
YKR068C	YBR254C	1
YKR068C	YDR246W	1
YKR068C	YOR115C	1
YKR068C	YDR472W	1
YKR068C	YDR108W	1
YER031C	YJR031C	1
YER031C	YNL272C	1
YER031C	YDR170C	1
YER031C	YGL210W	1
YER031C	YDL226C	1
YER031C	YNL267W	1
YER031C	YPR095C	1
YER031C	YGR172C	1
YER031C	YOR115C	1
YER031C	YAL026C	1
YER031C	YMR218C	1
YER031C	YDR407C	1
YER031C	YHR007C	1
YER031C	YGR166W	1
YER031C	YGR100W	1
YDL160C	YAL021C	1
YDL160C	YBR160W	1
YDL160C	YBR136W	1
YDL160C	YNR052C	1
YDL160C	YAL040C	1
YDL160C	YPL153C	1
YDL160C	YCR093W	1
YDL160C	YBL088C	1
YDL160C	YER068W	1
YDL160C	YPR072W	1
YDL160C	YBL105C	1
YDL160C	YOL139C	1
YDL160C	YOR046C	1
